,Player,WS,WS/48
70,Marques Bolden,0.0,.063
71,Jordan Bone,0.2,.045
72,Isaac Bonga,0.0,-0.001
73,Devin Booker,4.9,.104
74,Chris Boucher,6.1,.201
75,Brian Bowen,0.0,-0.063
76,Player,WS,WS/48
77,Avery Bradley,-0.1,-0.008
78,Avery Bradley,0.3,.072
79,Avery Bradley,-0.4,-0.052
80,Tony Bradley,2.7,.192
81,Tony Bradley,1.5,.245
82,Tony Bradley,1.3,.154
83,Jarrell Brantley,0.5,.172
84,Ignas Brazdeikis,0.1,.016
85,Ignas Brazdeikis,0.0,.039
86,Ignas Brazdeikis,-0.1,-0.330
87,Ignas Brazdeikis,0.1,.027
88,Mikal Bridges,8.0,.164
89,Miles Bridges,4.2,.105
90,Amida Brimah,0.0,.073
91,Oshae Brissett,1.8,.165
92,Malcolm Brogdon,4.2,.105
93,Armoni Brooks,0.3,.030
94,Dillon Brooks,1.4,.033
95,Bruce Brown,4.4,.144
96,Charlie Brown Jr.,-0.1,-0.032
97,Jaylen Brown,4.8,.115
98,Moses Brown,2.6,.138
99,Sterling Brown,1.8,.071
100,Troy Brown Jr.,0.5,.043
101,Troy Brown Jr.,-0.1,-0.009
102,Troy Brown Jr.,0.5,.107
103,Jalen Brunson,5.1,.143
104,Elijah Bryant,0.0,.008
105,Thomas Bryant,1.0,.171
106,Player,WS,WS/48
107,Reggie Bullock,4.6,.114
108,Trey Burke,1.4,.071
109,Alec Burks,3.3,.126
110,Jimmy Butler,9.3,.255
111,Bruno Caboclo,-0.1,-0.088
112,Devontae Cacok,0.3,.142
113,Kentavious Caldwell-Pope,4.2,.107
114,Facundo Campazzo,3.1,.105
115,Vlatko Čančar,0.3,.053
116,Devin Cannady,0.1,.057
117,Clint Capela,8.2,.207
118,Vernon Carey Jr.,0.2,.066
119,Jevon Carter,1.6,.104
120,Wendell Carter Jr.,3.4,.118
121,Wendell Carter Jr.,2.1,.130
122,Wendell Carter Jr.,1.2,.103
123,Michael Carter-Williams,-0.5,-0.028
124,Alex Caruso,2.4,.095
125,Willie Cauley-Stein,2.8,.147
126,Chris Chiozza,0.3,.063
127,Marquese Chriss,0.0,-0.030
128,Gary Clark,0.1,.008
129,Gary Clark,0.1,.007
130,Gary Clark,0.0,.037
131,Gary Clark,0.0,.044
132,Player,WS,WS/48
133,Brandon Clarke,4.2,.142
134,Jordan Clarkson,4.2,.111
135,Nic Claxton,1.9,.153
136,Amir Coffey,0.7,.085
137,John Collins,6.7,.174
138,Mike Conley,6.1,.197
139,Pat Connaughton,3.5,.108
140,Quinn Cook,0.2,.061
141,Quinn Cook,0.1,.098
142,Quinn Cook,0.1,.037
143,Tyler Cook,0.8,.090
144,Tyler Cook,0.0,-0.047
145,Tyler Cook,0.8,.096
146,DeMarcus Cousins,1.2,.079
147,DeMarcus Cousins,0.7,.062
148,DeMarcus Cousins,0.5,.119
149,Robert Covington,3.7,.080
150,Torrey Craig,2.2,.133
151,Torrey Craig,0.4,.097
152,Torrey Craig,1.8,.145
153,Jae Crowder,3.3,.097
154,Jarrett Culver,-0.1,-0.006
155,Seth Curry,4.0,.118
156,Stephen Curry,9.0,.201
157,Nate Darling,0.0,.038
158,Anthony Davis,3.7,.152
159,Ed Davis,0.8,.135
160,Terence Davis,0.8,.038
161,Terence Davis,0.3,.026
162,Terence Davis,0.6,.047
163,Player,WS,WS/48
164,Gabriel Deck,0.5,.120
165,Dewayne Dedmon,1.1,.256
166,Matthew Dellavedova,0.0,.005
167,DeMar DeRozan,7.4,.172
168,Mamadi Diakite,0.3,.102
169,Hamidou Diallo,1.6,.063
170,Hamidou Diallo,1.0,.065
171,Hamidou Diallo,0.6,.059
172,Gorgui Dieng,2.1,.185
173,Gorgui Dieng,1.5,.190
174,Gorgui Dieng,0.7,.175
175,Spencer Dinwiddie,0.1,.045
176,Donte DiVincenzo,3.6,.095
177,Luka Dončić,7.7,.163
178,Luguentz Dort,0.3,.011
179,Damyean Dotson,0.0,-0.002
180,Devon Dotson,0.2,.177
181,Sekou Doumbouya,-0.2,-0.012
182,PJ Dozier,1.1,.051
183,Goran Dragić,1.3,.048
184,Andre Drummond,2.0,.077
185,Andre Drummond,0.6,.037
186,Andre Drummond,1.4,.133
187,Jared Dudley,0.1,.053
188,Kris Dunn,-0.2,-0.202
189,Kevin Durant,5.0,.206
190,Player,WS,WS/48
191,Anthony Edwards,0.8,.017
192,Carsen Edwards,0.3,.051
193,CJ Elleby,0.1,.032
194,Henry Ellenson,0.1,.127
195,Wayne Ellington,1.9,.088
196,Joel Embiid,8.8,.266
197,James Ennis III,2.0,.097
198,Drew Eubanks,2.3,.145
199,Dante Exum,-0.1,-0.025
200,Tacko Fall,0.5,.177
201,Derrick Favors,5.1,.237
202,Cristiano Felício,0.3,.151
203,Terrance Ferguson,-0.2,-0.161
204,Bruno Fernando,-0.1,-0.019
205,Yogi Ferrell,0.3,.099
206,Yogi Ferrell,0.0,-0.036
207,Yogi Ferrell,0.3,.154
208,Dorian Finney-Smith,4.4,.110
209,Malik Fitts,0.0,.049
210,Malachi Flynn,0.8,.041
211,Bryn Forbes,2.7,.096
212,Trent Forrest,0.7,.106
213,Player,WS,WS/48
214,Evan Fournier,2.8,.107
215,Evan Fournier,1.7,.104
216,Evan Fournier,1.1,.111
217,De'Aaron Fox,4.2,.098
218,Robert Franks,0.3,.158
219,Tim Frazier,-0.2,-0.169
220,Enes Freedom,7.5,.204
221,Markelle Fultz,-0.1,-0.024
222,Wenyen Gabriel,0.3,.052
223,Daniel Gafford,3.5,.209
224,Daniel Gafford,1.5,.182
225,Daniel Gafford,2.0,.235
226,Danilo Gallinari,3.7,.146
227,Langston Galloway,0.9,.096
228,Darius Garland,1.2,.033
229,Marc Gasol,2.8,.133
230,Rudy Gay,1.7,.059
231,Paul George,5.3,.139
232,Taj Gibson,3.8,.195
233,Harry Giles,0.5,.069
234,Shai Gilgeous-Alexander,3.5,.143
235,Anthony Gill,0.6,.123
236,Freddie Gillespie,0.9,.116
237,Rudy Gobert,11.3,.248
238,Player,WS,WS/48
239,Brandon Goodwin,0.2,.013
240,Aaron Gordon,1.9,.066
241,Aaron Gordon,0.6,.037
242,Aaron Gordon,1.3,.099
243,Eric Gordon,0.8,.048
244,Devonte' Graham,3.4,.099
245,Jerami Grant,3.2,.083
246,Danny Green,4.6,.115
247,Draymond Green,4.6,.112
248,JaMychal Green,2.6,.110
249,Javonte Green,1.1,.107
250,Javonte Green,0.8,.105
251,Javonte Green,0.3,.114
252,Jeff Green,4.1,.107
253,Josh Green,0.5,.050
254,Blake Griffin,2.0,.081
255,Blake Griffin,0.3,.026
256,Blake Griffin,1.7,.142
257,Kyle Guy,-0.1,-0.015
258,Rui Hachimura,2.1,.056
259,Ashton Hagans,0.0,-0.353
260,Tyrese Haliburton,3.5,.096
261,Donta Hall,0.8,.223
262,Josh Hall,-0.9,-0.126
263,R.J. Hampton,0.4,.021
264,R.J. Hampton,0.1,.030
265,R.J. Hampton,0.2,.018
266,Tim Hardaway Jr.,4.3,.105
267,Player,WS,WS/48
268,James Harden,7.0,.208
269,James Harden,1.0,.159
270,James Harden,6.0,.219
271,Maurice Harkless,0.6,.038
272,Maurice Harkless,0.1,.046
273,Maurice Harkless,0.5,.036
274,Jared Harper,-0.1,-0.365
275,Montrezl Harrell,7.3,.221
276,Gary Harris,0.7,.033
277,Gary Harris,0.8,.065
278,Gary Harris,0.0,-0.005
279,Jalen Harris,0.3,.079
280,Joe Harris,5.2,.117
281,Tobias Harris,7.1,.170
282,Shaquille Harrison,0.2,.030
283,Shaquille Harrison,0.0,-0.033
284,Shaquille Harrison,0.2,.042
285,Josh Hart,2.7,.097
286,Isaiah Hartenstein,1.6,.134
287,Isaiah Hartenstein,0.7,.115
288,Isaiah Hartenstein,0.9,.151
289,Udonis Haslem,0.0,.475
290,Jaxson Hayes,3.5,.176
291,Killian Hayes,-1.1,-0.081
292,Gordon Hayward,3.5,.114
293,Juancho Hernangómez,1.1,.060
294,Willy Hernangómez,2.9,.163
295,Tyler Herro,1.7,.049
296,Buddy Hield,2.2,.044
297,George Hill,1.4,.100
298,George Hill,1.0,.129
299,George Hill,0.4,.065
300,Player,WS,WS/48
301,Solomon Hill,1.3,.040
302,Nate Hinton,0.0,-0.015
303,Jaylen Hoard,0.5,.070
304,Aaron Holiday,0.2,.009
305,Jrue Holiday,6.6,.165
306,Justin Holiday,3.1,.069
307,Rondae Hollis-Jefferson,0.3,.147
308,Richaun Holmes,6.1,.165
309,Rodney Hood,-0.4,-0.019
310,Rodney Hood,-0.5,-0.034
311,Rodney Hood,0.1,.029
312,Al Horford,1.6,.101
313,Talen Horton-Tucker,2.1,.078
314,Danuel House Jr.,0.5,.026
315,Dwight Howard,4.0,.159
316,Markus Howard,-0.3,-0.068
317,Kevin Huerter,3.6,.080
318,Elijah Hughes,0.0,-0.013
319,De'Andre Hunter,1.7,.123
320,Chandler Hutchison,-0.1,-0.007
321,Chandler Hutchison,-0.1,-0.103
322,Chandler Hutchison,0.1,.014
323,Serge Ibaka,3.0,.150
324,Andre Iguodala,1.7,.062
325,Player,WS,WS/48
326,Ersan İlyasova,0.4,.122
327,Joe Ingles,7.0,.180
328,Brandon Ingram,5.3,.120
329,Kyrie Irving,7.4,.189
330,Wes Iwundu,0.0,-0.003
331,Wes Iwundu,0.1,.015
332,Wes Iwundu,-0.1,-0.025
333,Frank Jackson,1.2,.076
334,Jaren Jackson Jr.,0.7,.123
335,Josh Jackson,0.1,.004
336,Justin Jackson,0.2,.018
337,Justin Jackson,0.2,.019
338,Justin Jackson,0.0,.006
339,Reggie Jackson,3.7,.115
340,Justin James,0.1,.020
341,LeBron James,5.6,.179
342,Mike James,0.1,.028
343,DaQuan Jeffries,0.3,.027
344,DaQuan Jeffries,0.0,.008
345,DaQuan Jeffries,0.2,.043
346,Ty Jerome,1.3,.079
347,Isaiah Joe,0.6,.078
348,Alize Johnson,0.9,.227
349,Cameron Johnson,2.6,.086
350,James Johnson,1.2,.055
351,James Johnson,0.8,.073
352,James Johnson,0.4,.039
353,Keldon Johnson,3.3,.079
354,Player,WS,WS/48
355,Stanley Johnson,1.0,.048
356,Tyler Johnson,0.7,.049
357,Nikola Jokić,15.6,.301
358,Damian Jones,1.6,.138
359,Damian Jones,0.1,.043
360,Damian Jones,0.5,.235
361,Damian Jones,0.9,.132
362,Derrick Jones Jr.,2.4,.089
363,Mason Jones,0.2,.028
364,Mason Jones,0.0,.007
365,Mason Jones,0.2,.270
366,Tre Jones,0.4,.066
367,Tyus Jones,2.8,.110
368,DeAndre Jordan,3.9,.152
369,Cory Joseph,2.1,.069
370,Cory Joseph,0.7,.037
371,Cory Joseph,1.4,.130
372,Mfiondu Kabengele,0.2,.026
373,Mfiondu Kabengele,-0.1,-0.075
374,Mfiondu Kabengele,0.3,.078
375,Frank Kaminsky,2.0,.133
376,Luke Kennard,2.7,.105
377,Louis King,0.3,.160
378,Maxi Kleber,2.9,.103
379,Nathan Knight,0.4,.070
380,Kevin Knox,0.6,.065
381,John Konchar,1.7,.145
382,Furkan Korkmaz,2.0,.092
383,Luke Kornet,0.7,.095
384,Luke Kornet,0.1,.047
385,Luke Kornet,0.6,.113
386,Player,WS,WS/48
387,Rodions Kurucs,-0.1,-0.041
388,Rodions Kurucs,0.0,.082
389,Rodions Kurucs,-0.3,-0.176
390,Rodions Kurucs,0.1,.199
391,Kyle Kuzma,3.3,.080
392,Anthony Lamb,0.2,.023
393,Jeremy Lamb,2.1,.132
394,Romeo Langford,0.0,.003
395,Zach LaVine,5.9,.138
396,Jake Layman,0.7,.051
397,T.J. Leaf,0.0,.022
398,Jalen Lecque,-0.1,-0.232
399,Damion Lee,2.7,.119
400,Saben Lee,1.5,.091
401,Alex Len,2.7,.133
402,Alex Len,-0.1,-0.033
403,Alex Len,2.8,.147
404,Kawhi Leonard,8.8,.238
405,Meyers Leonard,0.0,.038
406,Caris LeVert,2.4,.077
407,Caris LeVert,0.6,.084
408,Caris LeVert,1.8,.075
409,Kira Lewis Jr.,0.9,.045
410,Damian Lillard,10.4,.209
411,Nassir Little,1.1,.082
412,Kevon Looney,3.4,.139
413,Brook Lopez,5.3,.133
414,Player,WS,WS/48
415,Robin Lopez,3.7,.131
416,Didi Louzada,-0.1,-0.099
417,Kevin Love,0.9,.073
418,Kyle Lowry,4.1,.124
419,Timothé Luwawu-Cabarrot,0.3,.015
420,Trey Lyles,0.6,.085
421,Will Magnay,0.0,-0.787
422,Thon Maker,0.3,.174
423,Théo Maledon,-0.8,-0.021
424,Karim Mané,-0.1,-0.045
425,Terance Mann,3.7,.141
426,Nico Mannion,0.2,.029
427,Boban Marjanović,1.0,.183
428,Lauri Markkanen,3.0,.109
429,Naji Marshall,0.9,.061
430,Caleb Martin,0.5,.030
431,Cody Martin,1.1,.061
432,Jeremiah Martin,-0.3,-0.207
433,Kelan Martin,0.4,.066
434,KJ Martin,2.2,.099
435,Player,WS,WS/48
436,Frank Mason III,0.0,-0.018
437,Garrison Mathews,2.3,.108
438,Dakota Mathias,0.2,.061
439,Wesley Matthews,1.7,.073
440,Tyrese Maxey,1.9,.099
441,Skylar Mays,0.8,.140
442,Patrick McCaw,0.1,.209
443,CJ McCollum,4.7,.141
444,T.J. McConnell,4.8,.128
445,Jaden McDaniels,1.4,.046
446,Jalen McDaniels,1.2,.062
447,Doug McDermott,3.8,.112
448,Sean McDermott,0.2,.050
449,JaVale McGee,1.0,.068
450,JaVale McGee,0.8,.074
451,JaVale McGee,0.2,.050
452,Rodney McGruder,0.5,.121
453,Alfonzo McKinnie,0.8,.156
454,Jordan McLaughlin,1.2,.062
455,Ben McLemore,0.2,.013
456,Ben McLemore,-0.2,-0.019
457,Ben McLemore,0.5,.061
458,Nicolò Melli,0.6,.048
459,Nicolò Melli,0.0,.008
460,Nicolò Melli,0.5,.078
461,De'Anthony Melton,2.2,.103
462,Player,WS,WS/48
463,Sam Merrill,0.5,.102
464,Chimezie Metu,0.6,.061
465,Khris Middleton,6.4,.135
466,Darius Miller,0.6,.156
467,Patty Mills,2.2,.062
468,Paul Millsap,3.2,.133
469,Shake Milton,2.8,.091
470,Donovan Mitchell,6.2,.167
471,Adam Mokoka,-0.1,-0.112
472,Malik Monk,1.0,.054
473,E'Twaun Moore,0.4,.049
474,Ja Morant,3.2,.074
475,Juwan Morgan,0.3,.105
476,Marcus Morris,3.6,.115
477,Markieff Morris,1.6,.062
478,Monte Morris,2.9,.115
479,Mychal Mulder,1.2,.075
480,Dejounte Murray,3.3,.074
481,Jamal Murray,4.6,.129
482,Mike Muscala,1.3,.096
483,Player,WS,WS/48
484,Svi Mykhailiuk,0.3,.010
485,Svi Mykhailiuk,0.3,.025
486,Svi Mykhailiuk,-0.1,-0.004
487,Abdel Nader,0.7,.095
488,Larry Nance Jr.,1.8,.080
489,Aaron Nesmith,1.1,.076
490,Raul Neto,2.8,.097
491,Georges Niang,2.6,.108
492,Zeke Nnaji,0.9,.104
493,Nerlens Noel,5.2,.162
494,Jaylen Nowell,0.7,.044
495,Frank Ntilikina,0.5,.070
496,Kendrick Nunn,2.9,.084
497,James Nunnally,0.0,.031
498,Jusuf Nurkić,2.4,.133
499,David Nwaba,1.3,.094
500,Jordan Nwora,0.4,.068
501,Royce O'Neale,5.6,.121
502,Semi Ojeleye,1.2,.063
503,Jahlil Okafor,0.6,.082
504,Chuma Okeke,1.3,.056
505,Josh Okogie,1.3,.051
506,Player,WS,WS/48
507,Onyeka Okongwu,1.9,.155
508,Isaac Okoro,0.9,.020
509,KZ Okpala,0.1,.015
510,Victor Oladipo,0.4,.017
511,Victor Oladipo,0.4,.063
512,Victor Oladipo,0.1,.009
513,Victor Oladipo,-0.1,-0.060
514,Cameron Oliver,0.2,.114
515,Kelly Olynyk,5.1,.121
516,Kelly Olynyk,1.9,.078
517,Kelly Olynyk,3.2,.182
518,Miye Oni,0.9,.081
519,Cedi Osman,0.5,.014
520,Daniel Oturu,0.3,.081
521,Kelly Oubre Jr.,2.2,.062
522,Jabari Parker,0.3,.089
523,Jabari Parker,0.0,-0.073
524,Jabari Parker,0.3,.121
525,Eric Paschall,0.9,.062
526,Anžejs Pasečņiks,-0.1,-1.113
527,Patrick Patterson,1.2,.101
528,Justin Patton,0.4,.076
529,Chris Paul,9.2,.201
530,Cameron Payne,3.6,.158
531,Elfrid Payton,1.0,.032
532,Gary Payton II,0.3,.331
533,Norvel Pelle,0.2,.112
534,Norvel Pelle,0.0,-0.069
535,Norvel Pelle,0.0,.374
536,Norvel Pelle,0.2,.189
537,Player,WS,WS/48
538,Reggie Perry,0.2,.040
539,Theo Pinson,-0.1,-0.205
540,Mason Plumlee,5.1,.164
541,Jakob Poeltl,5.7,.148
542,Vincent Poirier,-0.1,-0.127
543,Aleksej Pokusevski,-1.9,-0.084
544,Jordan Poole,1.9,.094
545,Jontay Porter,0.0,.019
546,Kevin Porter Jr.,0.0,.000
547,Michael Porter Jr.,6.9,.173
548,Otto Porter Jr.,1.3,.101
549,Otto Porter Jr.,1.2,.108
550,Otto Porter Jr.,0.1,.050
551,Bobby Portis,4.8,.167
552,Kristaps Porziņģis,4.3,.154
553,Dwight Powell,3.8,.188
554,Norman Powell,4.7,.103
555,Norman Powell,3.2,.120
556,Norman Powell,1.5,.078
557,Taurean Prince,1.0,.052
558,Taurean Prince,0.3,.062
559,Taurean Prince,0.7,.049
560,Payton Pritchard,2.5,.095
561,Immanuel Quickley,3.2,.125
562,Jahmi'us Ramsey,0.0,.012
563,Chasson Randle,0.0,-0.001
564,Player,WS,WS/48
565,Julius Randle,7.8,.140
566,Cam Reddish,0.4,.026
567,JJ Redick,0.7,.045
568,JJ Redick,0.8,.065
569,JJ Redick,-0.1,-0.031
570,Paul Reed,0.6,.162
571,Naz Reid,3.2,.113
572,Cameron Reynolds,0.0,-0.039
573,Cameron Reynolds,0.0,-0.017
574,Cameron Reynolds,0.0,-0.043
575,Nick Richards,0.0,.026
576,Josh Richardson,2.4,.066
577,Grant Riller,0.1,.177
578,Austin Rivers,1.3,.072
579,Austin Rivers,0.6,.063
580,Austin Rivers,0.7,.081
581,Andre Roberson,-0.1,-0.043
582,Duncan Robinson,3.7,.079
583,Glenn Robinson III,0.3,.033
584,Jerome Robinson,-0.4,-0.057
585,Justin Robinson,0.0,.021
586,Mitchell Robinson,3.4,.192
587,Isaiah Roby,1.3,.043
588,Rajon Rondo,1.3,.081
589,Rajon Rondo,0.2,.019
590,Rajon Rondo,1.1,.148
591,Derrick Rose,3.1,.118
592,Derrick Rose,0.4,.051
593,Derrick Rose,2.8,.142
594,Terrence Ross,0.9,.030
595,Player,WS,WS/48
596,Terry Rozier,5.2,.105
597,Ricky Rubio,3.1,.085
598,D'Angelo Russell,1.6,.063
599,Domantas Sabonis,6.9,.149
600,Luka Šamanić,0.1,.015
601,JaKarr Sampson,0.3,.044
602,Dario Šarić,1.7,.093
603,Tomáš Satoranský,3.1,.113
604,Dennis Schröder,3.8,.093
605,Mike Scott,1.0,.058
606,Jay Scrubb,-0.1,-0.072
607,Collin Sexton,3.5,.080
608,Landry Shamet,1.8,.063
609,Iman Shumpert,0.0,-0.212
610,Pascal Siakam,4.2,.101
611,Chris Silva,0.2,.101
612,Chris Silva,0.2,.136
613,Chris Silva,0.0,-0.219
614,Ben Simmons,6.0,.153
615,Anfernee Simons,1.8,.078
616,Deividas Sirvydis,0.0,-0.010
617,Alen Smailagić,0.0,.015
618,Player,WS,WS/48
619,Marcus Smart,3.3,.100
620,Dennis Smith Jr.,0.6,.070
621,Dennis Smith Jr.,0.0,-0.015
622,Dennis Smith Jr.,0.6,.076
623,Ish Smith,1.1,.056
624,Jalen Smith,0.1,.022
625,Tony Snell,2.0,.099
626,Ray Spalding,-0.1,-0.184
627,Cassius Stanley,-0.1,-0.050
628,Lamar Stevens,0.4,.043
629,Isaiah Stewart,4.0,.132
630,Max Strus,0.9,.088
631,Edmond Sumner,1.4,.077
632,Jae'Sean Tate,3.8,.088
633,Jayson Tatum,6.5,.137
634,Jeff Teague,1.6,.079
635,Jeff Teague,0.8,.062
636,Jeff Teague,0.8,.110
637,Garrett Temple,1.6,.050
638,Tyrell Terry,-0.1,-0.049
639,Daniel Theis,4.3,.128
640,Daniel Theis,2.9,.134
641,Daniel Theis,1.4,.116
642,Brodric Thomas,0.1,.006
643,Brodric Thomas,0.0,-0.063
644,Brodric Thomas,0.1,.010
645,Isaiah Thomas,-0.2,-0.179
646,Khyri Thomas,0.5,.164
647,Player,WS,WS/48
648,Matt Thomas,0.2,.031
649,Matt Thomas,0.1,.028
650,Matt Thomas,0.1,.034
651,Tristan Thompson,2.9,.107
652,Sindarius Thornwell,0.0,.009
653,Sindarius Thornwell,-0.1,-0.057
654,Sindarius Thornwell,0.1,.042
655,Matisse Thybulle,2.8,.102
656,Killian Tillie,0.2,.055
657,Xavier Tillman Sr.,2.9,.127
658,Anthony Tolliver,0.1,.025
659,Obi Toppin,1.5,.109
660,Juan Toscano-Anderson,3.0,.130
661,Axel Toupane,0.1,.097
662,Karl-Anthony Towns,5.4,.153
663,Gary Trent Jr.,1.7,.045
664,Gary Trent Jr.,1.5,.056
665,Gary Trent Jr.,0.2,.019
666,P.J. Tucker,1.0,.034
667,P.J. Tucker,0.4,.021
668,P.J. Tucker,0.5,.065
669,Rayjon Tucker,0.2,.166
670,Myles Turner,3.3,.110
671,Jonas Valančiūnas,7.8,.213
672,Denzel Valentine,0.7,.032
673,Jarred Vanderbilt,3.1,.132
674,Fred VanVleet,4.3,.108
675,Anderson Varejão,0.0,-0.029
676,Player,WS,WS/48
677,Devin Vassell,1.5,.069
678,Gabe Vincent,0.2,.011
679,Noah Vonleh,-0.1,-0.488
680,Nikola Vučević,6.3,.129
681,Nikola Vučević,3.9,.125
682,Nikola Vučević,2.4,.137
683,Dean Wade,2.0,.080
684,Moritz Wagner,1.2,.082
685,Moritz Wagner,1.0,.134
686,Moritz Wagner,-0.2,-0.146
687,Moritz Wagner,0.4,.063
688,Kemba Walker,3.3,.115
689,Lonnie Walker IV,0.4,.012
690,John Wall,-0.2,-0.007
691,Brad Wanamaker,0.9,.039
692,Brad Wanamaker,0.5,.036
693,Brad Wanamaker,0.4,.044
694,T.J. Warren,0.1,.045
695,P.J. Washington,2.7,.066
696,Yuta Watanabe,1.5,.102
697,Tremont Waters,0.4,.080
698,Paul Watson,0.6,.096
699,Quinndary Weatherspoon,0.1,.023
700,Russell Westbrook,3.7,.075
701,Coby White,2.4,.052
702,Derrick White,1.9,.085
703,Hassan Whiteside,0.9,.081
704,Player,WS,WS/48
705,Greg Whittington,-0.1,-0.259
706,Andrew Wiggins,3.9,.080
707,Grant Williams,1.1,.046
708,Kenrich Williams,2.8,.096
709,Lou Williams,1.7,.056
710,Lou Williams,1.6,.084
711,Lou Williams,0.0,.004
712,Patrick Williams,2.5,.060
713,Robert Williams,5.3,.258
714,Zion Williamson,8.7,.205
715,D.J. Wilson,0.3,.032
716,D.J. Wilson,0.0,.022
717,D.J. Wilson,0.2,.036
718,Dylan Windler,0.5,.045
719,Justise Winslow,-0.7,-0.066
720,Cassius Winston,0.1,.066
721,James Wiseman,0.7,.042
722,Christian Wood,2.8,.100
723,Robert Woodard II,0.0,-0.011
724,Delon Wright,4.3,.117
725,Delon Wright,2.9,.134
726,Delon Wright,1.3,.092
727,Thaddeus Young,5.1,.147
728,Trae Young,7.2,.163
729,Cody Zeller,3.3,.156
730,Ivica Zubac,6.9,.206
