,Player,WS,WS/48
176,Matthew Dellavedova,0.5,.028
177,Matthew Dellavedova,0.1,.043
178,Matthew Dellavedova,0.4,.026
179,Luol Deng,0.8,.101
180,DeMar DeRozan,6.3,.112
181,Marcus Derrickson,0.2,.155
182,Cheick Diallo,2.6,.140
183,Hamidou Diallo,0.8,.069
184,Gorgui Dieng,2.8,.132
185,Spencer Dinwiddie,4.8,.121
186,Player,WS,WS/48
187,Donte DiVincenzo,0.6,.069
188,Luka Dončić,4.9,.101
189,Tyler Dorsey,0.6,.043
190,Tyler Dorsey,-0.1,-0.010
191,Tyler Dorsey,0.7,.073
192,Damyean Dotson,1.5,.037
193,PJ Dozier,0.1,.123
194,Goran Dragić,1.6,.079
195,Andre Drummond,10.0,.181
196,Jared Dudley,1.8,.070
197,Kris Dunn,0.6,.022
198,Kevin Durant,11.5,.204
199,Trevon Duval,0.1,.537
200,Vince Edwards,0.0,-0.014
201,Henry Ellenson,0.4,.077
202,Henry Ellenson,0.1,.149
203,Henry Ellenson,0.3,.070
204,Wayne Ellington,2.6,.097
205,Wayne Ellington,1.0,.091
206,Wayne Ellington,1.6,.102
207,Joel Embiid,8.7,.194
208,James Ennis III,2.6,.103
209,James Ennis III,2.2,.112
210,James Ennis III,0.4,.071
211,Drew Eubanks,0.3,.120
212,Jacob Evans,-0.1,-0.030
213,Jawun Evans,-0.2,-0.151
214,Jawun Evans,-0.2,-0.139
215,Jawun Evans,0.0,-0.946
216,Tyreke Evans,0.3,.010
217,Player,WS,WS/48
218,Dante Exum,1.0,.069
219,Kenneth Faried,2.9,.193
220,Kenneth Faried,0.4,.168
221,Kenneth Faried,2.5,.198
222,Derrick Favors,7.9,.215
223,Cristiano Felício,1.4,.088
224,Raymond Felton,0.7,.087
225,Terrance Ferguson,2.8,.070
226,Yogi Ferrell,1.9,.087
227,Dorian Finney-Smith,3.3,.079
228,Bryn Forbes,3.8,.079
229,Evan Fournier,3.2,.061
230,De'Aaron Fox,5.6,.106
231,Melvin Frazier,-0.1,-0.133
232,Tim Frazier,2.0,.084
233,Tim Frazier,1.5,.081
234,Tim Frazier,0.4,.097
235,Jimmer Fredette,-0.2,-0.166
236,Enes Freedom,5.4,.159
237,Enes Freedom,3.4,.143
238,Enes Freedom,2.1,.196
239,Channing Frye,0.1,.016
240,Markelle Fultz,0.3,.035
241,Danilo Gallinari,8.2,.191
242,Langston Galloway,3.4,.094
243,Billy Garrett,0.0,-0.019
244,Player,WS,WS/48
245,Marc Gasol,6.0,.118
246,Marc Gasol,3.9,.104
247,Marc Gasol,2.1,.157
248,Pau Gasol*,1.1,.142
249,Pau Gasol*,1.1,.160
250,Pau Gasol*,0.0,-0.063
251,Rudy Gay,4.4,.115
252,Paul George,11.9,.201
253,Taj Gibson,5.1,.144
254,Harry Giles,1.0,.056
255,Shai Gilgeous-Alexander,3.3,.074
256,Rudy Gobert,14.4,.268
257,Brandon Goodwin,0.0,.021
258,Aaron Gordon,5.1,.093
259,Eric Gordon,2.6,.059
260,Marcin Gortat,1.4,.089
261,Devonte' Graham,0.5,.035
262,Treveon Graham,0.5,.033
263,Jerami Grant,7.3,.134
264,Jerian Grant,1.7,.085
265,Donte Grantham,0.0,-0.946
266,Danny Green,5.9,.128
267,Draymond Green,4.3,.100
268,Gerald Green,1.9,.061
269,Player,WS,WS/48
270,JaMychal Green,2.9,.101
271,JaMychal Green,1.8,.094
272,JaMychal Green,1.1,.113
273,Jeff Green,3.6,.083
274,Blake Griffin,8.0,.147
275,Daniel Hamilton,-0.1,-0.024
276,Dusty Hannahs,-0.1,-0.125
277,Tim Hardaway Jr.,1.8,.043
278,Tim Hardaway Jr.,1.5,.048
279,Tim Hardaway Jr.,0.4,.030
280,James Harden,15.2,.254
281,Maurice Harkless,3.4,.114
282,Montrezl Harrell,8.7,.193
283,Devin Harris,1.5,.068
284,Gary Harris,2.6,.076
285,Joe Harris,5.5,.116
286,Tobias Harris,7.1,.120
287,Tobias Harris,5.0,.127
288,Tobias Harris,2.1,.105
289,Andrew Harrison,-0.1,-0.027
290,Andrew Harrison,0.0,-0.013
291,Andrew Harrison,-0.1,-0.022
292,Andrew Harrison,0.0,-0.051
293,Shaquille Harrison,1.4,.048
294,Josh Hart,2.1,.059
295,Isaiah Hartenstein,0.5,.101
296,Udonis Haslem,-0.1,-0.075
297,Gordon Hayward,4.8,.123
298,John Henson,0.6,.146
299,Player,WS,WS/48
300,Juancho Hernangómez,3.0,.105
301,Willy Hernangómez,2.6,.153
302,Mario Hezonja,-0.1,-0.003
303,Isaiah Hicks,0.1,.153
304,Buddy Hield,5.9,.108
305,Haywood Highsmith,0.0,-0.023
306,Nenê,1.4,.123
307,George Hill,2.8,.103
308,George Hill,0.5,.066
309,George Hill,2.3,.117
310,Solomon Hill,0.5,.029
311,Aaron Holiday,0.9,.065
312,Jrue Holiday,5.4,.108
313,Justin Holiday,2.1,.038
314,Justin Holiday,1.3,.047
315,Justin Holiday,0.8,.029
316,John Holland,0.0,-0.032
317,Rondae Hollis-Jefferson,1.2,.047
318,Richaun Holmes,4.3,.173
319,Rodney Hood,2.6,.065
320,Rodney Hood,1.5,.059
321,Rodney Hood,1.1,.077
322,Al Horford,7.4,.179
323,Danuel House Jr.,2.3,.113
324,Dwight Howard,0.6,.124
325,Kevin Huerter,1.5,.034
326,Player,WS,WS/48
327,Isaac Humphries,-0.1,-0.047
328,R.J. Hunter,0.1,.223
329,Chandler Hutchison,0.6,.030
330,Serge Ibaka,6.1,.146
331,Andre Iguodala,4.2,.129
332,Ersan İlyasova,3.0,.119
333,Joe Ingles,6.0,.113
334,Andre Ingram,-0.1,-0.408
335,Brandon Ingram,2.0,.055
336,Kyrie Irving,9.0,.195
337,Jonathan Isaac,4.0,.096
338,Wes Iwundu,1.9,.073
339,Demetrius Jackson,0.2,.231
340,Frank Jackson,0.4,.018
341,Jaren Jackson Jr.,3.3,.105
342,Josh Jackson,-1.7,-0.040
343,Justin Jackson,2.9,.086
344,Justin Jackson,1.6,.072
345,Justin Jackson,1.3,.114
346,Reggie Jackson,5.0,.105
347,LeBron James,7.2,.179
348,Amile Jefferson,0.4,.258
349,Player,WS,WS/48
350,John Jenkins,0.2,.031
351,John Jenkins,0.1,.202
352,John Jenkins,0.2,.024
353,Jonas Jerebko,3.3,.130
354,Alize Johnson,0.0,.027
355,Amir Johnson,1.1,.098
356,B.J. Johnson,0.1,.066
357,B.J. Johnson,0.1,.076
358,B.J. Johnson,0.0,-0.008
359,James Johnson,1.5,.062
360,Stanley Johnson,0.5,.021
361,Stanley Johnson,0.7,.034
362,Stanley Johnson,-0.1,-0.028
363,Tyler Johnson,2.3,.071
364,Tyler Johnson,1.8,.075
365,Tyler Johnson,0.5,.060
366,Wesley Johnson,0.0,.001
367,Wesley Johnson,0.3,.032
368,Wesley Johnson,-0.2,-0.075
369,Nikola Jokić,11.8,.226
370,Damian Jones,1.5,.173
371,Derrick Jones Jr.,2.9,.121
372,Jalen Jones,0.3,.056
373,Jemerrio Jones,0.2,.084
374,Terrence Jones,-0.1,-0.661
375,Tyus Jones,3.0,.091
376,DeAndre Jordan,7.1,.167
377,DeAndre Jordan,5.3,.162
378,DeAndre Jordan,1.9,.181
379,Cory Joseph,3.5,.081
380,Frank Kaminsky,1.8,.114
381,Luke Kennard,2.5,.085
382,Player,WS,WS/48
383,Michael Kidd-Gilchrist,2.5,.100
384,George King,0.0,-0.001
385,Maxi Kleber,3.5,.111
386,Brandon Knight,0.0,-0.002
387,Brandon Knight,-0.3,-0.113
388,Brandon Knight,0.2,.019
389,Kevin Knox,-1.3,-0.030
390,Furkan Korkmaz,1.1,.079
391,Luke Kornet,1.4,.083
392,Kyle Korver,2.3,.082
393,Kyle Korver,0.2,.043
394,Kyle Korver,2.0,.091
395,Kosta Koufos,0.7,.063
396,Rodions Kurucs,1.6,.059
397,Kyle Kuzma,3.1,.065
398,Skal Labissière,0.3,.089
399,Skal Labissière,0.0,.018
400,Skal Labissière,0.3,.216
401,Jeremy Lamb,5.3,.113
402,Zach LaVine,2.8,.062
403,Jake Layman,3.1,.111
404,T.J. Leaf,1.6,.148
405,Courtney Lee,0.4,.050
406,Courtney Lee,0.3,.087
407,Courtney Lee,0.2,.028
408,Damion Lee,0.7,.090
409,Walt Lemon Jr.,0.1,.026
410,Alex Len,3.2,.100
411,Player,WS,WS/48
412,Kawhi Leonard,9.5,.224
413,Meyers Leonard,3.0,.164
414,Jon Leuer,0.9,.110
415,Caris LeVert,1.7,.077
416,Damian Lillard,12.1,.205
417,Jeremy Lin,2.1,.070
418,Jeremy Lin,1.9,.092
419,Jeremy Lin,0.2,.020
420,Shaun Livingston,2.0,.101
421,Zach Lofton,0.0,-0.447
422,Kevon Looney,6.0,.194
423,Brook Lopez,6.7,.138
424,Robin Lopez,2.7,.081
425,Kevin Love,1.3,.106
426,Kyle Lowry,6.6,.144
427,Jordan Loyd,0.2,.190
428,Kalin Lucas,0.0,.238
429,Timothé Luwawu-Cabarrot,0.2,.015
430,Timothé Luwawu-Cabarrot,-0.1,-0.033
431,Timothé Luwawu-Cabarrot,0.3,.026
432,Tyler Lydon,0.2,.086
433,Trey Lyles,1.2,.050
434,Scott Machado,0.1,.281
435,Shelvin Mack,0.9,.034
436,Shelvin Mack,1.1,.045
437,Shelvin Mack,-0.3,-0.304
438,Player,WS,WS/48
439,Daryl Macon,0.0,-0.022
440,J.P. Macura,0.0,-0.110
441,Ian Mahinmi,1.0,.092
442,Thon Maker,2.0,.099
443,Thon Maker,1.1,.132
444,Thon Maker,0.9,.075
445,Boban Marjanović,3.0,.212
446,Boban Marjanović,1.7,.217
447,Boban Marjanović,1.3,.204
448,Lauri Markkanen,2.7,.078
449,Jarell Martin,0.5,.073
450,Frank Mason III,0.3,.033
451,Yante Maten,0.0,-0.026
452,Wesley Matthews,2.7,.062
453,Wesley Matthews,1.8,.066
454,Wesley Matthews,-0.1,-0.115
455,Wesley Matthews,1.0,.067
456,Luc Mbah a Moute,0.0,.009
457,Tahjere McCall,0.0,.055
458,Patrick McCaw,0.5,.065
459,Patrick McCaw,-0.2,-0.137
460,Patrick McCaw,0.7,.096
461,CJ McCollum,5.6,.114
462,T.J. McConnell,2.9,.094
463,Doug McDermott,2.9,.103
464,JaVale McGee,5.9,.171
465,Rodney McGruder,1.9,.059
466,Alfonzo McKinnie,2.1,.100
467,Ben McLemore,0.2,.055
468,Player,WS,WS/48
469,Jordan McRae,0.5,.066
470,Jodie Meeks,0.3,.153
471,Salah Mejri,1.1,.136
472,De'Anthony Melton,0.0,.002
473,Chimezie Metu,-0.3,-0.099
474,Khris Middleton,6.1,.123
475,C.J. Miles,0.7,.041
476,C.J. Miles,0.4,.035
477,C.J. Miles,0.3,.054
478,Darius Miller,1.6,.045
479,Malcolm Miller,0.2,.130
480,Patty Mills,3.5,.087
481,Paul Millsap,6.1,.155
482,Shake Milton,0.3,.059
483,Nikola Mirotić,3.5,.133
484,Nikola Mirotić,2.5,.129
485,Nikola Mirotić,1.0,.147
486,Donovan Mitchell,5.0,.092
487,Naz Mitrou-Long,-0.1,-0.046
488,Malik Monk,0.3,.012
489,Greg Monroe,1.1,.108
490,Greg Monroe,0.6,.071
491,Greg Monroe,0.1,.535
492,Greg Monroe,0.4,.370
493,E'Twaun Moore,1.7,.055
494,Eric Moreland,0.0,.032
495,Eric Moreland,0.0,.077
496,Eric Moreland,0.0,.026
497,Jaylen Morris,0.1,.084
498,Player,WS,WS/48
499,Marcus Morris,4.4,.102
500,Markieff Morris,1.6,.061
501,Markieff Morris,0.9,.051
502,Markieff Morris,0.7,.083
503,Monte Morris,6.2,.151
504,Donatas Motiejūnas,-0.1,-0.246
505,Johnathan Motley,0.3,.092
506,Emmanuel Mudiay,0.8,.023
507,Jamal Murray,5.1,.100
508,Džanan Musa,-0.1,-0.152
509,Mike Muscala,2.5,.091
510,Mike Muscala,1.9,.087
511,Mike Muscala,0.6,.107
512,Svi Mykhailiuk,-0.1,-0.012
513,Svi Mykhailiuk,-0.1,-0.013
514,Svi Mykhailiuk,0.0,.016
515,Abdel Nader,0.9,.062
516,Larry Nance Jr.,4.9,.131
517,Shabazz Napier,2.0,.098
518,Raul Neto,1.1,.116
519,Georges Niang,1.3,.123
520,Joakim Noah,2.2,.150
521,Nerlens Noel,4.3,.198
522,Dirk Nowitzki*,0.3,.016
523,Frank Ntilikina,-0.8,-0.045
524,James Nunnally,0.1,.035
525,James Nunnally,0.1,.097
526,James Nunnally,-0.1,-0.068
527,Player,WS,WS/48
528,Jusuf Nurkić,7.8,.189
529,David Nwaba,1.4,.069
530,Royce O'Neale,3.3,.094
531,Kyle O'Quinn,1.0,.125
532,Semi Ojeleye,0.7,.054
533,Jahlil Okafor,2.2,.115
534,Elie Okobo,-0.5,-0.027
535,Josh Okogie,1.2,.034
536,Victor Oladipo,2.3,.097
537,Kelly Olynyk,4.7,.126
538,Cedi Osman,1.5,.029
539,Kelly Oubre Jr.,2.2,.054
540,Kelly Oubre Jr.,0.8,.053
541,Kelly Oubre Jr.,1.3,.054
542,Zaza Pachulia,2.3,.128
543,Jabari Parker,1.4,.039
544,Jabari Parker,0.5,.024
545,Jabari Parker,0.9,.063
546,Tony Parker*,0.9,.044
547,Chandler Parsons,0.0,-0.004
548,Patrick Patterson,1.1,.064
549,Justin Patton,0.0,.079
550,Chris Paul,6.6,.172
551,Cameron Payne,0.5,.031
552,Cameron Payne,0.2,.014
553,Cameron Payne,0.3,.082
554,Player,WS,WS/48
555,Elfrid Payton,1.5,.058
556,Gary Payton II,0.1,.358
557,Theo Pinson,0.0,.004
558,Mason Plumlee,5.8,.160
559,Miles Plumlee,0.5,.145
560,Jakob Poeltl,5.1,.193
561,Quincy Pondexter,0.8,.128
562,Otto Porter Jr.,3.2,.093
563,Otto Porter Jr.,2.1,.085
564,Otto Porter Jr.,1.1,.112
565,Bobby Portis,1.6,.060
566,Bobby Portis,0.7,.062
567,Bobby Portis,0.9,.058
568,Dwight Powell,7.5,.215
569,Norman Powell,2.4,.102
570,Alex Poythress,0.5,.086
571,Taurean Prince,1.5,.047
572,Zhou Qi,0.0,1.261
573,Ivan Rabb,2.1,.137
574,Chasson Randle,0.6,.041
575,Julius Randle,6.1,.131
576,JJ Redick,5.9,.118
577,Davon Reed,0.1,.064
578,Cameron Reynolds,0.4,.078
579,Player,WS,WS/48
580,Josh Richardson,5.6,.106
581,Malachi Richardson,-0.1,-0.060
582,Austin Rivers,1.2,.028
583,Austin Rivers,-0.2,-0.014
584,Austin Rivers,1.4,.050
585,Devin Robinson,0.3,.175
586,Duncan Robinson,0.2,.051
587,Glenn Robinson III,0.7,.054
588,Jerome Robinson,0.1,.012
589,Mitchell Robinson,6.1,.217
590,Rajon Rondo,1.3,.047
591,Derrick Rose,3.0,.102
592,Terrence Ross,4.3,.095
593,Terry Rozier,3.1,.083
594,Ricky Rubio,3.7,.095
595,D'Angelo Russell,5.0,.097
596,Domantas Sabonis,7.6,.197
597,Brandon Sampson,0.0,.010
598,JaKarr Sampson,0.5,.173
599,Dario Šarić,3.5,.084
600,Dario Šarić,0.2,.023
601,Dario Šarić,3.3,.099
602,Tomáš Satoranský,4.7,.104
603,Dennis Schröder,2.9,.060
604,Player,WS,WS/48
605,Mike Scott,1.6,.053
606,Mike Scott,0.9,.055
607,Mike Scott,0.7,.052
608,Thabo Sefolosha,1.5,.115
609,Wayne Selden,-0.3,-0.009
610,Wayne Selden,0.1,.014
611,Wayne Selden,-0.4,-0.019
612,Collin Sexton,-0.6,-0.011
613,Landry Shamet,3.6,.095
614,Landry Shamet,2.2,.096
615,Landry Shamet,1.4,.094
616,Iman Shumpert,1.4,.045
617,Iman Shumpert,1.2,.054
618,Iman Shumpert,0.2,.019
619,Pascal Siakam,9.3,.175
620,Jordan Sibert,0.0,.183
621,Ben Simmons,8.2,.146
622,Jonathon Simmons,0.3,.013
623,Jonathon Simmons,-0.2,-0.010
624,Jonathon Simmons,0.5,.101
625,Kobi Simmons,0.0,-0.033
626,Anfernee Simons,0.1,.020
627,Marcus Smart,5.2,.114
628,Dennis Smith Jr.,0.0,.001
629,Dennis Smith Jr.,0.2,.010
630,Dennis Smith Jr.,-0.2,-0.014
631,Ish Smith,1.7,.064
632,J.R. Smith,-0.2,-0.038
633,Jason Smith,0.2,.038
634,Jason Smith,0.2,.070
635,Jason Smith,0.0,-0.020
636,Jason Smith,0.0,-0.049
637,Zhaire Smith,0.1,.048
638,Tony Snell,3.2,.117
639,Ray Spalding,0.2,.051
640,Ray Spalding,0.0,.000
641,Ray Spalding,0.2,.051
642,Player,WS,WS/48
643,Omari Spellman,1.2,.070
644,Nik Stauskas,1.1,.052
645,Nik Stauskas,0.8,.055
646,Nik Stauskas,0.3,.046
647,D.J. Stephens,0.0,-0.119
648,Lance Stephenson,1.1,.049
649,Edmond Sumner,0.1,.020
650,Caleb Swanigan,-0.2,-0.060
651,Caleb Swanigan,-0.3,-0.086
652,Caleb Swanigan,0.0,.053
653,Jayson Tatum,4.8,.094
654,Jeff Teague,2.2,.085
655,Garrett Temple,2.2,.052
656,Garrett Temple,1.6,.050
657,Garrett Temple,0.6,.061
658,Miloš Teodosić,-0.1,-0.019
659,Jared Terrell,-0.3,-0.140
660,Emanuel Terry,0.1,.117
661,Emanuel Terry,0.1,.127
662,Emanuel Terry,0.0,.045
663,Daniel Theis,3.5,.185
664,Isaiah Thomas,-0.3,-0.077
665,Khyri Thomas,0.0,.005
666,Lance Thomas,0.1,.004
667,Klay Thompson,5.3,.095
668,Tristan Thompson,2.6,.105
669,Sindarius Thornwell,0.0,.004
670,Anthony Tolliver,1.2,.052
671,Player,WS,WS/48
672,Karl-Anthony Towns,10.4,.197
673,Gary Trent Jr.,-0.2,-0.092
674,Allonzo Trier,0.9,.030
675,P.J. Tucker,5.0,.086
676,Evan Turner,2.0,.060
677,Myles Turner,6.3,.144
678,Ekpe Udoh,1.6,.238
679,Tyler Ulis,0.0,-0.015
680,Jonas Valančiūnas,4.2,.183
681,Jonas Valančiūnas,2.6,.224
682,Jonas Valančiūnas,1.5,.140
683,Jarred Vanderbilt,0.1,.037
684,Fred VanVleet,4.3,.117
685,Noah Vonleh,3.2,.090
686,Nikola Vučević,10.1,.193
687,Dwyane Wade*,2.4,.061
688,Moritz Wagner,0.2,.020
689,Dion Waiters,1.2,.052
690,Kemba Walker,7.4,.123
691,Lonnie Walker IV,0.0,.019
692,John Wall,1.2,.051
693,Tyrone Wallace,-0.3,-0.023
694,Player,WS,WS/48
695,Brad Wanamaker,0.9,.131
696,T.J. Warren,2.1,.074
697,Julian Washburn,0.1,.023
698,Yuta Watanabe,-0.2,-0.065
699,Thomas Welsh,0.1,.162
700,Russell Westbrook,6.8,.124
701,Derrick White,3.6,.101
702,Okaro White,0.0,-0.251
703,Hassan Whiteside,6.3,.180
704,Andrew Wiggins,0.6,.012
705,Alan Williams,0.2,.312
706,C.J. Williams,0.1,.042
707,Johnathan Williams,1.0,.135
708,Kenrich Williams,1.2,.053
709,Lou Williams,5.1,.123
710,Marvin Williams,3.8,.086
711,Robert Williams,1.2,.199
712,Troy Williams,0.4,.064
713,D.J. Wilson,1.7,.093
714,Justise Winslow,2.8,.067
715,Player,WS,WS/48
716,Christian Wood,0.8,.151
717,Christian Wood,0.2,.146
718,Christian Wood,0.6,.152
719,Delon Wright,4.3,.121
720,Delon Wright,2.3,.123
721,Delon Wright,2.0,.119
722,Guerschon Yabusele,0.5,.088
723,Nick Young,0.0,-0.021
724,Thaddeus Young,6.9,.133
725,Trae Young,3.3,.062
726,Cody Zeller,3.9,.150
727,Tyler Zeller,0.3,.167
728,Tyler Zeller,0.0,-0.013
729,Tyler Zeller,0.3,.191
730,Ante Žižić,2.0,.087
731,Ivica Zubac,3.2,.148
732,Ivica Zubac,1.8,.165
733,Ivica Zubac,1.4,.132
