,Player,WS,WS/48
109,Mario Chalmers,2.8,.056
110,Tyson Chandler,10.3,.216
111,Wilson Chandler,3.6,.071
112,Will Cherry,0.0,-0.021
113,Patrick Christopher,-0.1,-0.150
114,Earl Clark,-0.1,-0.037
115,Ian Clark,0.2,.050
116,Ian Clark,0.1,.044
117,Ian Clark,0.1,.083
118,Jordan Clarkson,2.4,.078
119,Victor Claver,0.1,.086
120,Norris Cole,1.4,.036
121,Norris Cole,0.6,.027
122,Norris Cole,0.7,.052
123,Darren Collison,3.8,.116
124,Nick Collison,2.2,.097
125,Mike Conley,6.8,.147
126,Player,WS,WS/48
127,Jack Cooley,0.2,.092
128,Chris Copeland,-0.1,-0.008
129,Bryce Cotton,0.2,.067
130,DeMarcus Cousins,6.0,.144
131,Robert Covington,4.0,.097
132,Allen Crabbe,1.3,.088
133,Jamal Crawford,3.6,.102
134,Jae Crowder,3.9,.113
135,Jae Crowder,0.5,.098
136,Jae Crowder,3.3,.116
137,Dante Cunningham,1.6,.047
138,Jared Cunningham,0.0,-0.023
139,Seth Curry,0.0,-0.298
140,Stephen Curry,15.7,.288
141,Samuel Dalembert,0.3,.023
142,Troy Daniels,0.2,.022
143,Troy Daniels,0.0,-0.013
144,Troy Daniels,-0.1,-0.038
145,Troy Daniels,0.3,.119
146,Gigi Datome,0.4,.095
147,Gigi Datome,0.0,-0.033
148,Gigi Datome,0.4,.106
149,Brandon Davies,0.2,.028
150,Brandon Davies,0.3,.039
151,Brandon Davies,-0.1,-0.069
152,Anthony Davis,14.0,.274
153,Ed Davis,6.3,.164
154,Glen Davis,1.4,.072
155,Andre Dawkins,-0.1,-0.172
156,Player,WS,WS/48
157,Austin Daye,0.0,-0.001
158,Austin Daye,-0.1,-0.021
159,Austin Daye,0.1,.068
160,Dewayne Dedmon,1.7,.099
161,Matthew Dellavedova,1.9,.067
162,Luol Deng,5.4,.106
163,DeMar DeRozan,4.0,.090
164,Boris Diaw,3.6,.088
165,Gorgui Dieng,4.9,.108
166,Spencer Dinwiddie,0.1,.009
167,Joey Dorsey,1.9,.108
168,Toney Douglas,0.2,.046
169,Chris Douglas-Roberts,0.0,.020
170,Goran Dragić,6.8,.123
171,Goran Dragić,4.0,.111
172,Goran Dragić,2.8,.146
173,Zoran Dragić,-0.1,-0.042
174,Zoran Dragić,0.0,-0.077
175,Zoran Dragić,0.0,-0.035
176,Larry Drew II,-0.4,-0.087
177,Andre Drummond,7.7,.147
178,Jared Dudley,4.1,.116
179,Tim Duncan*,9.6,.207
180,Mike Dunleavy,4.1,.108
181,Kevin Durant,4.8,.252
182,Cleanthony Early,-0.4,-0.030
183,Player,WS,WS/48
184,Wayne Ellington,1.2,.034
185,Monta Ellis,3.6,.065
186,James Ennis III,1.9,.088
187,Tyler Ennis,-0.3,-0.040
188,Tyler Ennis,0.0,-0.005
189,Tyler Ennis,-0.3,-0.046
190,Jeremy Evans,1.3,.241
191,Reggie Evans,1.2,.074
192,Tyreke Evans,4.6,.082
193,Dante Exum,-0.1,-0.003
194,Festus Ezeli,1.7,.159
195,Kenneth Faried,5.6,.130
196,Jordan Farmar,0.6,.053
197,Derrick Favors,8.3,.175
198,Raymond Felton,0.2,.039
199,Landry Fields,0.3,.072
200,Evan Fournier,2.1,.059
201,Randy Foye,1.0,.045
202,Jamaal Franklin,0.0,-0.063
203,Tim Frazier,-0.1,-0.017
204,Tim Frazier,-0.3,-0.071
205,Tim Frazier,0.2,.119
206,Jimmer Fredette,0.2,.021
207,Enes Freedom,6.4,.145
208,Enes Freedom,2.7,.099
209,Enes Freedom,3.7,.220
210,Player,WS,WS/48
211,Joel Freeland,1.6,.122
212,Channing Frye,2.1,.053
213,Danilo Gallinari,3.9,.132
214,Langston Galloway,1.3,.043
215,Francisco García,-0.2,-0.044
216,Kevin Garnett*,1.9,.096
217,Kevin Garnett*,1.6,.089
218,Kevin Garnett*,0.3,.161
219,Marc Gasol,10.2,.182
220,Pau Gasol*,10.4,.187
221,Rudy Gay,6.1,.122
222,Alonzo Gee,1.2,.086
223,Alonzo Gee,1.1,.100
224,Alonzo Gee,0.1,.039
225,Paul George,0.0,-0.008
226,Taj Gibson,4.8,.137
227,Manu Ginóbili*,3.7,.111
228,Rudy Gobert,9.3,.206
229,Drew Gooden,1.7,.094
230,Archie Goodwin,0.2,.014
231,Aaron Gordon,1.0,.060
232,Ben Gordon,0.3,.015
233,Drew Gordon,-0.1,-0.093
234,Eric Gordon,2.9,.069
235,Player,WS,WS/48
236,Marcin Gortat,8.6,.168
237,Danny Granger,0.6,.046
238,Jerami Grant,0.5,.019
239,Danny Green,7.8,.163
240,Draymond Green,8.5,.163
241,Erick Green,0.0,.000
242,Gerald Green,1.9,.065
243,JaMychal Green,0.4,.119
244,JaMychal Green,0.0,.071
245,JaMychal Green,0.4,.127
246,Jeff Green,5.2,.101
247,Jeff Green,2.0,.089
248,Jeff Green,3.1,.111
249,Willie Green,-0.1,-0.003
250,Blake Griffin,9.0,.183
251,Jorge Gutiérrez,0.3,.088
252,Jorge Gutiérrez,0.1,.059
253,Jorge Gutiérrez,0.3,.098
254,P.J. Hairston,0.3,.022
255,Jordan Hamilton,0.1,.059
256,Justin Hamilton,1.5,.102
257,Justin Hamilton,0.4,.069
258,Justin Hamilton,1.1,.125
259,Tyler Hansbrough,3.4,.156
260,Tim Hardaway Jr.,0.8,.023
261,James Harden,16.4,.265
262,Maurice Harkless,0.3,.021
263,Devin Harris,4.2,.120
264,Player,WS,WS/48
265,Gary Harris,-0.7,-0.046
266,Joe Harris,0.2,.018
267,Tobias Harris,4.8,.098
268,Udonis Haslem,1.4,.066
269,Spencer Hawes,1.2,.044
270,Chuck Hayes,0.5,.091
271,Gordon Hayward,8.7,.159
272,Brendan Haywood,0.0,.008
273,Gerald Henderson,3.6,.074
274,Xavier Henry,-0.1,-0.030
275,John Henson,3.6,.142
276,Roy Hibbert,4.2,.105
277,J.J. Hickson,1.8,.062
278,Nenê,3.0,.086
279,George Hill,5.4,.203
280,Jordan Hill,2.2,.055
281,Solomon Hill,3.5,.072
282,Kirk Hinrich,1.0,.030
283,Jrue Holiday,3.4,.124
284,Justin Holiday,1.3,.092
285,Player,WS,WS/48
286,Ryan Hollins,1.0,.104
287,Rodney Hood,2.2,.098
288,Al Horford,8.7,.179
289,Dwight Howard,3.6,.140
290,Lester Hudson,0.2,.141
291,Robbie Hummel,0.8,.050
292,Kris Humphries,3.8,.134
293,Serge Ibaka,5.6,.127
294,Andre Iguodala,5.1,.117
295,Ersan İlyasova,4.0,.146
296,Joe Ingles,2.2,.062
297,Kyrie Irving,10.4,.183
298,Jarrett Jack,2.6,.055
299,Reggie Jackson,4.9,.104
300,Reggie Jackson,2.9,.101
301,Reggie Jackson,2.0,.110
302,Bernard James,0.5,.165
303,LeBron James,10.4,.199
304,Al Jefferson,4.7,.113
305,Cory Jefferson,0.8,.071
306,Richard Jefferson,2.3,.088
307,John Jenkins,0.9,.147
308,Player,WS,WS/48
309,Brandon Jennings,3.3,.136
310,Jonas Jerebko,3.5,.135
311,Jonas Jerebko,1.9,.130
312,Jonas Jerebko,1.5,.141
313,Grant Jerrett,-0.1,-0.128
314,Grant Jerrett,-0.2,-0.373
315,Grant Jerrett,0.1,.108
316,Amir Johnson,5.1,.124
317,Chris Johnson,0.8,.074
318,Chris Johnson,-0.1,-0.017
319,Chris Johnson,0.6,.139
320,Chris Johnson,0.3,.102
321,James Johnson,4.1,.143
322,Joe Johnson,4.1,.070
323,Nick Johnson,-0.1,-0.020
324,Tyler Johnson,0.8,.060
325,Wesley Johnson,1.7,.037
326,Dahntay Jones,0.0,.013
327,James Jones,1.5,.110
328,Perry Jones,0.2,.015
329,Terrence Jones,3.0,.160
330,DeAndre Jordan,12.8,.217
331,Jerome Jordan,1.2,.156
332,Cory Joseph,4.5,.149
333,Chris Kaman,3.3,.112
334,Sergey Karasev,0.7,.061
335,Ryan Kelly,0.7,.027
336,Player,WS,WS/48
337,Michael Kidd-Gilchrist,3.8,.114
338,Sean Kilpatrick,0.1,.033
339,Andrei Kirilenko,0.0,-0.058
340,Alex Kirk,0.0,.061
341,Brandon Knight,4.5,.106
342,Brandon Knight,4.4,.124
343,Brandon Knight,0.1,.016
344,Kyle Korver,7.5,.148
345,Kosta Koufos,3.3,.118
346,Ognjen Kuzmić,0.3,.171
347,Jeremy Lamb,1.6,.123
348,Carl Landry,2.8,.112
349,Shane Larkin,1.7,.045
350,Joffrey Lauvergne,0.1,.012
351,Zach LaVine,-0.7,-0.018
352,Ty Lawson,7.0,.126
353,Ricky Ledo,-0.6,-0.112
354,Ricky Ledo,-0.2,-0.720
355,Ricky Ledo,-0.4,-0.083
356,Courtney Lee,4.8,.099
357,David Lee,3.2,.168
358,Malcolm Lee,0.0,-0.527
359,Alex Len,3.4,.107
360,Kawhi Leonard,8.6,.204
361,Player,WS,WS/48
362,Meyers Leonard,2.8,.158
363,Jon Leuer,1.3,.078
364,Damian Lillard,10.6,.174
365,Jeremy Lin,2.7,.068
366,Shaun Livingston,3.3,.107
367,Brook Lopez,7.0,.159
368,Robin Lopez,5.1,.150
369,Kevin Love,8.7,.165
370,Kyle Lowry,7.1,.141
371,Kalin Lucas,0.0,-0.057
372,John Lucas III,0.3,.058
373,Shelvin Mack,1.3,.075
374,Ian Mahinmi,2.1,.090
375,Devyn Marble,-0.1,-0.031
376,Shawn Marion,1.7,.074
377,Kendall Marshall,0.8,.088
378,Cartier Martin,-0.2,-0.053
379,Kenyon Martin,0.2,.086
380,Kevin Martin,1.9,.069
381,Wesley Matthews,6.2,.147
382,Player,WS,WS/48
383,Jason Maxiell,1.4,.074
384,O.J. Mayo,2.8,.079
385,Luc Mbah a Moute,1.1,.027
386,James Michael McAdoo,0.5,.177
387,Ray McCallum,1.4,.045
388,CJ McCollum,1.8,.089
389,K.J. McDaniels,0.6,.020
390,K.J. McDaniels,0.6,.023
391,K.J. McDaniels,0.0,-0.061
392,Doug McDermott,0.0,-0.005
393,Mitch McGary,1.3,.127
394,JaVale McGee,0.4,.071
395,JaVale McGee,0.4,.109
396,JaVale McGee,-0.1,-0.052
397,Ben McLemore,2.5,.045
398,Jerel McNeal,-0.1,-0.149
399,Josh McRoberts,0.4,.070
400,Jodie Meeks,3.1,.103
401,Gal Mekel,-0.2,-0.238
402,Khris Middleton,6.7,.135
403,C.J. Miles,3.6,.093
404,Andre Miller,2.2,.084
405,Andre Miller,1.6,.124
406,Andre Miller,0.6,.043
407,Darius Miller,-0.1,-0.122
408,Mike Miller,0.4,.028
409,Player,WS,WS/48
410,Quincy Miller,-0.1,-0.030
411,Quincy Miller,0.0,.010
412,Quincy Miller,-0.1,-0.072
413,Patty Mills,1.4,.087
414,Elijah Millsap,0.4,.020
415,Paul Millsap,8.3,.166
416,Nikola Mirotić,5.7,.165
417,Nazr Mohammed,0.1,.040
418,Greg Monroe,6.8,.153
419,E'Twaun Moore,0.8,.080
420,Eric Moreland,0.0,.431
421,Darius Morris,-0.4,-0.068
422,Marcus Morris,4.0,.093
423,Markieff Morris,4.6,.085
424,Anthony Morrow,5.7,.151
425,Donatas Motiejūnas,4.7,.110
426,Timofey Mozgov,5.7,.133
427,Timofey Mozgov,1.8,.096
428,Timofey Mozgov,3.9,.161
429,Shabazz Muhammad,2.0,.110
430,Toure' Murry,-0.1,-0.171
431,Toure' Murry,0.0,-1.046
432,Toure' Murry,0.0,-0.120
433,Mike Muscala,1.9,.179
434,Shabazz Napier,0.5,.024
435,Gary Neal,0.6,.023
436,Gary Neal,0.1,.006
437,Gary Neal,0.4,.080
438,Player,WS,WS/48
439,Jameer Nelson,1.4,.047
440,Jameer Nelson,0.6,.047
441,Jameer Nelson,0.0,-0.015
442,Jameer Nelson,0.8,.058
443,Andrew Nicholson,0.1,.007
444,Joakim Noah,5.6,.130
445,Nerlens Noel,4.0,.083
446,Lucas Nogueira,0.0,-0.071
447,Steve Novak,0.3,.075
448,Steve Novak,0.4,.162
449,Steve Novak,-0.1,-0.032
450,Dirk Nowitzki*,7.2,.152
451,Jusuf Nurkić,1.6,.069
452,Johnny O'Bryant,-0.5,-0.063
453,Kyle O'Quinn,1.6,.091
454,Victor Oladipo,3.5,.065
455,Kelly Olynyk,3.6,.120
456,Arinze Onuaku,0.3,.197
457,Zaza Pachulia,4.2,.116
458,Kostas Papanikolaou,0.5,.029
459,Jannero Pargo,0.2,.113
460,Jabari Parker,1.3,.088
461,Tony Parker*,4.1,.100
462,Chandler Parsons,5.5,.121
463,Patrick Patterson,6.1,.137
464,Player,WS,WS/48
465,Chris Paul,16.1,.270
466,Adreian Payne,-0.5,-0.033
467,Adreian Payne,0.0,-0.039
468,Adreian Payne,-0.5,-0.033
469,Elfrid Payton,2.3,.044
470,Nikola Peković,1.2,.069
471,Kendrick Perkins,0.1,.006
472,Kendrick Perkins,0.3,.017
473,Kendrick Perkins,-0.2,-0.059
474,Paul Pierce*,5.5,.138
475,Mason Plumlee,4.8,.131
476,Miles Plumlee,2.6,.103
477,Miles Plumlee,2.1,.102
478,Miles Plumlee,0.4,.107
479,Quincy Pondexter,2.9,.078
480,Quincy Pondexter,0.6,.051
481,Quincy Pondexter,2.3,.089
482,Otto Porter Jr.,2.7,.092
483,Dwight Powell,0.6,.122
484,Dwight Powell,0.0,.138
485,Dwight Powell,0.6,.121
486,Phil Pressey,0.8,.060
487,A.J. Price,0.3,.041
488,A.J. Price,0.5,.123
489,A.J. Price,-0.1,-0.051
490,A.J. Price,-0.1,-0.140
491,Ronnie Price,0.7,.036
492,Pablo Prigioni,2.3,.092
493,Pablo Prigioni,1.2,.075
494,Pablo Prigioni,1.1,.127
495,Tayshaun Prince,2.5,.086
496,Tayshaun Prince,1.0,.073
497,Tayshaun Prince,0.7,.165
498,Tayshaun Prince,0.9,.072
499,Miroslav Raduljica,0.0,-0.057
500,Julius Randle,-0.1,-0.276
501,Shavlik Randolph,0.0,-0.004
502,Shavlik Randolph,0.0,-0.008
503,Shavlik Randolph,0.0,.012
504,Zach Randolph,7.2,.149
505,Player,WS,WS/48
506,JJ Redick,6.7,.134
507,Glen Rice Jr.,-0.1,-0.121
508,Jason Richardson,0.4,.045
509,Luke Ridnour,0.6,.042
510,Austin Rivers,1.5,.046
511,Austin Rivers,0.7,.046
512,Austin Rivers,0.8,.046
513,Andre Roberson,2.1,.079
514,Brian Roberts,1.8,.064
515,Glenn Robinson III,0.1,.012
516,Glenn Robinson III,0.0,.009
517,Glenn Robinson III,0.0,.013
518,Nate Robinson,0.3,.021
519,Nate Robinson,0.2,.024
520,Nate Robinson,0.0,.012
521,Thomas Robinson,1.5,.089
522,Thomas Robinson,0.5,.059
523,Thomas Robinson,1.0,.118
524,Rajon Rondo,1.6,.037
525,Rajon Rondo,0.9,.064
526,Rajon Rondo,0.6,.023
527,Derrick Rose,1.2,.038
528,Terrence Ross,2.4,.054
529,Ricky Rubio,0.5,.033
530,Damjan Rudež,1.3,.061
531,Brandon Rush,-0.3,-0.056
532,Robert Sacre,0.8,.035
533,John Salmons,0.1,.017
534,JaKarr Sampson,0.6,.025
535,Larry Sanders,1.6,.132
536,Player,WS,WS/48
537,Dennis Schröder,2.5,.080
538,Luis Scola,4.4,.126
539,Mike Scott,2.7,.115
540,Thabo Sefolosha,2.5,.121
541,Kevin Séraphin,1.7,.066
542,Ramon Sessions,1.1,.044
543,Ramon Sessions,-0.3,-0.025
544,Ramon Sessions,1.4,.125
545,Iman Shumpert,1.5,.047
546,Iman Shumpert,0.3,.020
547,Iman Shumpert,1.2,.065
548,Alexey Shved,2.2,.135
549,Alexey Shved,0.9,.160
550,Alexey Shved,0.0,.013
551,Alexey Shved,1.2,.135
552,Henry Sims,2.1,.072
553,Kyle Singler,2.0,.056
554,Kyle Singler,1.6,.061
555,Kyle Singler,0.4,.041
556,Donald Sloan,2.0,.085
557,Marcus Smart,2.9,.077
558,Greg Smith,0.8,.108
559,Ish Smith,-0.1,-0.006
560,Ish Smith,0.0,.014
561,Ish Smith,-0.1,-0.010
562,J.R. Smith,3.7,.085
563,J.R. Smith,-0.1,-0.008
564,J.R. Smith,3.8,.124
565,Jason Smith,1.2,.032
566,Josh Smith,2.3,.048
567,Josh Smith,0.2,.012
568,Josh Smith,2.1,.071
569,Russ Smith,-0.1,-0.094
570,Russ Smith,-0.3,-0.477
571,Russ Smith,0.2,.214
572,Tony Snell,2.4,.082
573,Marreese Speights,4.0,.158
574,Player,WS,WS/48
575,Tiago Splitter,4.0,.189
576,Nik Stauskas,0.5,.021
577,Lance Stephenson,-0.9,-0.026
578,Greg Stiemsma,0.1,.050
579,David Stockton,0.0,-0.014
580,Jarnell Stokes,0.5,.186
581,Amar'e Stoudemire,3.6,.138
582,Amar'e Stoudemire,2.2,.120
583,Amar'e Stoudemire,1.4,.181
584,Rodney Stuckey,4.0,.103
585,Jared Sullinger,4.0,.123
586,Jeff Taylor,0.3,.034
587,Jeff Teague,7.7,.166
588,Mirza Teletović,0.5,.026
589,Sebastian Telfair,0.4,.063
590,Garrett Temple,1.5,.100
591,Jason Terry,3.6,.104
592,Isaiah Thomas,6.1,.169
593,Isaiah Thomas,4.0,.162
594,Isaiah Thomas,2.1,.185
595,Lance Thomas,-0.4,-0.014
596,Lance Thomas,0.0,.005
597,Lance Thomas,-0.5,-0.022
598,Malcolm Thomas,0.1,.023
599,Tyrus Thomas,0.1,.477
600,Hollis Thompson,2.6,.070
601,Player,WS,WS/48
602,Jason Thompson,2.4,.057
603,Klay Thompson,8.8,.172
604,Tristan Thompson,6.8,.148
605,Marcus Thornton,1.2,.083
606,Marcus Thornton,1.4,.104
607,Marcus Thornton,-0.1,-0.077
608,Anthony Tolliver,2.7,.092
609,Anthony Tolliver,0.2,.040
610,Anthony Tolliver,2.5,.104
611,P.J. Tucker,4.9,.098
612,Ronny Turiaf,0.0,.009
613,Hedo Türkoğlu,1.2,.081
614,Evan Turner,2.5,.054
615,Ekpe Udoh,0.3,.101
616,Beno Udrih,3.6,.115
617,Jonas Valančiūnas,8.2,.189
618,Anderson Varejão,1.9,.145
619,Greivis Vásquez,2.8,.066
620,Charlie Villanueva,1.4,.096
621,Noah Vonleh,0.5,.085
622,Nikola Vučević,7.0,.133
623,Dwyane Wade*,3.5,.086
624,Dion Waiters,1.1,.025
625,Dion Waiters,0.5,.029
626,Dion Waiters,0.7,.023
627,Henry Walker,0.5,.039
628,Player,WS,WS/48
629,Kemba Walker,4.5,.101
630,John Wall,7.8,.132
631,Gerald Wallace,0.1,.014
632,T.J. Warren,1.1,.085
633,C.J. Watson,4.0,.135
634,David Wear,0.0,-0.110
635,Travis Wear,-0.3,-0.020
636,Martell Webster,0.0,.000
637,David West,4.3,.108
638,Russell Westbrook,10.6,.222
639,Hassan Whiteside,5.3,.221
640,Shayne Whittington,0.4,.200
641,Andrew Wiggins,2.1,.034
642,C.J. Wilcox,0.0,-0.024
643,Deron Williams,3.6,.083
644,Derrick Williams,2.1,.069
645,Elliot Williams,0.1,.039
646,Elliot Williams,0.1,.090
647,Elliot Williams,0.0,.012
648,Lou Williams,6.6,.157
649,Marvin Williams,4.3,.102
650,Mo Williams,2.1,.052
651,Mo Williams,0.7,.031
652,Mo Williams,1.4,.080
653,Player,WS,WS/48
654,Reggie Williams,0.2,.083
655,Shawne Williams,1.9,.084
656,Shawne Williams,2.0,.102
657,Shawne Williams,-0.1,-0.021
658,Jeff Withey,0.8,.149
659,Nate Wolters,-0.2,-0.036
660,Nate Wolters,0.1,.018
661,Nate Wolters,-0.2,-0.109
662,Brandan Wright,6.1,.202
663,Brandan Wright,2.9,.274
664,Brandan Wright,0.2,.106
665,Brandan Wright,3.0,.170
666,Dorell Wright,1.6,.128
667,Tony Wroten,0.3,.014
668,James Young,0.3,.047
669,Nick Young,1.2,.058
670,Thaddeus Young,3.1,.061
671,Thaddeus Young,1.4,.043
672,Thaddeus Young,1.6,.095
673,Cody Zeller,3.8,.123
674,Tyler Zeller,6.5,.179
