,Player,WS,WS/48
71,Trevor Booker,0.7,.118
72,Chris Boucher,0.0,-0.899
73,Player,WS,WS/48
74,Avery Bradley,-0.2,-0.007
75,Avery Bradley,-0.2,-0.009
76,Avery Bradley,0.0,.009
77,Tony Bradley,0.0,.033
78,Corey Brewer,2.3,.091
79,Corey Brewer,0.7,.048
80,Corey Brewer,1.6,.150
81,Malcolm Brogdon,2.7,.091
82,Aaron Brooks,0.1,.033
83,Dillon Brooks,1.2,.024
84,MarShon Brooks,0.7,.179
85,Anthony Brown,0.0,.571
86,Bobby Brown,-0.2,-0.080
87,Jaylen Brown,4.5,.100
88,Lorenzo Brown,0.2,.060
89,Markel Brown,0.0,-0.063
90,Sterling Brown,0.7,.043
91,Nicolás Brussino,0.0,-0.180
92,Thomas Bryant,0.1,.050
93,Reggie Bullock,4.2,.117
94,Trey Burke,2.4,.145
95,Alec Burks,1.9,.084
96,Jimmy Butler,8.9,.198
97,Dwight Buycks,0.2,.027
98,Player,WS,WS/48
99,Bruno Caboclo,0.0,-0.021
100,Bruno Caboclo,0.0,-0.113
101,Bruno Caboclo,0.0,-0.015
102,José Calderón,1.8,.095
103,Kentavious Caldwell-Pope,5.3,.103
104,Isaiah Canaan,0.6,.072
105,Isaiah Canaan,0.0,-0.224
106,Isaiah Canaan,0.7,.075
107,Clint Capela,10.2,.242
108,DeMarre Carroll,4.1,.091
109,Vince Carter*,1.2,.056
110,Michael Carter-Williams,0.9,.050
111,Alex Caruso,0.5,.041
112,Omri Casspi,2.2,.141
113,Willie Cauley-Stein,3.9,.092
114,Tyler Cavanaugh,1.2,.109
115,Mario Chalmers,0.6,.021
116,Tyson Chandler,2.7,.111
117,Wilson Chandler,3.3,.067
118,Marquese Chriss,0.7,.023
119,Ian Clark,1.1,.037
120,Jordan Clarkson,3.0,.077
121,Jordan Clarkson,2.1,.080
122,Jordan Clarkson,1.0,.073
123,Gian Clavell,0.1,.042
124,Antonius Cleveland,0.0,-0.006
125,Antonius Cleveland,0.0,-0.005
126,Antonius Cleveland,0.0,-0.009
127,Player,WS,WS/48
128,John Collins,5.4,.145
129,Zach Collins,0.6,.030
130,Kyle Collinsworth,0.5,.046
131,Darren Collison,7.6,.181
132,Nick Collison,0.1,.064
133,Mike Conley,0.6,.077
134,Pat Connaughton,2.5,.080
135,Quinn Cook,1.6,.101
136,Charles Cooke,-0.2,-0.239
137,Jack Cooley,0.3,.182
138,Matt Costello,0.1,.127
139,DeMarcus Cousins,4.7,.130
140,Robert Covington,6.1,.116
141,Allen Crabbe,3.2,.070
142,Torrey Craig,0.9,.069
143,Jamal Crawford,1.3,.037
144,Jordan Crawford,0.2,.150
145,Jae Crowder,2.6,.060
146,Jae Crowder,1.7,.059
147,Jae Crowder,0.9,.060
148,Dante Cunningham,2.4,.074
149,Dante Cunningham,1.6,.067
150,Dante Cunningham,0.9,.092
151,Stephen Curry,9.1,.267
152,Player,WS,WS/48
153,Troy Daniels,1.4,.042
154,Anthony Davis,13.7,.241
155,Deyonta Davis,2.7,.138
156,Ed Davis,5.0,.164
157,Dewayne Dedmon,3.7,.114
158,Sam Dekker,1.2,.066
159,Malcolm Delaney,1.0,.047
160,Matthew Dellavedova,0.5,.032
161,Luol Deng,0.0,-0.018
162,DeMar DeRozan,9.6,.170
163,Cheick Diallo,1.9,.157
164,Gorgui Dieng,2.9,.105
165,Spencer Dinwiddie,5.7,.118
166,Tyler Dorsey,0.4,.020
167,Damyean Dotson,0.6,.060
168,Milton Doyle,-0.1,-0.052
169,PJ Dozier,0.0,-0.404
170,Goran Dragić,5.3,.106
171,Larry Drew II,-0.1,-0.061
172,Larry Drew II,-0.1,-0.299
173,Larry Drew II,0.0,.003
174,Andre Drummond,10.3,.189
175,Player,WS,WS/48
176,Jared Dudley,0.8,.058
177,Kris Dunn,0.9,.027
178,Kevin Durant,10.4,.215
179,Jarell Eddie,0.0,-0.142
180,Jarell Eddie,0.0,-0.026
181,Jarell Eddie,0.0,-0.373
182,Henry Ellenson,0.1,.020
183,Wayne Ellington,4.5,.105
184,Joel Embiid,6.2,.155
185,James Ennis III,3.1,.092
186,James Ennis III,2.0,.093
187,James Ennis III,1.0,.090
188,Tyler Ennis,0.8,.058
189,Jawun Evans,-0.2,-0.011
190,Jeremy Evans,0.0,-0.028
191,Tyreke Evans,4.2,.126
192,Dante Exum,0.7,.133
193,Kenneth Faried,1.3,.132
194,Derrick Favors,8.0,.179
195,Kay Felder,-0.5,-0.175
196,Kay Felder,-0.5,-0.168
197,Kay Felder,0.0,-0.336
198,Cristiano Felício,1.7,.086
199,Raymond Felton,2.2,.078
200,Terrance Ferguson,1.2,.077
201,Yogi Ferrell,3.0,.064
202,Player,WS,WS/48
203,Dorian Finney-Smith,0.1,.015
204,Bryn Forbes,2.1,.067
205,Evan Fournier,3.3,.087
206,De'Aaron Fox,-0.6,-0.014
207,Tim Frazier,1.4,.080
208,Enes Freedom,7.6,.198
209,Channing Frye,1.5,.101
210,Channing Frye,1.2,.104
211,Channing Frye,0.3,.091
212,Markelle Fultz,0.2,.043
213,Danilo Gallinari,1.2,.088
214,Langston Galloway,1.4,.080
215,Marc Gasol,4.0,.080
216,Pau Gasol*,6.0,.159
217,Rudy Gay,3.1,.122
218,Paul George,8.9,.147
219,Marcus Georges-Hunt,0.2,.049
220,Jonathan Gibson,0.2,.195
221,Taj Gibson,7.2,.126
222,Manu Ginóbili*,2.2,.082
223,Rudy Gobert,8.1,.214
224,Aaron Gordon,2.9,.072
225,Player,WS,WS/48
226,Eric Gordon,4.7,.105
227,Marcin Gortat,4.9,.113
228,Treveon Graham,1.8,.080
229,Jerami Grant,5.4,.156
230,Jerian Grant,3.3,.094
231,Josh Gray,-0.2,-0.118
232,Danny Green,2.9,.078
233,Draymond Green,6.1,.127
234,Gerald Green,2.1,.107
235,JaMychal Green,2.6,.079
236,Jeff Green,3.9,.103
237,Blake Griffin,4.9,.120
238,Blake Griffin,3.0,.126
239,Blake Griffin,1.9,.113
240,Daniel Hamilton,0.1,.169
241,Tim Hardaway Jr.,2.6,.067
242,James Harden,15.4,.289
243,Maurice Harkless,3.2,.123
244,Montrezl Harrell,5.5,.205
245,Devin Harris,2.5,.089
246,Devin Harris,1.4,.085
247,Devin Harris,1.1,.096
248,Gary Harris,5.5,.114
249,Joe Harris,4.0,.097
250,Player,WS,WS/48
251,Tobias Harris,6.7,.120
252,Tobias Harris,4.1,.125
253,Tobias Harris,2.6,.112
254,Aaron Harrison,-0.1,-0.014
255,Andrew Harrison,1.7,.062
256,Shaquille Harrison,0.8,.094
257,Josh Hart,3.4,.111
258,Udonis Haslem,-0.1,-0.059
259,Nigel Hayes,-0.1,-0.034
260,Nigel Hayes,0.0,.069
261,Nigel Hayes,0.0,.018
262,Nigel Hayes,-0.1,-0.048
263,Gordon Hayward,0.0,.056
264,Reggie Hearn,0.0,.132
265,Myke Henry,0.1,.017
266,John Henson,4.9,.120
267,Juancho Hernangómez,0.4,.061
268,Willy Hernangómez,1.8,.174
269,Willy Hernangómez,0.3,.069
270,Willy Hernangómez,1.5,.266
271,Mario Hezonja,2.3,.066
272,Isaiah Hicks,0.0,-0.003
273,Buddy Hield,2.8,.067
274,Nenê,2.6,.163
275,George Hill,3.2,.085
276,George Hill,2.1,.090
277,George Hill,1.1,.077
278,Solomon Hill,-0.1,-0.014
279,Darrun Hilliard,0.0,-0.015
280,Player,WS,WS/48
281,Jrue Holiday,7.1,.116
282,Justin Holiday,1.7,.036
283,John Holland,-0.2,-0.050
284,Rondae Hollis-Jefferson,4.1,.103
285,Richaun Holmes,2.8,.183
286,Rodney Hood,2.7,.081
287,Rodney Hood,1.9,.085
288,Rodney Hood,0.8,.074
289,Scotty Hopson,0.0,-0.238
290,Al Horford,7.8,.165
291,Danuel House Jr.,0.6,.066
292,Dwight Howard,6.8,.132
293,Josh Huestis,0.5,.024
294,R.J. Hunter,0.0,.022
295,Vince Hunter,0.0,.097
296,Serge Ibaka,5.1,.117
297,Andre Iguodala,3.2,.094
298,Ersan İlyasova,4.0,.112
299,Ersan İlyasova,2.6,.106
300,Ersan İlyasova,1.4,.125
301,Joe Ingles,7.6,.141
302,Andre Ingram,0.2,.157
303,Brandon Ingram,2.8,.068
304,Kyrie Irving,8.9,.222
305,Player,WS,WS/48
306,Jonathan Isaac,0.2,.021
307,Wes Iwundu,0.7,.032
308,Jarrett Jack,1.2,.036
309,Aaron Jackson,0.0,-0.017
310,Demetrius Jackson,-0.1,-0.047
311,Demetrius Jackson,-0.2,-0.140
312,Demetrius Jackson,0.1,.298
313,Josh Jackson,-0.7,-0.018
314,Justin Jackson,1.0,.031
315,Reggie Jackson,2.0,.078
316,LeBron James,14.0,.221
317,Mike James,0.2,.017
318,Mike James,0.3,.021
319,Mike James,-0.1,-0.146
320,Al Jefferson,1.6,.158
321,Richard Jefferson,0.1,.029
322,Brandon Jennings,0.1,.026
323,Jonas Jerebko,3.4,.144
324,Amir Johnson,4.1,.169
325,Brice Johnson,0.2,.082
326,Brice Johnson,0.1,.168
327,Brice Johnson,0.0,.028
328,Dakari Johnson,0.6,.178
329,James Johnson,5.0,.123
330,Joe Johnson,1.0,.040
331,Joe Johnson,0.6,.041
332,Joe Johnson,0.4,.038
333,Omari Johnson,0.1,.053
334,Player,WS,WS/48
335,Stanley Johnson,1.8,.046
336,Tyler Johnson,4.2,.097
337,Wesley Johnson,1.7,.055
338,Nikola Jokić,10.7,.211
339,Damian Jones,0.1,.031
340,Derrick Jones Jr.,0.4,.075
341,Derrick Jones Jr.,0.1,.177
342,Derrick Jones Jr.,0.3,.059
343,Jalen Jones,0.1,.027
344,Jalen Jones,0.0,.055
345,Jalen Jones,0.1,.024
346,Tyus Jones,3.6,.117
347,DeAndre Jordan,9.4,.186
348,Cory Joseph,3.1,.068
349,Frank Kaminsky,3.6,.094
350,Luke Kennard,2.6,.085
351,Michael Kidd-Gilchrist,3.3,.084
352,Sean Kilpatrick,0.1,.008
353,Sean Kilpatrick,-0.4,-0.116
354,Sean Kilpatrick,0.1,.035
355,Sean Kilpatrick,0.0,.029
356,Sean Kilpatrick,0.4,.083
357,Maxi Kleber,2.8,.113
358,Furkan Korkmaz,0.0,-0.006
359,Luke Kornet,0.5,.077
360,Kyle Korver,3.4,.104
361,Kosta Koufos,3.9,.134
362,Kyle Kuzma,3.8,.077
363,Player,WS,WS/48
364,Mindaugas Kuzminskas,0.0,-1.065
365,Skal Labissière,1.4,.054
366,Jeremy Lamb,4.9,.120
367,Shane Larkin,1.4,.087
368,Joffrey Lauvergne,1.3,.120
369,Zach LaVine,0.3,.025
370,Jake Layman,-0.1,-0.021
371,T.J. Leaf,0.8,.082
372,Courtney Lee,3.9,.082
373,Damion Lee,0.4,.046
374,Walt Lemon Jr.,-0.1,-0.071
375,Alex Len,4.5,.154
376,Kawhi Leonard,0.9,.196
377,Meyers Leonard,1.1,.200
378,Jon Leuer,0.1,.050
379,Caris LeVert,2.3,.058
380,DeAndre Liggins,0.5,.034
381,DeAndre Liggins,0.2,.020
382,DeAndre Liggins,0.3,.062
383,Damian Lillard,12.6,.227
384,Jeremy Lin,0.0,.087
385,Shaun Livingston,1.8,.077
386,Player,WS,WS/48
387,Kevon Looney,2.8,.145
388,Brook Lopez,3.8,.105
389,Robin Lopez,1.9,.055
390,Kevin Love,6.4,.185
391,Kyle Lowry,10.2,.194
392,Timothé Luwawu-Cabarrot,0.8,.046
393,Tyler Lydon,0.0,-0.014
394,Trey Lyles,3.9,.135
395,Shelvin Mack,1.9,.069
396,Josh Magette,0.4,.092
397,Ian Mahinmi,2.2,.093
398,Thon Maker,1.5,.056
399,Boban Marjanović,1.5,.215
400,Boban Marjanović,0.5,.138
401,Boban Marjanović,1.0,.293
402,Lauri Markkanen,3.3,.079
403,Jarell Martin,1.3,.038
404,Frank Mason III,0.5,.027
405,Mangok Mathiang,0.1,.183
406,Wesley Matthews,2.6,.059
407,Luc Mbah a Moute,2.8,.087
408,James Michael McAdoo,0.0,.023
409,Player,WS,WS/48
410,Patrick McCaw,0.6,.029
411,CJ McCollum,6.6,.108
412,T.J. McConnell,3.8,.108
413,Erik McCree,-0.1,-0.334
414,Chris McCullough,0.2,.081
415,Doug McDermott,2.3,.063
416,Doug McDermott,1.3,.055
417,Doug McDermott,1.0,.077
418,JaVale McGee,2.7,.212
419,Rodney McGruder,0.8,.125
420,Trey McKinney-Jones,0.0,-0.001
421,Alfonzo McKinnie,0.1,.084
422,Ben McLemore,0.5,.023
423,Josh McRoberts,0.0,-0.190
424,Jodie Meeks,2.0,.087
425,Salah Mejri,2.7,.175
426,Jordan Mickey,0.3,.054
427,Khris Middleton,6.9,.111
428,C.J. Miles,2.9,.103
429,Darius Miller,3.0,.075
430,Malcolm Miller,0.2,.087
431,Patty Mills,4.1,.093
432,Player,WS,WS/48
433,Paul Millsap,2.5,.107
434,Nikola Mirotić,4.0,.128
435,Nikola Mirotić,2.0,.158
436,Nikola Mirotić,1.9,.106
437,Donovan Mitchell,5.2,.095
438,Naz Mitrou-Long,0.1,2.712
439,Malik Monk,0.0,.000
440,Greg Monroe,3.4,.155
441,Greg Monroe,0.0,-0.013
442,Greg Monroe,1.4,.142
443,Greg Monroe,2.0,.193
444,Luis Montero,-0.1,-0.445
445,Ben Moore,0.0,.072
446,E'Twaun Moore,4.4,.081
447,Eric Moreland,2.3,.135
448,Jaylen Morris,-0.1,-0.053
449,Marcus Morris,3.2,.108
450,Markieff Morris,3.3,.080
451,Monte Morris,0.2,.312
452,Johnathan Motley,0.3,.084
453,Timofey Mozgov,0.4,.055
454,Emmanuel Mudiay,0.0,-0.002
455,Emmanuel Mudiay,0.3,.019
456,Emmanuel Mudiay,-0.3,-0.034
457,Shabazz Muhammad,0.7,.081
458,Shabazz Muhammad,0.0,.008
459,Shabazz Muhammad,0.7,.271
460,Xavier Munford,-0.1,-0.197
461,Dejounte Murray,3.2,.087
462,Player,WS,WS/48
463,Jamal Murray,5.5,.103
464,Mike Muscala,2.4,.109
465,Abdel Nader,-0.1,-0.014
466,Larry Nance Jr.,5.8,.196
467,Larry Nance Jr.,3.7,.191
468,Larry Nance Jr.,2.1,.206
469,Shabazz Napier,3.2,.101
470,Jameer Nelson,0.6,.028
471,Jameer Nelson,0.8,.045
472,Jameer Nelson,-0.3,-0.107
473,Raul Neto,0.9,.086
474,Georges Niang,0.0,-0.029
475,Joakim Noah,0.1,.072
476,Nerlens Noel,1.3,.135
477,Lucas Nogueira,1.6,.188
478,Dirk Nowitzki*,4.8,.121
479,Frank Ntilikina,-0.9,-0.026
480,Jusuf Nurkić,4.7,.108
481,David Nwaba,2.4,.071
482,Johnny O'Bryant,0.3,.038
483,Royce O'Neale,2.4,.099
484,Kyle O'Quinn,4.8,.166
485,Semi Ojeleye,1.2,.048
486,Emeka Okafor,1.0,.140
487,Player,WS,WS/48
488,Jahlil Okafor,0.6,.083
489,Jahlil Okafor,0.0,.005
490,Jahlil Okafor,0.6,.089
491,Victor Oladipo,8.2,.155
492,Kelly Olynyk,5.5,.148
493,Chinanu Onuaku,-0.1,-0.147
494,Cedi Osman,0.9,.064
495,Kelly Oubre Jr.,3.7,.080
496,Zaza Pachulia,3.3,.161
497,Marcus Paige,0.0,-0.006
498,Georgios Papagiannis,0.0,.005
499,Georgios Papagiannis,0.0,-0.018
500,Georgios Papagiannis,0.1,.675
501,Jabari Parker,1.2,.080
502,Tony Parker*,1.4,.065
503,Chandler Parsons,1.1,.077
504,Patrick Patterson,2.6,.098
505,Justin Patton,0.0,.151
506,Brandon Paul,0.5,.045
507,Chris Paul,10.2,.265
508,Adreian Payne,0.2,.203
509,Cameron Payne,0.8,.063
510,Elfrid Payton,2.8,.075
511,Elfrid Payton,2.7,.104
512,Elfrid Payton,0.1,.009
513,Gary Payton II,0.2,.041
514,Gary Payton II,0.0,.016
515,Gary Payton II,0.2,.063
516,Player,WS,WS/48
517,Kendrick Perkins,0.0,.026
518,London Perrantes,-0.1,-0.086
519,Alec Peters,0.3,.055
520,Marshall Plumlee,0.2,.143
521,Mason Plumlee,3.6,.120
522,Miles Plumlee,0.9,.046
523,Jakob Poeltl,5.6,.175
524,Quincy Pondexter,-0.2,-0.047
525,Otto Porter Jr.,8.1,.161
526,Bobby Portis,3.5,.101
527,Kristaps Porziņģis,3.2,.099
528,Dwight Powell,6.6,.191
529,Norman Powell,0.6,.027
530,Alex Poythress,0.1,.066
531,Taurean Prince,2.0,.038
532,Jacob Pullen,0.0,-0.210
533,Rodney Purvis,-0.3,-0.056
534,Zhou Qi,-0.3,-0.104
535,Tim Quarterman,0.0,-0.083
536,Ivan Rabb,1.2,.109
537,Player,WS,WS/48
538,Julius Randle,6.6,.145
539,Zach Randolph,1.5,.048
540,Xavier Rathan-Mayes,-0.4,-0.171
541,JJ Redick,6.6,.150
542,Davon Reed,-0.3,-0.060
543,Willie Reed,1.5,.172
544,Willie Reed,1.5,.171
545,Willie Reed,0.0,.187
546,Josh Richardson,5.4,.096
547,Malachi Richardson,-0.1,-0.015
548,Malachi Richardson,-0.1,-0.016
549,Malachi Richardson,0.0,.045
550,Austin Rivers,2.4,.056
551,Andre Roberson,2.2,.100
552,Devin Robinson,0.0,.098
553,Glenn Robinson III,0.6,.088
554,Rajon Rondo,3.6,.101
555,Derrick Rose,-0.2,-0.018
556,Derrick Rose,-0.1,-0.014
557,Derrick Rose,-0.1,-0.029
558,Terrence Ross,0.3,.025
559,Terry Rozier,5.6,.130
560,Ricky Rubio,5.3,.112
561,D'Angelo Russell,0.4,.014
562,Domantas Sabonis,4.7,.126
563,JaKarr Sampson,0.8,.114
564,Player,WS,WS/48
565,Dario Šarić,6.6,.137
566,Tomáš Satoranský,5.0,.145
567,Dennis Schröder,2.6,.059
568,Mike Scott,2.5,.085
569,Thabo Sefolosha,2.6,.156
570,Wayne Selden,0.3,.023
571,Ramon Sessions,0.3,.039
572,Ramon Sessions,-0.2,-0.065
573,Ramon Sessions,0.5,.116
574,Iman Shumpert,0.0,-0.006
575,Pascal Siakam,4.7,.133
576,Xavier Silas,0.0,-0.250
577,Ben Simmons,9.2,.162
578,Jonathon Simmons,1.9,.045
579,Kobi Simmons,-0.2,-0.013
580,Kyle Singler,0.0,-0.031
581,Marcus Smart,1.9,.056
582,Dennis Smith Jr.,-0.7,-0.017
583,Ish Smith,4.4,.102
584,J.R. Smith,1.4,.031
585,Jason Smith,0.0,.003
586,Josh Smith,0.0,-0.013
587,Player,WS,WS/48
588,Tony Snell,2.4,.056
589,Marreese Speights,0.6,.045
590,Nik Stauskas,0.3,.031
591,Nik Stauskas,0.0,-0.044
592,Nik Stauskas,0.4,.038
593,Lance Stephenson,1.8,.046
594,David Stockton,0.1,.459
595,Julyan Stone,0.3,.087
596,Edmond Sumner,0.0,.425
597,Caleb Swanigan,0.0,-0.003
598,Jayson Tatum,7.1,.139
599,Isaiah Taylor,0.6,.027
600,Jeff Teague,4.9,.101
601,Marquis Teague,-0.1,-0.038
602,Mirza Teletović,0.3,.090
603,Garrett Temple,1.2,.035
604,Miloš Teodosić,1.4,.058
605,Jason Terry,0.7,.042
606,Daniel Theis,3.5,.178
607,Isaiah Thomas,0.2,.009
608,Isaiah Thomas,-0.1,-0.008
609,Isaiah Thomas,0.2,.024
610,Lance Thomas,0.9,.031
611,Klay Thompson,4.9,.094
612,Player,WS,WS/48
613,Tristan Thompson,2.5,.113
614,Sindarius Thornwell,1.0,.041
615,Anthony Tolliver,5.3,.146
616,Karl-Anthony Towns,14.0,.230
617,P.J. Tucker,3.9,.082
618,Evan Turner,2.6,.061
619,Myles Turner,4.7,.122
620,Ekpe Udoh,3.2,.187
621,Tyler Ulis,-0.2,-0.006
622,Jonas Valančiūnas,7.6,.210
623,Denzel Valentine,2.5,.057
624,Fred VanVleet,4.7,.149
625,Rashad Vaughn,0.2,.050
626,Rashad Vaughn,0.3,.073
627,Rashad Vaughn,0.0,.106
628,Rashad Vaughn,-0.1,-0.070
629,Noah Vonleh,1.6,.090
630,Noah Vonleh,1.2,.117
631,Noah Vonleh,0.5,.059
632,Nikola Vučević,3.6,.102
633,Dwyane Wade*,1.1,.036
634,Dwyane Wade*,1.3,.057
635,Dwyane Wade*,-0.1,-0.014
636,Dion Waiters,0.1,.004
637,Kemba Walker,8.6,.150
638,John Wall,2.7,.092
639,Tyrone Wallace,0.7,.042
640,Player,WS,WS/48
641,Derrick Walton,0.4,.128
642,Jameel Warney,0.1,.157
643,T.J. Warren,3.4,.077
644,Travis Wear,0.2,.042
645,James Webb III,-0.1,-0.041
646,Briante Weber,0.4,.072
647,Briante Weber,0.3,.119
648,Briante Weber,0.1,.024
649,David West,3.5,.168
650,Russell Westbrook,10.1,.166
651,Andrew White,-0.1,-0.034
652,Derrick White,0.5,.170
653,Okaro White,0.2,.096
654,Isaiah Whitehead,-0.1,-0.035
655,Hassan Whiteside,5.3,.187
656,Andrew Wiggins,2.1,.034
657,Jacob Wiley,0.1,.094
658,Damien Wilkins,-0.1,-0.019
659,Alan Williams,0.0,-0.004
660,C.J. Williams,0.7,.051
661,Derrick Williams,0.0,-0.191
662,Lou Williams,6.7,.125
663,Player,WS,WS/48
664,Marvin Williams,5.0,.119
665,Matt Williams,0.0,-0.197
666,Troy Williams,0.5,.085
667,Troy Williams,-0.1,-0.260
668,Troy Williams,0.6,.105
669,D.J. Wilson,0.1,.054
670,Jamil Wilson,0.5,.096
671,Justise Winslow,2.6,.075
672,Jeff Withey,0.0,-0.054
673,Nate Wolters,-0.1,-0.137
674,Brandan Wright,1.3,.163
675,Brandan Wright,1.2,.163
676,Brandan Wright,0.0,.157
677,Delon Wright,4.5,.152
678,Guerschon Yabusele,0.6,.122
679,James Young,0.1,.041
680,Joe Young,0.5,.043
681,Nick Young,1.7,.059
682,Thaddeus Young,5.5,.101
683,Cody Zeller,1.9,.145
684,Tyler Zeller,2.9,.126
685,Tyler Zeller,1.5,.105
686,Tyler Zeller,1.4,.163
687,Paul Zipser,-0.6,-0.034
688,Ante Žižić,1.0,.231
689,Ivica Zubac,1.0,.118
