slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
bowiean01,Anthony Bowie,SHOOTING GUARD,28,ORLANDO MAGIC,52,26,1721,312,633,17,44,117,136,70,175,163,55,38,107,101,758
bowiesa01,Sam Bowie,CENTER,30,NEW JERSEY NETS,71,61,2179,421,947,8,25,212,280,203,375,186,41,120,150,212,1062
brandte01,Terrell Brandon,POINT GUARD,21,CLEVELAND CAVALIERS,82,9,1605,252,601,1,23,100,124,49,113,316,81,22,136,107,605
breuera01,Randy Breuer,CENTER,31,MINNESOTA TIMBERWOLVES,67,25,1176,161,344,0,1,41,77,98,183,89,27,99,41,117,363
brickfr01,Frank Brickowski,POWER FORWARD,32,MILWAUKEE BUCKS,65,60,1556,306,584,3,6,125,163,97,247,122,60,23,112,223,740
brookke01,Kevin Brooks,SMALL FORWARD,22,DENVER NUGGETS,37,0,270,43,97,2,11,17,21,13,26,11,8,2,18,19,105
brooksc01,Scott Brooks,POINT GUARD,26,MINNESOTA TIMBERWOLVES,82,0,1082,167,374,32,90,51,63,27,72,205,66,7,51,82,417
brownch01,Chucky Brown,SMALL FORWARD,23,CLEVELAND CAVALIERS,6,0,50,5,10,0,0,5,8,2,4,3,3,0,2,7,15
brownch01,Chucky Brown,SMALL FORWARD,23,LOS ANGELES LAKERS,36,2,381,55,118,0,3,25,41,29,47,23,9,7,27,41,135
brownde01,Dee Brown,POINT GUARD,23,BOSTON CELTICS,31,20,883,149,350,5,22,60,78,15,64,164,33,7,59,74,363
brownmi01,Mike Brown,CENTER,28,UTAH JAZZ,82,1,1783,221,488,0,1,190,285,187,289,81,42,34,105,196,632
brownmy01,Myron Brown,POINT GUARD,22,MINNESOTA TIMBERWOLVES,4,0,23,4,6,1,3,0,0,0,3,6,1,0,4,2,9
brownra02,Randy Brown,POINT GUARD,23,SACRAMENTO KINGS,56,0,535,77,169,0,6,38,58,26,43,59,35,12,42,68,192
brownto01,Tony Brown,SMALL FORWARD,31,LOS ANGELES CLIPPERS,22,0,254,39,89,7,22,18,29,9,19,16,12,1,14,31,103
brownto01,Tony Brown,SMALL FORWARD,31,SEATTLE SUPERSONICS,35,2,401,63,160,12,41,30,37,23,33,32,18,4,21,51,168
bryanma01,Mark Bryant,POWER FORWARD,26,PORTLAND TRAIL BLAZERS,56,0,800,95,198,0,3,40,60,87,114,41,26,8,30,105,230
buechju01,Jud Buechler,SMALL FORWARD,23,NEW JERSEY NETS,2,0,29,4,8,0,0,0,0,2,0,2,2,1,1,2,8
buechju01,Jud Buechler,SMALL FORWARD,23,SAN ANTONIO SPURS,11,0,140,15,30,0,0,3,9,6,16,11,8,3,5,18,33
buechju01,Jud Buechler,SMALL FORWARD,23,GOLDEN STATE WARRIORS,15,0,121,10,33,0,1,9,12,10,18,10,9,3,7,11,29
bullama01,Matt Bullard,POWER FORWARD,24,HOUSTON ROCKETS,80,7,1278,205,447,64,166,38,50,73,150,75,26,21,56,129,512
burtowi01,Willie Burton,SMALL FORWARD,23,MIAMI HEAT,68,50,1585,280,622,6,15,196,245,76,168,123,46,37,119,186,762
burttst01,Steve Burtt,SHOOTING GUARD,29,PHOENIX SUNS,31,2,356,74,160,1,6,38,54,10,24,59,16,4,33,58,187
cagemi01,Michael Cage,POWER FORWARD,30,SEATTLE SUPERSONICS,82,69,2461,307,542,0,5,106,171,266,462,92,99,55,78,237,720
calipde01,Demetrius Calip,POINT GUARD,22,LOS ANGELES LAKERS,7,0,58,4,18,1,5,2,3,1,4,12,1,0,5,8,11
campbel01,Elden Campbell,CENTER,23,LOS ANGELES LAKERS,81,47,1876,220,491,0,2,138,223,155,268,59,53,159,73,203,578
campbto01,Tony Campbell,SMALL FORWARD,29,MINNESOTA TIMBERWOLVES,78,41,2441,527,1137,13,37,240,299,141,145,229,84,31,165,206,1307
carran01,Antoine Carr,POWER FORWARD,30,SAN ANTONIO SPURS,81,27,1867,359,732,1,5,162,212,128,218,63,32,96,114,264,881
cartwbi01,Bill Cartwright,CENTER,34,CHICAGO BULLS,64,64,1471,208,445,0,0,96,159,93,231,87,22,14,75,131,512
catlete01,Terry Catledge,POWER FORWARD,28,ORLANDO MAGIC,78,67,2430,457,922,0,4,240,346,257,292,109,58,16,138,196,1154
causwdu01,Duane Causwell,CENTER,23,SACRAMENTO KINGS,80,77,2291,250,455,0,1,136,222,196,384,59,47,215,124,281,636
cebalce01,Cedric Ceballos,SMALL FORWARD,22,PHOENIX SUNS,64,4,725,176,365,1,6,109,148,60,92,50,16,11,71,52,462
chambto01,Tom Chambers,POWER FORWARD,32,PHOENIX SUNS,69,66,1948,426,989,18,49,258,311,86,315,142,57,37,103,196,1128
chapmre01,Rex Chapman,POINT GUARD,24,CHARLOTTE HORNETS,21,11,545,108,240,8,27,36,53,9,45,86,14,8,42,47,260
chapmre01,Rex Chapman,SHOOTING GUARD,24,WASHINGTON BULLETS,1,0,22,5,12,0,2,0,0,1,3,3,1,0,3,4,10
cheekma01,Maurice Cheeks,POINT GUARD,35,ATLANTA HAWKS,56,0,1086,115,249,3,6,26,43,29,66,185,83,0,36,73,259
chilcpe01,Pete Chilcutt,POWER FORWARD,23,SACRAMENTO KINGS,69,2,817,113,250,2,2,23,28,78,109,38,32,17,41,70,251
colemde01,Derrick Coleman,POWER FORWARD,24,NEW JERSEY NETS,65,58,2207,483,958,23,76,300,393,203,415,205,54,98,248,168,1289
colesbi01,Bimbo Coles,POINT GUARD,23,MIAMI HEAT,81,28,1976,295,649,10,52,216,262,69,120,366,73,13,167,151,816
conloma01,Marty Conlon,CENTER,24,SEATTLE SUPERSONICS,45,1,381,48,101,0,0,24,32,33,36,12,9,7,27,40,120
connele01,Lester Conner,POINT GUARD,32,MILWAUKEE BUCKS,81,9,1420,103,239,0,7,81,115,63,121,294,97,10,79,86,287
cookan01,Anthony Cook,POWER FORWARD,24,DENVER NUGGETS,22,0,115,15,25,0,0,4,6,13,21,2,5,4,3,10,34
coopewa01,Wayne Cooper,CENTER,35,PORTLAND TRAIL BLAZERS,35,0,344,35,82,0,0,7,11,38,63,21,4,27,15,57,77
copato01,Tom Copa,CENTER,27,SAN ANTONIO SPURS,33,1,132,22,40,0,0,4,13,14,22,3,2,6,8,29,48
copella01,Lanard Copeland,SHOOTING GUARD,26,LOS ANGELES CLIPPERS,10,0,48,7,23,0,2,2,2,1,6,5,2,0,4,5,16
corbity01,Tyrone Corbin,SMALL FORWARD,29,MINNESOTA TIMBERWOLVES,11,8,344,57,142,0,1,44,53,24,45,33,12,6,26,31,158
corbity01,Tyrone Corbin,SMALL FORWARD,29,UTAH JAZZ,69,1,1863,246,488,0,3,130,148,139,264,107,70,14,71,162,622
corchch01,Chris Corchiani,POINT GUARD,23,ORLANDO MAGIC,51,1,741,77,193,10,37,91,104,18,60,141,45,2,74,94,255
crowdco01,Corey Crowder,SMALL FORWARD,22,UTAH JAZZ,51,0,328,43,112,13,30,15,18,16,25,17,7,2,13,35,114
cummite01,Terry Cummings,POWER FORWARD,30,SAN ANTONIO SPURS,70,67,2149,514,1053,5,13,177,249,247,384,102,58,34,115,210,1210
curryde01,Dell Curry,SHOOTING GUARD,27,CHARLOTTE HORNETS,77,0,2020,504,1038,74,183,127,152,57,202,177,93,20,134,156,1209
dailequ01,Quintin Dailey,SHOOTING GUARD,31,SEATTLE SUPERSONICS,11,1,98,9,37,0,1,13,16,2,10,4,5,1,10,6,31
daughbr01,Brad Daugherty,CENTER,26,CLEVELAND CAVALIERS,73,73,2643,576,1010,0,2,414,533,191,569,262,65,78,185,190,1566
davisbr01,Brad Davis,POINT GUARD,36,DALLAS MAVERICKS,33,0,429,38,86,5,18,11,15,4,29,66,11,3,27,57,92
davisda01,Dale Davis,POWER FORWARD,22,INDIANA PACERS,64,23,1301,154,279,0,1,87,152,158,252,30,27,74,49,191,395
daviste01,Terry Davis,POWER FORWARD,24,DALLAS MAVERICKS,68,67,2149,256,531,0,5,181,285,228,444,57,26,29,117,202,693
daviswa03,Walter Davis,SMALL FORWARD,37,DENVER NUGGETS,46,0,741,185,403,5,16,82,94,20,50,68,29,1,45,69,457
dawkijo01,Johnny Dawkins,POINT GUARD,28,PHILADELPHIA 76ERS,82,82,2815,394,902,36,101,164,186,42,185,567,89,5,183,158,988
delebi01,Bison Dele,POWER FORWARD,22,ORLANDO MAGIC,48,2,905,171,324,0,0,95,142,115,157,33,41,53,86,139,437
divacvl01,Vlade Divac,CENTER,23,LOS ANGELES LAKERS,36,18,979,157,317,5,19,86,112,87,160,60,55,35,88,114,405
donalja01,James Donaldson,CENTER,34,DALLAS MAVERICKS,44,32,994,107,227,0,0,59,84,97,173,31,8,44,41,86,273
donalja01,James Donaldson,CENTER,34,NEW YORK KNICKS,14,0,81,5,18,0,0,2,2,2,17,2,0,5,7,17,12
douglsh01,Sherman Douglas,POINT GUARD,25,MIAMI HEAT,5,2,98,16,31,0,1,5,7,1,5,19,4,0,8,10,37
douglsh01,Sherman Douglas,POINT GUARD,25,BOSTON CELTICS,37,0,654,101,222,1,9,68,100,12,45,153,21,9,60,68,271
dreilgr01,Greg Dreiling,CENTER,29,INDIANA PACERS,60,23,509,43,87,1,1,30,40,22,74,25,10,16,31,123,117
drexlcl01,Clyde Drexler,SHOOTING GUARD,29,PORTLAND TRAIL BLAZERS,76,76,2751,694,1476,114,338,401,505,166,334,512,138,70,240,229,1903
duckwke01,Kevin Duckworth,CENTER,27,PORTLAND TRAIL BLAZERS,82,82,2222,362,786,0,3,156,226,151,346,99,38,37,143,264,880
dudlech02,Chris Dudley,CENTER,26,NEW JERSEY NETS,82,21,1902,190,472,0,0,80,171,343,396,58,38,179,79,275,460
dumarjo01,Joe Dumars,SHOOTING GUARD,28,DETROIT PISTONS,82,82,3192,587,1311,49,120,412,475,82,106,375,71,12,193,145,1635
eacklle01,Ledell Eackles,SHOOTING GUARD,25,WASHINGTON BULLETS,65,25,1463,355,759,7,35,139,187,39,139,125,47,7,75,145,856
eatonma01,Mark Eaton,CENTER,35,UTAH JAZZ,81,81,2023,107,240,0,0,52,87,150,341,40,36,205,60,239,266
eddiepa01,Patrick Eddie,CENTER,24,NEW YORK KNICKS,4,0,13,2,9,0,0,0,0,0,1,0,0,0,0,3,4
edwarbl01,Blue Edwards,SMALL FORWARD,26,UTAH JAZZ,81,81,2283,433,830,39,103,113,146,86,212,137,81,46,122,236,1018
edwarja01,James Edwards,CENTER,36,LOS ANGELES CLIPPERS,72,11,1437,250,538,0,1,198,271,55,147,53,24,33,72,236,698
edwarke01,Kevin Edwards,POINT GUARD,26,MIAMI HEAT,81,1,1840,325,716,7,32,162,191,56,155,170,99,20,120,138,819
ehlocr01,Craig Ehlo,SHOOTING GUARD,30,CLEVELAND CAVALIERS,63,62,2016,310,684,69,167,87,123,94,213,238,78,22,104,150,776
eliema01,Mario Elie,SHOOTING GUARD,28,GOLDEN STATE WARRIORS,79,32,1677,221,424,23,70,155,182,69,158,174,68,15,83,159,620
elliose01,Sean Elliott,SMALL FORWARD,23,SAN ANTONIO SPURS,82,82,3120,514,1040,25,82,285,331,143,296,214,84,29,152,149,1338
ellisda01,Dale Ellis,SMALL FORWARD,31,MILWAUKEE BUCKS,81,11,2191,485,1034,138,329,164,212,92,161,104,57,18,119,151,1272
ellisle02,LeRon Ellis,CENTER,22,LOS ANGELES CLIPPERS,29,0,103,17,50,0,0,9,19,12,12,1,6,9,11,11,43
ellispe01,Pervis Ellison,CENTER,24,WASHINGTON BULLETS,66,64,2511,547,1014,1,3,227,312,217,523,190,62,177,196,222,1322
engliaj01,A.J. English,SHOOTING GUARD,24,WASHINGTON BULLETS,81,6,1665,366,846,6,34,148,176,74,94,143,32,9,89,160,886
ewingpa01,Patrick Ewing,CENTER,29,NEW YORK KNICKS,82,82,3150,796,1525,1,6,377,511,228,693,156,88,245,209,277,1970
feitlda01,Dave Feitl,CENTER,29,NEW JERSEY NETS,34,0,175,33,77,0,0,16,19,21,40,6,2,3,19,22,82
ferredu01,Duane Ferrell,SMALL FORWARD,26,ATLANTA HAWKS,66,12,1598,331,632,11,33,166,218,105,105,92,49,17,99,134,839
ferryda01,Danny Ferry,POWER FORWARD,25,CLEVELAND CAVALIERS,68,1,937,134,328,17,48,61,73,53,160,75,22,15,46,135,346
flemive01,Vern Fleming,POINT GUARD,29,INDIANA PACERS,82,6,1737,294,610,6,27,132,179,69,140,266,56,7,140,134,726
floydsl01,Sleepy Floyd,POINT GUARD,31,HOUSTON ROCKETS,82,3,1662,286,704,37,123,135,170,34,116,239,57,21,128,128,744
fostegr01,Greg Foster,POWER FORWARD,23,WASHINGTON BULLETS,49,3,548,89,193,0,1,35,49,43,102,35,6,12,36,83,213
foxri01,Rick Fox,SMALL FORWARD,22,BOSTON CELTICS,81,5,1535,241,525,23,70,139,184,73,147,126,78,30,123,230,644
frankte01,Tellis Frank,POWER FORWARD,26,MINNESOTA TIMBERWOLVES,10,0,140,18,33,0,0,10,15,8,18,8,5,4,5,24,46
fredean01,Anthony Frederick,SMALL FORWARD,27,CHARLOTTE HORNETS,66,26,852,161,370,4,17,63,92,75,69,71,40,26,58,91,389
gamblke01,Kevin Gamble,SMALL FORWARD,26,BOSTON CELTICS,82,77,2496,480,908,9,31,139,157,80,206,219,75,37,97,200,1108
garlawi01,Winston Garland,POINT GUARD,27,DENVER NUGGETS,78,67,2209,333,750,9,28,171,199,67,123,411,98,22,175,206,846
garrito01,Tom Garrick,SHOOTING GUARD,25,SAN ANTONIO SPURS,19,5,374,44,93,0,1,10,16,8,33,63,21,1,30,33,98
garrito01,Tom Garrick,SHOOTING GUARD,25,MINNESOTA TIMBERWOLVES,15,0,112,11,33,1,2,6,8,2,7,18,7,3,10,14,29
garrito01,Tom Garrick,SHOOTING GUARD,25,DALLAS MAVERICKS,6,0,63,4,17,0,1,2,2,2,4,17,8,0,4,7,10
gatlich01,Chris Gatling,POWER FORWARD,24,GOLDEN STATE WARRIORS,54,1,612,117,206,0,4,72,109,75,107,16,31,36,44,101,306
gattike01,Kenny Gattison,POWER FORWARD,27,CHARLOTTE HORNETS,82,71,2223,423,799,0,2,196,285,177,403,131,59,69,140,273,1042
georgta01,Tate George,SHOOTING GUARD,23,NEW JERSEY NETS,70,2,1037,165,386,1,6,87,106,36,69,162,41,3,82,98,418
gillke01,Kendall Gill,SHOOTING GUARD,23,CHARLOTTE HORNETS,79,79,2906,666,1427,6,25,284,381,165,237,329,154,46,180,237,1622
gilliar01,Armen Gilliam,POWER FORWARD,27,PHILADELPHIA 76ERS,81,81,2771,512,1001,0,2,343,425,234,426,118,51,85,166,176,1367
glassge01,Gerald Glass,SMALL FORWARD,24,MINNESOTA TIMBERWOLVES,75,41,1822,383,871,16,54,77,125,107,153,175,66,30,103,171,859
gminsmi01,Mike Gminski,CENTER,32,CHARLOTTE HORNETS,35,10,499,90,199,1,3,21,28,37,81,31,11,16,20,37,202
godfrda01,Dan Godfread,CENTER,24,HOUSTON ROCKETS,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grahapa01,Paul Graham,SHOOTING GUARD,24,ATLANTA HAWKS,78,9,1718,305,682,55,141,126,170,72,159,175,96,21,91,193,791
grandro01,Ron Grandison,POWER FORWARD,27,CHARLOTTE HORNETS,3,0,25,2,4,0,0,6,10,3,8,1,1,1,3,4,10
grantga01,Gary Grant,POINT GUARD,26,LOS ANGELES CLIPPERS,78,53,2049,275,595,15,51,44,54,34,150,538,138,14,187,181,609
grantgr01,Greg Grant,POINT GUARD,25,CHARLOTTE HORNETS,13,0,57,0,8,0,0,1,2,1,3,18,8,0,5,3,1
grantgr01,Greg Grant,POINT GUARD,25,PHILADELPHIA 76ERS,55,0,834,99,217,7,18,19,22,13,52,199,37,2,41,73,224
grantha01,Harvey Grant,SMALL FORWARD,26,WASHINGTON BULLETS,64,60,2388,489,1022,1,8,176,220,157,275,170,74,27,109,178,1155
grantho01,Horace Grant,POWER FORWARD,26,CHICAGO BULLS,81,81,2859,457,790,0,2,235,317,344,463,217,100,131,98,196,1149
grayeje01,Jeff Grayer,SHOOTING GUARD,26,MILWAUKEE BUCKS,82,11,1659,309,689,19,66,102,153,129,128,150,64,13,105,142,739
greenac01,A.C. Green,POWER FORWARD,28,LOS ANGELES LAKERS,82,53,2902,382,803,12,56,340,457,306,456,117,91,36,111,141,1116
greenri01,Rickey Green,POINT GUARD,37,BOSTON CELTICS,26,0,367,46,103,1,4,13,18,3,21,68,17,1,18,28,106
greense01,Sean Green,SHOOTING GUARD,21,INDIANA PACERS,35,0,256,62,158,2,10,15,28,22,20,22,13,6,27,31,141
greensi02,Sidney Green,POWER FORWARD,31,SAN ANTONIO SPURS,80,1,1127,147,344,0,0,73,89,92,250,36,29,11,62,148,367
haleyja01,Jack Haley,CENTER,28,LOS ANGELES LAKERS,49,9,394,31,84,0,0,14,29,31,64,7,7,8,25,75,76
hammoto01,Tom Hammonds,POWER FORWARD,24,WASHINGTON BULLETS,37,19,984,195,400,0,1,50,82,49,136,36,22,13,58,118,440
hansebo01,Bob Hansen,SHOOTING GUARD,31,SACRAMENTO KINGS,2,2,40,4,9,0,2,0,0,2,2,1,1,0,0,6,8
hansebo01,Bob Hansen,SHOOTING GUARD,31,CHICAGO BULLS,66,0,769,75,169,7,25,8,22,15,58,68,26,3,28,128,165
hardati01,Tim Hardaway,POINT GUARD,25,GOLDEN STATE WARRIORS,81,81,3332,734,1592,127,376,298,389,81,229,807,164,13,267,208,1893
harpede01,Derek Harper,POINT GUARD,30,DALLAS MAVERICKS,65,64,2252,448,1011,58,186,198,261,49,121,373,101,17,154,150,1152
harpero01,Ron Harper,SHOOTING GUARD,28,LOS ANGELES CLIPPERS,82,82,3144,569,1292,64,211,293,398,120,327,417,152,72,252,199,1495
hastisc01,Scott Hastings,CENTER,31,DENVER NUGGETS,40,4,421,17,50,0,9,24,28,30,68,26,10,15,22,56,58
hawkihe01,Hersey Hawkins,SHOOTING GUARD,25,PHILADELPHIA 76ERS,81,81,3013,521,1127,91,229,403,461,53,218,248,157,43,189,174,1536
hendege01,Gerald Henderson,POINT GUARD,36,HOUSTON ROCKETS,8,0,34,4,11,0,3,4,6,1,1,5,0,0,4,4,12
hendege01,Gerald Henderson,POINT GUARD,36,DETROIT PISTONS,8,0,62,8,21,3,5,5,5,0,6,5,3,0,4,8,24
hensost01,Steve Henson,POINT GUARD,23,MILWAUKEE BUCKS,50,1,386,52,144,23,48,23,29,17,24,82,15,1,40,50,150
herreca01,Carl Herrera,POWER FORWARD,25,HOUSTON ROCKETS,43,7,566,83,161,0,1,25,44,33,66,27,16,25,37,60,191
higgiro01,Rod Higgins,SMALL FORWARD,32,GOLDEN STATE WARRIORS,25,6,535,87,211,33,95,48,59,30,55,22,15,13,15,75,255
higgise01,Sean Higgins,SMALL FORWARD,23,SAN ANTONIO SPURS,6,0,36,4,15,0,1,7,7,2,6,4,2,0,4,6,15
higgise01,Sean Higgins,POWER FORWARD,23,ORLANDO MAGIC,32,12,580,123,262,6,24,24,29,27,67,37,14,6,37,52,276
hillty01,Tyrone Hill,CENTER,23,GOLDEN STATE WARRIORS,82,75,1886,254,487,0,1,163,235,182,411,47,73,43,106,315,671
hodgedo01,Donald Hodge,POWER FORWARD,22,DALLAS MAVERICKS,51,27,1058,163,328,0,0,100,150,118,157,39,25,23,75,128,426
hodgecr01,Craig Hodges,SHOOTING GUARD,31,CHICAGO BULLS,56,2,555,93,242,36,96,16,17,7,17,54,14,1,22,33,238
hoppeda01,Dave Hoppen,CENTER,27,PHILADELPHIA 76ERS,11,0,40,2,7,0,0,5,10,1,9,2,0,0,3,6,9
hopsode01,Dennis Hopson,SHOOTING GUARD,26,CHICAGO BULLS,2,0,10,1,2,0,0,0,0,0,0,0,1,0,0,2,2
hopsode01,Dennis Hopson,SHOOTING GUARD,26,SACRAMENTO KINGS,69,0,1304,275,591,12,47,179,253,105,101,102,66,39,100,113,741
hornaje01,Jeff Hornacek,SHOOTING GUARD,28,PHOENIX SUNS,81,81,3078,635,1240,83,189,279,315,106,301,411,158,31,170,218,1632
howarbr01,Brian Howard,SMALL FORWARD,24,DALLAS MAVERICKS,27,0,318,54,104,1,2,22,31,17,34,14,11,8,15,55,131
humphja01,Jay Humphries,POINT GUARD,29,MILWAUKEE BUCKS,71,71,2261,377,803,42,144,195,249,44,140,466,119,13,148,210,991
huntece01,Cedric Hunter,POINT GUARD,27,CHARLOTTE HORNETS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iuzzomi01,Mike Iuzzolino,POINT GUARD,24,DALLAS MAVERICKS,52,21,1280,160,355,59,136,107,128,27,71,194,33,1,92,79,486
jacksja01,Jaren Jackson,SHOOTING GUARD,24,GOLDEN STATE WARRIORS,5,0,54,11,23,0,0,4,6,5,5,3,2,0,4,7,26
jacksma01,Mark Jackson,POINT GUARD,26,NEW YORK KNICKS,81,81,2461,367,747,11,43,171,222,95,210,694,112,13,211,153,916
jamerda01,Dave Jamerson,SHOOTING GUARD,24,HOUSTON ROCKETS,48,0,378,79,191,8,28,25,27,22,21,33,17,0,24,39,191
