slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
corbity01,Tyrone Corbin,SMALL FORWARD,26,PHOENIX SUNS,77,30,1655,245,454,0,2,141,179,176,222,118,82,13,92,222,631
corzida01,Dave Corzine,CENTER,32,CHICAGO BULLS,81,7,1483,203,440,2,8,71,96,92,223,103,29,45,93,134,479
critewi01,Winston Crite,SMALL FORWARD,23,PHOENIX SUNS,2,0,6,0,3,0,0,0,0,1,0,0,0,0,1,1,0
cummipa01,Pat Cummings,POWER FORWARD,32,MIAMI HEAT,53,28,1096,197,394,0,2,72,97,84,197,47,29,18,111,160,466
cummite01,Terry Cummings,SMALL FORWARD,27,MILWAUKEE BUCKS,80,78,2824,730,1563,7,15,362,460,281,369,198,106,72,201,265,1829
curetea01,Earl Cureton,CENTER,31,CHARLOTTE HORNETS,82,41,2047,233,465,0,1,66,123,188,300,130,50,61,114,230,532
curryde01,Dell Curry,SHOOTING GUARD,24,CHARLOTTE HORNETS,48,0,813,256,521,19,55,40,46,26,78,50,42,4,44,68,571
dailequ01,Quintin Dailey,SHOOTING GUARD,28,LOS ANGELES CLIPPERS,69,51,1722,448,964,1,9,217,286,69,135,154,90,6,122,152,1114
dantlad01,Adrian Dantley,SMALL FORWARD,33,DETROIT PISTONS,42,42,1341,258,495,0,0,256,305,53,111,93,23,6,81,99,772
dantlad01,Adrian Dantley,SMALL FORWARD,33,DALLAS MAVERICKS,31,25,1081,212,459,0,1,204,263,64,89,78,20,7,82,87,628
daughbr01,Brad Daugherty,CENTER,23,CLEVELAND CAVALIERS,78,78,2821,544,1012,1,3,386,524,167,551,285,63,40,230,175,1475
davisbr01,Brad Davis,POINT GUARD,33,DALLAS MAVERICKS,78,4,1395,183,379,32,102,99,123,14,94,242,48,18,92,151,497
davisch02,Charles Davis,SMALL FORWARD,30,CHICAGO BULLS,49,3,545,81,190,4,15,19,26,47,67,31,11,5,22,58,185
davisma01,Mark Davis,SMALL FORWARD,25,PHOENIX SUNS,2,0,7,1,5,0,1,2,2,1,0,0,0,0,0,1,4
davisma01,Mark Davis,SMALL FORWARD,25,MILWAUKEE BUCKS,31,0,251,48,97,1,9,26,32,15,21,14,13,5,12,38,123
daviswa03,Walter Davis,SHOOTING GUARD,34,DENVER NUGGETS,81,0,1857,536,1076,20,69,175,199,41,110,190,72,5,132,187,1267
dawkida01,Darryl Dawkins,CENTER,32,DETROIT PISTONS,14,0,48,9,19,0,0,9,18,3,4,1,0,1,4,13,27
dawkijo01,Johnny Dawkins,POINT GUARD,25,SAN ANTONIO SPURS,32,30,1083,177,400,0,4,100,112,32,69,224,55,0,111,64,454
delnevi01,Vinny Del Negro,SHOOTING GUARD,22,SACRAMENTO KINGS,80,2,1556,239,503,6,20,85,100,48,123,206,65,14,77,160,569
dembofe01,Fennis Dembo,SMALL FORWARD,23,DETROIT PISTONS,31,0,74,14,42,0,4,8,10,8,15,5,1,0,7,15,36
donalja01,James Donaldson,CENTER,31,DALLAS MAVERICKS,53,53,1746,193,337,0,0,95,124,158,412,38,24,81,83,111,481
dreilgr01,Greg Dreiling,CENTER,26,INDIANA PACERS,53,4,396,43,77,0,0,43,64,39,53,18,5,11,39,100,129
drexlcl01,Clyde Drexler,SHOOTING GUARD,26,PORTLAND TRAIL BLAZERS,78,78,3064,829,1672,27,104,438,548,289,326,450,213,54,250,269,2123
duckwke01,Kevin Duckworth,CENTER,24,PORTLAND TRAIL BLAZERS,79,79,2662,554,1161,0,2,324,428,246,389,60,56,49,200,300,1432
dudlech02,Chris Dudley,CENTER,23,CLEVELAND CAVALIERS,61,2,544,73,168,0,1,39,107,72,85,21,9,23,44,82,185
dumarjo01,Joe Dumars,SHOOTING GUARD,25,DETROIT PISTONS,69,67,2408,456,903,14,29,260,306,57,115,390,63,5,178,103,1186
dunlemi01,Mike Dunleavy,POINT GUARD,34,MILWAUKEE BUCKS,2,0,5,1,2,1,2,0,0,0,0,0,0,0,0,0,3
dunntr01,T.R. Dunn,SHOOTING GUARD,33,PHOENIX SUNS,34,1,321,12,35,0,0,9,12,30,30,25,12,1,6,35,33
eacklle01,Ledell Eackles,SHOOTING GUARD,22,WASHINGTON BULLETS,80,6,1459,318,732,9,40,272,346,100,80,123,41,5,128,156,917
eatonma01,Mark Eaton,CENTER,32,UTAH JAZZ,82,82,2914,188,407,0,0,132,200,227,616,83,40,315,142,290,508
edwarja01,James Edwards,CENTER,33,DETROIT PISTONS,76,1,1254,211,422,0,2,133,194,68,163,49,11,31,72,226,555
edwarke01,Kevin Edwards,SHOOTING GUARD,23,MIAMI HEAT,79,62,2349,470,1105,10,37,144,193,85,177,349,139,27,246,154,1094
ehlocr01,Craig Ehlo,SHOOTING GUARD,27,CLEVELAND CAVALIERS,82,4,1867,249,524,39,100,71,117,100,195,266,110,19,116,161,608
ellisda01,Dale Ellis,SHOOTING GUARD,28,SEATTLE SUPERSONICS,82,82,3190,857,1710,162,339,377,462,156,186,164,108,22,218,197,2253
englewa01,Wayne Engelstad,POWER FORWARD,23,DENVER NUGGETS,11,0,50,11,29,0,0,6,10,5,11,7,1,0,3,12,28
englial01,Alex English,SMALL FORWARD,35,DENVER NUGGETS,82,82,2990,924,1881,2,8,325,379,148,178,383,66,12,198,174,2175
ewingpa01,Patrick Ewing,CENTER,26,NEW YORK KNICKS,80,80,2896,727,1282,0,6,361,484,213,527,188,117,281,266,311,1815
farmeji01,Jim Farmer,SHOOTING GUARD,24,UTAH JAZZ,37,0,412,57,142,9,20,29,41,22,33,28,9,0,26,41,152
feitlda01,Dave Feitl,CENTER,26,WASHINGTON BULLETS,57,36,828,116,266,0,1,54,65,69,133,36,17,18,65,136,286
ferrero01,Rolando Ferreira,CENTER,24,PORTLAND TRAIL BLAZERS,12,0,34,1,18,0,0,7,8,4,9,1,0,1,6,7,9
ferredu01,Duane Ferrell,SMALL FORWARD,23,ATLANTA HAWKS,41,0,231,35,83,0,0,30,44,19,22,10,7,6,12,33,100
flemive01,Vern Fleming,POINT GUARD,26,INDIANA PACERS,76,69,2552,419,814,3,23,243,304,85,225,494,77,12,192,212,1084
floydsl01,Sleepy Floyd,POINT GUARD,28,HOUSTON ROCKETS,82,82,2788,396,893,109,292,261,309,48,258,709,124,11,253,196,1162
frankte01,Tellis Frank,POWER FORWARD,23,GOLDEN STATE WARRIORS,32,2,245,34,91,0,1,39,51,26,35,15,14,6,29,59,107
fredean01,Anthony Frederick,SMALL FORWARD,24,INDIANA PACERS,46,0,313,63,125,2,5,24,34,26,26,20,14,6,34,59,152
gaineco01,Corey Gaines,SHOOTING GUARD,23,NEW JERSEY NETS,32,0,337,27,64,1,5,12,16,3,16,67,15,1,20,27,67
gamblke01,Kevin Gamble,SMALL FORWARD,23,BOSTON CELTICS,44,6,375,75,136,2,11,35,55,11,31,34,14,3,19,40,187
garlawi01,Winston Garland,POINT GUARD,24,GOLDEN STATE WARRIORS,79,79,2661,466,1074,10,43,203,251,101,227,505,175,14,187,216,1145
garrito01,Tom Garrick,SHOOTING GUARD,22,LOS ANGELES CLIPPERS,71,20,1499,176,359,0,13,102,127,37,119,243,78,9,116,141,454
gattike01,Kenny Gattison,POWER FORWARD,24,PHOENIX SUNS,2,0,9,0,1,0,0,1,2,0,1,0,0,0,0,2,1
gillebe01,Ben Gillery,CENTER,23,SACRAMENTO KINGS,24,0,84,6,19,0,0,13,23,7,16,2,2,4,5,29,25
gilliar01,Armen Gilliam,POWER FORWARD,24,PHOENIX SUNS,74,60,2120,468,930,0,0,240,323,165,376,52,54,27,140,176,1176
gminsmi01,Mike Gminski,CENTER,29,PHILADELPHIA 76ERS,82,82,2739,556,1166,0,6,297,341,213,556,138,46,106,129,142,1409
gondrgr01,Grant Gondrezick,SHOOTING GUARD,26,LOS ANGELES CLIPPERS,27,0,244,38,95,3,11,26,40,15,21,34,13,1,17,36,105
grahaor01,Orlando Graham,POWER FORWARD,23,GOLDEN STATE WARRIORS,7,0,22,3,10,0,0,2,4,8,3,0,0,0,2,6,8
grandro01,Ron Grandison,POWER FORWARD,24,BOSTON CELTICS,72,0,528,59,142,0,10,59,80,47,45,42,18,3,36,71,177
grantga01,Gary Grant,POINT GUARD,23,LOS ANGELES CLIPPERS,71,48,1924,361,830,5,22,119,162,80,158,506,144,9,258,170,846
grantha01,Harvey Grant,POWER FORWARD,23,WASHINGTON BULLETS,71,1,1193,181,390,0,1,34,57,75,88,79,35,29,28,147,396
grantho01,Horace Grant,POWER FORWARD,23,CHICAGO BULLS,79,79,2809,405,781,0,5,140,199,240,441,168,86,62,128,251,950
grayst01,Stuart Gray,CENTER,25,INDIANA PACERS,72,0,783,72,153,0,1,44,64,84,161,29,11,21,48,128,188
graysy01,Sylvester Gray,SMALL FORWARD,21,MIAMI HEAT,55,15,1220,167,398,1,4,105,156,117,169,117,36,25,102,144,440
grayeje01,Jeff Grayer,SHOOTING GUARD,23,MILWAUKEE BUCKS,11,2,200,32,73,0,2,17,20,14,21,22,10,1,19,15,81
greenac01,A.C. Green,POWER FORWARD,25,LOS ANGELES LAKERS,82,82,2510,401,758,4,17,282,359,258,481,103,94,55,119,172,1088
greenri01,Rickey Green,POINT GUARD,34,CHARLOTTE HORNETS,33,2,370,57,132,1,5,13,14,4,19,82,18,0,28,16,128
greenri01,Rickey Green,POINT GUARD,34,MILWAUKEE BUCKS,30,0,501,72,132,2,6,17,19,7,39,105,22,2,33,19,163
greensi02,Sidney Green,POWER FORWARD,28,NEW YORK KNICKS,82,0,1277,194,422,0,3,129,170,157,237,76,47,18,125,172,517
greenda01,Dave Greenwood,POWER FORWARD,31,SAN ANTONIO SPURS,38,15,912,105,247,0,0,84,105,92,146,55,30,24,55,123,294
greenda01,Dave Greenwood,POWER FORWARD,31,DENVER NUGGETS,29,3,491,62,148,0,0,48,71,48,116,41,17,28,36,78,172
griffda01,Darrell Griffith,SHOOTING GUARD,30,UTAH JAZZ,82,73,2382,466,1045,61,196,142,182,77,253,130,86,22,141,175,1135
gudmupe01,Pétur Guðmundsson,CENTER,30,SAN ANTONIO SPURS,5,3,70,9,25,0,0,3,4,5,11,5,1,1,8,15,21
haleyja01,Jack Haley,POWER FORWARD,25,CHICAGO BULLS,51,1,289,37,78,0,0,36,46,21,50,10,11,0,26,56,110
hansebo01,Bob Hansen,SHOOTING GUARD,28,UTAH JAZZ,46,9,964,140,300,19,54,42,75,29,99,50,37,6,43,105,341
hanzlbi01,Bill Hanzlik,POWER FORWARD,31,DENVER NUGGETS,41,0,701,66,151,1,5,68,87,18,75,86,25,5,53,82,201
harpede01,Derek Harper,POINT GUARD,27,DALLAS MAVERICKS,81,81,2968,538,1127,99,278,229,284,46,182,570,172,41,205,219,1404
harpero01,Ron Harper,SHOOTING GUARD,25,CLEVELAND CAVALIERS,82,82,2851,587,1149,29,116,323,430,122,287,434,185,74,230,224,1526
harrist01,Steve Harris,SHOOTING GUARD,25,DETROIT PISTONS,3,0,7,1,4,0,0,2,2,0,2,0,1,0,0,1,4
hastisc01,Scott Hastings,CENTER,28,MIAMI HEAT,75,6,1206,143,328,9,28,91,107,72,159,59,32,42,68,203,386
hawkihe01,Hersey Hawkins,SHOOTING GUARD,22,PHILADELPHIA 76ERS,79,79,2577,442,971,71,166,241,290,51,174,239,120,37,158,184,1196
hendege01,Gerald Henderson,POINT GUARD,33,PHILADELPHIA 76ERS,65,0,986,144,348,33,107,104,127,17,51,140,42,3,73,121,425
higgiro01,Rod Higgins,POWER FORWARD,29,GOLDEN STATE WARRIORS,81,1,1887,301,633,66,168,188,229,111,265,160,39,42,76,172,856
hinsoro01,Roy Hinson,SMALL FORWARD,27,NEW JERSEY NETS,82,39,2542,495,1027,0,2,318,420,152,370,71,34,121,165,298,1308
hodgecr01,Craig Hodges,SHOOTING GUARD,28,PHOENIX SUNS,10,0,92,16,36,4,12,3,4,2,3,8,2,0,5,8,39
hodgecr01,Craig Hodges,SHOOTING GUARD,28,CHICAGO BULLS,49,6,1112,187,394,71,168,45,53,21,63,138,41,4,52,82,490
holtomi01,Michael Holton,POINT GUARD,27,CHARLOTTE HORNETS,67,60,1696,215,504,3,14,120,143,30,75,424,66,12,119,165,553
hoppeda01,Dave Hoppen,CENTER,24,CHARLOTTE HORNETS,77,36,1419,199,353,1,2,101,139,123,261,57,25,21,77,239,500
hopsode01,Dennis Hopson,SHOOTING GUARD,23,NEW JERSEY NETS,62,36,1551,299,714,4,27,186,219,91,111,103,70,30,102,150,788
horfoti01,Tito Horford,CENTER,23,MILWAUKEE BUCKS,25,0,112,15,46,0,0,12,19,9,13,3,1,7,15,14,42
hornaje01,Jeff Hornacek,SHOOTING GUARD,25,PHOENIX SUNS,78,73,2487,440,889,27,81,147,178,75,191,465,129,8,111,188,1054
hubbaph01,Phil Hubbard,SMALL FORWARD,32,CLEVELAND CAVALIERS,31,0,191,28,63,0,0,17,25,14,26,11,6,0,9,20,73
hugheed01,Eddie Hughes,POINT GUARD,28,DENVER NUGGETS,26,1,224,28,64,7,22,7,12,6,13,35,17,2,11,30,70
humphja01,Jay Humphries,POINT GUARD,26,MILWAUKEE BUCKS,73,50,2220,345,714,25,94,129,158,70,119,405,142,5,160,187,844
iavarma01,Marc Iavaroni,POWER FORWARD,32,UTAH JAZZ,77,50,796,72,163,0,1,36,44,41,91,32,11,13,52,99,180
jacksma01,Mark Jackson,POINT GUARD,23,NEW YORK KNICKS,72,72,2477,479,1025,81,240,180,258,106,235,619,139,7,226,163,1219
jacksmi02,Michael Jackson,POINT GUARD,24,SACRAMENTO KINGS,14,0,70,9,24,2,6,1,2,1,3,11,3,0,4,12,21
johnsav01,Avery Johnson,POINT GUARD,23,SEATTLE SUPERSONICS,43,0,291,29,83,1,9,9,16,11,13,73,21,3,18,34,68
johnsbu01,Buck Johnson,SMALL FORWARD,25,HOUSTON ROCKETS,67,51,1850,270,515,1,9,101,134,114,172,126,64,35,110,213,642
johnsde01,Dennis Johnson,POINT GUARD,34,BOSTON CELTICS,72,72,2309,277,638,7,50,160,195,31,159,472,94,21,175,211,721
johnsed03,Eddie Johnson,SMALL FORWARD,29,PHOENIX SUNS,70,7,2043,608,1224,71,172,217,250,91,215,162,47,7,122,198,1504
johnsfr01,Frank Johnson,POINT GUARD,30,HOUSTON ROCKETS,67,0,879,109,246,1,6,75,93,22,57,181,42,0,102,91,294
johnske02,Kevin Johnson,POINT GUARD,22,PHOENIX SUNS,81,81,3179,570,1128,2,22,508,576,46,294,991,135,24,322,226,1650
johnsma02,Magic Johnson,POINT GUARD,29,LOS ANGELES LAKERS,77,77,2886,579,1137,59,188,513,563,111,496,988,138,22,312,172,1730
johnsst03,Steve Johnson,CENTER,31,PORTLAND TRAIL BLAZERS,72,11,1477,296,565,0,0,129,245,135,223,105,20,44,140,254,721
johnsvi01,Vinnie Johnson,SHOOTING GUARD,32,DETROIT PISTONS,82,21,2073,462,996,13,44,193,263,109,146,242,74,17,105,155,1130
jonesan01,Anthony Jones,SHOOTING GUARD,26,CHICAGO BULLS,8,0,65,5,15,0,1,2,2,4,4,4,2,1,1,7,12
jonesan01,Anthony Jones,SHOOTING GUARD,26,DALLAS MAVERICKS,25,0,131,24,64,4,15,12,14,10,10,13,9,2,4,13,64
jonesbi01,Bill Jones,POWER FORWARD,22,NEW JERSEY NETS,37,0,307,50,102,0,1,29,43,20,27,20,17,6,18,38,129
jonesca01,Caldwell Jones,POWER FORWARD,38,PORTLAND TRAIL BLAZERS,72,40,1279,77,183,0,1,48,61,88,212,59,24,85,83,166,202
jonesch01,Charles Jones,CENTER,31,WASHINGTON BULLETS,53,45,1154,60,125,0,1,16,25,77,180,42,39,76,39,187,136
jonesch02,Charles Jones,POWER FORWARD,27,WASHINGTON BULLETS,43,0,516,38,82,1,3,33,53,54,86,18,18,16,22,49,110
jonessh01,Shelton Jones,SMALL FORWARD,22,SAN ANTONIO SPURS,7,0,92,9,25,0,0,8,13,6,10,7,2,2,7,8,26
jonessh01,Shelton Jones,SMALL FORWARD,22,GOLDEN STATE WARRIORS,2,0,13,3,5,0,0,0,0,2,0,2,3,0,1,0,6
jonessh01,Shelton Jones,SMALL FORWARD,22,PHILADELPHIA 76ERS,42,34,577,81,179,0,1,50,67,24,71,33,16,13,39,50,212
jordami01,Michael Jordan,SHOOTING GUARD,25,CHICAGO BULLS,81,81,3255,966,1795,27,98,674,793,149,503,650,234,65,290,247,2633
kemptti01,Tim Kempton,POWER FORWARD,25,CHARLOTTE HORNETS,79,0,1341,171,335,0,1,142,207,91,213,102,41,14,121,215,484
kerrst01,Steve Kerr,POINT GUARD,23,PHOENIX SUNS,26,0,157,20,46,8,17,6,9,3,14,24,7,0,6,12,54
kerseje01,Jerome Kersey,SMALL FORWARD,26,PORTLAND TRAIL BLAZERS,76,76,2716,533,1137,6,21,258,372,246,383,243,137,84,167,277,1330
keysra01,Randolph Keys,SMALL FORWARD,22,CLEVELAND CAVALIERS,42,0,331,74,172,1,10,20,29,23,33,19,12,6,21,51,169
kingal01,Albert King,SMALL FORWARD,29,SAN ANTONIO SPURS,46,11,791,141,327,8,32,37,48,33,107,79,27,7,74,97,327
kingbe01,Bernard King,SMALL FORWARD,32,WASHINGTON BULLETS,81,81,2559,654,1371,5,30,361,441,133,251,294,64,13,227,219,1674
kitegr01,Greg Kite,CENTER,27,LOS ANGELES CLIPPERS,58,12,729,49,121,0,0,14,31,66,124,29,23,46,46,118,112
kitegr01,Greg Kite,CENTER,27,CHARLOTTE HORNETS,12,12,213,16,30,0,0,6,10,15,38,7,4,8,12,43,38
kleinjo01,Joe Kleine,CENTER,27,SACRAMENTO KINGS,47,11,913,116,303,0,1,81,88,75,166,35,18,18,67,126,313
kleinjo01,Joe Kleine,CENTER,27,BOSTON CELTICS,28,2,498,59,129,0,1,53,64,49,88,32,15,5,37,66,171
kofoeba01,Bart Kofoed,SHOOTING GUARD,24,UTAH JAZZ,19,0,176,12,33,0,1,6,11,4,7,20,9,0,13,22,30
koncajo01,Jon Koncak,CENTER,25,ATLANTA HAWKS,74,22,1531,141,269,0,3,63,114,147,306,56,54,98,60,238,345
