slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
basspa01,Paris Bass,SMALL FORWARD,26,PHOENIX SUNS,2,0,7,2,6,0,2,2,2,2,2,0,1,0,2,2,6
bassech01,Charles Bassey,CENTER,21,PHILADELPHIA 76ERS,23,0,168,30,47,0,4,9,12,22,40,7,5,17,8,32,69
bateske01,Keita Bates-Diop,SMALL FORWARD,26,SAN ANTONIO SPURS,59,14,957,136,263,17,55,46,61,62,169,41,27,14,45,61,335
batumni01,Nicolas Batum,POWER FORWARD,33,LOS ANGELES CLIPPERS,59,54,1463,179,387,108,270,25,38,29,225,100,58,42,40,80,491
bazemke01,Kent Bazemore,SMALL FORWARD,32,LOS ANGELES LAKERS,39,14,545,45,139,29,80,13,17,13,56,34,25,9,21,70,132
bazleda01,Darius Bazley,POWER FORWARD,21,OKLAHOMA CITY THUNDER,69,53,1924,274,649,80,269,117,170,71,365,97,58,70,90,68,745
bealbr01,Bradley Beal,SHOOTING GUARD,28,WASHINGTON WIZARDS,40,40,1439,348,771,63,210,169,203,38,151,265,36,15,135,95,928
beaslma01,Malik Beasley,SHOOTING GUARD,25,MINNESOTA TIMBERWOLVES,79,18,1976,332,850,240,637,49,60,26,201,116,43,12,43,88,953
belljo01,Jordan Bell,CENTER,27,CHICAGO BULLS,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0
bembrde01,DeAndre' Bembry,SMALL FORWARD,27,BROOKLYN NETS,48,20,949,121,213,15,36,21,35,38,114,60,47,25,30,104,278
bembrde01,DeAndre' Bembry,SMALL FORWARD,27,MILWAUKEE BUCKS,8,0,77,3,8,0,0,0,0,4,7,6,2,0,1,9,6
bertada01,Dāvis Bertāns,POWER FORWARD,29,WASHINGTON WIZARDS,34,0,501,60,171,46,144,28,30,6,55,16,11,6,14,55,194
bertada01,Dāvis Bertāns,POWER FORWARD,29,DALLAS MAVERICKS,22,0,306,39,104,31,86,8,10,6,50,15,6,6,5,30,117
beverpa01,Patrick Beverley,POINT GUARD,33,MINNESOTA TIMBERWOLVES,58,54,1476,177,436,83,242,96,133,62,178,268,67,52,73,174,533
beysa01,Saddiq Bey,SMALL FORWARD,22,DETROIT PISTONS,82,82,2704,450,1136,211,610,210,254,107,334,233,73,16,96,128,1321
birchkh01,Khem Birch,CENTER,29,TORONTO RAPTORS,55,28,991,97,200,0,14,53,71,122,117,56,30,26,29,104,247
bitadgo01,Goga Bitadze,CENTER,22,INDIANA PACERS,50,16,729,131,252,23,80,64,94,79,98,55,21,42,46,107,349
biyombi01,Bismack Biyombo,CENTER,29,PHOENIX SUNS,36,3,506,86,145,0,0,38,71,63,104,23,12,26,25,70,210
bjeline01,Nemanja Bjelica,CENTER,33,GOLDEN STATE WARRIORS,71,0,1143,160,342,54,149,59,81,62,232,159,41,26,87,128,433
bledser01,Eric Bledsoe,POINT GUARD,32,LOS ANGELES CLIPPERS,54,29,1361,197,468,51,163,89,117,28,154,225,69,19,116,85,534
blevike01,Keljin Blevins,SMALL FORWARD,26,PORTLAND TRAIL BLAZERS,31,1,349,34,111,21,72,6,11,16,29,19,13,1,17,29,95
bogdabo01,Bogdan Bogdanović,SHOOTING GUARD,29,ATLANTA HAWKS,63,27,1848,342,794,169,459,97,115,29,221,194,68,14,70,132,950
bogdabo02,Bojan Bogdanović,POWER FORWARD,32,UTAH JAZZ,69,69,2131,422,928,181,468,223,260,58,238,120,34,1,118,116,1248
bolbo01,Bol Bol,POWER FORWARD,22,DENVER NUGGETS,14,0,81,15,27,1,4,2,5,4,16,5,1,2,4,4,33
bolmale01,Leandro Bolmaro,SMALL FORWARD,21,MINNESOTA TIMBERWOLVES,35,2,241,17,54,5,18,11,13,16,27,21,6,0,13,26,50
bongais01,Isaac Bonga,SMALL FORWARD,22,TORONTO RAPTORS,15,0,69,3,13,1,4,5,8,4,3,4,8,2,2,10,12
bookede01,Devin Booker,SHOOTING GUARD,25,PHOENIX SUNS,68,68,2345,662,1421,183,478,315,363,45,297,329,77,26,162,180,1822
bostobr01,Brandon Boston Jr.,SHOOTING GUARD,20,LOS ANGELES CLIPPERS,51,0,760,125,325,34,111,59,72,17,94,51,26,13,31,43,343
bouchch01,Chris Boucher,SMALL FORWARD,29,TORONTO RAPTORS,80,9,1690,268,577,68,229,150,193,179,315,25,49,75,42,174,754
bouknja01,James Bouknight,SHOOTING GUARD,21,CHARLOTTE HORNETS,31,0,304,49,141,17,49,27,31,22,30,26,7,1,15,29,142
bradlav01,Avery Bradley,SHOOTING GUARD,31,LOS ANGELES LAKERS,62,45,1406,148,350,82,210,16,18,31,105,47,53,9,38,118,394
bradlto01,Tony Bradley,CENTER,24,CHICAGO BULLS,55,7,549,72,123,0,0,19,29,67,119,27,10,33,34,62,163
brazdig01,Ignas Brazdeikis,SMALL FORWARD,23,ORLANDO MAGIC,42,1,536,81,188,27,87,21,32,23,49,37,10,3,17,48,210
bridgmi01,Mikal Bridges,SMALL FORWARD,25,PHOENIX SUNS,82,82,2854,458,858,115,312,131,157,74,273,185,96,36,68,150,1162
bridgmi02,Miles Bridges,POWER FORWARD,23,CHARLOTTE HORNETS,80,80,2837,596,1214,154,465,267,333,90,469,300,74,67,150,193,1613
brissos01,Oshae Brissett,SMALL FORWARD,23,INDIANA PACERS,67,25,1564,208,506,83,237,114,164,108,250,72,44,29,54,116,613
brogdma01,Malcolm Brogdon,POINT GUARD,29,INDIANA PACERS,36,36,1206,243,543,58,186,143,167,33,152,212,30,14,77,71,687
brookar01,Armoni Brooks,SHOOTING GUARD,23,HOUSTON ROCKETS,41,8,690,87,251,64,213,16,19,12,69,49,21,8,23,60,254
brookar01,Armoni Brooks,POINT GUARD,23,TORONTO RAPTORS,13,3,154,11,38,10,36,2,2,8,14,13,7,3,4,14,34
brookdi01,Dillon Brooks,SMALL FORWARD,26,MEMPHIS GRIZZLIES,32,31,885,227,526,46,149,90,106,29,73,88,36,8,50,105,590
brownbr01,Bruce Brown,SMALL FORWARD,25,BROOKLYN NETS,72,45,1774,256,506,38,94,97,128,100,245,148,77,52,56,176,647
brownch02,Charlie Brown Jr.,SHOOTING GUARD,24,DALLAS MAVERICKS,3,0,15,1,5,0,3,0,0,0,1,1,2,1,0,2,2
brownch02,Charlie Brown Jr.,SHOOTING GUARD,24,PHILADELPHIA 76ERS,19,2,162,9,34,1,9,9,10,14,17,5,8,3,5,16,28
brownch05,Chaundee Brown Jr.,SMALL FORWARD,23,LOS ANGELES LAKERS,2,0,21,1,7,0,3,0,0,0,2,0,0,0,1,0,2
brownch05,Chaundee Brown Jr.,SHOOTING GUARD,23,ATLANTA HAWKS,3,2,83,9,25,6,15,5,6,1,13,4,2,0,0,7,29
browngr01,Greg Brown III,SMALL FORWARD,20,PORTLAND TRAIL BLAZERS,48,6,640,81,190,19,61,44,65,38,97,35,26,24,36,90,225
brownja02,Jaylen Brown,SMALL FORWARD,25,BOSTON CELTICS,66,66,2220,576,1217,166,464,241,318,53,351,231,70,18,178,163,1559
brownmo01,Moses Brown,CENTER,22,DALLAS MAVERICKS,26,1,169,27,50,0,0,27,43,16,45,1,3,9,14,28,81
brownmo01,Moses Brown,CENTER,22,CLEVELAND CAVALIERS,14,5,176,37,58,0,0,16,29,23,51,0,4,7,6,25,90
brownst02,Sterling Brown,SHOOTING GUARD,26,DALLAS MAVERICKS,49,3,628,59,155,28,92,14,15,26,123,34,14,7,23,56,160
browntr01,Troy Brown Jr.,SMALL FORWARD,22,CHICAGO BULLS,66,7,1055,108,258,47,133,20,26,39,164,66,36,5,26,62,283
brunsja01,Jalen Brunson,SHOOTING GUARD,25,DALLAS MAVERICKS,79,61,2524,506,1008,94,252,179,213,43,266,377,66,3,124,151,1285
bryanth01,Thomas Bryant,CENTER,24,WASHINGTON WIZARDS,27,9,439,77,148,12,42,35,40,26,82,23,6,21,19,43,201
buchash01,Shaq Buchanan,SHOOTING GUARD,25,MEMPHIS GRIZZLIES,2,0,10,1,4,0,2,0,0,1,1,2,1,0,2,1,2
bullore01,Reggie Bullock,SMALL FORWARD,30,DALLAS MAVERICKS,68,37,1902,201,501,141,392,40,48,33,208,83,41,14,40,111,583
burketr01,Trey Burke,POINT GUARD,29,DALLAS MAVERICKS,42,0,441,84,215,26,82,20,23,4,29,57,12,0,26,39,214
burksal01,Alec Burks,SHOOTING GUARD,30,NEW YORK KNICKS,81,44,2318,285,728,157,389,217,264,47,350,239,85,26,91,215,944
butleja02,Jared Butler,SHOOTING GUARD,21,UTAH JAZZ,42,1,360,61,151,28,88,11,16,5,40,63,17,8,33,47,161
butleji01,Jimmy Butler,SMALL FORWARD,32,MIAMI HEAT,57,57,1931,398,829,27,116,396,455,102,234,312,94,27,121,88,1219
cacokde01,Devontae Cacok,POWER FORWARD,25,SAN ANTONIO SPURS,15,0,121,21,31,0,0,4,7,8,34,6,8,7,3,16,46
caldwke01,Kentavious Caldwell-Pope,SHOOTING GUARD,28,WASHINGTON WIZARDS,77,77,2329,361,829,159,408,137,154,41,220,145,83,26,97,139,1018
campafa01,Facundo Campazzo,POINT GUARD,30,DENVER NUGGETS,65,4,1184,107,296,58,193,60,78,23,94,220,63,23,67,124,332
cancavl01,Vlatko Čančar,POWER FORWARD,24,DENVER NUGGETS,15,1,176,23,41,7,12,9,14,8,23,17,2,3,9,18,62
cannade01,Devin Cannady,POINT GUARD,25,ORLANDO MAGIC,5,0,145,15,44,15,37,5,7,1,5,10,5,3,5,9,50
capelca01,Clint Capela,CENTER,27,ATLANTA HAWKS,74,73,2042,370,604,0,1,80,169,279,598,92,55,93,44,166,820
careyve01,Vernon Carey Jr.,CENTER,20,CHARLOTTE HORNETS,4,1,17,3,6,0,0,2,3,3,2,0,1,0,1,1,8
careyve01,Vernon Carey Jr.,CENTER,20,WASHINGTON WIZARDS,3,0,27,4,7,0,0,4,10,5,2,0,1,1,2,3,12
carteje01,Jevon Carter,POINT GUARD,26,BROOKLYN NETS,46,1,552,58,174,42,127,7,10,9,58,46,14,10,26,45,165
carteje01,Jevon Carter,POINT GUARD,26,MILWAUKEE BUCKS,20,2,353,40,79,24,43,8,8,5,38,50,10,4,8,22,112
cartewe01,Wendell Carter Jr.,POWER FORWARD,22,ORLANDO MAGIC,62,61,1852,359,684,70,214,143,207,139,509,171,36,43,117,169,931
carusal01,Alex Caruso,SHOOTING GUARD,27,CHICAGO BULLS,41,18,1147,102,256,42,126,58,73,33,115,165,71,15,57,106,304
caulewi01,Willie Cauley-Stein,CENTER,28,DALLAS MAVERICKS,18,2,177,16,35,1,2,1,2,13,25,9,6,3,7,17,34
caulewi01,Willie Cauley-Stein,CENTER,28,PHILADELPHIA 76ERS,2,0,6,0,0,0,0,0,0,0,2,1,0,0,0,2,0
caverah01,Ahmad Caver,SHOOTING GUARD,25,INDIANA PACERS,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
champju01,Justin Champagnie,SMALL FORWARD,20,TORONTO RAPTORS,36,0,281,31,67,10,28,9,9,37,35,11,8,4,8,32,81
cheatzy01,Zylan Cheatham,SMALL FORWARD,26,UTAH JAZZ,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0
chiozch01,Chris Chiozza,POINT GUARD,26,GOLDEN STATE WARRIORS,34,1,372,24,81,17,53,2,3,9,27,65,13,0,32,32,67
chrisma01,Marquese Chriss,POWER FORWARD,24,DALLAS MAVERICKS,34,0,346,62,134,8,25,22,33,33,70,17,13,12,17,64,154
chrisjo01,Josh Christopher,SHOOTING GUARD,20,HOUSTON ROCKETS,74,2,1334,224,500,56,189,83,113,52,134,150,65,13,114,97,587
clarkga01,Gary Clark,POWER FORWARD,27,NEW ORLEANS PELICANS,38,1,378,33,88,28,70,7,10,23,67,18,13,7,10,20,101
clarkbr01,Brandon Clarke,POWER FORWARD,25,MEMPHIS GRIZZLIES,64,1,1246,288,447,5,22,85,130,135,207,86,39,68,34,122,666
clarkjo01,Jordan Clarkson,SHOOTING GUARD,29,UTAH JAZZ,79,1,2141,466,1113,190,597,144,174,67,206,194,66,16,129,149,1266
claxtni01,Nic Claxton,CENTER,22,BROOKLYN NETS,47,19,974,178,264,0,0,54,93,91,173,43,24,51,38,110,410
coffeam01,Amir Coffey,SHOOTING GUARD,24,LOS ANGELES CLIPPERS,69,30,1567,211,466,96,254,101,117,26,171,124,38,15,45,87,619
collijo01,John Collins,POWER FORWARD,24,ATLANTA HAWKS,54,53,1663,339,644,64,176,134,169,93,329,98,33,56,60,164,876
colliza01,Zach Collins,CENTER,24,SAN ANTONIO SPURS,28,4,502,76,155,14,41,52,65,46,107,61,13,23,45,67,218
collida01,Darren Collison,POINT GUARD,34,LOS ANGELES LAKERS,3,0,37,2,7,0,3,0,0,0,4,2,1,0,1,5,4
conlemi01,Mike Conley,POINT GUARD,34,UTAH JAZZ,72,72,2058,344,791,169,414,129,162,47,170,385,96,21,123,142,986
connapa01,Pat Connaughton,SMALL FORWARD,29,MILWAUKEE BUCKS,65,19,1691,227,496,146,370,45,54,45,228,82,59,15,35,86,645
cookty01,Tyler Cook,POWER FORWARD,24,CHICAGO BULLS,20,2,200,23,38,0,0,21,32,16,37,3,4,4,7,28,67
coopesh01,Sharife Cooper,POINT GUARD,20,ATLANTA HAWKS,13,0,39,3,14,1,6,0,0,0,5,5,0,0,5,1,7
cornepe01,Petr Cornelie,POWER FORWARD,26,DENVER NUGGETS,13,0,38,5,15,1,8,3,4,7,7,3,1,1,4,7,14
couside01,DeMarcus Cousins,CENTER,31,MILWAUKEE BUCKS,17,5,287,55,118,13,48,31,38,24,74,18,16,8,16,46,154
couside01,DeMarcus Cousins,CENTER,31,DENVER NUGGETS,31,2,431,94,206,24,74,64,87,50,122,53,19,13,69,93,276
covinro01,Robert Covington,POWER FORWARD,31,PORTLAND TRAIL BLAZERS,48,40,1431,128,336,79,230,30,36,41,233,68,74,63,58,132,365
covinro01,Robert Covington,POWER FORWARD,31,LOS ANGELES CLIPPERS,23,2,509,81,162,49,109,28,33,18,99,24,29,28,17,58,239
craigto01,Torrey Craig,SMALL FORWARD,31,INDIANA PACERS,51,14,1034,128,281,46,138,27,35,59,136,58,24,19,39,95,329
craigto01,Torrey Craig,SMALL FORWARD,31,PHOENIX SUNS,27,2,562,72,160,31,96,12,17,27,88,33,22,17,28,56,187
crowdja01,Jae Crowder,POWER FORWARD,31,PHOENIX SUNS,67,67,1886,217,544,127,365,71,90,30,324,124,95,30,55,173,632
culveja01,Jarrett Culver,SHOOTING GUARD,22,MEMPHIS GRIZZLIES,37,0,338,51,135,12,47,16,34,13,35,33,20,5,20,42,130
cumbeja01,Jarron Cumberland,SHOOTING GUARD,24,PORTLAND TRAIL BLAZERS,3,0,12,1,2,0,1,0,0,1,2,1,0,0,0,2,2
cunnica01,Cade Cunningham,SHOOTING GUARD,20,DETROIT PISTONS,64,64,2088,429,1031,114,363,142,168,58,296,356,78,43,234,200,1114
curryse01,Seth Curry,SHOOTING GUARD,31,PHILADELPHIA 76ERS,45,45,1566,256,528,100,250,64,73,17,134,181,36,11,84,101,676
curryse01,Seth Curry,SHOOTING GUARD,31,BROOKLYN NETS,19,19,569,104,211,58,124,18,21,4,45,49,17,3,25,47,284
curryst01,Stephen Curry,POINT GUARD,33,GOLDEN STATE WARRIORS,64,64,2211,535,1224,285,750,275,298,34,301,404,85,23,206,130,1630
davisan02,Anthony Davis,CENTER,28,LOS ANGELES LAKERS,40,40,1404,370,695,13,70,174,244,106,288,122,49,90,82,97,927
davised01,Ed Davis,CENTER,32,CLEVELAND CAVALIERS,31,3,201,11,16,0,0,6,14,14,50,7,3,9,5,33,28
daviste02,Terence Davis,SHOOTING GUARD,24,SACRAMENTO KINGS,30,11,536,113,267,49,149,36,44,11,83,40,25,11,33,70,311
deckga01,Gabriel Deck,POWER FORWARD,26,OKLAHOMA CITY THUNDER,7,0,56,8,14,2,4,0,0,1,5,5,1,0,2,2,18
dedmode01,Dewayne Dedmon,CENTER,32,MIAMI HEAT,67,15,1065,164,290,19,47,75,100,105,281,47,24,42,70,174,422
dekkesa01,Sam Dekker,POWER FORWARD,27,TORONTO RAPTORS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delauja01,Javin DeLaurier,CENTER,23,MILWAUKEE BUCKS,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0
derozde01,DeMar DeRozan,POWER FORWARD,32,CHICAGO BULLS,76,76,2743,774,1535,50,142,520,593,56,336,374,68,24,181,178,2118
diakima01,Mamadi Diakite,POWER FORWARD,25,OKLAHOMA CITY THUNDER,13,3,188,25,47,0,5,6,11,17,42,2,5,9,7,33,56
diallch01,Cheick Diallo,CENTER,25,DETROIT PISTONS,3,0,31,3,8,0,0,5,6,4,8,0,1,0,1,6,11
diallha01,Hamidou Diallo,SHOOTING GUARD,23,DETROIT PISTONS,58,29,1269,261,526,23,93,91,140,69,208,73,71,17,58,143,636
dienggo01,Gorgui Dieng,CENTER,32,ATLANTA HAWKS,44,3,371,53,112,29,68,19,26,32,89,34,11,13,20,52,154
dinwisp01,Spencer Dinwiddie,POINT GUARD,28,WASHINGTON WIZARDS,44,44,1330,185,492,70,226,116,143,36,171,256,27,7,73,107,556
dinwisp01,Spencer Dinwiddie,POINT GUARD,28,DALLAS MAVERICKS,23,7,650,121,243,42,104,79,109,9,63,90,17,6,31,43,363
divindo01,Donte DiVincenzo,SHOOTING GUARD,25,MILWAUKEE BUCKS,17,0,341,39,118,21,74,23,27,18,42,29,11,3,28,26,122
divindo01,Donte DiVincenzo,SHOOTING GUARD,25,SACRAMENTO KINGS,25,1,665,79,218,53,144,47,56,22,88,89,37,5,44,43,258
doncilu01,Luka Dončić,POINT GUARD,22,DALLAS MAVERICKS,65,65,2301,641,1403,201,569,364,489,56,537,568,75,36,292,145,1847
dortlu01,Luguentz Dort,SHOOTING GUARD,22,OKLAHOMA CITY THUNDER,51,51,1665,293,726,130,391,161,191,38,174,88,46,18,88,149,877
dosunay01,Ayo Dosunmu,SHOOTING GUARD,22,CHICAGO BULLS,77,40,2110,278,535,70,186,53,78,27,187,256,60,29,108,182,679
dotsoda01,Damyean Dotson,SHOOTING GUARD,27,NEW YORK KNICKS,2,0,21,2,4,0,1,0,0,0,2,1,0,0,0,0,4
dotsode01,Devon Dotson,POINT GUARD,22,CHICAGO BULLS,11,0,85,11,23,2,9,5,9,1,8,15,1,0,5,11,29
doumbse01,Sekou Doumbouya,POWER FORWARD,21,LOS ANGELES LAKERS,2,0,16,5,8,1,2,3,4,2,4,0,3,2,2,1,14
dowtije01,Jeff Dowtin,POINT GUARD,24,GOLDEN STATE WARRIORS,4,0,28,3,6,0,1,0,0,1,6,3,0,1,1,2,6
dowtije01,Jeff Dowtin,POINT GUARD,24,MILWAUKEE BUCKS,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
dowtije01,Jeff Dowtin,POINT GUARD,24,ORLANDO MAGIC,4,0,77,5,19,1,7,2,2,7,4,7,5,0,4,3,13
doziepj01,PJ Dozier,SHOOTING GUARD,25,DENVER NUGGETS,18,0,340,36,99,15,48,10,13,14,49,29,11,6,13,33,97
dragigo01,Goran Dragić,POINT GUARD,35,TORONTO RAPTORS,5,2,90,13,34,4,14,10,10,2,12,9,5,1,1,8,40
dragigo01,Goran Dragić,POINT GUARD,35,BROOKLYN NETS,16,6,408,44,117,12,49,17,23,11,40,77,14,3,33,37,117
drumman01,Andre Drummond,CENTER,28,PHILADELPHIA 76ERS,49,12,902,128,238,0,2,42,82,136,297,97,56,45,79,121,298
drumman01,Andre Drummond,CENTER,28,BROOKLYN NETS,24,24,535,119,195,0,1,44,82,93,154,34,22,23,36,71,282
duartch01,Chris Duarte,SHOOTING GUARD,24,INDIANA PACERS,55,39,1541,268,621,94,255,90,112,41,185,114,56,10,90,95,720
dukeda01,David Duke Jr.,POINT GUARD,22,BROOKLYN NETS,22,7,341,39,108,9,37,17,21,30,37,17,14,7,9,36,104
dunnkr01,Kris Dunn,POINT GUARD,27,PORTLAND TRAIL BLAZERS,14,3,336,44,102,1,11,17,18,9,40,79,23,3,32,38,106
duranke01,Kevin Durant,POWER FORWARD,33,BROOKLYN NETS,55,55,2047,578,1115,115,300,372,409,29,378,351,48,52,191,113,1643
echenja01,Jaime Echenique,CENTER,24,WASHINGTON WIZARDS,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwaran01,Anthony Edwards,SHOOTING GUARD,20,MINNESOTA TIMBERWOLVES,72,72,2466,549,1245,215,602,220,280,62,281,275,105,46,190,164,1533
edwarca01,Carsen Edwards,SHOOTING GUARD,23,DETROIT PISTONS,4,0,79,9,30,4,16,1,1,2,4,14,2,0,5,4,23
edwarke02,Kessler Edwards,SMALL FORWARD,21,BROOKLYN NETS,48,23,987,110,267,48,136,16,19,44,128,31,29,24,42,85,284
edwarro01,Rob Edwards,SHOOTING GUARD,25,OKLAHOMA CITY THUNDER,2,0,11,1,4,1,4,0,0,0,3,0,0,0,1,0,3
ellebcj01,CJ Elleby,SMALL FORWARD,21,PORTLAND TRAIL BLAZERS,58,28,1174,121,308,37,126,60,84,66,161,87,35,19,56,116,339
ellinwa01,Wayne Ellington,SHOOTING GUARD,34,LOS ANGELES LAKERS,43,9,810,98,237,82,211,9,11,10,67,30,23,5,19,42,287
embiijo01,Joel Embiid,CENTER,27,PHILADELPHIA 76ERS,68,68,2297,666,1334,93,251,654,803,146,650,284,77,99,214,181,2079
ennisja01,James Ennis III,SMALL FORWARD,31,BROOKLYN NETS,2,0,14,2,7,1,2,0,0,2,3,0,1,1,0,0,5
ennisja01,James Ennis III,SMALL FORWARD,31,LOS ANGELES CLIPPERS,2,0,28,7,11,2,4,4,4,2,3,0,1,1,1,4,20
