slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
fraziti01,Tim Frazier,POINT GUARD,29,DETROIT PISTONS,27,11,355,34,94,10,30,19,24,9,24,93,14,4,36,42,97
kanteen01,Enes Freedom,CENTER,27,BOSTON CELTICS,58,7,983,199,348,1,7,70,99,163,268,56,22,41,56,100,469
fultzma01,Markelle Fultz,POINT GUARD,21,ORLANDO MAGIC,72,60,1996,359,772,36,135,116,159,41,197,369,90,11,147,142,870
gabriwe01,Wenyen Gabriel,POWER FORWARD,22,SACRAMENTO KINGS,11,0,61,6,17,1,8,6,10,4,6,3,3,2,5,7,19
gabriwe01,Wenyen Gabriel,POWER FORWARD,22,PORTLAND TRAIL BLAZERS,19,1,174,15,31,5,12,9,12,17,25,5,8,5,11,32,44
gaffoda01,Daniel Gafford,CENTER,21,CHICAGO BULLS,43,7,609,94,134,0,0,32,60,52,54,21,13,56,29,98,220
gallida01,Danilo Gallinari,POWER FORWARD,31,OKLAHOMA CITY THUNDER,62,62,1834,358,817,178,439,266,298,34,288,119,42,5,76,75,1160
gallola01,Langston Galloway,SHOOTING GUARD,28,DETROIT PISTONS,66,6,1702,236,542,132,331,73,85,33,116,101,48,11,40,96,677
garlada01,Darius Garland,SHOOTING GUARD,20,CLEVELAND CAVALIERS,59,59,1824,280,699,105,296,63,72,27,84,229,42,4,151,92,728
gasolma01,Marc Gasol,CENTER,35,TORONTO RAPTORS,44,43,1161,119,279,57,148,36,49,31,244,147,34,38,59,124,331
gayru01,Rudy Gay,POWER FORWARD,33,SAN ANTONIO SPURS,67,5,1461,266,596,74,220,120,136,61,301,114,35,33,88,103,726
georgpa01,Paul George,SMALL FORWARD,29,LOS ANGELES CLIPPERS,48,48,1419,343,782,157,381,190,217,24,248,185,68,20,125,113,1033
gibsota01,Taj Gibson,CENTER,34,NEW YORK KNICKS,62,56,1025,167,286,4,14,41,56,111,156,52,27,30,47,122,379
gilesha01,Harry Giles,CENTER,21,SACRAMENTO KINGS,46,17,667,139,251,0,2,38,49,43,145,60,22,18,44,119,316
gilgesh01,Shai Gilgeous-Alexander,SHOOTING GUARD,21,OKLAHOMA CITY THUNDER,70,70,2428,478,1015,87,251,288,357,47,365,232,79,47,134,117,1331
goberru01,Rudy Gobert,CENTER,27,UTAH JAZZ,68,68,2333,386,557,0,0,254,403,230,686,101,51,135,130,215,1026
goodwbr01,Brandon Goodwin,POINT GUARD,24,ATLANTA HAWKS,34,1,430,76,190,26,87,28,30,11,61,51,12,4,29,43,206
gordoaa01,Aaron Gordon,POWER FORWARD,24,ORLANDO MAGIC,62,62,2017,335,767,73,237,151,224,107,368,228,51,39,100,125,894
gordoer01,Eric Gordon,SMALL FORWARD,31,HOUSTON ROCKETS,36,15,1016,171,463,96,303,82,107,9,62,54,23,13,43,70,520
grahade01,Devonte' Graham,POINT GUARD,24,CHARLOTTE HORNETS,63,53,2211,368,963,218,585,191,233,42,170,471,62,15,181,115,1145
grahatr01,Treveon Graham,SMALL FORWARD,26,MINNESOTA TIMBERWOLVES,33,20,663,62,175,20,83,27,37,29,71,30,17,2,19,66,171
grahatr01,Treveon Graham,SMALL FORWARD,26,ATLANTA HAWKS,22,0,266,25,67,13,37,9,19,22,28,15,7,4,10,36,72
grantje01,Jerami Grant,POWER FORWARD,25,DENVER NUGGETS,71,24,1892,303,634,98,252,147,196,58,190,88,50,57,63,154,851
grantje02,Jerian Grant,SHOOTING GUARD,27,WASHINGTON WIZARDS,6,0,80,10,27,2,8,5,7,2,4,9,1,1,3,11,27
grayjo01,Josh Gray,POINT GUARD,26,NEW ORLEANS PELICANS,2,0,23,1,2,0,0,0,0,1,1,2,0,0,5,1,2
greenda02,Danny Green,SHOOTING GUARD,32,LOS ANGELES LAKERS,68,68,1687,197,474,120,327,33,48,51,174,91,85,32,63,136,547
greendr01,Draymond Green,POWER FORWARD,29,GOLDEN STATE WARRIORS,43,43,1222,123,316,36,129,63,83,23,243,266,59,33,98,110,345
greenja01,JaMychal Green,POWER FORWARD,29,LOS ANGELES CLIPPERS,63,1,1307,151,352,92,238,36,48,77,311,49,29,24,54,174,430
greenja02,Javonte Green,SHOOTING GUARD,26,BOSTON CELTICS,48,2,468,63,126,9,33,28,42,24,69,26,24,8,23,43,163
greenje02,Jeff Green,POWER FORWARD,33,UTAH JAZZ,30,2,553,75,195,34,104,49,63,14,67,20,12,10,27,46,233
greenje02,Jeff Green,CENTER,33,HOUSTON ROCKETS,18,2,407,84,149,28,79,24,28,10,42,30,14,9,15,43,220
griffbl01,Blake Griffin,POWER FORWARD,30,DETROIT PISTONS,18,18,512,88,250,27,111,76,98,17,67,59,7,7,40,27,279
gudurma01,Marko Gudurić,SHOOTING GUARD,24,MEMPHIS GRIZZLIES,44,0,484,62,157,25,83,24,26,14,59,45,12,8,36,34,173
guyky01,Kyle Guy,SHOOTING GUARD,22,SACRAMENTO KINGS,3,0,10,2,5,0,3,0,0,0,1,1,0,0,0,1,4
hachiru01,Rui Hachimura,POWER FORWARD,21,WASHINGTON WIZARDS,48,48,1444,254,545,25,87,116,140,78,216,87,37,8,53,105,649
hallde01,Devon Hall,POINT GUARD,24,OKLAHOMA CITY THUNDER,11,0,81,6,30,4,17,4,8,2,5,13,4,1,5,6,20
halldo01,Donta Hall,POWER FORWARD,22,DETROIT PISTONS,4,0,48,1,4,0,0,4,6,6,9,2,1,1,2,9,6
halldo01,Donta Hall,CENTER,22,BROOKLYN NETS,5,0,85,14,18,0,0,5,12,8,15,2,2,5,3,14,33
hannadu01,Dusty Hannahs,SHOOTING GUARD,26,MEMPHIS GRIZZLIES,2,0,13,4,9,2,3,2,2,0,1,0,0,0,0,1,12
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,27,DALLAS MAVERICKS,71,58,2091,384,884,204,513,149,182,25,207,137,41,5,69,125,1121
hardeja01,James Harden,SHOOTING GUARD,30,HOUSTON ROCKETS,68,68,2483,672,1514,299,843,692,800,70,376,512,125,60,308,227,2335
harklma01,Maurice Harkless,POWER FORWARD,26,LOS ANGELES CLIPPERS,50,38,1141,112,217,27,73,24,42,47,153,48,49,30,46,120,275
harklma01,Maurice Harkless,SMALL FORWARD,26,NEW YORK KNICKS,12,10,286,30,66,7,25,15,24,8,32,20,9,3,7,28,82
harpeja01,Jared Harper,POINT GUARD,22,PHOENIX SUNS,3,0,8,1,4,0,2,0,0,0,0,0,0,0,0,0,2
harremo01,Montrezl Harrell,CENTER,26,LOS ANGELES CLIPPERS,63,2,1749,471,812,0,18,231,351,163,282,107,39,72,108,146,1173
harriga01,Gary Harris,SHOOTING GUARD,25,DENVER NUGGETS,56,55,1780,218,519,70,210,75,92,26,137,118,76,14,60,116,581
harrijo01,Joe Harris,SMALL FORWARD,28,BROOKLYN NETS,69,69,2123,381,784,172,406,64,89,64,234,144,41,17,104,159,998
harrito02,Tobias Harris,POWER FORWARD,27,PHILADELPHIA 76ERS,72,72,2469,553,1173,131,357,174,216,69,426,227,53,40,104,165,1411
harrish01,Shaquille Harrison,SHOOTING GUARD,26,CHICAGO BULLS,43,10,484,77,165,16,42,39,50,22,64,49,34,19,19,55,209
hartjo01,Josh Hart,SMALL FORWARD,24,NEW ORLEANS PELICANS,65,16,1755,225,532,121,354,85,115,61,364,108,63,23,75,160,656
harteis01,Isaiah Hartenstein,CENTER,21,HOUSTON ROCKETS,23,2,266,44,67,0,5,19,28,29,61,18,9,12,16,41,107
hasleud01,Udonis Haslem,CENTER,39,MIAMI HEAT,4,1,44,4,11,1,3,3,4,1,15,1,0,0,1,6,12
hayesja02,Jaxson Hayes,CENTER,19,NEW ORLEANS PELICANS,64,14,1080,174,259,1,4,123,190,97,162,56,26,55,53,161,472
haywago01,Gordon Hayward,SMALL FORWARD,29,BOSTON CELTICS,52,52,1740,350,700,85,222,124,145,55,293,212,38,22,96,96,909
hensojo01,John Henson,CENTER,29,CLEVELAND CAVALIERS,29,2,412,61,120,6,31,17,33,32,82,43,16,32,21,55,145
hensojo01,John Henson,CENTER,29,DETROIT PISTONS,11,6,188,34,51,2,5,6,13,14,34,11,8,10,15,23,76
hernade01,Dewan Hernandez,CENTER,23,TORONTO RAPTORS,6,0,28,5,14,1,2,3,5,5,9,3,1,0,3,6,14
hernaju01,Juancho Hernangómez,POWER FORWARD,24,DENVER NUGGETS,34,0,422,38,110,15,60,16,25,24,71,22,5,5,18,29,107
hernaju01,Juancho Hernangómez,POWER FORWARD,24,MINNESOTA TIMBERWOLVES,14,14,411,62,137,29,69,28,46,19,83,18,14,4,14,35,181
hernawi01,Willy Hernangómez,CENTER,25,CHARLOTTE HORNETS,31,0,375,74,139,5,22,37,59,43,91,29,10,7,30,32,190
herroty01,Tyler Herro,SHOOTING GUARD,20,MIAMI HEAT,55,8,1508,270,631,116,298,87,100,16,208,121,34,9,87,76,743
herveke01,Kevin Hervey,POWER FORWARD,23,OKLAHOMA CITY THUNDER,10,0,52,7,27,3,20,0,0,1,11,5,1,1,0,4,17
hezonma01,Mario Hezonja,POWER FORWARD,24,PORTLAND TRAIL BLAZERS,53,4,871,92,218,24,78,48,59,30,154,50,36,9,42,107,256
hieldbu01,Buddy Hield,SHOOTING GUARD,27,SACRAMENTO KINGS,72,44,2216,498,1162,271,688,115,136,57,271,213,66,17,168,165,1382
hillge01,George Hill,POINT GUARD,33,MILWAUKEE BUCKS,59,2,1271,194,376,81,176,85,101,50,127,180,47,5,57,84,554
hillso01,Solomon Hill,POWER FORWARD,28,MEMPHIS GRIZZLIES,48,3,901,96,233,56,147,26,38,24,120,94,31,7,40,73,274
hillso01,Solomon Hill,POWER FORWARD,28,MIAMI HEAT,11,1,187,14,45,7,24,14,16,5,16,10,12,5,11,12,49
hoardja01,Jaylen Hoard,POWER FORWARD,20,PORTLAND TRAIL BLAZERS,13,0,103,15,32,0,3,8,13,14,18,4,5,0,4,12,38
holidaa01,Aaron Holiday,POINT GUARD,23,INDIANA PACERS,66,33,1617,233,563,87,221,74,87,22,134,225,55,16,88,120,627
holidjr01,Jrue Holiday,SHOOTING GUARD,29,NEW ORLEANS PELICANS,61,61,2117,458,1006,122,346,129,182,77,216,408,99,48,184,145,1167
holidju01,Justin Holiday,SMALL FORWARD,30,INDIANA PACERS,73,6,1826,208,486,134,331,53,67,32,206,93,87,46,44,137,603
holliro01,Rondae Hollis-Jefferson,POWER FORWARD,25,TORONTO RAPTORS,60,6,1122,155,329,3,23,105,143,110,173,106,46,23,59,115,418
holmeri01,Richaun Holmes,CENTER,26,SACRAMENTO KINGS,44,38,1242,223,344,0,0,93,118,127,231,42,41,56,52,169,539
hoodro01,Rodney Hood,SMALL FORWARD,27,PORTLAND TRAIL BLAZERS,21,21,619,87,172,35,71,21,27,10,62,32,17,4,19,46,230
horfoal01,Al Horford,CENTER,33,PHILADELPHIA 76ERS,67,61,2025,319,709,99,283,61,80,103,353,270,52,61,80,142,798
hortota01,Talen Horton-Tucker,SHOOTING GUARD,19,LOS ANGELES LAKERS,6,1,81,14,30,4,13,2,4,2,5,6,8,1,6,10,34
houseda01,Danuel House Jr.,SMALL FORWARD,26,HOUSTON ROCKETS,63,52,1913,230,539,129,355,73,90,57,210,85,67,34,54,132,662
howardw01,Dwight Howard,CENTER,34,LOS ANGELES LAKERS,69,2,1306,202,277,3,5,110,214,172,335,45,31,79,84,222,517
howarwi01,William Howard,POWER FORWARD,26,HOUSTON ROCKETS,2,0,13,0,4,0,4,0,0,0,2,1,0,0,1,1,0
huertke01,Kevin Huerter,SHOOTING GUARD,21,ATLANTA HAWKS,56,48,1760,252,610,127,334,53,64,35,193,213,51,27,87,139,684
huntede01,De'Andre Hunter,SMALL FORWARD,22,ATLANTA HAWKS,63,62,2018,280,683,108,304,110,144,44,242,112,44,18,103,182,778
hutchch01,Chandler Hutchison,SMALL FORWARD,23,CHICAGO BULLS,28,10,527,80,175,12,38,46,78,18,90,26,27,7,27,47,218
ibakase01,Serge Ibaka,CENTER,30,TORONTO RAPTORS,55,27,1485,343,670,70,182,89,124,114,338,77,28,46,109,153,845
iguodan01,Andre Iguodala,SMALL FORWARD,36,MIAMI HEAT,21,0,418,38,88,14,47,6,15,17,61,51,14,21,26,35,96
ilyaser01,Ersan İlyasova,POWER FORWARD,32,MILWAUKEE BUCKS,63,8,986,146,313,50,137,72,87,62,240,49,24,17,34,95,414
inglejo01,Joe Ingles,POWER FORWARD,32,UTAH JAZZ,72,45,2137,246,553,141,353,74,94,27,251,373,65,11,142,154,707
ingrabr01,Brandon Ingram,POWER FORWARD,22,NEW ORLEANS PELICANS,62,62,2104,507,1096,150,384,313,368,51,329,259,61,38,189,179,1477
irvinky01,Kyrie Irving,POINT GUARD,27,BROOKLYN NETS,20,20,658,199,416,56,142,94,102,22,81,128,27,10,52,53,548
isaacjo01,Jonathan Isaac,POWER FORWARD,22,ORLANDO MAGIC,34,32,980,156,332,32,94,60,77,58,173,48,53,78,49,83,404
iwundwe01,Wes Iwundu,SMALL FORWARD,25,ORLANDO MAGIC,52,21,953,97,233,28,82,78,97,24,107,60,25,13,26,80,300
jacksfr01,Frank Jackson,POINT GUARD,21,NEW ORLEANS PELICANS,59,2,797,134,331,47,144,56,75,22,61,61,17,4,49,77,371
jacksja02,Jaren Jackson Jr.,CENTER,20,MEMPHIS GRIZZLIES,57,57,1622,353,753,145,368,139,186,55,207,78,40,92,99,232,990
jacksjo02,Josh Jackson,SMALL FORWARD,22,MEMPHIS GRIZZLIES,22,0,381,70,159,23,72,35,50,11,55,35,18,9,28,40,198
jacksju01,Justin Jackson,POWER FORWARD,24,DALLAS MAVERICKS,65,3,1045,135,341,48,163,42,50,27,127,52,15,10,14,69,360
jacksre01,Reggie Jackson,POINT GUARD,29,DETROIT PISTONS,14,10,381,76,198,31,82,26,33,11,30,72,8,1,23,21,209
jacksre01,Reggie Jackson,POINT GUARD,29,LOS ANGELES CLIPPERS,17,6,362,58,128,26,63,19,21,6,45,54,5,4,28,38,161
jamesju01,Justin James,SMALL FORWARD,23,SACRAMENTO KINGS,36,0,232,35,84,9,29,10,21,6,26,18,6,9,8,17,89
jamesle01,LeBron James,POINT GUARD,35,LOS ANGELES LAKERS,67,67,2316,643,1303,148,425,264,381,66,459,684,78,36,261,118,1698
jeffeam01,Amile Jefferson,POWER FORWARD,26,ORLANDO MAGIC,18,0,74,5,14,0,0,5,14,10,13,4,1,3,3,7,15
jeffrda01,DaQuan Jeffries,SHOOTING GUARD,22,SACRAMENTO KINGS,13,0,141,20,40,5,18,5,6,3,15,7,4,1,2,19,50
jeromty01,Ty Jerome,SHOOTING GUARD,22,PHOENIX SUNS,31,0,328,38,113,14,50,12,16,7,39,44,15,3,18,29,102
johnsal02,Alize Johnson,POWER FORWARD,23,INDIANA PACERS,17,1,118,12,29,3,8,7,10,16,32,7,3,2,7,12,34
johnsbj01,B.J. Johnson,SMALL FORWARD,24,ORLANDO MAGIC,10,0,83,9,32,3,9,9,10,3,12,3,3,0,6,3,30
johnsca02,Cameron Johnson,POWER FORWARD,23,PHOENIX SUNS,57,9,1255,176,405,106,272,46,57,49,138,69,36,20,32,88,504
johnsja01,James Johnson,POWER FORWARD,32,MIAMI HEAT,18,0,281,39,87,16,45,8,14,8,44,21,6,13,15,34,102
johnsja01,James Johnson,CENTER,32,MINNESOTA TIMBERWOLVES,14,1,338,64,128,17,46,23,34,17,49,53,19,19,33,46,168
johnske04,Keldon Johnson,SMALL FORWARD,20,SAN ANTONIO SPURS,17,1,301,53,89,13,22,35,44,10,47,15,14,2,13,28,154
johnsst04,Stanley Johnson,POWER FORWARD,23,TORONTO RAPTORS,25,0,150,22,59,7,24,9,16,7,30,20,6,4,15,16,60
johnsty01,Tyler Johnson,POINT GUARD,27,PHOENIX SUNS,31,3,515,65,171,24,83,24,32,10,42,50,12,8,24,43,178
johnsty01,Tyler Johnson,SHOOTING GUARD,27,BROOKLYN NETS,8,4,194,32,79,14,36,18,18,8,16,24,4,1,5,15,96
jokicni01,Nikola Jokić,CENTER,24,DENVER NUGGETS,73,73,2336,565,1071,80,255,246,301,166,545,512,85,44,226,222,1456
jonesda03,Damian Jones,CENTER,24,ATLANTA HAWKS,55,27,887,121,178,2,9,62,84,74,132,35,26,40,28,149,306
jonesde02,Derrick Jones Jr.,SMALL FORWARD,22,MIAMI HEAT,59,16,1375,184,349,37,132,95,123,66,167,62,58,38,30,130,500
jonesty01,Tyus Jones,POINT GUARD,23,MEMPHIS GRIZZLIES,65,6,1232,197,429,47,124,43,58,9,94,285,59,6,55,44,484
jordade01,DeAndre Jordan,CENTER,31,BROOKLYN NETS,56,6,1234,191,287,0,0,83,122,141,420,105,18,52,74,114,465
josepco01,Cory Joseph,POINT GUARD,28,SACRAMENTO KINGS,72,26,1759,171,412,56,159,60,70,44,144,251,53,21,80,133,458
kabenmf01,Mfiondu Kabengele,CENTER,22,LOS ANGELES CLIPPERS,12,0,64,14,32,9,20,5,5,1,10,2,2,2,2,9,42
kaminfr01,Frank Kaminsky,CENTER,26,PHOENIX SUNS,39,13,777,138,307,41,124,61,90,35,141,75,14,10,37,75,378
kennalu01,Luke Kennard,SHOOTING GUARD,23,DETROIT PISTONS,28,25,922,151,342,73,183,67,75,9,89,115,12,6,43,65,442
kiddst01,Stanton Kidd,SHOOTING GUARD,27,UTAH JAZZ,4,0,15,0,3,0,1,0,0,0,3,1,0,0,2,3,0
kiddgmi01,Michael Kidd-Gilchrist,POWER FORWARD,26,CHARLOTTE HORNETS,12,0,160,18,53,5,17,7,9,9,26,10,0,3,7,18,48
kiddgmi01,Michael Kidd-Gilchrist,POWER FORWARD,26,DALLAS MAVERICKS,13,0,121,4,13,0,3,4,5,5,27,4,2,3,9,19,12
kinglo02,Louis King,SMALL FORWARD,20,DETROIT PISTONS,10,0,62,8,21,4,11,0,3,1,9,5,2,0,2,10,20
klebima01,Maxi Kleber,POWER FORWARD,28,DALLAS MAVERICKS,74,21,1890,237,514,119,319,79,93,112,276,88,25,83,58,176,672
knighbr03,Brandon Knight,SHOOTING GUARD,28,CLEVELAND CAVALIERS,16,0,241,28,86,19,64,4,13,3,17,31,5,2,16,20,79
knighbr03,Brandon Knight,POINT GUARD,28,DETROIT PISTONS,9,3,221,31,81,26,67,16,21,1,20,38,5,1,22,20,104
knoxke01,Kevin Knox,SMALL FORWARD,20,NEW YORK KNICKS,65,4,1166,144,401,65,199,66,101,28,156,61,23,28,45,106,419
konchjo01,John Konchar,SHOOTING GUARD,23,MEMPHIS GRIZZLIES,19,0,181,24,37,5,10,1,2,18,29,22,7,3,7,7,54
korkmfu01,Furkan Korkmaz,SHOOTING GUARD,22,PHILADELPHIA 76ERS,72,12,1559,242,563,143,356,77,102,18,150,79,41,16,59,98,704
kornelu01,Luke Kornet,CENTER,24,CHICAGO BULLS,36,14,559,82,187,31,108,20,28,22,62,32,11,26,14,54,215
korveky01,Kyle Korver,SMALL FORWARD,38,MILWAUKEE BUCKS,58,1,960,126,293,99,237,35,41,15,107,68,26,12,48,78,386
kurucro01,Rodions Kurucs,POWER FORWARD,21,BROOKLYN NETS,47,9,684,79,177,33,90,24,38,25,112,51,25,5,46,90,215
kuzmaky01,Kyle Kuzma,POWER FORWARD,24,LOS ANGELES LAKERS,61,9,1526,291,668,86,272,114,155,52,221,80,28,26,91,126,782
labissk01,Skal Labissière,CENTER,23,PORTLAND TRAIL BLAZERS,33,1,567,81,147,3,13,25,33,65,104,42,7,31,30,89,190
lambje01,Jeremy Lamb,SHOOTING GUARD,27,INDIANA PACERS,46,42,1291,216,479,53,158,92,110,24,176,96,55,22,50,104,577
langfro01,Romeo Langford,SHOOTING GUARD,20,BOSTON CELTICS,32,2,370,28,80,5,27,18,25,15,26,13,8,8,11,33,79
lavinza01,Zach LaVine,SMALL FORWARD,24,CHICAGO BULLS,60,60,2085,539,1199,184,484,268,334,41,248,254,88,28,206,131,1530
lawvi01,Vic Law,POWER FORWARD,24,ORLANDO MAGIC,8,0,62,6,18,1,7,2,6,2,9,3,2,0,2,6,15
laymaja01,Jake Layman,SMALL FORWARD,25,MINNESOTA TIMBERWOLVES,23,2,505,81,179,24,72,24,32,17,40,15,17,10,24,47,210
leaftj01,T.J. Leaf,POWER FORWARD,22,INDIANA PACERS,28,1,222,36,86,5,18,7,16,23,48,9,10,4,8,22,84
lecquja01,Jalen Lecque,SHOOTING GUARD,19,PHOENIX SUNS,5,0,32,4,10,0,4,2,2,0,2,2,0,0,2,3,10
leeco01,Courtney Lee,SHOOTING GUARD,34,DALLAS MAVERICKS,24,9,345,40,82,21,47,6,7,7,25,12,18,6,11,33,107
leeda03,Damion Lee,SHOOTING GUARD,27,GOLDEN STATE WARRIORS,49,36,1423,213,511,85,239,110,126,32,207,133,50,6,67,116,621
lenal01,Alex Len,CENTER,26,ATLANTA HAWKS,40,9,745,142,260,14,56,51,81,69,161,42,20,33,39,93,349
lenal01,Alex Len,CENTER,26,SACRAMENTO KINGS,15,3,225,35,59,2,3,17,24,31,60,8,3,15,16,34,89
leonaka01,Kawhi Leonard,SMALL FORWARD,28,LOS ANGELES CLIPPERS,57,57,1848,532,1133,123,325,356,402,54,348,280,103,33,149,113,1543
leoname01,Meyers Leonard,CENTER,27,MIAMI HEAT,51,49,1034,119,234,53,128,18,28,30,230,55,14,15,39,107,309
leverca01,Caris LeVert,SHOOTING GUARD,25,BROOKLYN NETS,45,31,1330,311,732,80,220,140,197,49,140,199,53,10,118,81,842
lillada01,Damian Lillard,POINT GUARD,29,PORTLAND TRAIL BLAZERS,66,66,2474,624,1349,270,674,460,518,33,251,530,70,22,194,114,1978
littlna01,Nassir Little,POWER FORWARD,19,PORTLAND TRAIL BLAZERS,48,5,573,65,151,14,59,28,44,31,77,22,13,14,15,72,172
looneke01,Kevon Looney,CENTER,23,GOLDEN STATE WARRIORS,20,4,262,29,79,1,14,9,12,28,38,20,12,6,12,34,68
lopezbr01,Brook Lopez,CENTER,31,MILWAUKEE BUCKS,68,67,1817,292,671,102,325,127,152,58,254,99,46,163,70,163,813
lopezro01,Robin Lopez,CENTER,31,MILWAUKEE BUCKS,66,5,958,147,299,35,105,28,53,56,105,45,10,45,63,96,357
loveke01,Kevin Love,POWER FORWARD,31,CLEVELAND CAVALIERS,56,56,1780,327,727,146,390,187,219,54,493,178,33,19,140,90,987
lowryky01,Kyle Lowry,POINT GUARD,33,TORONTO RAPTORS,58,58,2098,334,803,164,466,294,343,32,260,433,82,26,178,190,1126
luwawti01,Timothé Luwawu-Cabarrot,SMALL FORWARD,24,BROOKLYN NETS,47,2,853,117,269,62,160,69,81,29,98,29,18,7,37,106,365
lylestr01,Trey Lyles,POWER FORWARD,24,SAN ANTONIO SPURS,63,53,1271,153,343,65,168,33,45,71,290,69,28,28,39,98,404
maconda01,Daryl Macon,POINT GUARD,24,MIAMI HEAT,4,0,14,1,3,1,2,0,0,0,0,1,0,0,2,1,3
macurjp01,J.P. Macura,SHOOTING GUARD,24,CLEVELAND CAVALIERS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magetjo01,Josh Magette,POINT GUARD,30,ORLANDO MAGIC,8,0,38,5,15,1,4,1,2,1,5,5,3,1,5,4,12
mahinia01,Ian Mahinmi,CENTER,33,WASHINGTON WIZARDS,38,35,808,104,210,5,26,70,113,78,140,49,31,44,45,114,283
makerth01,Thon Maker,CENTER,22,DETROIT PISTONS,60,14,776,93,193,22,64,73,110,54,113,43,25,39,45,102,281
mannte01,Terance Mann,SMALL FORWARD,23,LOS ANGELES CLIPPERS,41,6,362,37,79,7,20,18,27,10,45,53,11,5,18,46,99
marjabo01,Boban Marjanović,CENTER,31,DALLAS MAVERICKS,44,5,422,121,211,4,17,43,57,66,131,20,8,10,30,56,289
markkla01,Lauri Markkanen,POWER FORWARD,22,CHICAGO BULLS,50,50,1492,251,591,109,317,126,153,60,253,74,42,23,81,96,737
martica02,Caleb Martin,SMALL FORWARD,24,CHARLOTTE HORNETS,18,1,317,37,84,20,37,17,21,10,28,23,12,7,15,32,111
martico01,Cody Martin,SMALL FORWARD,24,CHARLOTTE HORNETS,48,3,903,89,207,18,77,42,65,38,120,95,39,9,44,78,238
martije02,Jeremiah Martin,POINT GUARD,23,BROOKLYN NETS,9,0,99,24,53,5,18,11,14,1,9,18,7,2,4,7,64
martike03,Kelan Martin,SMALL FORWARD,24,MINNESOTA TIMBERWOLVES,31,4,495,71,181,25,96,30,31,12,84,23,7,9,20,51,197
masonfr01,Frank Mason III,POINT GUARD,25,MILWAUKEE BUCKS,9,0,118,23,51,6,21,10,17,5,14,29,5,1,11,11,62
mathega01,Garrison Mathews,SHOOTING GUARD,23,WASHINGTON WIZARDS,18,0,227,24,56,19,46,31,34,6,18,10,8,1,8,32,98
matthwe02,Wesley Matthews,SHOOTING GUARD,33,MILWAUKEE BUCKS,67,67,1635,167,422,108,297,52,68,22,144,92,38,9,43,103,494
mbahalu01,Luc Mbah a Moute,POWER FORWARD,33,HOUSTON ROCKETS,3,0,25,2,5,0,2,1,2,1,1,0,2,0,1,0,5
mccawpa01,Patrick McCaw,SMALL FORWARD,24,TORONTO RAPTORS,37,12,908,67,162,23,71,13,18,19,67,79,39,4,29,60,170
mccolcj01,CJ McCollum,SHOOTING GUARD,28,PORTLAND TRAIL BLAZERS,70,70,2556,611,1356,194,512,140,185,46,251,310,54,42,127,183,1556
mccontj01,T.J. McConnell,POINT GUARD,27,INDIANA PACERS,71,3,1326,212,411,5,17,35,42,38,151,355,56,11,100,73,464
mcdanja01,Jalen McDaniels,SMALL FORWARD,22,CHARLOTTE HORNETS,16,0,293,33,70,9,24,14,17,15,50,13,8,3,11,36,89
mcderdo01,Doug McDermott,POWER FORWARD,28,INDIANA PACERS,69,0,1372,267,547,128,294,48,58,26,148,78,12,5,42,117,710
mcgeeja01,JaVale McGee,CENTER,32,LOS ANGELES LAKERS,68,68,1130,195,306,3,6,53,82,125,265,37,36,94,55,159,446
mcgruro01,Rodney McGruder,SHOOTING GUARD,28,LOS ANGELES CLIPPERS,56,4,871,72,181,24,89,19,34,29,122,36,26,8,24,74,187
mckinal01,Alfonzo McKinnie,SMALL FORWARD,27,CLEVELAND CAVALIERS,40,1,593,73,171,14,65,22,31,37,76,14,23,8,26,72,182
mclaujo01,Jordan McLaughlin,POINT GUARD,23,MINNESOTA TIMBERWOLVES,30,2,590,87,178,29,76,26,39,7,42,125,34,4,31,31,229
mclembe01,Ben McLemore,SMALL FORWARD,26,HOUSTON ROCKETS,71,23,1619,242,545,181,452,50,67,21,136,58,45,16,50,155,715
mcraejo01,Jordan McRae,SHOOTING GUARD,28,WASHINGTON WIZARDS,29,4,654,133,317,40,106,64,83,17,87,82,19,15,38,61,370
mcraejo01,Jordan McRae,SHOOTING GUARD,28,DENVER NUGGETS,4,0,32,2,6,2,4,3,4,1,4,4,2,1,0,2,9
mcraejo01,Jordan McRae,SHOOTING GUARD,28,DETROIT PISTONS,4,0,98,14,43,3,16,16,22,0,15,7,0,0,5,10,47
mellini01,Nicolò Melli,CENTER,29,NEW ORLEANS PELICANS,60,8,1042,136,323,69,206,54,73,38,142,82,34,23,46,124,395
meltode01,De'Anthony Melton,POINT GUARD,21,MEMPHIS GRIZZLIES,60,8,1167,161,401,40,140,93,121,43,177,175,77,20,84,109,455
metuch01,Chimezie Metu,CENTER,22,SAN ANTONIO SPURS,18,0,105,24,42,0,2,10,13,12,21,10,3,6,10,7,58
middlkh01,Khris Middleton,SMALL FORWARD,28,MILWAUKEE BUCKS,62,59,1853,471,947,147,354,208,227,44,338,265,53,7,137,142,1297
