slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
benjabe01,Benoit Benjamin,CENTER,25,LOS ANGELES CLIPPERS,71,58,2313,362,688,0,1,235,321,156,501,159,59,187,187,217,959
bennewi01,Winston Bennett,SMALL FORWARD,24,CLEVELAND CAVALIERS,55,34,990,137,286,0,0,64,96,84,104,54,23,10,62,133,338
birdla01,Larry Bird,SMALL FORWARD,33,BOSTON CELTICS,75,75,2944,718,1517,65,195,319,343,90,622,562,106,61,243,173,1820
blabuw01,Uwe Blab,CENTER,27,GOLDEN STATE WARRIORS,40,33,481,33,87,0,0,17,31,28,71,24,1,22,30,93,83
blabuw01,Uwe Blab,CENTER,27,SAN ANTONIO SPURS,7,0,50,6,11,0,0,3,6,1,8,1,0,0,5,9,15
blackro01,Rolando Blackman,SHOOTING GUARD,30,DALLAS MAVERICKS,80,80,2934,626,1256,13,43,287,340,88,192,289,77,21,174,128,1552
blaylmo01,Mookie Blaylock,POINT GUARD,22,NEW JERSEY NETS,50,17,1267,212,571,18,80,63,81,42,98,210,82,14,111,110,505
boguemu01,Muggsy Bogues,POINT GUARD,25,CHARLOTTE HORNETS,81,65,2743,326,664,5,26,106,134,48,159,867,166,3,146,168,763
bolma01,Manute Bol,CENTER,27,GOLDEN STATE WARRIORS,75,20,1310,56,169,9,48,25,49,33,243,36,13,238,51,194,146
bowiean01,Anthony Bowie,SHOOTING GUARD,26,HOUSTON ROCKETS,66,0,918,119,293,6,21,40,54,36,82,96,42,5,59,80,284
bowiesa01,Sam Bowie,CENTER,28,NEW JERSEY NETS,68,54,2207,347,834,10,31,294,379,206,484,91,38,121,125,211,998
brancad01,Adrian Branch,SMALL FORWARD,26,MINNESOTA TIMBERWOLVES,11,0,91,25,61,1,1,14,22,8,12,4,6,0,8,14,65
breuera01,Randy Breuer,CENTER,29,MILWAUKEE BUCKS,30,8,554,86,186,0,0,32,51,43,84,13,9,33,28,63,204
breuera01,Randy Breuer,CENTER,29,MINNESOTA TIMBERWOLVES,51,47,1325,212,510,0,1,94,142,111,179,84,33,75,68,133,518
brickfr01,Frank Brickowski,CENTER,30,SAN ANTONIO SPURS,78,12,1438,211,387,0,2,95,141,89,238,105,66,37,93,226,517
brooksc01,Scott Brooks,POINT GUARD,24,PHILADELPHIA 76ERS,72,1,975,119,276,31,79,50,57,15,49,207,47,0,38,105,319
brownch01,Chucky Brown,SMALL FORWARD,21,CLEVELAND CAVALIERS,75,35,1339,210,447,0,7,125,164,83,148,50,33,26,69,148,545
brownmi01,Mike Brown,CENTER,26,UTAH JAZZ,82,0,1397,177,344,1,2,157,199,111,262,47,32,28,88,187,512
brownra01,Raymond Brown,POWER FORWARD,24,UTAH JAZZ,16,0,56,8,28,0,0,0,2,10,5,4,0,0,6,11,16
brownto01,Tony Brown,SMALL FORWARD,29,MILWAUKEE BUCKS,61,10,635,88,206,5,20,38,56,39,33,41,32,4,51,79,219
brundst01,Stanley Brundy,SMALL FORWARD,22,NEW JERSEY NETS,16,0,128,15,30,0,0,7,18,15,11,3,6,5,6,24,37
bryanma01,Mark Bryant,POWER FORWARD,24,PORTLAND TRAIL BLAZERS,58,0,562,70,153,0,0,28,50,54,92,13,18,9,25,93,168
brynto01,Torgeir Bryn,CENTER,25,LOS ANGELES CLIPPERS,3,0,10,0,2,0,0,4,6,0,2,0,2,1,1,5,4
bucknst01,Steve Bucknall,SHOOTING GUARD,23,LOS ANGELES LAKERS,18,0,75,9,33,0,1,5,6,5,2,10,2,1,11,10,23
butlegr01,Greg Butler,CENTER,23,NEW YORK KNICKS,13,0,33,3,12,0,0,0,2,3,6,1,0,0,3,8,6
cagemi01,Michael Cage,CENTER,28,SEATTLE SUPERSONICS,82,82,2595,325,645,0,0,148,212,306,515,70,79,45,94,232,798
caldwad01,Adrian Caldwell,POWER FORWARD,23,HOUSTON ROCKETS,51,0,331,42,76,0,0,13,28,36,73,7,11,18,32,69,97
campbto01,Tony Campbell,SHOOTING GUARD,27,MINNESOTA TIMBERWOLVES,82,81,3164,723,1581,9,54,448,569,209,242,213,111,31,251,260,1903
carliri01,Rick Carlisle,SHOOTING GUARD,30,NEW JERSEY NETS,5,0,21,1,7,0,3,0,0,0,0,5,1,1,4,7,2
carran01,Antoine Carr,POWER FORWARD,28,ATLANTA HAWKS,44,0,803,128,248,0,4,79,102,50,99,53,15,34,54,128,335
carran01,Antoine Carr,POWER FORWARD,28,SACRAMENTO KINGS,33,4,924,228,473,0,3,158,196,65,108,66,15,34,71,119,614
carrojo01,Joe Barry Carroll,CENTER,31,NEW JERSEY NETS,46,20,1002,159,405,0,2,85,107,82,168,43,19,56,64,122,403
carrojo01,Joe Barry Carroll,CENTER,31,DENVER NUGGETS,30,27,719,153,354,0,0,52,70,51,142,54,28,59,78,70,358
cartwbi01,Bill Cartwright,CENTER,32,CHICAGO BULLS,71,71,2160,292,598,0,0,227,280,137,328,145,38,34,123,243,811
catlete01,Terry Catledge,POWER FORWARD,26,ORLANDO MAGIC,74,72,2462,546,1152,2,8,341,486,271,292,72,36,17,181,201,1435
chambto01,Tom Chambers,POWER FORWARD,30,PHOENIX SUNS,81,81,3046,810,1617,24,86,557,647,121,450,190,88,47,218,260,2201
chapmre01,Rex Chapman,SHOOTING GUARD,22,CHARLOTTE HORNETS,54,52,1762,377,924,47,142,144,192,52,127,132,46,6,100,113,945
cheekma01,Maurice Cheeks,POINT GUARD,33,SAN ANTONIO SPURS,50,49,1766,215,450,1,9,114,137,39,128,302,82,5,85,46,545
cheekma01,Maurice Cheeks,POINT GUARD,33,NEW YORK KNICKS,31,13,753,92,159,3,7,57,65,11,62,151,42,5,36,32,244
chievde01,Derrick Chievous,SMALL FORWARD,22,HOUSTON ROCKETS,41,0,492,90,178,3,8,61,87,28,47,27,23,4,40,59,244
chievde01,Derrick Chievous,SMALL FORWARD,22,CLEVELAND CAVALIERS,14,0,99,15,42,0,1,19,24,7,8,4,3,1,5,11,49
colembe01,Ben Coleman,POWER FORWARD,28,MILWAUKEE BUCKS,22,0,305,46,97,0,1,34,41,31,56,12,7,7,26,54,126
coltest01,Steve Colter,POINT GUARD,27,WASHINGTON BULLETS,73,1,977,142,297,0,5,77,95,55,121,148,47,10,38,98,361
connele01,Lester Conner,POINT GUARD,30,NEW JERSEY NETS,82,61,2355,237,573,2,13,172,214,90,175,385,172,8,138,182,648
coopemi01,Michael Cooper,SHOOTING GUARD,33,LOS ANGELES LAKERS,80,10,1851,191,493,50,157,83,94,59,168,215,67,36,91,206,515
coopewa01,Wayne Cooper,CENTER,33,PORTLAND TRAIL BLAZERS,79,0,1176,138,304,0,3,25,39,118,221,44,18,95,39,211,301
copella01,Lanard Copeland,SHOOTING GUARD,24,PHILADELPHIA 76ERS,23,0,110,31,68,1,5,11,14,4,6,9,1,1,19,12,74
corbity01,Tyrone Corbin,SMALL FORWARD,27,MINNESOTA TIMBERWOLVES,82,80,3011,521,1083,0,11,161,209,219,385,216,175,41,143,288,1203
corzida01,Dave Corzine,CENTER,33,ORLANDO MAGIC,6,3,79,11,29,0,0,0,2,7,11,2,2,0,8,7,22
cummipa01,Pat Cummings,CENTER,33,MIAMI HEAT,37,1,391,77,159,0,0,21,37,28,65,13,12,4,32,60,175
cummite01,Terry Cummings,POWER FORWARD,28,SAN ANTONIO SPURS,81,78,2821,728,1532,19,59,343,440,226,451,219,110,52,202,286,1818
curryde01,Dell Curry,SHOOTING GUARD,25,CHARLOTTE HORNETS,67,13,1860,461,990,52,147,96,104,31,137,159,98,26,100,148,1070
dailequ01,Quintin Dailey,SHOOTING GUARD,29,SEATTLE SUPERSONICS,30,2,491,97,240,1,5,52,66,18,33,34,12,0,34,63,247
dantlad01,Adrian Dantley,SMALL FORWARD,34,DALLAS MAVERICKS,45,45,1300,231,484,0,2,200,254,78,94,80,20,7,75,99,662
daughbr01,Brad Daugherty,CENTER,24,CLEVELAND CAVALIERS,41,40,1438,244,509,0,2,202,287,77,296,130,29,22,110,108,690
davisbr01,Brad Davis,POINT GUARD,34,DALLAS MAVERICKS,73,2,1292,179,365,35,104,77,100,12,81,242,47,9,86,151,470
davisch02,Charles Davis,SMALL FORWARD,31,CHICAGO BULLS,53,0,429,58,158,7,25,7,8,25,56,18,10,8,20,52,130
daviste01,Terry Davis,POWER FORWARD,22,MIAMI HEAT,63,9,884,122,262,0,1,54,87,93,136,25,25,28,68,171,298
daviswa03,Walter Davis,SHOOTING GUARD,35,DENVER NUGGETS,69,0,1635,497,1033,6,46,207,227,46,133,155,59,9,102,160,1207
dawkijo01,Johnny Dawkins,POINT GUARD,26,PHILADELPHIA 76ERS,81,81,2865,465,950,22,66,210,244,48,199,601,121,9,214,159,1162
delnevi01,Vinny Del Negro,SHOOTING GUARD,23,SACRAMENTO KINGS,76,29,1858,297,643,10,32,135,155,39,159,250,64,10,111,182,739
dinkiby01,Byron Dinkins,POINT GUARD,22,HOUSTON ROCKETS,33,0,362,44,109,1,9,26,30,13,27,75,19,2,37,30,115
divacvl01,Vlade Divac,CENTER,21,LOS ANGELES LAKERS,82,5,1611,274,549,0,5,153,216,167,345,75,79,114,110,240,701
donalja01,James Donaldson,CENTER,32,DALLAS MAVERICKS,73,73,2265,258,479,0,0,149,213,155,475,57,22,47,119,129,665
douglsh01,Sherman Douglas,POINT GUARD,23,MIAMI HEAT,81,66,2470,463,938,5,31,224,326,70,136,619,145,10,246,187,1155
doziete01,Terry Dozier,SMALL FORWARD,23,CHARLOTTE HORNETS,9,0,92,9,27,0,1,4,8,7,8,3,6,2,7,10,22
dreilgr01,Greg Dreiling,CENTER,27,INDIANA PACERS,49,0,307,20,53,0,0,25,34,21,66,8,4,14,19,69,65
drewla01,Larry Drew,POINT GUARD,31,LOS ANGELES LAKERS,80,3,1333,170,383,32,81,46,60,12,86,217,47,4,95,92,418
drexlcl01,Clyde Drexler,SHOOTING GUARD,27,PORTLAND TRAIL BLAZERS,73,73,2683,670,1357,30,106,333,430,208,299,432,145,51,191,222,1703
duckwke01,Kevin Duckworth,CENTER,25,PORTLAND TRAIL BLAZERS,82,82,2462,548,1146,0,0,231,312,184,325,91,36,34,171,271,1327
dudlech02,Chris Dudley,POWER FORWARD,24,CLEVELAND CAVALIERS,37,22,684,79,203,0,0,26,77,88,115,20,19,41,48,83,184
dudlech02,Chris Dudley,POWER FORWARD,24,NEW JERSEY NETS,27,8,672,67,152,0,0,32,105,86,134,19,22,31,36,81,166
dumarjo01,Joe Dumars,SHOOTING GUARD,26,DETROIT PISTONS,75,71,2578,508,1058,22,55,297,330,60,152,368,63,2,145,129,1335
dunlemi01,Mike Dunleavy,POINT GUARD,35,MILWAUKEE BUCKS,5,0,43,4,14,2,9,7,8,0,2,10,1,0,8,7,17
dunntr01,T.R. Dunn,SMALL FORWARD,34,DENVER NUGGETS,65,2,657,44,97,0,2,26,39,56,82,43,41,4,19,67,114
eacklle01,Ledell Eackles,SHOOTING GUARD,23,WASHINGTON BULLETS,78,8,1696,413,940,19,59,210,280,74,101,182,50,4,143,157,1055
eatonma01,Mark Eaton,CENTER,33,UTAH JAZZ,82,82,2281,158,300,0,0,79,118,171,430,39,33,201,75,238,395
edwarbl01,Blue Edwards,SMALL FORWARD,24,UTAH JAZZ,82,49,1889,286,564,9,30,146,203,69,182,145,76,36,152,280,727
edwarja01,James Edwards,CENTER,34,DETROIT PISTONS,82,70,2283,462,928,0,3,265,354,112,233,63,23,37,133,295,1189
edwarja02,Jay Edwards,SHOOTING GUARD,21,LOS ANGELES CLIPPERS,4,0,26,3,7,0,2,1,3,1,1,4,1,0,1,4,7
edwarke01,Kevin Edwards,SHOOTING GUARD,24,MIAMI HEAT,78,54,2211,395,959,9,30,139,183,77,205,252,125,33,180,149,938
ehlocr01,Craig Ehlo,SHOOTING GUARD,28,CLEVELAND CAVALIERS,81,64,2894,436,940,104,248,126,185,147,292,371,126,23,161,226,1102
elliose01,Sean Elliott,SMALL FORWARD,21,SAN ANTONIO SPURS,81,69,2032,311,647,1,9,187,216,127,170,154,45,14,112,172,810
ellisda01,Dale Ellis,SHOOTING GUARD,29,SEATTLE SUPERSONICS,55,49,2033,502,1011,96,256,193,236,90,148,110,59,7,119,124,1293
ellispe01,Pervis Ellison,CENTER,22,SACRAMENTO KINGS,34,22,866,111,251,0,2,49,78,64,132,65,16,57,62,132,271
englial01,Alex English,SMALL FORWARD,36,DENVER NUGGETS,80,80,2211,635,1293,2,5,161,183,119,167,225,51,23,93,130,1433
ewingpa01,Patrick Ewing,CENTER,27,NEW YORK KNICKS,82,82,3165,922,1673,1,4,502,648,235,658,182,78,327,278,325,2347
farmeji01,Jim Farmer,SHOOTING GUARD,25,SEATTLE SUPERSONICS,38,0,400,89,203,8,27,57,80,17,26,25,17,1,27,44,243
ferredu01,Duane Ferrell,SMALL FORWARD,24,ATLANTA HAWKS,14,0,29,5,14,0,1,2,6,3,4,2,1,0,2,3,12
flemive01,Vern Fleming,POINT GUARD,27,INDIANA PACERS,82,82,2876,467,919,12,34,230,294,118,204,610,92,10,206,213,1176
floydsl01,Sleepy Floyd,POINT GUARD,29,HOUSTON ROCKETS,82,73,2630,362,803,89,234,187,232,46,152,600,94,11,204,159,1000
frankte01,Tellis Frank,POWER FORWARD,24,MIAMI HEAT,77,39,1762,278,607,0,0,179,234,151,234,85,51,27,134,282,735
gaineco01,Corey Gaines,SHOOTING GUARD,24,PHILADELPHIA 76ERS,9,0,81,4,12,1,2,1,4,1,4,26,4,0,10,11,10
gamblke01,Kevin Gamble,SMALL FORWARD,24,BOSTON CELTICS,71,10,990,137,301,3,18,85,107,42,70,119,28,8,44,77,362
garlawi01,Winston Garland,POINT GUARD,25,GOLDEN STATE WARRIORS,51,4,891,108,288,1,10,53,63,31,80,157,48,5,81,77,270
garlawi01,Winston Garland,POINT GUARD,25,LOS ANGELES CLIPPERS,28,15,871,122,285,11,26,49,59,20,83,146,30,5,77,75,304
garrito01,Tom Garrick,SHOOTING GUARD,23,LOS ANGELES CLIPPERS,73,22,1721,208,421,4,21,88,114,34,128,289,90,7,117,151,508
gattike01,Kenny Gattison,POWER FORWARD,25,CHARLOTTE HORNETS,63,2,941,148,269,1,1,75,110,75,122,39,35,31,67,150,372
gervide01,Derrick Gervin,POWER FORWARD,26,NEW JERSEY NETS,21,0,339,93,197,0,3,65,89,29,36,8,20,7,12,47,251
gilliar01,Armen Gilliam,POWER FORWARD,25,PHOENIX SUNS,16,7,267,52,121,0,0,39,56,26,44,8,6,5,17,28,143
gilliar01,Armen Gilliam,POWER FORWARD,25,CHARLOTTE HORNETS,60,59,2159,432,819,0,2,264,363,185,344,91,63,46,166,184,1128
gminsmi01,Mike Gminski,CENTER,30,PHILADELPHIA 76ERS,81,81,2659,458,1002,3,17,193,235,196,491,128,43,102,98,136,1112
grantga01,Gary Grant,POINT GUARD,24,LOS ANGELES CLIPPERS,44,44,1529,241,517,5,21,88,113,59,136,442,108,5,206,120,575
grantgr01,Greg Grant,POINT GUARD,23,PHOENIX SUNS,67,3,678,83,216,3,16,39,59,16,43,168,36,1,77,58,208
grantha01,Harvey Grant,POWER FORWARD,24,WASHINGTON BULLETS,81,25,1846,284,601,0,8,96,137,138,204,131,52,43,85,194,664
grantho01,Horace Grant,POWER FORWARD,24,CHICAGO BULLS,80,80,2753,446,853,0,0,179,256,236,393,227,92,84,110,230,1071
grayst01,Stuart Gray,CENTER,26,CHARLOTTE HORNETS,39,1,466,38,82,0,2,25,39,38,93,17,12,24,19,64,101
grayst01,Stuart Gray,CENTER,26,NEW YORK KNICKS,19,0,94,4,17,0,3,7,8,2,12,2,3,2,5,26,15
grayeje01,Jeff Grayer,SMALL FORWARD,24,MILWAUKEE BUCKS,71,40,1427,224,487,1,8,99,152,94,123,107,48,10,82,125,548
greenac01,A.C. Green,POWER FORWARD,26,LOS ANGELES LAKERS,82,82,2709,385,806,13,46,278,370,262,450,90,66,50,116,207,1061
greenri01,Rickey Green,POINT GUARD,35,INDIANA PACERS,69,0,927,100,231,1,11,43,51,9,45,182,51,1,62,60,244
greensi02,Sidney Green,CENTER,29,ORLANDO MAGIC,73,31,1860,312,667,1,3,136,209,166,422,99,50,26,119,231,761
greenda01,Dave Greenwood,POWER FORWARD,32,DETROIT PISTONS,37,0,205,22,52,0,0,16,29,24,54,12,4,9,16,40,60
griffda01,Darrell Griffith,SHOOTING GUARD,31,UTAH JAZZ,82,1,1444,301,649,80,215,51,78,43,123,63,68,19,75,149,733
haffnsc01,Scott Haffner,POINT GUARD,23,MIAMI HEAT,43,6,559,88,217,3,21,17,25,7,44,80,13,2,33,53,196
haleyja01,Jack Haley,POWER FORWARD,26,CHICAGO BULLS,11,0,58,9,20,0,0,7,7,7,11,4,0,1,7,7,25
haleyja01,Jack Haley,POWER FORWARD,26,NEW JERSEY NETS,56,26,1026,129,327,0,1,78,118,108,174,22,18,11,65,163,336
hammoto01,Tom Hammonds,POWER FORWARD,22,WASHINGTON BULLETS,61,8,805,129,295,0,1,63,98,61,107,51,11,14,46,98,321
hansebo01,Bob Hansen,SHOOTING GUARD,29,UTAH JAZZ,81,81,2174,265,568,54,154,33,64,66,163,149,52,11,79,194,617
hanzlbi01,Bill Hanzlik,POWER FORWARD,32,DENVER NUGGETS,81,0,1605,179,396,6,31,136,183,67,140,186,78,29,87,249,500
hardati01,Tim Hardaway,POINT GUARD,23,GOLDEN STATE WARRIORS,79,78,2663,464,985,23,84,211,276,57,253,689,165,12,260,232,1162
harpede01,Derek Harper,POINT GUARD,28,DALLAS MAVERICKS,82,82,3007,567,1161,89,240,250,315,54,190,609,187,26,207,224,1473
harpero01,Ron Harper,SHOOTING GUARD,26,CLEVELAND CAVALIERS,7,7,262,61,138,1,5,31,41,19,29,49,14,9,18,25,154
harpero01,Ron Harper,SHOOTING GUARD,26,LOS ANGELES CLIPPERS,28,28,1105,240,499,13,46,151,190,55,103,133,67,32,82,80,644
harrist01,Steve Harris,SHOOTING GUARD,26,LOS ANGELES CLIPPERS,15,0,93,14,40,0,0,3,4,5,5,1,7,1,5,9,31
hastisc01,Scott Hastings,POWER FORWARD,29,DETROIT PISTONS,40,0,166,10,33,3,12,19,22,7,25,8,3,3,7,31,42
hawkihe01,Hersey Hawkins,SHOOTING GUARD,23,PHILADELPHIA 76ERS,82,82,2856,522,1136,84,200,387,436,85,219,261,130,28,185,217,1515
hendege01,Gerald Henderson,POINT GUARD,34,MILWAUKEE BUCKS,11,0,129,11,26,3,7,2,2,3,9,13,8,0,8,14,27
hendege01,Gerald Henderson,POINT GUARD,34,DETROIT PISTONS,46,0,335,42,83,14,31,10,13,8,23,61,8,2,16,36,108
higgimi01,Mike Higgins,SMALL FORWARD,22,LOS ANGELES LAKERS,6,0,18,0,0,0,0,1,2,1,0,1,1,2,0,4,1
higgimi01,Mike Higgins,SMALL FORWARD,22,DENVER NUGGETS,5,0,32,3,8,0,0,7,8,1,2,2,1,0,1,1,13
higgiro01,Rod Higgins,POWER FORWARD,30,GOLDEN STATE WARRIORS,82,22,1993,304,632,67,193,234,285,120,302,129,47,53,93,184,909
hinsoro01,Roy Hinson,POWER FORWARD,28,NEW JERSEY NETS,25,19,793,145,286,0,0,86,99,61,111,22,14,27,52,87,376
hodgecr01,Craig Hodges,SHOOTING GUARD,29,CHICAGO BULLS,63,0,1055,145,331,87,181,30,33,11,42,110,30,2,30,87,407
holtomi01,Michael Holton,POINT GUARD,28,CHARLOTTE HORNETS,16,0,109,14,26,0,0,1,2,1,1,16,1,0,13,19,29
hoppeda01,Dave Hoppen,CENTER,25,CHARLOTTE HORNETS,10,2,135,16,41,0,0,8,10,19,17,6,2,1,8,26,40
hopsode01,Dennis Hopson,SHOOTING GUARD,24,NEW JERSEY NETS,79,64,2551,474,1093,32,101,271,342,113,166,151,100,51,168,183,1251
horfoti01,Tito Horford,CENTER,24,MILWAUKEE BUCKS,35,0,236,18,62,0,0,15,24,19,40,2,5,16,14,33,51
hornaje01,Jeff Hornacek,SHOOTING GUARD,26,PHOENIX SUNS,67,60,2278,483,901,40,98,173,202,86,227,337,117,14,125,144,1179
hortoed01,Ed Horton,POWER FORWARD,22,WASHINGTON BULLETS,45,10,374,80,162,0,4,42,69,59,49,19,9,5,39,63,202
hugheed01,Eddie Hughes,POINT GUARD,29,DENVER NUGGETS,60,7,892,83,202,20,49,23,34,15,55,116,48,1,39,87,209
humphja01,Jay Humphries,POINT GUARD,27,MILWAUKEE BUCKS,81,81,2818,496,1005,21,70,224,285,80,189,472,156,11,151,253,1237
irvinby01,Byron Irvin,SHOOTING GUARD,23,PORTLAND TRAIL BLAZERS,50,2,488,96,203,5,14,61,91,30,44,47,28,1,39,40,258
jacksja01,Jaren Jackson,SHOOTING GUARD,22,NEW JERSEY NETS,28,0,160,25,69,0,3,17,21,16,8,13,13,1,18,16,67
jacksma01,Mark Jackson,POINT GUARD,24,NEW YORK KNICKS,82,69,2428,327,749,35,131,120,165,106,212,604,109,4,211,121,809
jacksmi02,Michael Jackson,POINT GUARD,25,SACRAMENTO KINGS,17,0,58,3,11,1,2,3,6,2,5,8,5,0,4,3,10
johnsav01,Avery Johnson,POINT GUARD,24,SEATTLE SUPERSONICS,53,10,575,55,142,1,4,29,40,21,22,162,26,1,48,55,140
johnsbu01,Buck Johnson,SMALL FORWARD,26,HOUSTON ROCKETS,82,82,2832,504,1019,2,17,205,270,113,268,252,104,62,167,321,1215
johnsde01,Dennis Johnson,POINT GUARD,35,BOSTON CELTICS,75,65,2036,206,475,1,24,118,140,48,153,485,81,14,117,179,531
johnsed03,Eddie Johnson,SMALL FORWARD,30,PHOENIX SUNS,64,4,1811,411,907,70,184,188,205,69,177,107,32,10,108,174,1080
johnser01,Eric Johnson,POINT GUARD,23,UTAH JAZZ,48,2,272,20,84,1,6,13,17,8,20,64,17,2,26,49,54
johnske02,Kevin Johnson,POINT GUARD,23,PHOENIX SUNS,74,74,2782,578,1159,8,41,501,598,42,228,846,95,14,263,143,1665
johnsma02,Magic Johnson,POINT GUARD,30,LOS ANGELES LAKERS,79,79,2937,546,1138,106,276,567,637,128,394,907,132,34,289,167,1765
johnsma01,Marques Johnson,SMALL FORWARD,33,GOLDEN STATE WARRIORS,10,0,99,12,32,2,3,14,17,8,9,9,0,1,10,12,40
johnsst03,Steve Johnson,CENTER,32,MINNESOTA TIMBERWOLVES,4,0,17,0,2,0,0,0,0,0,3,1,0,0,6,4,0
johnsst03,Steve Johnson,CENTER,32,SEATTLE SUPERSONICS,21,0,242,48,90,0,0,21,35,19,31,16,3,5,25,52,117
johnsvi01,Vinnie Johnson,SHOOTING GUARD,33,DETROIT PISTONS,82,12,1972,334,775,5,34,131,196,108,148,255,71,13,123,143,804
johnsna01,Nate Johnston,SMALL FORWARD,23,UTAH JAZZ,6,0,13,4,11,1,1,2,2,2,0,0,0,1,1,0,11
johnsna01,Nate Johnston,POWER FORWARD,23,PORTLAND TRAIL BLAZERS,15,0,74,14,37,0,3,7,11,11,10,1,3,7,5,11,35
jonesan01,Anthony Jones,SHOOTING GUARD,27,DALLAS MAVERICKS,66,0,650,72,194,4,13,47,69,33,49,29,32,16,42,77,195
jonesca01,Caldwell Jones,POWER FORWARD,39,SAN ANTONIO SPURS,72,2,885,67,144,1,5,38,54,76,154,20,20,27,48,146,173
jonesch01,Charles Jones,CENTER,32,WASHINGTON BULLETS,81,81,2240,94,185,0,0,68,105,145,359,139,50,197,76,296,256
jordami01,Michael Jordan,SHOOTING GUARD,26,CHICAGO BULLS,82,82,3197,1034,1964,92,245,593,699,143,422,519,227,54,247,241,2753
kempsh01,Shawn Kemp,POWER FORWARD,20,SEATTLE SUPERSONICS,81,1,1120,203,424,2,12,117,159,146,200,26,47,70,107,204,525
kemptti01,Tim Kempton,POWER FORWARD,26,DENVER NUGGETS,71,14,1061,153,312,0,1,77,114,51,167,118,30,9,80,144,383
kerrst01,Steve Kerr,POINT GUARD,24,CLEVELAND CAVALIERS,78,5,1664,192,432,73,144,63,73,12,86,248,45,7,74,59,520
kerseje01,Jerome Kersey,SMALL FORWARD,27,PORTLAND TRAIL BLAZERS,82,82,2843,519,1085,3,20,269,390,251,439,188,121,63,144,304,1310
