slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
birdsot01,Otis Birdsong,SHOOTING GUARD,32,NEW JERSEY NETS,67,59,1882,337,736,9,25,47,92,73,94,222,54,11,129,143,730
blabuw01,Uwe Blab,CENTER,25,DALLAS MAVERICKS,73,1,658,58,132,0,0,46,65,52,82,35,8,29,49,108,162
blackro01,Rolando Blackman,SHOOTING GUARD,28,DALLAS MAVERICKS,71,69,2580,497,1050,0,5,331,379,82,164,262,64,18,144,112,1325
blackna01,Nate Blackwell,POINT GUARD,22,SAN ANTONIO SPURS,10,0,112,15,41,2,11,5,6,2,4,18,3,0,8,16,37
boguemu01,Muggsy Bogues,POINT GUARD,23,WASHINGTON BULLETS,79,14,1628,166,426,3,16,58,74,35,101,404,127,3,101,138,393
bolma01,Manute Bol,CENTER,25,WASHINGTON BULLETS,77,4,1136,75,165,0,1,26,49,72,203,13,11,208,35,160,176
bradldu01,Dudley Bradley,SHOOTING GUARD,30,MILWAUKEE BUCKS,2,0,5,0,1,0,1,0,0,0,1,1,0,0,0,2,0
bradldu01,Dudley Bradley,SHOOTING GUARD,30,NEW JERSEY NETS,63,15,1432,156,364,37,101,74,97,25,101,150,114,43,88,170,423
brancad01,Adrian Branch,SMALL FORWARD,24,NEW JERSEY NETS,20,3,308,56,134,1,5,20,23,20,28,16,16,11,29,41,133
breuera01,Randy Breuer,CENTER,27,MILWAUKEE BUCKS,81,73,2258,390,788,0,0,188,286,191,360,103,46,107,107,198,968
brickfr01,Frank Brickowski,CENTER,28,SAN ANTONIO SPURS,70,68,2227,425,805,1,5,268,349,167,316,266,74,36,207,275,1119
brookmi01,Michael Brooks,SMALL FORWARD,29,DENVER NUGGETS,16,0,133,20,49,0,0,3,4,19,25,13,4,1,12,21,43
brownmi01,Mike Brown,CENTER,24,CHICAGO BULLS,46,27,591,78,174,0,1,41,71,66,93,28,11,4,38,85,197
burttst01,Steve Burtt,SHOOTING GUARD,25,LOS ANGELES CLIPPERS,19,0,312,62,138,0,4,47,69,6,21,38,10,5,40,56,171
cagemi01,Michael Cage,POWER FORWARD,26,LOS ANGELES CLIPPERS,72,70,2660,360,766,0,1,326,474,371,567,110,91,58,160,194,1046
campbto01,Tony Campbell,SMALL FORWARD,25,LOS ANGELES LAKERS,13,1,242,57,101,1,3,28,39,8,19,15,11,2,26,41,143
carliri01,Rick Carlisle,SHOOTING GUARD,28,NEW YORK KNICKS,26,0,204,29,67,6,17,10,11,6,7,32,11,4,22,39,74
carran01,Antoine Carr,POWER FORWARD,26,ATLANTA HAWKS,80,2,1483,281,517,1,4,142,182,94,195,103,38,83,116,272,705
carrojo01,Joe Barry Carroll,CENTER,29,GOLDEN STATE WARRIORS,14,14,408,79,209,0,1,59,74,21,72,19,13,25,43,46,217
carrojo01,Joe Barry Carroll,CENTER,29,HOUSTON ROCKETS,63,16,1596,323,715,0,1,113,151,110,286,94,37,81,121,149,759
cartwbi01,Bill Cartwright,CENTER,30,NEW YORK KNICKS,82,4,1676,287,528,0,0,340,426,127,257,85,43,43,135,234,914
catlete01,Terry Catledge,POWER FORWARD,24,WASHINGTON BULLETS,70,40,1610,296,585,0,2,154,235,180,217,63,33,9,101,172,746
chambto01,Tom Chambers,POWER FORWARD,28,SEATTLE SUPERSONICS,82,82,2680,611,1364,33,109,419,519,135,355,212,87,53,209,297,1674
cheekma01,Maurice Cheeks,POINT GUARD,31,PHILADELPHIA 76ERS,79,79,2871,428,865,3,22,227,275,59,194,635,167,22,160,116,1086
colembe01,Ben Coleman,POWER FORWARD,26,NEW JERSEY NETS,27,10,657,116,240,0,2,65,84,58,115,39,28,16,72,110,297
colembe01,Ben Coleman,POWER FORWARD,26,PHILADELPHIA 76ERS,43,14,841,110,213,0,1,76,101,58,119,23,15,25,55,120,296
colemno01,Norris Coleman,SMALL FORWARD,26,LOS ANGELES CLIPPERS,29,11,431,66,191,1,2,20,36,36,45,13,11,6,16,51,153
coltest01,Steve Colter,POINT GUARD,25,PHILADELPHIA 76ERS,12,0,152,15,40,0,0,7,9,7,11,26,6,0,11,20,37
coltest01,Steve Colter,POINT GUARD,25,WASHINGTON BULLETS,56,53,1361,188,401,3,10,68,86,51,104,235,56,14,77,112,447
comegda01,Dallas Comegys,POWER FORWARD,23,NEW JERSEY NETS,75,17,1122,156,363,0,1,106,150,54,164,65,36,70,116,175,418
connele01,Lester Conner,POINT GUARD,28,HOUSTON ROCKETS,52,3,399,50,108,0,7,32,41,20,18,59,38,1,33,31,132
cookje01,Jeff Cook,POWER FORWARD,31,PHOENIX SUNS,33,0,359,14,59,0,1,23,28,37,69,14,9,8,14,64,51
coopemi01,Michael Cooper,SHOOTING GUARD,31,LOS ANGELES LAKERS,61,8,1793,189,482,57,178,97,113,50,178,289,66,26,101,136,532
coopewa01,Wayne Cooper,CENTER,31,DENVER NUGGETS,45,32,865,118,270,0,1,50,67,98,172,30,12,94,59,145,286
corbity01,Tyrone Corbin,SMALL FORWARD,25,CLEVELAND CAVALIERS,54,4,1148,158,322,0,3,77,98,79,141,56,42,15,66,128,393
corbity01,Tyrone Corbin,SMALL FORWARD,25,PHOENIX SUNS,30,1,591,99,203,1,3,33,40,48,82,59,30,3,38,53,232
corzida01,Dave Corzine,CENTER,31,CHICAGO BULLS,80,32,2328,344,715,1,9,115,153,170,357,154,36,95,109,149,804
critewi01,Winston Crite,SMALL FORWARD,22,PHOENIX SUNS,29,0,258,34,68,0,0,19,25,27,37,15,5,8,25,42,87
cummipa01,Pat Cummings,POWER FORWARD,31,NEW YORK KNICKS,62,9,946,140,307,0,1,59,80,82,153,37,20,10,65,143,339
cummite01,Terry Cummings,POWER FORWARD,26,MILWAUKEE BUCKS,76,76,2629,675,1392,1,3,270,406,184,369,181,78,46,170,274,1621
curetea01,Earl Cureton,POWER FORWARD,30,LOS ANGELES CLIPPERS,69,11,1128,133,310,0,3,33,63,97,174,63,32,36,58,135,299
curryde01,Dell Curry,SHOOTING GUARD,23,CLEVELAND CAVALIERS,79,8,1499,340,742,28,81,79,101,43,123,149,94,22,108,128,787
dailequ01,Quintin Dailey,SHOOTING GUARD,27,LOS ANGELES CLIPPERS,67,7,1282,328,755,2,12,243,313,62,92,109,69,4,123,128,901
dantlad01,Adrian Dantley,SMALL FORWARD,32,DETROIT PISTONS,69,50,2144,444,863,0,2,492,572,84,143,171,39,10,135,144,1380
daughbr01,Brad Daugherty,CENTER,22,CLEVELAND CAVALIERS,79,78,2957,551,1081,0,2,378,528,151,514,333,48,56,267,235,1480
davisbr01,Brad Davis,POINT GUARD,32,DALLAS MAVERICKS,75,12,1480,208,415,30,74,91,108,18,84,303,51,18,91,149,537
davisch02,Charles Davis,SMALL FORWARD,29,MILWAUKEE BUCKS,5,0,39,6,18,0,2,0,0,1,2,3,2,1,5,4,12
davisch02,Charles Davis,SMALL FORWARD,29,SAN ANTONIO SPURS,16,0,187,42,97,1,15,7,10,15,23,17,0,3,13,25,92
daviswa03,Walter Davis,SMALL FORWARD,33,PHOENIX SUNS,68,48,1951,488,1031,36,96,205,231,32,127,278,86,3,126,131,1217
dawkida01,Darryl Dawkins,CENTER,31,UTAH JAZZ,4,0,26,1,7,0,0,4,12,2,3,1,0,1,4,10,6
dawkida01,Darryl Dawkins,CENTER,31,DETROIT PISTONS,2,0,7,1,2,0,0,2,3,0,0,1,0,1,3,4,4
dawkijo01,Johnny Dawkins,POINT GUARD,24,SAN ANTONIO SPURS,65,61,2179,405,835,19,61,198,221,66,138,480,88,2,154,95,1027
dayeda01,Darren Daye,SMALL FORWARD,27,BOSTON CELTICS,47,8,655,112,217,0,1,59,87,30,46,71,29,4,44,68,283
donalja01,James Donaldson,CENTER,30,DALLAS MAVERICKS,81,81,2523,212,380,0,0,147,189,247,508,66,40,104,113,175,571
donovbi01,Billy Donovan,POINT GUARD,22,NEW YORK KNICKS,44,0,364,44,109,0,7,17,21,5,20,87,16,1,42,33,105
dreilgr01,Greg Dreiling,CENTER,25,INDIANA PACERS,20,0,74,8,17,0,0,18,26,3,14,5,2,4,11,19,34
drewla01,Larry Drew,POINT GUARD,29,LOS ANGELES CLIPPERS,74,51,2024,328,720,26,90,83,108,21,98,383,65,0,152,114,765
drexlcl01,Clyde Drexler,SHOOTING GUARD,25,PORTLAND TRAIL BLAZERS,81,80,3060,849,1679,11,52,476,587,261,272,467,203,52,236,250,2185
duckwke01,Kevin Duckworth,CENTER,23,PORTLAND TRAIL BLAZERS,78,50,2223,450,907,0,0,331,430,224,352,66,31,32,177,280,1231
dudlech02,Chris Dudley,CENTER,22,CLEVELAND CAVALIERS,55,1,513,65,137,0,0,40,71,74,70,23,13,19,31,87,170
dumarjo01,Joe Dumars,SHOOTING GUARD,24,DETROIT PISTONS,82,82,2732,453,960,4,19,251,308,63,137,387,87,15,172,155,1161
dunntr01,T.R. Dunn,SHOOTING GUARD,32,DENVER NUGGETS,82,1,1534,70,156,0,1,40,52,110,130,87,101,11,26,152,180
eatonma01,Mark Eaton,CENTER,31,UTAH JAZZ,82,82,2731,226,541,0,0,119,191,230,487,55,41,304,131,320,571
edwarfr01,Franklin Edwards,POINT GUARD,28,SACRAMENTO KINGS,16,11,414,54,115,0,2,24,32,4,15,92,10,1,47,10,132
edwarja01,James Edwards,CENTER,32,PHOENIX SUNS,43,42,1377,254,542,0,1,165,260,97,238,73,14,32,108,159,673
edwarja01,James Edwards,CENTER,32,DETROIT PISTONS,26,2,328,48,101,0,0,45,61,22,55,5,2,5,22,57,141
ehlocr01,Craig Ehlo,SHOOTING GUARD,26,CLEVELAND CAVALIERS,79,27,1709,226,485,22,64,89,132,86,188,206,82,30,107,182,563
ellisda01,Dale Ellis,SHOOTING GUARD,27,SEATTLE SUPERSONICS,75,73,2790,764,1519,107,259,303,395,167,173,197,74,11,172,221,1938
englech01,Chris Engler,CENTER,28,NEW JERSEY NETS,54,0,399,36,88,0,0,31,35,32,66,15,9,6,29,73,103
englial01,Alex English,SMALL FORWARD,34,DENVER NUGGETS,80,80,2818,843,1704,0,6,314,379,166,207,377,70,23,181,193,2000
evansmi01,Mike Evans,POINT GUARD,32,DENVER NUGGETS,56,0,656,139,307,36,91,30,37,9,39,81,34,6,43,78,344
ewingpa01,Patrick Ewing,CENTER,25,NEW YORK KNICKS,82,82,2546,656,1183,0,3,341,476,245,431,125,104,245,287,332,1653
farmeji01,Jim Farmer,SHOOTING GUARD,23,DALLAS MAVERICKS,30,0,157,26,69,0,6,9,10,9,9,16,3,1,22,18,61
feitlda01,Dave Feitl,CENTER,25,GOLDEN STATE WARRIORS,70,19,1128,182,404,0,4,94,134,83,252,53,15,9,87,146,458
fieldke01,Kenny Fields,SMALL FORWARD,25,LOS ANGELES CLIPPERS,7,0,154,16,36,0,0,20,26,13,16,10,5,2,19,17,52
flemive01,Vern Fleming,POINT GUARD,25,INDIANA PACERS,80,80,2733,442,845,0,13,227,283,106,258,568,115,11,175,225,1111
floydsl01,Sleepy Floyd,POINT GUARD,27,GOLDEN STATE WARRIORS,18,18,680,132,301,1,20,116,139,26,65,178,27,2,67,46,381
floydsl01,Sleepy Floyd,POINT GUARD,27,HOUSTON ROCKETS,59,55,1834,288,668,13,52,185,215,51,154,366,68,10,156,144,774
frankte01,Tellis Frank,POWER FORWARD,22,GOLDEN STATE WARRIORS,78,29,1597,242,565,0,1,150,207,95,235,111,53,23,109,267,634
freewo01,World B. Free,SHOOTING GUARD,34,HOUSTON ROCKETS,58,0,682,143,350,8,35,80,100,14,30,60,20,3,49,74,374
gamblke01,Kevin Gamble,SMALL FORWARD,22,PORTLAND TRAIL BLAZERS,9,0,19,0,3,0,1,0,0,2,1,1,2,0,2,2,0
garlawi01,Winston Garland,POINT GUARD,23,GOLDEN STATE WARRIORS,67,62,2122,340,775,13,39,138,157,68,159,429,116,7,167,188,831
gilliar01,Armen Gilliam,POWER FORWARD,23,PHOENIX SUNS,55,53,1807,342,720,0,0,131,193,134,300,72,58,29,123,143,815
gilmoar01,Artis Gilmore,CENTER,38,CHICAGO BULLS,24,23,372,41,80,0,0,19,37,15,48,9,5,12,28,54,101
gilmoar01,Artis Gilmore,CENTER,38,BOSTON CELTICS,47,4,521,58,101,0,0,48,91,54,94,12,10,18,39,94,164
gminsmi01,Mike Gminski,CENTER,28,NEW JERSEY NETS,34,34,1194,215,474,0,2,143,166,82,238,55,28,33,83,78,573
gminsmi01,Mike Gminski,CENTER,28,PHILADELPHIA 76ERS,47,47,1767,290,652,0,0,212,226,163,331,84,36,85,94,98,792
gordola01,Lancaster Gordon,SHOOTING GUARD,25,LOS ANGELES CLIPPERS,8,0,65,11,31,0,0,6,6,2,2,7,1,2,4,8,28
grantho01,Horace Grant,POWER FORWARD,22,CHICAGO BULLS,81,6,1827,254,507,0,2,114,182,155,292,89,51,53,86,221,622
grayst01,Stuart Gray,CENTER,24,INDIANA PACERS,74,0,807,90,193,0,1,44,73,70,180,44,11,32,50,152,224
greenac01,A.C. Green,POWER FORWARD,24,LOS ANGELES LAKERS,82,64,2636,322,640,0,2,293,379,245,465,93,87,45,120,204,937
greenri01,Rickey Green,POINT GUARD,33,UTAH JAZZ,81,3,1116,157,370,4,19,75,83,14,66,300,57,1,94,83,393
greensi02,Sidney Green,POWER FORWARD,27,NEW YORK KNICKS,82,65,2049,258,585,0,2,126,190,221,421,93,65,32,148,318,642
greenda01,Dave Greenwood,POWER FORWARD,30,SAN ANTONIO SPURS,45,40,1236,151,328,0,2,83,111,92,208,97,33,22,74,134,385
gregocl01,Claude Gregory,POWER FORWARD,29,LOS ANGELES CLIPPERS,23,2,313,61,134,0,1,12,36,37,58,16,9,13,22,37,134
griffda01,Darrell Griffith,SHOOTING GUARD,29,UTAH JAZZ,52,11,1052,251,585,28,102,59,92,36,91,91,52,5,67,102,589
gudmupe01,Pétur Guðmundsson,CENTER,29,SAN ANTONIO SPURS,69,9,1017,139,280,0,1,117,145,93,230,86,18,61,103,197,395
hansebo01,Bob Hansen,SHOOTING GUARD,27,UTAH JAZZ,81,51,1796,316,611,32,97,113,152,64,123,175,65,5,91,193,777
hanzlbi01,Bill Hanzlik,SMALL FORWARD,30,DENVER NUGGETS,77,0,1334,109,287,3,16,129,163,39,132,166,64,17,95,185,350
harpede01,Derek Harper,POINT GUARD,26,DALLAS MAVERICKS,82,82,3032,536,1167,60,192,261,344,71,175,634,168,35,190,164,1393
harpero01,Ron Harper,SHOOTING GUARD,24,CLEVELAND CAVALIERS,57,52,1830,340,732,3,20,196,278,64,159,281,122,52,158,157,879
harrist01,Steve Harris,SHOOTING GUARD,24,HOUSTON ROCKETS,14,10,199,34,86,0,1,15,16,12,9,17,8,2,6,15,83
harrist01,Steve Harris,SHOOTING GUARD,24,GOLDEN STATE WARRIORS,44,16,885,189,401,0,6,74,97,41,64,70,42,6,50,74,452
hastisc01,Scott Hastings,POWER FORWARD,27,ATLANTA HAWKS,55,0,403,40,82,5,12,25,27,27,70,16,8,10,14,67,110
hendeda01,Dave Henderson,SHOOTING GUARD,23,PHILADELPHIA 76ERS,22,1,351,47,116,0,1,32,47,11,24,34,12,5,40,41,126
hendege01,Gerald Henderson,POINT GUARD,32,NEW YORK KNICKS,6,2,69,5,14,2,4,2,2,1,9,13,2,0,8,14,14
hendege01,Gerald Henderson,POINT GUARD,32,PHILADELPHIA 76ERS,69,3,1436,189,439,67,159,136,168,26,71,218,67,5,125,173,581
hendeke01,Kevin Henderson,SHOOTING GUARD,23,GOLDEN STATE WARRIORS,12,2,170,19,48,0,1,10,14,6,11,21,8,0,15,24,48
hendeke01,Kevin Henderson,SHOOTING GUARD,23,CLEVELAND CAVALIERS,5,0,20,2,5,0,0,5,12,3,1,2,0,0,2,2,9
henryco01,Conner Henry,SHOOTING GUARD,24,BOSTON CELTICS,10,0,81,11,28,3,8,9,10,2,8,12,1,1,9,11,34
henryco01,Conner Henry,SHOOTING GUARD,24,MILWAUKEE BUCKS,14,2,145,13,41,2,6,4,7,5,14,29,4,1,14,11,32
henryco01,Conner Henry,SHOOTING GUARD,24,SACRAMENTO KINGS,15,0,207,38,81,15,31,26,30,6,14,26,7,3,16,15,117
higgiro01,Rod Higgins,SMALL FORWARD,28,GOLDEN STATE WARRIORS,68,67,2188,381,725,19,39,273,322,94,199,188,70,31,111,188,1054
hinsoro01,Roy Hinson,SMALL FORWARD,26,PHILADELPHIA 76ERS,29,10,845,123,272,0,1,89,124,53,116,27,24,68,63,90,335
hinsoro01,Roy Hinson,SMALL FORWARD,26,NEW JERSEY NETS,48,47,1747,330,658,0,1,183,227,106,242,72,45,72,106,185,843
hodgecr01,Craig Hodges,SHOOTING GUARD,27,MILWAUKEE BUCKS,43,0,983,155,345,55,118,32,39,12,34,109,30,0,49,80,397
hodgecr01,Craig Hodges,SHOOTING GUARD,27,PHOENIX SUNS,23,0,462,87,178,31,57,27,32,7,25,44,16,2,28,38,232
holtomi01,Michael Holton,POINT GUARD,26,PORTLAND TRAIL BLAZERS,82,2,1279,163,353,3,15,107,129,50,99,211,41,10,86,154,436
hoppeda01,Dave Hoppen,CENTER,23,MILWAUKEE BUCKS,3,0,35,4,11,0,0,3,3,4,3,2,0,0,2,3,11
hoppeda01,Dave Hoppen,CENTER,23,GOLDEN STATE WARRIORS,36,8,607,80,172,0,1,51,59,54,113,30,13,6,35,84,211
hopsode01,Dennis Hopson,SHOOTING GUARD,22,NEW JERSEY NETS,61,19,1365,222,549,12,45,131,177,63,80,118,57,25,119,145,587
hornaje01,Jeff Hornacek,SHOOTING GUARD,24,PHOENIX SUNS,82,49,2243,306,605,17,58,152,185,71,191,540,107,10,156,151,781
hubbaph01,Phil Hubbard,SMALL FORWARD,31,CLEVELAND CAVALIERS,78,59,1631,237,485,0,5,182,243,117,164,81,50,7,118,167,656
hugheed01,Eddie Hughes,POINT GUARD,27,UTAH JAZZ,11,0,42,5,13,1,6,6,6,3,1,8,0,0,6,5,17
humphja01,Jay Humphries,POINT GUARD,25,PHOENIX SUNS,50,33,1557,264,484,3,16,103,139,44,107,354,61,4,108,154,634
humphja01,Jay Humphries,POINT GUARD,25,MILWAUKEE BUCKS,18,0,252,20,54,0,2,9,14,5,18,41,20,1,19,23,49
iavarma01,Marc Iavaroni,POWER FORWARD,31,UTAH JAZZ,81,71,1238,143,308,0,2,78,99,94,174,67,23,25,83,162,364
jacksma01,Mark Jackson,POINT GUARD,22,NEW YORK KNICKS,82,80,3249,438,1013,32,126,206,266,120,276,868,205,6,258,244,1114
jacksmi02,Michael Jackson,POINT GUARD,23,SACRAMENTO KINGS,58,0,760,64,171,6,25,23,32,17,42,179,20,5,58,81,157
johnsbu01,Buck Johnson,SMALL FORWARD,24,HOUSTON ROCKETS,70,2,879,155,298,1,8,67,91,77,91,49,30,26,54,127,378
johnscl01,Clemon Johnson,CENTER,31,SEATTLE SUPERSONICS,74,26,723,49,105,0,0,22,32,66,108,17,13,24,29,104,120
johnsde01,Dennis Johnson,POINT GUARD,33,BOSTON CELTICS,77,74,2670,352,803,12,46,255,298,62,178,598,93,29,195,204,971
johnsed03,Eddie Johnson,SMALL FORWARD,28,PHOENIX SUNS,73,59,2177,533,1110,24,94,204,240,121,197,180,33,9,139,190,1294
johnsfr01,Frank Johnson,POINT GUARD,29,WASHINGTON BULLETS,75,17,1258,216,498,1,9,121,149,39,82,188,70,4,99,120,554
johnska01,Kannard Johnson,SMALL FORWARD,22,CLEVELAND CAVALIERS,4,0,12,1,3,0,0,0,0,0,0,0,1,0,2,1,2
johnske02,Kevin Johnson,POINT GUARD,21,CLEVELAND CAVALIERS,52,3,1043,143,311,2,9,92,112,10,62,193,60,17,82,96,380
johnske02,Kevin Johnson,POINT GUARD,21,PHOENIX SUNS,28,25,874,132,285,3,15,85,99,26,93,244,43,7,64,59,352
johnsma02,Magic Johnson,POINT GUARD,28,LOS ANGELES LAKERS,72,70,2637,490,996,11,56,417,489,88,361,858,114,13,269,147,1408
johnsst03,Steve Johnson,CENTER,30,PORTLAND TRAIL BLAZERS,43,33,1050,258,488,0,1,146,249,84,158,57,17,32,122,151,662
johnsvi01,Vinnie Johnson,SHOOTING GUARD,31,DETROIT PISTONS,82,1,1935,425,959,5,24,147,217,90,141,267,58,18,152,164,1002
jonesca01,Caldwell Jones,CENTER,37,PORTLAND TRAIL BLAZERS,79,77,1778,128,263,0,4,78,106,105,303,81,29,99,82,251,334
jonesch01,Charles Jones,POWER FORWARD,30,WASHINGTON BULLETS,69,49,1313,72,177,0,1,53,75,106,219,59,53,113,57,226,197
jonesch02,Charles Jones,POWER FORWARD,26,PORTLAND TRAIL BLAZERS,37,0,186,16,40,0,1,19,33,11,20,8,3,6,12,28,51
jordami01,Michael Jordan,SHOOTING GUARD,24,CHICAGO BULLS,82,82,3311,1069,1998,7,53,723,860,139,310,485,259,131,252,270,2868
kerseje01,Jerome Kersey,SMALL FORWARD,25,PORTLAND TRAIL BLAZERS,79,75,2888,611,1225,3,15,291,396,211,446,243,127,65,161,302,1516
kingal01,Albert King,SMALL FORWARD,28,PHILADELPHIA 76ERS,72,44,1593,211,540,17,49,78,103,71,145,109,39,18,93,219,517
kingbe01,Bernard King,SMALL FORWARD,31,WASHINGTON BULLETS,69,38,2044,470,938,1,6,247,324,86,194,192,49,10,211,202,1188
kitegr01,Greg Kite,CENTER,26,BOSTON CELTICS,13,0,86,9,23,0,0,1,6,10,14,2,3,8,9,16,19
kitegr01,Greg Kite,CENTER,26,LOS ANGELES CLIPPERS,40,19,977,83,182,0,1,39,73,75,165,45,16,50,64,137,205
kleinjo01,Joe Kleine,CENTER,26,SACRAMENTO KINGS,82,60,1999,324,686,0,0,153,188,179,400,93,28,59,107,228,801
kofoeba01,Bart Kofoed,SHOOTING GUARD,23,UTAH JAZZ,36,0,225,18,48,2,7,8,13,4,11,23,6,1,18,42,46
koncajo01,Jon Koncak,CENTER,24,ATLANTA HAWKS,49,22,1073,98,203,0,2,83,136,103,230,19,36,56,53,161,279
krystla01,Larry Krystkowiak,POWER FORWARD,23,MILWAUKEE BUCKS,50,7,1050,128,266,0,3,103,127,88,143,50,18,8,57,137,359
laimbbi01,Bill Laimbeer,CENTER,30,DETROIT PISTONS,82,82,2897,455,923,13,39,187,214,165,667,199,66,78,136,284,1110
lampje01,Jeff Lamp,SMALL FORWARD,28,LOS ANGELES LAKERS,3,0,7,0,0,0,0,2,2,0,0,0,0,0,0,1,2
leaveal01,Allen Leavell,SHOOTING GUARD,30,HOUSTON ROCKETS,80,54,2150,291,666,19,88,218,251,22,126,405,124,9,130,162,819
leverfa01,Fat Lever,SHOOTING GUARD,27,DENVER NUGGETS,82,82,3061,643,1360,12,57,248,316,203,462,639,223,21,182,214,1546
levincl01,Cliff Levingston,POWER FORWARD,27,ATLANTA HAWKS,82,32,2135,314,564,1,2,190,246,228,276,71,52,84,94,287,819
lewisra01,Ralph Lewis,SHOOTING GUARD,24,DETROIT PISTONS,50,0,310,27,87,0,1,29,48,17,34,14,13,4,19,36,83
lewisre01,Reggie Lewis,SHOOTING GUARD,22,BOSTON CELTICS,49,0,405,90,193,0,4,40,57,28,35,26,16,15,30,54,220
listeal01,Alton Lister,CENTER,29,SEATTLE SUPERSONICS,82,55,1812,173,343,1,2,114,188,200,427,58,27,140,90,319,461
lohaubr01,Brad Lohaus,POWER FORWARD,23,BOSTON CELTICS,70,4,718,122,246,3,13,50,62,46,92,49,20,41,59,123,297
longjo01,John Long,SHOOTING GUARD,31,INDIANA PACERS,81,81,2022,417,879,34,77,166,183,72,157,173,84,11,127,164,1034
lucasjo01,John Lucas,POINT GUARD,34,MILWAUKEE BUCKS,81,22,1766,281,631,51,151,130,162,29,130,392,88,3,125,102,743
lucasma01,Maurice Lucas,POWER FORWARD,35,PORTLAND TRAIL BLAZERS,73,0,1191,168,373,0,3,109,148,101,214,94,33,10,73,188,445
