slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
achiupr01,Precious Achiuwa,POWER FORWARD,21,MIAMI HEAT,61,4,737,124,228,0,1,56,110,73,135,29,20,28,43,91,304
adamsja01,Jaylen Adams,POINT GUARD,24,MILWAUKEE BUCKS,7,0,18,1,8,0,2,0,0,0,3,2,0,0,0,1,2
adamsst01,Steven Adams,CENTER,27,NEW ORLEANS PELICANS,58,58,1605,189,308,0,3,60,135,213,301,111,54,38,78,113,438
adebaba01,Bam Adebayo,CENTER,23,MIAMI HEAT,64,64,2143,456,800,2,8,283,354,142,431,346,75,66,169,145,1197
aldrila01,LaMarcus Aldridge,CENTER,35,SAN ANTONIO SPURS,21,18,544,115,248,27,75,31,37,17,77,36,8,18,20,36,288
aldrila01,LaMarcus Aldridge,CENTER,35,BROOKLYN NETS,5,5,130,25,48,4,5,10,10,2,22,13,3,11,7,11,64
alexaty01,Ty-Shon Alexander,SHOOTING GUARD,22,PHOENIX SUNS,15,0,47,3,12,2,9,1,2,2,8,6,0,1,3,2,9
alexani01,Nickeil Alexander-Walker,SHOOTING GUARD,22,NEW ORLEANS PELICANS,46,13,1007,192,458,76,219,48,66,13,131,102,47,22,69,88,508
allengr01,Grayson Allen,SHOOTING GUARD,25,MEMPHIS GRIZZLIES,50,38,1259,173,414,107,274,79,91,19,141,108,46,8,48,71,532
allenja01,Jarrett Allen,CENTER,22,BROOKLYN NETS,12,5,320,44,65,0,0,46,61,38,87,20,7,19,22,21,134
allenja01,Jarrett Allen,CENTER,22,CLEVELAND CAVALIERS,51,40,1544,254,417,6,19,158,229,158,348,86,25,71,78,75,672
aminual01,Al-Farouq Aminu,POWER FORWARD,30,ORLANDO MAGIC,17,14,367,36,89,7,31,14,17,20,71,29,17,9,25,22,93
aminual01,Al-Farouq Aminu,POWER FORWARD,30,CHICAGO BULLS,6,0,67,2,10,1,6,4,5,2,17,2,2,0,3,7,9
anderky01,Kyle Anderson,POWER FORWARD,27,MEMPHIS GRIZZLIES,69,69,1887,308,658,94,261,144,184,52,344,250,84,57,86,120,854
antetgi01,Giannis Antetokounmpo,POWER FORWARD,26,MILWAUKEE BUCKS,61,61,2013,626,1100,67,221,398,581,97,574,357,72,73,207,168,1717
antetko01,Kostas Antetokounmpo,POWER FORWARD,23,LOS ANGELES LAKERS,15,0,56,3,10,0,0,6,13,4,15,1,2,4,11,8,12
antetth01,Thanasis Antetokounmpo,SMALL FORWARD,28,MILWAUKEE BUCKS,57,3,551,67,137,7,29,25,49,54,70,46,22,10,43,74,166
anthoca01,Carmelo Anthony,POWER FORWARD,36,PORTLAND TRAIL BLAZERS,69,3,1690,327,777,133,325,137,154,32,182,104,46,38,61,144,924
anthoco01,Cole Anthony,POINT GUARD,20,ORLANDO MAGIC,47,34,1273,219,552,58,172,109,131,38,183,192,30,18,106,98,605
anunoog01,OG Anunoby,SMALL FORWARD,23,TORONTO RAPTORS,43,43,1433,249,519,104,261,80,102,54,183,94,66,32,75,114,682
arcidry01,Ryan Arcidiacono,POINT GUARD,26,CHICAGO BULLS,44,0,450,49,117,25,67,13,20,5,62,56,9,0,10,47,136
arizatr01,Trevor Ariza,SMALL FORWARD,35,MIAMI HEAT,30,27,841,99,241,50,143,34,44,27,117,55,31,18,21,55,282
augusdj01,D.J. Augustin,POINT GUARD,33,MILWAUKEE BUCKS,37,6,713,71,192,49,129,36,40,11,39,110,20,1,34,33,227
augusdj01,D.J. Augustin,POINT GUARD,33,HOUSTON ROCKETS,20,6,416,64,151,34,88,49,54,9,35,78,8,0,31,23,211
avdijde01,Deni Avdija,SMALL FORWARD,20,WASHINGTON WIZARDS,54,32,1257,130,312,53,168,29,45,22,240,63,32,15,33,140,342
aytonde01,Deandre Ayton,CENTER,22,PHOENIX SUNS,69,69,2115,430,687,4,20,133,173,228,499,99,41,81,103,196,997
azubuud01,Udoka Azubuike,CENTER,21,UTAH JAZZ,15,0,57,4,9,0,0,8,10,4,9,0,1,4,3,9,16
bacondw01,Dwayne Bacon,SHOOTING GUARD,25,ORLANDO MAGIC,72,50,1853,292,726,59,207,145,176,31,193,93,45,5,46,103,788
baglema01,Marvin Bagley III,POWER FORWARD,21,SACRAMENTO KINGS,43,42,1112,247,490,37,108,77,134,106,212,43,21,21,59,100,608
ballla01,LaMelo Ball,POINT GUARD,19,CHARLOTTE HORNETS,51,31,1469,293,672,92,261,125,165,63,239,313,81,18,145,136,803
balllo01,Lonzo Ball,POINT GUARD,23,NEW ORLEANS PELICANS,55,55,1747,290,700,172,455,50,64,33,230,316,82,31,123,103,802
bambamo01,Mo Bamba,CENTER,22,ORLANDO MAGIC,46,5,725,142,301,38,118,45,66,76,189,35,14,58,36,87,367
banede01,Desmond Bane,SHOOTING GUARD,22,MEMPHIS GRIZZLIES,68,17,1519,234,499,117,271,40,49,31,179,118,41,16,59,125,625
barneha02,Harrison Barnes,POWER FORWARD,28,SACRAMENTO KINGS,58,58,2102,319,642,100,256,195,235,64,321,201,43,11,93,75,933
barrerj01,RJ Barrett,SHOOTING GUARD,20,NEW YORK KNICKS,72,72,2511,467,1060,124,309,206,276,68,346,217,53,20,139,188,1264
bartowi01,Will Barton,SMALL FORWARD,30,DENVER NUGGETS,56,52,1736,259,608,98,257,95,121,39,187,181,50,23,96,95,711
bateske01,Keita Bates-Diop,SMALL FORWARD,25,SAN ANTONIO SPURS,30,0,245,30,67,5,17,14,21,9,40,12,11,5,7,11,79
batumni01,Nicolas Batum,SMALL FORWARD,32,LOS ANGELES CLIPPERS,67,38,1835,191,412,110,272,48,58,50,266,148,69,37,53,102,540
baynear01,Aron Baynes,CENTER,34,TORONTO RAPTORS,53,31,980,134,304,27,103,29,41,87,186,47,17,23,46,119,324
bazemke01,Kent Bazemore,SMALL FORWARD,31,GOLDEN STATE WARRIORS,67,18,1333,176,392,75,184,54,78,26,203,108,69,33,82,158,481
bazleda01,Darius Bazley,POWER FORWARD,20,OKLAHOMA CITY THUNDER,55,55,1714,273,690,83,286,125,178,51,345,99,29,25,122,60,754
bealbr01,Bradley Beal,SHOOTING GUARD,27,WASHINGTON WIZARDS,60,60,2147,670,1382,130,373,408,459,72,211,265,69,22,187,140,1878
beaslma01,Malik Beasley,SHOOTING GUARD,24,MINNESOTA TIMBERWOLVES,37,36,1214,264,600,128,321,68,80,28,134,88,30,7,60,62,724
belljo01,Jordan Bell,CENTER,26,WASHINGTON WIZARDS,5,1,67,7,20,0,2,0,0,6,13,5,3,3,3,5,14
belljo01,Jordan Bell,CENTER,26,GOLDEN STATE WARRIORS,1,0,15,0,2,0,0,1,2,1,4,2,0,2,1,2,1
bembrde01,DeAndre' Bembry,SMALL FORWARD,26,TORONTO RAPTORS,51,12,972,117,228,14,53,45,66,33,113,107,53,18,71,87,293
bertada01,Dāvis Bertāns,POWER FORWARD,28,WASHINGTON WIZARDS,57,7,1464,193,478,169,428,100,115,18,150,49,33,13,33,136,655
beverpa01,Patrick Beverley,POINT GUARD,32,LOS ANGELES CLIPPERS,37,34,832,93,220,56,141,36,45,29,90,76,29,28,34,108,278
beysa01,Saddiq Bey,SMALL FORWARD,21,DETROIT PISTONS,70,53,1909,279,691,175,460,124,147,43,275,95,52,14,60,110,857
beyty01,Tyler Bey,SMALL FORWARD,22,DALLAS MAVERICKS,18,0,71,7,22,1,4,3,5,8,11,3,0,1,3,6,18
birchkh01,Khem Birch,CENTER,28,ORLANDO MAGIC,48,5,952,94,209,4,21,63,85,117,126,53,32,28,23,67,255
birchkh01,Khem Birch,CENTER,28,TORONTO RAPTORS,19,17,577,95,171,9,31,28,44,57,87,36,16,22,21,46,227
bitadgo01,Goga Bitadze,CENTER,21,INDIANA PACERS,45,3,561,83,194,20,79,45,61,60,90,37,9,60,17,94,231
biyombi01,Bismack Biyombo,CENTER,28,CHARLOTTE HORNETS,66,36,1349,142,242,0,1,47,105,137,210,81,17,74,71,141,331
bjeline01,Nemanja Bjelica,POWER FORWARD,32,SACRAMENTO KINGS,26,1,439,69,150,17,58,32,42,24,76,49,8,2,28,48,187
bjeline01,Nemanja Bjelica,POWER FORWARD,32,MIAMI HEAT,11,2,156,20,46,10,27,5,9,5,22,20,7,3,5,20,55
bledser01,Eric Bledsoe,SHOOTING GUARD,31,NEW ORLEANS PELICANS,71,70,2111,307,730,121,355,134,195,29,215,268,55,24,114,112,869
blevike01,Keljin Blevins,SMALL FORWARD,25,PORTLAND TRAIL BLAZERS,17,0,75,5,20,2,8,0,0,3,7,4,2,0,5,8,12
bogdabo01,Bogdan Bogdanović,SHOOTING GUARD,28,ATLANTA HAWKS,44,27,1305,267,565,146,333,40,44,20,140,147,49,13,54,99,720
bogdabo02,Bojan Bogdanović,SMALL FORWARD,31,UTAH JAZZ,72,72,2216,406,925,180,461,233,265,40,241,136,45,4,128,115,1225
bolbo01,Bol Bol,POWER FORWARD,21,DENVER NUGGETS,32,2,160,25,58,9,24,10,15,0,24,7,3,10,13,14,69
boldema01,Marques Bolden,CENTER,22,CLEVELAND CAVALIERS,6,0,29,1,3,0,0,5,8,3,3,0,2,2,2,0,7
bonejo01,Jordan Bone,POINT GUARD,23,ORLANDO MAGIC,14,0,196,23,54,10,32,0,0,4,20,18,2,0,3,11,56
bongais01,Isaac Bonga,SMALL FORWARD,21,WASHINGTON WIZARDS,40,8,432,30,81,13,47,5,8,18,48,23,11,9,22,63,78
bookede01,Devin Booker,SHOOTING GUARD,24,PHOENIX SUNS,67,67,2270,623,1287,126,371,340,392,34,247,289,53,16,207,181,1712
bouchch01,Chris Boucher,CENTER,28,TORONTO RAPTORS,60,14,1453,288,560,90,235,152,193,117,287,63,35,111,46,166,818
bowenbr02,Brian Bowen,SMALL FORWARD,22,INDIANA PACERS,6,0,15,1,4,0,1,1,1,0,3,0,0,0,0,1,3
bradlav01,Avery Bradley,SHOOTING GUARD,30,MIAMI HEAT,10,1,211,31,66,16,38,7,9,2,16,14,7,1,9,26,85
bradlav01,Avery Bradley,SHOOTING GUARD,30,HOUSTON ROCKETS,17,5,391,33,105,17,63,5,6,6,33,32,14,2,19,29,88
bradlto01,Tony Bradley,CENTER,23,PHILADELPHIA 76ERS,20,8,287,51,75,0,1,7,11,39,65,17,6,13,6,28,109
bradlto01,Tony Bradley,CENTER,23,OKLAHOMA CITY THUNDER,22,0,397,80,122,0,2,31,44,46,89,20,9,17,27,33,191
brantja01,Jarrell Brantley,POWER FORWARD,24,UTAH JAZZ,28,0,138,25,52,12,28,2,2,9,18,15,7,2,8,17,64
brazdig01,Ignas Brazdeikis,SMALL FORWARD,22,NEW YORK KNICKS,4,0,7,0,1,0,0,2,2,1,1,1,0,0,1,0,2
brazdig01,Ignas Brazdeikis,SMALL FORWARD,22,PHILADELPHIA 76ERS,1,0,8,0,3,0,1,0,0,0,2,0,0,0,0,0,0
brazdig01,Ignas Brazdeikis,SMALL FORWARD,22,ORLANDO MAGIC,8,0,234,35,79,11,27,8,12,10,31,16,4,3,11,22,89
bridgmi01,Mikal Bridges,SMALL FORWARD,24,PHOENIX SUNS,72,72,2348,363,669,134,315,110,131,76,233,152,76,63,57,116,970
bridgmi02,Miles Bridges,POWER FORWARD,22,CHARLOTTE HORNETS,66,19,1932,313,622,116,290,98,113,81,316,147,44,52,106,143,840
brimaam01,Amida Brimah,CENTER,26,INDIANA PACERS,5,0,29,5,8,0,0,3,3,2,6,1,0,5,4,4,13
brissos01,Oshae Brissett,SMALL FORWARD,22,INDIANA PACERS,21,16,519,73,151,33,78,50,65,29,86,18,19,20,10,32,229
brogdma01,Malcolm Brogdon,POINT GUARD,28,INDIANA PACERS,56,56,1930,444,980,145,374,153,177,58,236,329,49,15,115,110,1186
brookar01,Armoni Brooks,SHOOTING GUARD,22,HOUSTON ROCKETS,20,5,520,78,192,60,157,7,12,10,58,30,12,5,22,34,223
brookdi01,Dillon Brooks,SMALL FORWARD,25,MEMPHIS GRIZZLIES,67,67,1997,432,1031,128,372,159,195,53,143,157,78,26,119,237,1151
brownbr01,Bruce Brown,POINT GUARD,24,BROOKLYN NETS,65,37,1451,235,423,17,59,86,117,111,238,104,58,28,54,145,573
brownch02,Charlie Brown Jr.,SHOOTING GUARD,23,OKLAHOMA CITY THUNDER,9,1,152,13,43,5,21,9,10,3,14,9,4,2,6,19,40
brownja02,Jaylen Brown,SHOOTING GUARD,24,BOSTON CELTICS,58,58,1999,538,1111,163,411,191,250,71,276,195,72,32,158,168,1430
brownmo01,Moses Brown,CENTER,21,OKLAHOMA CITY THUNDER,43,32,920,146,268,0,0,78,126,154,229,10,31,47,43,93,370
brownst02,Sterling Brown,SHOOTING GUARD,25,HOUSTON ROCKETS,51,14,1229,150,335,91,215,25,31,38,186,72,38,12,41,97,416
browntr01,Troy Brown Jr.,SMALL FORWARD,21,WASHINGTON WIZARDS,21,0,287,33,89,14,46,10,15,11,50,19,3,4,16,29,90
browntr01,Troy Brown Jr.,SMALL FORWARD,21,CHICAGO BULLS,13,0,237,29,55,8,24,5,6,9,35,10,7,2,5,20,71
brunsja01,Jalen Brunson,POINT GUARD,24,DALLAS MAVERICKS,68,12,1697,328,627,81,200,120,151,27,204,239,35,1,80,109,857
bryanel01,Elijah Bryant,SHOOTING GUARD,25,MILWAUKEE BUCKS,1,0,32,6,13,1,5,3,3,2,4,3,0,1,4,4,16
bryanth01,Thomas Bryant,CENTER,23,WASHINGTON WIZARDS,10,10,271,59,91,9,21,16,24,18,43,15,4,8,11,31,143
bullore01,Reggie Bullock,SMALL FORWARD,29,NEW YORK KNICKS,65,64,1949,248,561,163,398,50,55,16,207,99,52,11,45,146,709
burketr01,Trey Burke,POINT GUARD,28,DALLAS MAVERICKS,62,1,911,151,353,58,164,51,57,10,44,81,36,7,33,64,411
burksal01,Alec Burks,SHOOTING GUARD,29,NEW YORK KNICKS,49,5,1255,210,500,102,246,101,118,21,206,107,31,14,49,102,623
butleji01,Jimmy Butler,SMALL FORWARD,31,MIAMI HEAT,52,52,1745,366,736,25,102,359,416,94,265,369,108,18,109,71,1116
cabocbr01,Bruno Caboclo,POWER FORWARD,25,HOUSTON ROCKETS,6,0,36,8,17,0,5,1,2,3,11,1,0,2,4,6,17
cacokde01,Devontae Cacok,POWER FORWARD,24,LOS ANGELES LAKERS,20,1,98,17,29,0,0,5,11,12,20,1,5,4,5,8,39
caldwke01,Kentavious Caldwell-Pope,SHOOTING GUARD,27,LOS ANGELES LAKERS,67,67,1902,218,506,120,293,97,112,27,152,127,62,26,66,114,653
campafa01,Facundo Campazzo,POINT GUARD,29,DENVER NUGGETS,65,19,1425,120,315,76,216,80,91,22,112,232,79,14,73,132,396
cancavl01,Vlatko Čančar,POWER FORWARD,23,DENVER NUGGETS,41,1,281,33,72,9,33,10,13,11,39,14,11,2,14,18,85
cannade01,Devin Cannady,POINT GUARD,24,ORLANDO MAGIC,8,0,74,11,28,6,16,6,7,0,5,1,5,1,2,9,34
capelca01,Clint Capela,CENTER,26,ATLANTA HAWKS,63,63,1898,413,695,0,0,130,227,297,606,49,44,129,73,145,956
careyve01,Vernon Carey Jr.,CENTER,19,CHARLOTTE HORNETS,19,4,115,18,36,1,7,9,11,6,21,2,1,5,5,13,46
carteje01,Jevon Carter,POINT GUARD,25,PHOENIX SUNS,60,1,717,94,223,56,151,4,7,16,76,71,29,9,16,56,248
cartewe01,Wendell Carter Jr.,CENTER,21,CHICAGO BULLS,32,25,792,129,252,8,22,82,111,70,180,69,18,24,49,96,348
cartewe01,Wendell Carter Jr.,CENTER,21,ORLANDO MAGIC,22,19,583,101,205,7,29,49,68,62,131,35,17,18,29,50,258
cartemi01,Michael Carter-Williams,SHOOTING GUARD,29,ORLANDO MAGIC,31,25,800,105,270,15,61,49,80,39,100,129,25,17,69,81,274
carusal01,Alex Caruso,POINT GUARD,26,LOS ANGELES LAKERS,58,6,1216,133,305,55,137,49,76,31,139,160,64,15,76,108,370
caulewi01,Willie Cauley-Stein,CENTER,27,DALLAS MAVERICKS,53,16,906,115,182,1,11,49,78,66,170,35,21,43,29,129,280
chiozch01,Chris Chiozza,POINT GUARD,25,BROOKLYN NETS,22,1,232,31,88,13,42,13,17,3,21,65,7,6,16,19,88
chrisma01,Marquese Chriss,POWER FORWARD,23,GOLDEN STATE WARRIORS,2,0,27,5,14,1,5,2,4,3,10,2,0,2,2,3,13
clarkga01,Gary Clark,SMALL FORWARD,26,ORLANDO MAGIC,35,11,637,40,131,31,108,8,10,33,79,30,12,7,17,34,119
clarkga01,Gary Clark,SMALL FORWARD,26,DENVER NUGGETS,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
clarkga01,Gary Clark,POWER FORWARD,26,PHILADELPHIA 76ERS,2,0,13,0,1,0,0,0,0,0,2,1,1,0,0,1,0
clarkbr01,Brandon Clarke,POWER FORWARD,24,MEMPHIS GRIZZLIES,59,16,1415,256,495,20,77,78,113,97,231,95,60,51,33,84,610
clarkjo01,Jordan Clarkson,SHOOTING GUARD,28,UTAH JAZZ,68,1,1818,457,1075,208,599,129,144,47,227,168,61,10,115,110,1251
claxtni01,Nic Claxton,CENTER,21,BROOKLYN NETS,32,1,594,90,145,1,5,31,64,43,123,28,23,40,18,68,212
coffeam01,Amir Coffey,SHOOTING GUARD,23,LOS ANGELES CLIPPERS,44,1,394,45,103,23,56,27,38,10,34,22,10,0,15,30,140
collijo01,John Collins,POWER FORWARD,23,ATLANTA HAWKS,63,63,1848,429,771,83,208,170,204,118,349,78,34,63,84,193,1111
conlemi01,Mike Conley,POINT GUARD,33,UTAH JAZZ,51,51,1498,284,640,138,335,121,142,36,141,305,70,9,99,98,827
connapa01,Pat Connaughton,SHOOTING GUARD,28,MILWAUKEE BUCKS,69,4,1575,168,387,101,272,31,40,63,269,81,49,23,33,99,468
cookqu01,Quinn Cook,POINT GUARD,27,LOS ANGELES LAKERS,16,0,62,12,26,5,13,4,5,0,5,5,1,1,3,2,33
cookqu01,Quinn Cook,POINT GUARD,27,CLEVELAND CAVALIERS,7,0,95,17,42,6,13,3,3,2,10,13,3,0,4,8,43
cookty01,Tyler Cook,POWER FORWARD,23,BROOKLYN NETS,4,0,17,1,3,0,0,0,0,1,1,2,0,0,1,2,2
cookty01,Tyler Cook,SMALL FORWARD,23,DETROIT PISTONS,28,1,421,68,100,1,2,17,35,27,66,15,8,2,20,33,154
couside01,DeMarcus Cousins,CENTER,30,HOUSTON ROCKETS,25,11,506,79,210,39,116,44,59,30,161,60,21,18,39,74,241
couside01,DeMarcus Cousins,CENTER,30,LOS ANGELES CLIPPERS,16,0,207,51,95,8,19,15,22,23,49,16,13,6,25,33,125
covinro01,Robert Covington,POWER FORWARD,30,PORTLAND TRAIL BLAZERS,70,70,2243,204,509,135,356,50,62,61,405,117,101,84,64,195,593
craigto01,Torrey Craig,SMALL FORWARD,30,MILWAUKEE BUCKS,18,0,201,18,46,8,22,1,2,13,30,16,9,7,5,24,45
craigto01,Torrey Craig,SMALL FORWARD,30,PHOENIX SUNS,32,8,602,91,181,31,84,16,20,44,110,33,19,19,20,59,229
crowdja01,Jae Crowder,POWER FORWARD,30,PHOENIX SUNS,60,42,1648,199,492,148,380,57,75,32,250,127,48,27,55,125,603
culveja01,Jarrett Culver,SHOOTING GUARD,21,MINNESOTA TIMBERWOLVES,34,7,499,69,168,13,53,29,48,34,70,24,17,9,28,58,180
curryse01,Seth Curry,SHOOTING GUARD,30,PHILADELPHIA 76ERS,57,57,1638,258,552,126,280,69,77,10,126,155,44,8,65,96,711
curryst01,Stephen Curry,POINT GUARD,32,GOLDEN STATE WARRIORS,63,63,2152,658,1365,337,801,362,395,29,316,363,77,8,213,119,2015
darlina01,Nate Darling,SHOOTING GUARD,22,CHARLOTTE HORNETS,7,0,26,2,7,2,7,3,3,1,0,1,0,1,1,1,9
davisan02,Anthony Davis,POWER FORWARD,27,LOS ANGELES LAKERS,36,36,1162,301,613,26,100,158,214,62,224,110,45,59,74,60,786
davised01,Ed Davis,CENTER,31,MINNESOTA TIMBERWOLVES,23,7,299,19,44,0,0,10,12,46,69,21,13,13,7,56,48
daviste02,Terence Davis,SHOOTING GUARD,23,TORONTO RAPTORS,34,4,493,87,210,44,122,16,18,9,57,37,17,7,29,48,234
daviste02,Terence Davis,SHOOTING GUARD,23,SACRAMENTO KINGS,27,0,581,108,246,54,145,29,37,11,77,46,27,7,34,49,299
deckga01,Gabriel Deck,POWER FORWARD,25,OKLAHOMA CITY THUNDER,10,0,212,32,67,2,15,18,22,16,24,24,8,0,6,9,84
dedmode01,Dewayne Dedmon,CENTER,31,MIAMI HEAT,16,0,210,46,65,1,5,20,27,28,58,12,9,6,13,36,113
dellama01,Matthew Dellavedova,POINT GUARD,30,CLEVELAND CAVALIERS,13,1,224,14,56,4,25,4,4,6,18,58,4,1,6,21,36
derozde01,DeMar DeRozan,POWER FORWARD,31,SAN ANTONIO SPURS,61,61,2056,455,920,19,74,387,440,40,219,422,56,15,119,128,1316
diakima01,Mamadi Diakite,POWER FORWARD,24,MILWAUKEE BUCKS,14,1,141,16,40,1,8,11,14,8,26,8,7,6,3,16,44
diallha01,Hamidou Diallo,SHOOTING GUARD,22,OKLAHOMA CITY THUNDER,32,5,761,143,297,12,41,83,132,37,128,77,31,12,49,83,381
diallha01,Hamidou Diallo,SMALL FORWARD,22,DETROIT PISTONS,20,4,465,81,173,16,41,45,68,22,85,24,10,12,27,51,223
dienggo01,Gorgui Dieng,CENTER,31,MEMPHIS GRIZZLIES,22,1,371,56,108,23,48,38,43,28,70,29,17,14,22,38,173
dienggo01,Gorgui Dieng,CENTER,31,SAN ANTONIO SPURS,16,0,181,29,55,7,22,20,24,12,30,19,9,2,10,18,85
dinwisp01,Spencer Dinwiddie,SHOOTING GUARD,27,BROOKLYN NETS,3,3,64,6,16,2,7,6,6,0,13,9,2,1,5,4,20
divindo01,Donte DiVincenzo,SHOOTING GUARD,24,MILWAUKEE BUCKS,66,66,1814,253,603,131,346,51,71,81,299,203,72,15,91,112,688
doncilu01,Luka Dončić,POINT GUARD,21,DALLAS MAVERICKS,66,66,2262,647,1351,192,548,344,471,54,473,567,64,36,281,152,1830
dortlu01,Luguentz Dort,SHOOTING GUARD,21,OKLAHOMA CITY THUNDER,52,52,1543,247,639,113,329,122,164,38,151,88,45,19,79,134,729
dotsoda01,Damyean Dotson,SHOOTING GUARD,26,CLEVELAND CAVALIERS,46,7,907,119,293,46,159,24,36,5,88,91,16,4,42,42,308
dotsode01,Devon Dotson,POINT GUARD,21,CHICAGO BULLS,11,0,50,11,21,1,7,0,0,2,3,7,4,0,0,3,23
doumbse01,Sekou Doumbouya,POWER FORWARD,20,DETROIT PISTONS,56,11,869,107,282,26,115,45,64,39,104,47,24,9,44,94,285
doziepj01,PJ Dozier,SHOOTING GUARD,24,DENVER NUGGETS,50,6,1088,148,355,47,149,42,66,35,147,92,31,22,46,86,385
dragigo01,Goran Dragić,POINT GUARD,34,MIAMI HEAT,50,11,1337,240,555,91,244,101,122,25,144,219,33,8,118,113,672
drumman01,Andre Drummond,CENTER,27,CLEVELAND CAVALIERS,25,25,722,180,380,0,8,77,129,101,236,64,40,29,81,69,437
drumman01,Andre Drummond,CENTER,27,LOS ANGELES LAKERS,21,21,520,102,192,0,0,46,76,65,149,30,23,20,43,80,250
dudleja01,Jared Dudley,POWER FORWARD,35,LOS ANGELES LAKERS,12,0,81,2,9,2,6,0,0,4,17,5,1,1,2,7,6
dunnkr01,Kris Dunn,POINT GUARD,26,ATLANTA HAWKS,4,0,45,1,12,0,2,3,4,0,6,2,2,2,3,10,5
duranke01,Kevin Durant,POWER FORWARD,32,BROOKLYN NETS,35,32,1157,324,603,85,189,210,238,13,234,195,25,45,120,70,943
edwaran01,Anthony Edwards,SHOOTING GUARD,19,MINNESOTA TIMBERWOLVES,72,55,2314,505,1211,171,520,211,272,59,277,211,82,36,160,129,1392
edwarca01,Carsen Edwards,SHOOTING GUARD,22,BOSTON CELTICS,31,1,276,47,111,18,63,11,13,3,23,14,7,1,7,25,123
ellebcj01,CJ Elleby,SMALL FORWARD,20,PORTLAND TRAIL BLAZERS,30,0,192,25,66,7,34,11,15,11,21,10,6,3,5,27,68
ellenhe01,Henry Ellenson,POWER FORWARD,24,TORONTO RAPTORS,2,0,38,5,14,2,9,3,4,3,9,5,0,0,0,7,15
ellinwa01,Wayne Ellington,SHOOTING GUARD,33,DETROIT PISTONS,46,31,1012,149,338,116,275,28,35,12,73,67,18,9,33,59,442
embiijo01,Joel Embiid,CENTER,26,PHILADELPHIA 76ERS,51,51,1585,461,899,58,154,471,548,113,426,145,50,69,159,123,1451
ennisja01,James Ennis III,SMALL FORWARD,30,ORLANDO MAGIC,41,37,986,115,243,45,104,70,87,43,123,62,32,7,36,84,345
eubandr01,Drew Eubanks,CENTER,23,SAN ANTONIO SPURS,54,3,755,116,205,2,2,77,106,74,167,42,18,49,45,88,311
exumda01,Dante Exum,SHOOTING GUARD,25,CLEVELAND CAVALIERS,6,3,116,10,26,2,11,1,2,2,15,13,4,2,7,9,23
fallta01,Tacko Fall,CENTER,25,BOSTON CELTICS,19,0,136,21,29,0,0,5,15,16,36,3,1,20,6,22,47
favorde01,Derrick Favors,CENTER,29,UTAH JAZZ,68,0,1039,155,243,0,2,59,80,138,238,44,32,68,36,143,369
feliccr01,Cristiano Felício,CENTER,28,CHICAGO BULLS,18,0,84,7,13,0,2,9,16,10,16,9,4,0,4,10,23
fergute01,Terrance Ferguson,SHOOTING GUARD,22,PHILADELPHIA 76ERS,13,0,49,1,7,0,5,0,0,0,1,2,1,0,4,7,2
fernabr01,Bruno Fernando,CENTER,22,ATLANTA HAWKS,33,0,226,18,44,0,2,15,22,16,62,10,4,3,21,23,51
ferreyo01,Yogi Ferrell,POINT GUARD,27,CLEVELAND CAVALIERS,2,0,40,8,21,3,9,0,2,3,4,5,3,1,3,4,19
ferreyo01,Yogi Ferrell,POINT GUARD,27,LOS ANGELES CLIPPERS,8,0,96,12,36,6,19,7,7,2,10,17,4,2,0,7,37
finnedo01,Dorian Finney-Smith,POWER FORWARD,27,DALLAS MAVERICKS,60,60,1921,220,466,119,302,31,41,98,228,102,52,25,48,138,590
fittsma01,Malik Fitts,POWER FORWARD,23,LOS ANGELES CLIPPERS,3,0,11,1,3,1,2,0,0,0,3,0,0,0,0,3,3
flynnma01,Malachi Flynn,POINT GUARD,22,TORONTO RAPTORS,47,14,928,127,340,54,168,45,56,10,106,137,38,7,43,68,353
forbebr01,Bryn Forbes,SHOOTING GUARD,27,MILWAUKEE BUCKS,70,10,1354,250,529,154,341,47,61,11,101,45,24,1,44,77,701
forretr01,Trent Forrest,POINT GUARD,22,UTAH JAZZ,30,0,302,32,71,5,26,19,19,11,33,45,9,4,21,22,88
fournev01,Evan Fournier,SMALL FORWARD,28,ORLANDO MAGIC,26,26,787,170,369,73,188,98,123,5,70,95,27,9,54,55,511
fournev01,Evan Fournier,SMALL FORWARD,28,BOSTON CELTICS,16,10,472,77,172,44,95,10,14,5,48,49,20,10,19,41,208
foxde01,De'Aaron Fox,POINT GUARD,23,SACRAMENTO KINGS,58,58,2036,529,1110,103,320,300,417,33,170,417,87,27,174,170,1461
frankro01,Robert Franks,POWER FORWARD,24,ORLANDO MAGIC,7,0,101,13,28,5,15,12,13,6,8,5,3,3,2,8,43
fraziti01,Tim Frazier,POINT GUARD,30,MEMPHIS GRIZZLIES,5,0,62,3,20,0,8,2,6,0,8,16,2,1,4,7,8
kanteen01,Enes Freedom,CENTER,28,PORTLAND TRAIL BLAZERS,72,35,1758,339,561,1,4,127,164,284,511,84,33,48,78,168,806
