slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
glassge01,Gerald Glass,SMALL FORWARD,25,DETROIT PISTONS,56,5,777,134,312,7,31,21,33,60,79,68,30,18,30,98,296
gminsmi01,Mike Gminski,CENTER,33,CHARLOTTE HORNETS,34,0,251,42,83,0,0,9,10,34,51,7,1,9,11,28,93
grahapa01,Paul Graham,SHOOTING GUARD,25,ATLANTA HAWKS,80,11,1508,256,560,42,141,96,131,61,129,164,86,6,120,185,650
grantga01,Gary Grant,POINT GUARD,27,LOS ANGELES CLIPPERS,74,8,1624,210,476,11,42,55,74,27,112,353,106,9,129,168,486
grantgr01,Greg Grant,POINT GUARD,26,PHILADELPHIA 76ERS,72,0,996,77,220,20,68,20,31,24,43,206,43,1,54,73,194
grantha01,Harvey Grant,SMALL FORWARD,27,WASHINGTON BULLETS,72,72,2667,560,1149,1,10,218,300,133,279,205,72,44,90,168,1339
grantho01,Horace Grant,POWER FORWARD,27,CHICAGO BULLS,77,77,2745,421,829,1,5,174,281,341,388,201,89,96,110,218,1017
grayeje01,Jeff Grayer,SHOOTING GUARD,27,GOLDEN STATE WARRIORS,48,12,1025,165,353,2,14,91,136,71,86,70,31,8,54,120,423
greenac01,A.C. Green,POWER FORWARD,29,LOS ANGELES LAKERS,82,55,2819,379,706,16,46,277,375,287,424,116,88,39,116,149,1051
greenli01,Litterial Green,POINT GUARD,22,ORLANDO MAGIC,52,4,626,87,198,1,10,60,96,11,23,116,23,4,42,70,235
greense01,Sean Green,SHOOTING GUARD,22,INDIANA PACERS,13,0,81,28,55,3,10,3,4,4,5,7,2,1,9,11,62
greensi02,Sidney Green,POWER FORWARD,32,SAN ANTONIO SPURS,15,0,202,20,49,0,0,13,15,18,53,19,5,3,12,21,53
greensi02,Sidney Green,POWER FORWARD,32,CHARLOTTE HORNETS,24,0,127,14,40,0,2,12,16,14,33,5,1,2,8,16,40
guglito01,Tom Gugliotta,POWER FORWARD,23,WASHINGTON BULLETS,81,81,2795,484,1135,38,135,181,281,219,562,306,134,35,230,195,1187
guidija01,Jay Guidinger,CENTER,23,CLEVELAND CAVALIERS,32,5,215,19,55,0,0,13,25,26,38,17,9,10,10,48,51
hammoto01,Tom Hammonds,POWER FORWARD,25,CHARLOTTE HORNETS,19,5,142,19,45,0,0,5,8,5,26,8,0,4,3,20,43
hammoto01,Tom Hammonds,POWER FORWARD,25,DENVER NUGGETS,35,0,571,86,176,0,1,33,54,33,63,16,18,8,31,57,205
hardati01,Tim Hardaway,POINT GUARD,26,GOLDEN STATE WARRIORS,66,66,2609,522,1168,102,309,273,367,60,203,699,116,12,220,152,1419
harpede01,Derek Harper,SHOOTING GUARD,31,DALLAS MAVERICKS,62,60,2108,393,939,101,257,239,316,42,81,334,80,16,136,145,1126
harpero01,Ron Harper,SHOOTING GUARD,29,LOS ANGELES CLIPPERS,80,77,2970,542,1203,52,186,307,399,117,308,360,177,73,222,212,1443
hastisc01,Scott Hastings,CENTER,32,DENVER NUGGETS,76,0,670,57,112,2,8,40,55,44,93,34,12,8,29,115,156
hawkihe01,Hersey Hawkins,SHOOTING GUARD,26,PHILADELPHIA 76ERS,81,81,2977,551,1172,122,307,419,487,91,255,317,137,30,180,189,1643
hensost01,Steve Henson,POINT GUARD,24,ATLANTA HAWKS,53,2,719,71,182,37,80,34,40,12,43,155,30,1,52,85,213
herreca01,Carl Herrera,POWER FORWARD,26,HOUSTON ROCKETS,81,12,1800,240,444,0,2,125,176,148,306,61,47,35,92,190,605
higgiro01,Rod Higgins,SMALL FORWARD,33,SACRAMENTO KINGS,69,4,1425,199,483,43,133,130,151,66,127,119,51,29,63,141,571
higgise01,Sean Higgins,SMALL FORWARD,24,GOLDEN STATE WARRIORS,29,4,591,96,215,13,37,35,47,23,45,66,13,5,64,54,240
hillty01,Tyrone Hill,CENTER,24,GOLDEN STATE WARRIORS,74,66,2070,251,494,0,4,138,221,255,499,68,41,40,92,320,640
hodgedo01,Donald Hodge,CENTER,23,DALLAS MAVERICKS,79,8,1267,161,400,0,0,71,104,93,201,75,33,37,90,204,393
hoppeda01,Dave Hoppen,CENTER,28,NEW JERSEY NETS,2,0,10,1,1,0,0,0,2,1,3,0,0,0,0,2,2
hornaje01,Jeff Hornacek,POINT GUARD,29,PHILADELPHIA 76ERS,79,78,2860,582,1239,97,249,250,289,84,258,548,131,21,222,203,1511
horryro01,Robert Horry,SMALL FORWARD,22,HOUSTON ROCKETS,79,79,2330,323,682,12,47,143,200,113,279,191,80,83,156,210,801
houstby01,Byron Houston,POWER FORWARD,23,GOLDEN STATE WARRIORS,79,8,1274,145,325,2,7,129,194,119,196,69,44,43,87,253,421
howarbr01,Brian Howard,SMALL FORWARD,25,DALLAS MAVERICKS,68,22,1295,183,414,1,7,72,94,66,146,67,55,34,68,217,439
howarst01,Stephen Howard,SMALL FORWARD,22,UTAH JAZZ,49,0,260,35,93,0,0,34,53,26,34,10,15,12,23,58,104
humphja01,Jay Humphries,SHOOTING GUARD,30,UTAH JAZZ,78,20,2034,287,659,15,75,101,130,40,103,317,101,11,132,236,690
irvinby01,Byron Irvin,SHOOTING GUARD,26,WASHINGTON BULLETS,4,2,45,9,18,1,1,3,6,2,2,2,1,0,4,5,22
iuzzomi01,Mike Iuzzolino,POINT GUARD,25,DALLAS MAVERICKS,70,23,1769,221,478,54,144,114,149,31,109,328,49,6,129,101,610
jacksja01,Jaren Jackson,SHOOTING GUARD,25,LOS ANGELES CLIPPERS,34,0,350,53,128,2,5,23,27,19,20,35,19,5,17,45,131
jacksji01,Jim Jackson,SMALL FORWARD,22,DALLAS MAVERICKS,28,28,938,184,466,21,73,68,92,42,80,131,40,11,115,80,457
jacksma01,Mark Jackson,POINT GUARD,27,LOS ANGELES CLIPPERS,82,81,3117,459,945,22,82,241,300,129,259,724,136,12,220,158,1181
jameshe01,Henry James,POWER FORWARD,27,SACRAMENTO KINGS,8,0,79,20,45,3,10,17,20,6,4,1,3,0,7,9,60
jameshe01,Henry James,POWER FORWARD,27,UTAH JAZZ,2,0,9,1,6,0,3,5,6,1,0,0,0,0,0,0,7
jennike01,Keith Jennings,POINT GUARD,24,GOLDEN STATE WARRIORS,8,0,136,25,42,5,9,14,18,2,9,23,4,0,7,18,69
johnsav01,Avery Johnson,POINT GUARD,27,SAN ANTONIO SPURS,75,49,2030,256,510,0,8,144,182,20,126,561,85,16,145,141,656
johnsbu01,Buck Johnson,SMALL FORWARD,29,WASHINGTON BULLETS,73,19,1287,193,403,0,3,92,126,78,117,89,36,18,70,187,478
johnsda01,Dave Johnson,SHOOTING GUARD,22,PORTLAND TRAIL BLAZERS,42,0,356,57,149,3,14,40,59,18,30,13,8,1,28,23,157
johnsed03,Eddie Johnson,SMALL FORWARD,33,SEATTLE SUPERSONICS,82,0,1869,463,991,17,56,234,257,124,148,135,36,4,134,173,1177
johnsfr01,Frank Johnson,POINT GUARD,34,PHOENIX SUNS,77,0,1122,136,312,1,12,59,76,41,72,186,60,8,80,112,332
johnske02,Kevin Johnson,POINT GUARD,26,PHOENIX SUNS,49,47,1643,282,565,1,8,226,276,30,74,384,85,19,151,100,791
johnsla02,Larry Johnson,POWER FORWARD,23,CHARLOTTE HORNETS,82,82,3323,728,1385,18,71,336,438,281,583,353,53,27,227,187,1810
jonesch01,Charles Jones,CENTER,35,WASHINGTON BULLETS,67,21,1206,33,63,0,1,22,38,87,190,42,38,77,38,144,88
jordami01,Michael Jordan,SHOOTING GUARD,29,CHICAGO BULLS,78,78,3067,992,2003,81,230,476,569,135,387,428,221,61,207,188,2541
jordath01,Thomas Jordan,POWER FORWARD,24,PHILADELPHIA 76ERS,4,0,106,18,41,0,0,8,17,5,14,3,3,5,12,14,44
keefead01,Adam Keefe,POWER FORWARD,22,ATLANTA HAWKS,82,6,1549,188,376,0,1,166,237,171,261,80,57,16,100,195,542
