slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
brownde01,Dee Brown,POINT GUARD,31,TORONTO RAPTORS,38,12,673,93,258,67,187,11,16,9,45,86,24,5,39,62,264
brownma01,Marcus Brown,SHOOTING GUARD,25,DETROIT PISTONS,6,0,45,4,14,0,7,2,2,3,4,3,0,0,3,8,10
brownpj01,P.J. Brown,POWER FORWARD,30,MIAMI HEAT,80,80,2302,322,671,0,1,120,159,216,384,145,65,61,100,264,764
brownra02,Randy Brown,POINT GUARD,31,CHICAGO BULLS,59,55,1625,157,435,3,6,62,84,23,121,202,61,15,105,120,379
brunsri01,Rick Brunson,POINT GUARD,27,NEW YORK KNICKS,37,0,289,29,70,2,13,11,18,3,24,49,9,1,31,35,71
bryanko01,Kobe Bryant,SHOOTING GUARD,21,LOS ANGELES LAKERS,66,62,2524,554,1183,46,144,331,403,108,308,323,106,62,182,220,1485
bryanma01,Mark Bryant,POWER FORWARD,34,CLEVELAND CAVALIERS,75,50,1712,174,346,0,0,76,94,126,226,61,31,31,87,250,424
buckngr01,Greg Buckner,SHOOTING GUARD,23,DALLAS MAVERICKS,48,1,923,111,233,10,26,43,63,56,118,55,38,20,36,148,275
buechju01,Jud Buechler,SMALL FORWARD,31,DETROIT PISTONS,58,5,657,55,156,18,83,2,7,30,61,33,25,16,13,50,130
buforro01,Rodney Buford,SHOOTING GUARD,22,MIAMI HEAT,34,0,386,62,151,7,29,16,22,10,38,21,10,8,9,44,147
bullama01,Matt Bullard,POWER FORWARD,32,HOUSTON ROCKETS,56,27,1024,139,340,79,177,25,30,13,125,63,19,13,36,85,382
burresc01,Scott Burrell,SMALL FORWARD,29,NEW JERSEY NETS,74,9,1336,165,419,82,232,39,50,65,191,72,67,44,38,173,451
caffeja01,Jason Caffey,POWER FORWARD,26,GOLDEN STATE WARRIORS,71,56,2159,323,675,0,2,206,345,189,293,119,62,20,170,269,852
cagemi01,Michael Cage,CENTER,38,NEW JERSEY NETS,20,7,242,12,24,0,0,3,3,33,48,9,8,8,4,30,27
cambyma01,Marcus Camby,CENTER,25,NEW YORK KNICKS,59,11,1548,226,471,1,2,148,221,174,287,49,43,116,72,204,601
campbel01,Elden Campbell,CENTER,31,CHARLOTTE HORNETS,78,77,2538,370,829,0,6,247,358,168,422,129,56,150,127,269,987
carran01,Antoine Carr,SMALL FORWARD,38,VANCOUVER GRIZZLIES,21,0,221,28,64,0,0,11,14,8,24,7,3,6,9,42,67
carrch01,Chris Carr,SHOOTING GUARD,25,GOLDEN STATE WARRIORS,7,0,74,11,33,1,8,16,19,5,8,3,0,1,5,12,39
carrch01,Chris Carr,SMALL FORWARD,25,CHICAGO BULLS,50,2,1092,185,463,31,93,91,106,36,124,81,30,14,112,101,492
cartean01,Anthony Carter,POINT GUARD,24,MIAMI HEAT,79,30,1859,201,509,3,23,93,124,48,151,378,93,5,173,167,498
cartevi01,Vince Carter,SMALL FORWARD,23,TORONTO RAPTORS,82,82,3126,788,1696,95,236,436,551,150,326,322,110,92,178,263,2107
cassesa01,Sam Cassell,POINT GUARD,30,MILWAUKEE BUCKS,81,81,2899,545,1170,26,90,390,445,69,232,729,102,8,267,255,1506
catoke01,Kelvin Cato,CENTER,25,HOUSTON ROCKETS,65,32,1581,216,402,0,4,135,208,102,287,26,33,124,71,175,567
causwdu01,Duane Causwell,CENTER,31,MIAMI HEAT,25,2,185,20,37,0,0,26,38,11,36,2,2,16,10,42,66
cebalce01,Cedric Ceballos,SMALL FORWARD,30,DALLAS MAVERICKS,69,25,2064,447,1002,44,134,209,248,172,290,90,56,24,125,165,1147
celesjo01,John Celestand,POINT GUARD,22,LOS ANGELES LAKERS,16,0,185,15,45,2,9,5,6,1,10,20,7,0,16,22,37
chapmre01,Rex Chapman,SHOOTING GUARD,32,PHOENIX SUNS,53,19,957,124,320,41,123,59,78,10,70,62,22,1,38,70,348
cheanca01,Calbert Cheaney,SHOOTING GUARD,28,BOSTON CELTICS,67,19,1309,120,273,18,54,9,21,23,115,80,44,14,46,158,267
chilcpe01,Pete Chilcutt,POWER FORWARD,31,UTAH JAZZ,26,0,224,22,62,1,10,2,2,15,28,10,5,4,9,31,47
chilcpe01,Pete Chilcutt,POWER FORWARD,31,CLEVELAND CAVALIERS,6,0,30,0,2,0,0,0,0,4,5,1,0,0,0,3,0
chilcpe01,Pete Chilcutt,POWER FORWARD,31,LOS ANGELES CLIPPERS,24,2,347,31,63,5,16,6,6,27,52,16,10,6,11,39,73
childch01,Chris Childs,POINT GUARD,32,NEW YORK KNICKS,71,2,1675,146,357,37,104,47,59,17,130,285,36,4,105,240,376
chrisdo01,Doug Christie,SHOOTING GUARD,29,TORONTO RAPTORS,73,73,2264,311,764,99,275,182,216,63,222,321,102,43,144,167,903
clarkke01,Keon Clark,CENTER,24,DENVER NUGGETS,81,20,1850,286,528,1,8,121,176,162,343,71,45,114,125,231,694
closske01,Keith Closs,CENTER,23,LOS ANGELES CLIPPERS,57,6,820,96,197,0,3,46,78,65,114,25,13,73,34,80,238
colemde01,Derrick Coleman,POWER FORWARD,32,CHARLOTTE HORNETS,74,64,2347,446,979,51,141,296,377,124,508,175,34,130,173,195,1239
colesbi01,Bimbo Coles,POINT GUARD,31,ATLANTA HAWKS,80,54,1924,276,607,8,39,85,104,30,142,290,58,11,103,178,645
conloma01,Marty Conlon,CENTER,32,LOS ANGELES CLIPPERS,3,0,9,1,2,0,0,0,0,1,1,0,0,0,0,1,2
corbity01,Tyrone Corbin,SMALL FORWARD,37,SACRAMENTO KINGS,54,5,941,88,247,10,44,33,39,40,125,60,36,5,29,99,219
crawfch01,Chris Crawford,POWER FORWARD,24,ATLANTA HAWKS,55,11,668,91,229,7,27,63,81,51,48,33,17,16,37,83,252
croshau01,Austin Croshere,POWER FORWARD,24,INDIANA PACERS,81,14,1885,288,653,63,174,196,231,135,381,89,44,60,121,203,835
crottjo01,John Crotty,POINT GUARD,30,DETROIT PISTONS,69,0,937,106,251,33,80,80,93,17,58,128,27,5,54,104,325
cummite01,Terry Cummings,POWER FORWARD,38,GOLDEN STATE WARRIORS,22,0,398,76,177,0,0,32,39,45,62,21,13,8,27,74,184
cummivo01,Vonteego Cummings,POINT GUARD,23,GOLDEN STATE WARRIORS,75,11,1793,265,655,49,151,127,169,57,127,247,91,13,132,174,706
curlebi01,Bill Curley,POWER FORWARD,27,HOUSTON ROCKETS,4,0,50,6,11,0,0,0,0,4,4,0,2,0,4,10,12
curlebi01,Bill Curley,SMALL FORWARD,27,GOLDEN STATE WARRIORS,24,0,259,23,57,0,1,18,25,14,28,14,11,4,17,51,64
curryde01,Dell Curry,SHOOTING GUARD,35,TORONTO RAPTORS,67,9,1095,194,454,95,242,24,32,11,89,89,32,9,40,66,507
currymi01,Michael Curry,SHOOTING GUARD,31,DETROIT PISTONS,82,3,1611,182,379,1,5,141,168,21,83,87,33,5,73,209,506
dampier01,Erick Dampier,CENTER,24,GOLDEN STATE WARRIORS,21,12,495,70,173,0,0,27,51,48,86,19,8,15,29,75,167
daniean01,Antonio Daniels,SHOOTING GUARD,24,SAN ANTONIO SPURS,68,1,1195,163,344,22,66,72,101,16,70,177,55,5,58,73,420
davidko01,Kornél Dávid,SMALL FORWARD,28,CHICAGO BULLS,26,5,443,63,148,0,3,42,52,22,51,16,13,2,31,49,168
davidko01,Kornél Dávid,SMALL FORWARD,28,CLEVELAND CAVALIERS,6,0,31,4,9,0,0,3,4,4,4,1,4,1,2,7,11
davisan01,Antonio Davis,CENTER,31,TORONTO RAPTORS,79,78,2479,313,712,0,0,284,371,235,461,105,38,100,121,267,910
davisba01,Baron Davis,POINT GUARD,20,CHARLOTTE HORNETS,82,0,1523,182,433,25,111,97,153,48,117,309,97,19,140,201,486
davisbe01,Ben Davis,POWER FORWARD,27,PHOENIX SUNS,5,0,22,2,6,0,0,0,0,3,6,2,1,1,3,2,4
davisda01,Dale Davis,CENTER,30,INDIANA PACERS,74,72,2127,302,602,0,0,139,203,256,473,64,52,94,91,203,743
davisem01,Emanual Davis,POINT GUARD,31,SEATTLE SUPERSONICS,54,2,701,80,220,31,103,26,38,15,85,70,38,5,44,72,217
davishu01,Hubert Davis,POINT GUARD,29,DALLAS MAVERICKS,79,15,1817,217,464,82,167,67,77,17,117,141,24,3,70,109,583
davisma02,Mark Davis,SMALL FORWARD,26,GOLDEN STATE WARRIORS,23,7,464,56,137,0,2,31,47,31,53,38,25,4,40,52,143
davisri01,Ricky Davis,SHOOTING GUARD,20,CHARLOTTE HORNETS,48,4,570,94,187,0,4,39,51,29,54,62,30,8,46,39,227
dayto01,Todd Day,SHOOTING GUARD,30,PHOENIX SUNS,58,1,941,130,330,64,165,72,108,31,98,65,44,22,50,127,396
declean01,Andrew DeClercq,CENTER,26,CLEVELAND CAVALIERS,82,31,1831,225,443,0,0,94,160,156,283,58,63,66,108,275,544
delnevi01,Vinny Del Negro,POINT GUARD,33,MILWAUKEE BUCKS,67,0,1211,153,325,8,24,35,39,9,98,160,36,0,48,81,349
delkto01,Tony Delk,POINT GUARD,26,SACRAMENTO KINGS,46,1,682,120,279,9,40,47,59,36,52,55,35,5,32,58,296
dialde01,Derrick Dial,SHOOTING GUARD,24,SAN ANTONIO SPURS,8,0,95,17,46,3,12,3,5,14,12,5,1,1,6,10,40
dickemi01,Michael Dickerson,SHOOTING GUARD,24,VANCOUVER GRIZZLIES,82,82,3103,554,1270,119,291,269,324,78,201,208,116,45,165,226,1496
divacvl01,Vlade Divac,CENTER,31,SACRAMENTO KINGS,82,81,2374,384,764,7,26,230,333,174,482,244,103,103,190,251,1005
doleami01,Michael Doleac,CENTER,22,ORLANDO MAGIC,81,29,1335,242,535,1,2,80,95,89,245,63,29,34,65,224,565
douglsh01,Sherman Douglas,POINT GUARD,33,NEW JERSEY NETS,20,2,309,45,90,5,16,25,28,13,16,34,17,0,24,26,120
drewbr01,Bryce Drew,POINT GUARD,25,HOUSTON ROCKETS,72,5,1293,158,413,59,163,45,53,23,80,162,41,1,66,79,420
dudlech02,Chris Dudley,CENTER,34,NEW YORK KNICKS,47,3,459,23,67,0,0,9,27,63,73,5,7,21,18,95,55
duncati01,Tim Duncan,POWER FORWARD,23,SAN ANTONIO SPURS,74,74,2875,628,1281,1,11,459,603,262,656,234,66,165,242,210,1716
eisleho01,Howard Eisley,POINT GUARD,27,UTAH JAZZ,82,5,2096,282,675,60,163,84,102,23,147,347,59,9,132,223,708
ekeziob01,Obinna Ekezie,POWER FORWARD,24,VANCOUVER GRIZZLIES,39,0,351,41,88,0,0,43,64,34,58,8,9,4,26,61,125
eliema01,Mario Elie,SMALL FORWARD,36,SAN ANTONIO SPURS,79,79,2217,195,457,74,186,126,149,48,201,193,73,9,130,156,590
elliose01,Sean Elliott,SMALL FORWARD,31,SAN ANTONIO SPURS,19,19,391,38,106,13,37,25,32,6,41,28,12,2,19,34,114
ellisda01,Dale Ellis,SHOOTING GUARD,39,MILWAUKEE BUCKS,18,0,324,47,101,23,65,6,9,7,27,6,6,0,7,23,123
ellisda01,Dale Ellis,SHOOTING GUARD,39,CHARLOTTE HORNETS,24,5,240,19,58,14,35,3,4,6,16,8,7,0,13,22,55
ellisla01,LaPhonso Ellis,POWER FORWARD,29,ATLANTA HAWKS,58,8,1309,209,464,3,21,66,95,98,192,59,32,25,52,133,487
ellispe01,Pervis Ellison,CENTER,32,BOSTON CELTICS,30,5,269,19,43,0,0,15,21,29,38,13,10,8,13,67,53
eschmev01,Evan Eschmeyer,CENTER,24,NEW JERSEY NETS,31,5,373,38,72,0,0,15,30,40,68,21,8,21,21,84,91
ewingpa01,Patrick Ewing,CENTER,37,NEW YORK KNICKS,62,62,2035,361,775,0,2,207,283,140,464,58,36,84,142,196,929
farmeto01,Tony Farmer,POWER FORWARD,30,GOLDEN STATE WARRIORS,74,9,1199,127,312,8,44,203,265,118,177,74,66,16,82,167,465
feickja01,Jamie Feick,CENTER,25,NEW JERSEY NETS,81,17,2241,181,423,3,3,94,133,264,491,68,43,38,59,206,459
ferryda01,Danny Ferry,POWER FORWARD,33,CLEVELAND CAVALIERS,63,3,1326,189,380,33,75,52,57,55,183,67,22,24,55,181,463
finlemi01,Michael Finley,SMALL FORWARD,26,DALLAS MAVERICKS,82,82,3464,748,1636,99,247,260,317,122,396,438,109,32,196,171,1855
fishede01,Derek Fisher,POINT GUARD,25,LOS ANGELES LAKERS,78,22,1803,167,483,52,166,105,145,22,121,216,80,3,75,150,491
fortsda01,Danny Fortson,POWER FORWARD,23,BOSTON CELTICS,55,5,856,140,265,0,0,139,189,141,225,29,20,5,67,180,419
fostegr01,Greg Foster,POWER FORWARD,31,SEATTLE SUPERSONICS,60,5,718,91,224,3,15,18,28,16,91,41,10,18,28,105,203
fosteje01,Jeff Foster,CENTER,23,INDIANA PACERS,19,0,86,13,23,0,1,17,25,12,20,5,5,1,2,18,43
foxri01,Rick Fox,SMALL FORWARD,30,LOS ANGELES LAKERS,82,1,1473,206,498,59,181,63,78,63,135,138,52,26,87,203,534
foylead01,Adonal Foyle,CENTER,24,GOLDEN STATE WARRIORS,76,59,1654,193,380,0,0,34,90,174,250,42,26,136,71,218,420
francst01,Steve Francis,POINT GUARD,22,HOUSTON ROCKETS,77,77,2776,497,1117,107,310,287,365,152,257,507,118,29,306,231,1388
fulleto02,Todd Fuller,CENTER,25,CHARLOTTE HORNETS,41,2,399,51,122,0,0,32,53,36,74,5,9,8,27,46,134
fundela01,Lawrence Funderburke,POWER FORWARD,29,SACRAMENTO KINGS,75,1,1026,184,352,0,2,115,163,98,136,33,32,20,40,91,483
garneke01,Kevin Garnett,POWER FORWARD,23,MINNESOTA TIMBERWOLVES,81,81,3243,759,1526,30,81,309,404,223,733,401,120,126,268,205,1857
garrede01,Dean Garrett,CENTER,33,MINNESOTA TIMBERWOLVES,56,23,604,48,108,0,0,18,26,41,99,19,8,40,21,94,114
garriki01,Kiwane Lemorris Garris,SHOOTING GUARD,25,ORLANDO MAGIC,3,0,23,2,10,0,1,0,0,0,1,2,0,0,1,0,4
garripa01,Pat Garrity,SMALL FORWARD,23,ORLANDO MAGIC,82,1,1479,258,585,79,197,80,111,44,166,58,31,19,85,197,675
gatlich01,Chris Gatling,POWER FORWARD,32,ORLANDO MAGIC,45,0,1041,210,462,7,23,171,245,91,206,40,48,10,105,142,598
gatlich01,Chris Gatling,POWER FORWARD,32,DENVER NUGGETS,40,0,770,155,340,11,47,95,128,63,142,31,34,13,64,104,416
geigema01,Matt Geiger,CENTER,30,PHILADELPHIA 76ERS,65,20,1406,260,589,0,4,109,140,154,233,39,29,22,91,194,629
georgde01,Devean George,SMALL FORWARD,22,LOS ANGELES LAKERS,49,1,345,56,144,16,47,27,41,29,46,12,10,4,21,54,155
gillke01,Kendall Gill,SMALL FORWARD,31,NEW JERSEY NETS,76,75,2355,396,956,20,78,181,255,82,201,210,139,41,89,211,993
gilliar01,Armen Gilliam,POWER FORWARD,35,UTAH JAZZ,50,0,782,133,305,0,1,67,86,72,137,42,12,16,55,83,333
glovedi01,Dion Glover,SHOOTING GUARD,21,ATLANTA HAWKS,30,1,446,66,171,12,45,51,70,15,23,27,15,4,28,28,195
grantbr01,Brian Grant,POWER FORWARD,27,PORTLAND TRAIL BLAZERS,63,14,1322,173,352,1,2,112,166,121,223,64,32,28,84,166,459
grantga01,Gary Grant,POINT GUARD,34,PORTLAND TRAIL BLAZERS,3,0,24,6,14,0,0,0,0,0,3,1,1,0,2,3,12
grantho01,Horace Grant,POWER FORWARD,34,SEATTLE SUPERSONICS,76,76,2688,266,599,0,4,80,111,167,424,188,55,60,61,192,612
grayde01,Devin Gray,SMALL FORWARD,27,HOUSTON ROCKETS,21,2,124,15,37,0,0,19,29,11,14,5,5,3,4,22,49
greenac01,A.C. Green,POWER FORWARD,36,LOS ANGELES LAKERS,82,82,1929,173,387,1,4,66,95,160,326,80,53,18,53,127,413
griffad01,Adrian Griffin,SHOOTING GUARD,25,BOSTON CELTICS,72,47,1927,175,413,16,57,119,158,128,244,177,116,15,93,222,485
guglito01,Tom Gugliotta,POWER FORWARD,30,PHOENIX SUNS,54,54,1767,310,645,1,8,117,151,141,284,124,80,31,106,152,738
hamda01,Darvin Ham,SMALL FORWARD,26,MILWAUKEE BUCKS,35,21,792,71,128,0,1,35,78,85,87,42,29,29,29,102,177
hamilri01,Richard Hamilton,SHOOTING GUARD,21,WASHINGTON WIZARDS,71,12,1373,254,605,28,77,103,133,38,91,108,28,6,84,142,639
hamilth01,Thomas Hamilton,CENTER,24,HOUSTON ROCKETS,22,7,273,35,79,0,0,12,23,31,59,15,4,14,28,25,82
hammoto01,Tom Hammonds,POWER FORWARD,32,MINNESOTA TIMBERWOLVES,56,0,372,42,97,0,0,33,56,34,67,10,8,3,21,55,117
hardaan01,Anfernee Hardaway,SHOOTING GUARD,28,PHOENIX SUNS,60,60,2253,378,798,33,102,226,286,91,256,315,94,38,153,164,1015
hardati01,Tim Hardaway,POINT GUARD,33,MIAMI HEAT,52,52,1672,246,638,94,256,110,133,25,125,385,49,4,119,112,696
harpero01,Ron Harper,POINT GUARD,36,LOS ANGELES LAKERS,80,78,2042,212,531,33,106,100,147,96,241,270,85,39,132,164,557
harprma01,Matt Harpring,SMALL FORWARD,23,ORLANDO MAGIC,4,0,63,4,17,2,2,6,7,5,7,8,5,1,1,7,16
harrial01,Al Harrington,POWER FORWARD,19,INDIANA PACERS,50,0,854,121,264,8,34,78,111,47,112,38,25,9,65,130,328
harriot01,Othella Harrington,POWER FORWARD,26,VANCOUVER GRIZZLIES,82,82,2677,420,830,0,2,236,298,196,367,97,36,58,217,287,1076
harrilu01,Lucious Harris,SHOOTING GUARD,29,NEW JERSEY NETS,77,11,1510,198,463,38,115,79,99,53,134,100,65,6,42,98,513
harvean01,Antonio Harvey,POWER FORWARD,29,PORTLAND TRAIL BLAZERS,19,0,137,17,30,0,0,7,12,8,25,5,1,6,12,20,41
hawkihe01,Hersey Hawkins,SHOOTING GUARD,33,CHICAGO BULLS,61,49,1622,159,375,55,141,107,119,31,144,134,74,15,100,146,480
hawkimi01,Michael Hawkins,POINT GUARD,27,CHARLOTTE HORNETS,12,0,36,3,13,1,5,1,2,0,7,13,0,0,3,2,8
hendeal01,Alan Henderson,POWER FORWARD,27,ATLANTA HAWKS,82,82,2775,429,930,1,10,224,334,265,306,77,81,54,139,233,1083
hendece02,Cedric Henderson,SMALL FORWARD,24,CLEVELAND CAVALIERS,61,7,1107,129,326,1,15,69,104,34,106,55,39,17,68,99,328
hendrma01,Mark Hendrickson,POWER FORWARD,25,CLEVELAND CAVALIERS,10,0,47,5,7,0,0,2,2,2,9,3,2,1,3,7,12
hendrma01,Mark Hendrickson,POWER FORWARD,25,NEW JERSEY NETS,5,0,24,0,1,0,0,1,2,1,1,3,0,0,0,1,1
herrech01,Chris Herren,POINT GUARD,24,DENVER NUGGETS,45,1,597,45,124,24,67,27,40,12,40,111,15,2,42,74,141
hillgr01,Grant Hill,SMALL FORWARD,27,DETROIT PISTONS,74,74,2776,696,1422,34,98,480,604,97,393,385,103,43,240,190,1906
