slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
colesbi01,Bimbo Coles,POINT GUARD,30,GOLDEN STATE WARRIORS,48,32,1272,183,414,6,25,83,101,21,96,222,45,11,82,113,455
conloma01,Marty Conlon,CENTER,31,MIAMI HEAT,7,0,35,3,13,0,0,2,2,1,4,1,0,1,3,6,8
corbity01,Tyrone Corbin,SMALL FORWARD,36,ATLANTA HAWKS,47,6,1066,131,335,38,119,52,80,37,108,43,31,7,43,74,352
cottoja02,James Cotton,SHOOTING GUARD,23,SEATTLE SUPERSONICS,10,0,59,6,18,0,3,13,18,2,8,0,3,0,3,6,25
crawfch01,Chris Crawford,POWER FORWARD,23,ATLANTA HAWKS,42,30,784,110,255,11,33,57,70,37,53,24,10,13,48,106,288
croshau01,Austin Croshere,POWER FORWARD,23,INDIANA PACERS,27,0,249,32,75,8,29,20,23,16,29,10,7,8,23,32,92
crottjo01,John Crotty,POINT GUARD,29,PORTLAND TRAIL BLAZERS,3,0,19,4,8,1,1,3,3,0,1,5,2,0,0,1,12
crottjo01,John Crotty,POINT GUARD,29,SEATTLE SUPERSONICS,24,0,363,47,116,13,35,40,47,8,22,58,9,0,33,30,147
cummite01,Terry Cummings,POWER FORWARD,37,GOLDEN STATE WARRIORS,50,0,1011,186,424,1,1,81,114,95,160,58,46,10,58,168,454
cunniwi01,William Cunningham,CENTER,24,TORONTO RAPTORS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cunniwi01,William Cunningham,CENTER,24,NEW JERSEY NETS,15,6,161,3,18,0,0,0,2,13,15,1,1,11,5,30,6
curlebi01,Bill Curley,POWER FORWARD,26,MINNESOTA TIMBERWOLVES,35,7,372,29,72,1,5,19,22,20,31,14,17,9,10,83,78
curryde01,Dell Curry,SHOOTING GUARD,34,MILWAUKEE BUCKS,42,0,864,163,336,69,145,28,34,18,67,48,36,3,45,42,423
currymi01,Michael Curry,SMALL FORWARD,30,MILWAUKEE BUCKS,50,4,1146,90,206,1,15,63,79,19,89,78,42,7,37,135,244
dampier01,Erick Dampier,CENTER,23,GOLDEN STATE WARRIORS,50,50,1414,161,414,0,0,120,204,164,218,54,26,58,92,165,442
daniean01,Antonio Daniels,POINT GUARD,23,SAN ANTONIO SPURS,47,0,614,83,183,5,17,49,65,13,41,106,30,6,44,39,220
davidko01,Kornél Dávid,SMALL FORWARD,27,CHICAGO BULLS,50,6,902,109,243,0,1,90,111,70,103,40,23,17,48,88,308
davisan01,Antonio Davis,POWER FORWARD,30,INDIANA PACERS,49,1,1271,164,348,0,0,135,192,116,228,33,22,42,50,136,463
davisbe01,Ben Davis,POWER FORWARD,26,NEW YORK KNICKS,8,0,21,7,17,0,0,3,6,9,2,3,0,0,1,4,17
davisda01,Dale Davis,POWER FORWARD,29,INDIANA PACERS,50,50,1374,161,302,0,0,76,123,155,261,22,20,57,43,115,398
davishu01,Hubert Davis,SHOOTING GUARD,28,DALLAS MAVERICKS,50,21,1378,174,397,65,144,44,50,3,83,89,21,3,57,76,457
davisma02,Mark Davis,SMALL FORWARD,25,MIAMI HEAT,4,1,35,2,6,0,0,5,6,2,5,1,1,0,7,12,9
davisri01,Ricky Davis,SHOOTING GUARD,19,CHARLOTTE HORNETS,46,1,557,81,200,2,12,45,59,40,44,58,30,7,54,46,209
daviste01,Terry Davis,CENTER,31,WASHINGTON WIZARDS,37,34,578,49,92,0,0,28,38,50,89,10,11,3,16,79,126
declean01,Andrew DeClercq,CENTER,25,BOSTON CELTICS,14,1,258,28,57,0,0,19,29,33,30,10,13,9,22,51,75
declean01,Andrew DeClercq,CENTER,25,CLEVELAND CAVALIERS,33,31,844,110,219,0,0,76,112,71,121,21,37,20,32,110,296
deherte01,Terry Dehere,POINT GUARD,27,SACRAMENTO KINGS,4,0,20,4,11,1,5,0,0,2,0,1,2,0,2,2,9
deherte01,Terry Dehere,SHOOTING GUARD,27,VANCOUVER GRIZZLIES,22,0,271,27,74,15,34,5,7,5,17,26,5,3,14,28,74
delnevi01,Vinny Del Negro,POINT GUARD,32,MILWAUKEE BUCKS,48,7,1093,114,270,13,30,40,50,14,88,174,33,3,55,62,281
delebi01,Bison Dele,CENTER,29,DETROIT PISTONS,49,48,1177,216,431,0,1,81,118,92,180,71,38,40,111,181,513
delkto01,Tony Delk,POINT GUARD,25,GOLDEN STATE WARRIORS,36,13,630,92,253,16,66,46,71,11,43,95,16,6,45,47,246
dickemi01,Michael Dickerson,SHOOTING GUARD,23,HOUSTON ROCKETS,50,50,1558,215,462,71,164,46,72,26,57,95,27,11,66,90,547
divacvl01,Vlade Divac,CENTER,30,SACRAMENTO KINGS,50,50,1761,262,557,11,43,179,255,140,361,215,44,51,131,166,714
doleami01,Michael Doleac,CENTER,21,ORLANDO MAGIC,49,0,780,125,267,0,0,54,80,66,82,20,19,17,26,117,304
douglsh01,Sherman Douglas,POINT GUARD,32,LOS ANGELES CLIPPERS,30,19,842,96,219,0,11,55,87,16,42,124,27,3,61,54,247
drewbr01,Bryce Drew,POINT GUARD,24,HOUSTON ROCKETS,34,0,441,47,129,16,49,8,8,3,29,52,12,4,31,61,118
dudlech02,Chris Dudley,CENTER,33,NEW YORK KNICKS,46,16,685,48,109,0,0,19,40,79,114,7,13,38,24,116,115
dumarjo01,Joe Dumars,SHOOTING GUARD,35,DETROIT PISTONS,38,38,1116,144,350,89,221,51,61,12,56,134,23,2,53,51,428
duncati01,Tim Duncan,POWER FORWARD,22,SAN ANTONIO SPURS,50,50,1963,418,845,1,7,247,358,159,412,121,45,126,146,147,1084
edwarbl01,Blue Edwards,SMALL FORWARD,33,MIAMI HEAT,24,0,283,32,72,4,10,9,13,7,26,30,17,5,21,23,77
eisleho01,Howard Eisley,POINT GUARD,26,UTAH JAZZ,50,0,1038,140,314,21,50,67,80,12,82,185,30,2,109,122,368
eliema01,Mario Elie,SHOOTING GUARD,35,SAN ANTONIO SPURS,47,37,1291,156,331,40,107,103,119,36,101,89,46,12,61,91,455
elliose01,Sean Elliott,SMALL FORWARD,30,SAN ANTONIO SPURS,50,50,1509,208,507,39,119,106,140,35,178,117,26,17,71,104,561
ellisda01,Dale Ellis,SMALL FORWARD,38,SEATTLE SUPERSONICS,48,5,1232,174,395,94,217,53,70,25,90,38,25,3,45,77,495
ellisla01,LaPhonso Ellis,POWER FORWARD,28,ATLANTA HAWKS,20,20,539,80,190,1,5,43,61,25,84,18,8,7,34,48,204
evansbr01,Brian Evans,SMALL FORWARD,25,NEW JERSEY NETS,11,0,121,11,34,4,11,4,4,4,13,14,3,3,2,7,30
evansbr01,Brian Evans,SMALL FORWARD,25,MINNESOTA TIMBERWOLVES,5,0,24,2,10,0,2,0,0,2,0,1,2,0,0,1,4
ewingpa01,Patrick Ewing,CENTER,36,NEW YORK KNICKS,38,38,1300,247,568,0,2,163,231,74,303,43,30,100,99,105,657
feickja01,Jamie Feick,CENTER,24,MILWAUKEE BUCKS,2,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0
feickja01,Jamie Feick,POWER FORWARD,24,NEW JERSEY NETS,26,16,849,67,133,0,0,43,60,112,174,24,25,18,34,73,177
ferredu01,Duane Ferrell,SMALL FORWARD,33,GOLDEN STATE WARRIORS,8,0,46,1,14,0,0,3,4,5,1,0,1,1,1,4,5
ferryda01,Danny Ferry,POWER FORWARD,32,CLEVELAND CAVALIERS,50,10,1058,141,296,38,97,29,33,16,86,53,23,10,39,113,349
finlemi01,Michael Finley,SMALL FORWARD,25,DALLAS MAVERICKS,50,50,2051,389,876,45,136,186,226,69,194,218,66,15,107,96,1009
fishede01,Derek Fisher,POINT GUARD,24,LOS ANGELES LAKERS,50,21,1131,99,263,38,97,60,79,21,70,197,61,1,77,95,296
fortsda01,Danny Fortson,POWER FORWARD,22,DENVER NUGGETS,50,38,1417,191,386,0,3,168,231,210,371,32,31,22,77,212,550
fostegr01,Greg Foster,POWER FORWARD,30,UTAH JAZZ,42,1,458,52,138,1,4,13,21,28,55,25,6,8,24,63,118
foxri01,Rick Fox,SMALL FORWARD,29,LOS ANGELES LAKERS,44,1,944,148,330,32,95,66,89,26,63,89,28,10,56,114,394
foylead01,Adonal Foyle,CENTER,23,GOLDEN STATE WARRIORS,44,0,614,52,121,0,0,25,51,79,115,18,15,43,31,90,129
fulleto02,Todd Fuller,CENTER,24,UTAH JAZZ,42,2,462,56,124,0,0,30,50,28,73,6,6,14,27,60,142
fundela01,Lawrence Funderburke,POWER FORWARD,28,SACRAMENTO KINGS,47,2,936,167,299,1,5,85,120,101,121,30,22,23,52,77,420
garneke01,Kevin Garnett,POWER FORWARD,22,MINNESOTA TIMBERWOLVES,47,47,1780,414,900,4,14,145,206,166,323,202,78,83,135,152,977
garnema01,Marlon Garnett,POINT GUARD,23,BOSTON CELTICS,24,0,205,15,51,6,23,15,20,3,18,18,5,1,12,18,51
garrede01,Dean Garrett,CENTER,32,MINNESOTA TIMBERWOLVES,49,37,1054,116,231,0,0,38,51,99,158,28,30,45,29,113,270
garripa01,Pat Garrity,POWER FORWARD,22,PHOENIX SUNS,39,9,538,85,170,7,18,40,56,26,49,18,8,3,20,62,217
gatlich01,Chris Gatling,CENTER,31,NEW JERSEY NETS,18,2,281,36,97,0,1,12,24,21,44,12,8,4,29,40,84
gatlich01,Chris Gatling,CENTER,31,MILWAUKEE BUCKS,30,1,494,81,168,1,7,25,69,31,83,20,24,6,33,78,188
gazean01,Andrew Gaze,SHOOTING GUARD,33,SAN ANTONIO SPURS,19,0,58,8,25,5,16,0,0,2,3,6,2,1,4,7,21
geigema01,Matt Geiger,CENTER,29,PHILADELPHIA 76ERS,50,40,1540,266,555,1,5,141,177,137,225,58,39,40,101,157,674
gillke01,Kendall Gill,SMALL FORWARD,30,NEW JERSEY NETS,50,47,1606,236,593,2,17,114,167,61,183,123,134,26,71,162,588
gilliar01,Armen Gilliam,POWER FORWARD,34,MILWAUKEE BUCKS,34,5,668,101,223,0,1,79,101,33,93,19,22,12,36,48,281
grantbr01,Brian Grant,POWER FORWARD,26,PORTLAND TRAIL BLAZERS,48,46,1525,183,382,0,0,184,226,173,297,67,21,34,96,136,550
grantga01,Gary Grant,POINT GUARD,33,PORTLAND TRAIL BLAZERS,2,0,7,0,1,0,0,0,0,0,0,3,1,0,0,0,0
grantha01,Harvey Grant,POWER FORWARD,33,PHILADELPHIA 76ERS,47,10,798,62,168,1,6,21,29,36,74,23,20,16,21,73,146
grantho01,Horace Grant,POWER FORWARD,33,ORLANDO MAGIC,50,50,1660,198,456,0,2,47,70,117,234,90,46,60,44,99,443
grantpa01,Paul Grant,CENTER,25,MINNESOTA TIMBERWOLVES,4,0,8,1,4,0,0,0,0,1,0,0,0,0,1,4,2
grantpa01,Paul Grant,CENTER,25,MILWAUKEE BUCKS,2,0,5,1,2,0,0,0,0,0,0,0,1,0,1,0,2
grayed01,Ed Gray,SHOOTING GUARD,23,ATLANTA HAWKS,30,3,337,53,182,12,42,28,37,7,21,12,12,1,29,30,146
greenac01,A.C. Green,POWER FORWARD,35,DALLAS MAVERICKS,50,35,924,108,256,0,8,30,52,82,146,25,28,8,19,69,246
greenli01,Litterial Green,POINT GUARD,28,CLEVELAND CAVALIERS,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
guglito01,Tom Gugliotta,POWER FORWARD,29,PHOENIX SUNS,43,43,1563,277,573,2,7,173,218,131,250,121,59,21,88,110,729
hammoto01,Tom Hammonds,POWER FORWARD,31,MINNESOTA TIMBERWOLVES,49,0,716,82,179,0,0,48,75,54,82,20,8,7,32,88,212
hardaan01,Anfernee Hardaway,SHOOTING GUARD,27,ORLANDO MAGIC,50,50,1944,301,717,40,140,149,211,74,210,266,111,23,150,111,791
hardati01,Tim Hardaway,POINT GUARD,32,MIAMI HEAT,48,48,1772,301,752,112,311,121,149,15,137,352,57,6,131,102,835
harpede01,Derek Harper,POINT GUARD,37,LOS ANGELES LAKERS,45,29,1120,120,291,43,117,26,32,13,54,187,44,4,52,66,309
harpero01,Ron Harper,SHOOTING GUARD,35,CHICAGO BULLS,35,35,1107,147,390,27,85,71,101,49,131,115,60,35,65,80,392
harprma01,Matt Harpring,SMALL FORWARD,22,ORLANDO MAGIC,50,22,1114,148,320,10,25,102,143,88,126,45,30,6,73,112,408
harrial01,Al Harrington,POWER FORWARD,18,INDIANA PACERS,21,0,160,18,56,0,5,9,15,20,19,5,4,2,11,26,45
harriot01,Othella Harrington,POWER FORWARD,25,HOUSTON ROCKETS,41,10,903,156,304,0,0,88,122,72,174,15,6,25,61,103,400
harrilu01,Lucious Harris,SHOOTING GUARD,28,NEW JERSEY NETS,36,5,602,73,181,11,50,36,48,21,46,31,18,7,18,52,193
hawkihe01,Hersey Hawkins,SHOOTING GUARD,32,SEATTLE SUPERSONICS,50,34,1644,171,408,55,180,119,132,51,150,123,80,18,80,90,516
hawkimi01,Michael Hawkins,POINT GUARD,26,SACRAMENTO KINGS,24,0,203,14,40,5,19,3,3,10,15,27,3,1,13,14,36
hendeal01,Alan Henderson,SMALL FORWARD,26,ATLANTA HAWKS,38,37,1142,187,423,0,1,100,149,100,150,28,33,19,58,96,474
hendece02,Cedric Henderson,SMALL FORWARD,23,CLEVELAND CAVALIERS,50,48,1517,189,453,2,12,74,91,45,152,113,58,24,97,136,454
hendejr01,J.R. Henderson,SMALL FORWARD,22,VANCOUVER GRIZZLIES,30,0,331,35,96,2,5,25,45,20,27,22,9,4,18,29,97
hendrma01,Mark Hendrickson,POWER FORWARD,24,NEW JERSEY NETS,22,6,399,39,88,0,1,42,50,27,41,13,12,1,15,39,120
hensost01,Steve Henson,POINT GUARD,30,DETROIT PISTONS,4,0,25,1,2,0,0,2,2,0,0,3,1,0,3,1,4
herreca01,Carl Herrera,POWER FORWARD,32,VANCOUVER GRIZZLIES,4,0,42,3,13,0,0,0,2,5,3,3,0,0,4,3,6
herreca01,Carl Herrera,POWER FORWARD,32,DENVER NUGGETS,24,0,265,27,63,0,1,5,9,20,34,1,12,7,12,38,59
hillgr01,Grant Hill,SMALL FORWARD,26,DETROIT PISTONS,50,50,1852,384,802,0,14,285,379,65,290,300,80,27,184,114,1053
hillty01,Tyrone Hill,POWER FORWARD,30,MILWAUKEE BUCKS,17,17,517,50,118,0,0,46,81,51,83,17,18,8,24,68,146
hillty01,Tyrone Hill,POWER FORWARD,30,PHILADELPHIA 76ERS,21,6,587,72,150,0,0,35,69,64,89,18,16,8,35,77,179
hoibefr01,Fred Hoiberg,SHOOTING GUARD,26,INDIANA PACERS,12,0,87,6,21,1,9,6,6,2,9,4,0,0,3,11,19
honeyje01,Jerald Honeycutt,POWER FORWARD,24,MILWAUKEE BUCKS,3,0,12,2,5,0,3,1,2,0,1,0,1,0,1,6,5
honeyje01,Jerald Honeycutt,POWER FORWARD,24,PHILADELPHIA 76ERS,13,0,90,7,27,5,14,6,8,3,8,3,4,2,8,10,25
hornaje01,Jeff Hornacek,SHOOTING GUARD,35,UTAH JAZZ,48,48,1435,214,449,34,81,125,140,33,127,192,52,14,82,95,587
horryro01,Robert Horry,POWER FORWARD,28,LOS ANGELES LAKERS,38,5,744,67,146,20,45,34,46,56,96,56,36,39,49,103,188
houstal01,Allan Houston,SHOOTING GUARD,27,NEW YORK KNICKS,50,50,1815,294,703,57,140,168,195,20,132,137,35,9,130,115,813
