slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
bookeme01,Melvin Booker,POINT GUARD,23,HOUSTON ROCKETS,11,0,131,16,50,3,19,9,11,1,8,21,5,1,12,18,44
bowiean01,Anthony Bowie,SHOOTING GUARD,32,ORLANDO MAGIC,74,4,1078,128,272,12,31,40,46,40,83,105,34,10,55,112,308
boycedo01,Donnie Boyce,SHOOTING GUARD,22,ATLANTA HAWKS,8,0,41,9,23,4,8,2,4,5,5,3,3,1,6,2,24
bradlsh01,Shawn Bradley,CENTER,23,PHILADELPHIA 76ERS,12,11,334,43,97,0,0,19,25,34,72,8,8,38,31,42,105
bradlsh01,Shawn Bradley,CENTER,23,NEW JERSEY NETS,67,57,1995,344,776,1,4,150,221,187,345,55,41,250,148,244,839
braggma01,Marques Bragg,POWER FORWARD,25,MINNESOTA TIMBERWOLVES,53,0,369,54,120,0,0,23,41,38,41,8,17,8,26,71,131
brandte01,Terrell Brandon,POINT GUARD,25,CLEVELAND CAVALIERS,75,75,2570,510,1096,91,235,338,381,47,201,487,132,33,142,146,1449
breauti01,Tim Breaux,SMALL FORWARD,25,HOUSTON ROCKETS,54,4,570,59,161,15,46,28,45,22,38,24,11,8,30,42,161
brickfr01,Frank Brickowski,CENTER,36,SEATTLE SUPERSONICS,63,8,986,123,252,32,79,61,86,26,125,58,26,8,78,185,339
brooksc01,Scott Brooks,POINT GUARD,30,DALLAS MAVERICKS,69,0,716,134,293,25,62,59,69,11,30,100,42,3,43,53,352
brownch01,Chucky Brown,POWER FORWARD,27,HOUSTON ROCKETS,82,82,2019,300,555,1,8,104,150,134,307,89,47,38,94,163,705
brownde01,Dee Brown,POINT GUARD,27,BOSTON CELTICS,65,23,1591,246,616,68,220,135,158,36,100,146,80,12,74,119,695
brownmi01,Mike Brown,CENTER,32,PHILADELPHIA 76ERS,9,1,162,9,16,0,0,8,17,14,23,3,3,2,6,24,26
brownpj01,P.J. Brown,CENTER,26,NEW JERSEY NETS,81,81,2942,354,798,3,15,204,265,215,345,165,79,100,133,249,915
brownra02,Randy Brown,POINT GUARD,27,CHICAGO BULLS,68,0,671,78,192,1,11,28,46,17,49,73,57,12,31,88,185
bryanma01,Mark Bryant,POWER FORWARD,30,HOUSTON ROCKETS,71,9,1587,242,446,0,2,127,177,131,220,52,31,19,85,234,611
buechju01,Jud Buechler,SMALL FORWARD,27,CHICAGO BULLS,74,0,740,112,242,40,90,14,22,45,66,56,34,7,39,70,278
bullama01,Matt Bullard,POWER FORWARD,28,ATLANTA HAWKS,46,0,460,66,162,26,72,16,20,18,42,18,17,11,24,50,174
burresc01,Scott Burrell,SMALL FORWARD,25,CHARLOTTE HORNETS,20,20,693,92,206,37,98,42,56,26,72,47,27,13,43,76,263
burroju01,Junior Burrough,POWER FORWARD,23,BOSTON CELTICS,61,3,495,64,170,0,0,61,93,45,64,15,15,10,40,74,189
butlemi02,Mitchell Butler,SHOOTING GUARD,25,WASHINGTON BULLETS,61,3,858,88,229,13,60,48,83,29,89,67,41,12,67,104,237
caffeja01,Jason Caffey,POWER FORWARD,22,CHICAGO BULLS,57,0,545,71,162,0,1,40,68,51,60,24,12,7,48,91,182
cagemi01,Michael Cage,CENTER,34,CLEVELAND CAVALIERS,82,80,2631,220,396,0,1,50,92,288,441,53,87,79,54,215,490
caldwad01,Adrian Caldwell,POWER FORWARD,29,INDIANA PACERS,51,1,327,46,83,0,0,18,36,42,68,6,9,5,35,73,110
campbel01,Elden Campbell,POWER FORWARD,27,LOS ANGELES LAKERS,82,82,2699,447,888,0,5,249,349,162,461,181,88,212,137,300,1143
carran01,Antoine Carr,SMALL FORWARD,34,UTAH JAZZ,80,0,1532,233,510,0,3,114,144,71,129,74,28,65,78,254,580
carrch01,Chris Carr,SHOOTING GUARD,21,PHOENIX SUNS,60,10,590,90,217,11,42,49,60,27,75,43,10,5,40,77,240
cassesa01,Sam Cassell,POINT GUARD,26,HOUSTON ROCKETS,61,0,1682,289,658,73,210,235,285,51,137,278,53,4,157,166,886
causwdu01,Duane Causwell,CENTER,27,SACRAMENTO KINGS,73,26,1044,90,216,0,1,70,96,86,162,20,27,78,53,173,250
cebalce01,Cedric Ceballos,SMALL FORWARD,26,LOS ANGELES LAKERS,78,71,2628,638,1203,51,184,329,409,215,321,119,94,22,167,144,1656
chapmre01,Rex Chapman,SHOOTING GUARD,28,MIAMI HEAT,56,50,1865,289,679,125,337,83,113,22,123,166,45,10,79,117,786
cheanca01,Calbert Cheaney,SMALL FORWARD,24,WASHINGTON BULLETS,70,70,2324,426,905,52,154,151,214,67,172,154,67,18,129,205,1055
chilcpe01,Pete Chilcutt,POWER FORWARD,27,HOUSTON ROCKETS,74,0,651,73,179,37,98,17,26,51,105,26,19,14,22,65,200
childra01,Randolph Childress,POINT GUARD,23,PORTLAND TRAIL BLAZERS,28,0,250,25,79,13,47,22,27,1,18,32,8,1,28,22,85
childch01,Chris Childs,POINT GUARD,28,NEW JERSEY NETS,78,54,2408,324,778,95,259,259,304,51,194,548,111,8,230,246,1002
chrisdo01,Doug Christie,SMALL FORWARD,25,NEW YORK KNICKS,23,0,218,35,73,10,19,13,22,8,26,25,12,3,19,41,93
chrisdo01,Doug Christie,SMALL FORWARD,25,TORONTO RAPTORS,32,17,818,115,264,36,87,56,71,26,94,92,58,16,76,100,322
churcro01,Robert Churchwell,SHOOTING GUARD,23,GOLDEN STATE WARRIORS,4,0,20,3,8,0,0,0,0,0,3,1,0,0,2,1,6
claxtch01,Charles Claxton,CENTER,25,BOSTON CELTICS,3,0,7,1,2,0,0,0,2,2,0,0,0,1,1,4,2
cokerjo01,John Coker,CENTER,24,PHOENIX SUNS,5,0,11,4,5,0,0,0,0,2,0,1,0,1,0,1,8
colemde01,Derrick Coleman,POWER FORWARD,28,PHILADELPHIA 76ERS,11,11,294,48,118,7,21,20,32,13,59,31,4,10,28,30,123
colesbi01,Bimbo Coles,POINT GUARD,27,MIAMI HEAT,52,52,1882,231,559,63,172,139,173,38,163,296,63,12,123,175,664
colesbi01,Bimbo Coles,POINT GUARD,27,GOLDEN STATE WARRIORS,29,3,733,87,218,25,82,29,38,11,48,126,31,5,48,78,228
conloma01,Marty Conlon,CENTER,28,MILWAUKEE BUCKS,74,1,958,153,327,5,30,84,110,58,119,68,20,11,79,126,395
cookan01,Anthony Cook,POWER FORWARD,28,PORTLAND TRAIL BLAZERS,11,0,60,7,16,0,2,1,4,5,7,2,0,1,1,8,15
corbity01,Tyrone Corbin,SMALL FORWARD,33,SACRAMENTO KINGS,49,2,930,117,259,1,12,77,92,55,124,61,47,17,50,96,312
corbity01,Tyrone Corbin,SMALL FORWARD,33,MIAMI HEAT,22,0,354,38,92,2,6,23,28,26,39,23,16,3,17,51,101
courtjo01,Joe Courtney,POWER FORWARD,26,CLEVELAND CAVALIERS,23,0,200,15,35,0,0,8,18,24,25,9,5,6,17,35,38
crottjo01,John Crotty,POINT GUARD,26,CLEVELAND CAVALIERS,58,4,617,51,114,8,27,62,72,20,34,102,22,6,51,60,172
cummite01,Terry Cummings,POWER FORWARD,34,MILWAUKEE BUCKS,81,13,1777,270,584,1,7,104,160,162,283,89,56,30,69,263,645
curryde01,Dell Curry,SHOOTING GUARD,31,CHARLOTTE HORNETS,82,29,2371,441,974,164,406,146,171,68,196,176,108,25,130,173,1192
currymi01,Michael Curry,SMALL FORWARD,27,WASHINGTON BULLETS,5,0,34,3,10,0,3,4,4,2,3,1,1,0,1,3,10
currymi01,Michael Curry,SHOOTING GUARD,27,DETROIT PISTONS,41,1,749,70,151,20,50,41,58,25,55,26,23,2,23,89,201
cvetkra01,Rastko Cvetković,CENTER,25,DENVER NUGGETS,14,0,48,5,16,0,1,0,4,4,7,3,2,1,3,11,10
danilsa01,Sasha Danilović,SHOOTING GUARD,25,MIAMI HEAT,19,18,542,83,184,34,78,55,72,12,34,47,15,3,37,49,255
dareyi01,Yinka Dare,CENTER,23,NEW JERSEY NETS,58,23,626,63,144,0,0,38,62,56,125,0,8,40,72,117,164
davisan01,Antonio Davis,POWER FORWARD,27,INDIANA PACERS,82,14,2092,236,482,1,2,246,345,188,313,43,33,66,87,248,719
davisda01,Dale Davis,POWER FORWARD,26,INDIANA PACERS,78,77,2617,334,599,0,0,135,289,252,457,76,56,112,119,238,803
davishu01,Hubert Davis,SHOOTING GUARD,25,NEW YORK KNICKS,74,14,1773,275,566,127,267,112,129,35,88,103,31,8,63,120,789
davisma02,Mark Davis,SMALL FORWARD,22,MINNESOTA TIMBERWOLVES,57,0,571,55,149,4,13,74,116,56,69,47,40,22,68,92,188
daviste01,Terry Davis,POWER FORWARD,28,DALLAS MAVERICKS,28,0,501,55,108,0,0,27,47,43,74,21,10,4,25,66,137
dayto01,Todd Day,SHOOTING GUARD,26,MILWAUKEE BUCKS,8,0,171,22,71,5,25,24,26,8,14,5,4,3,11,27,73
dayto01,Todd Day,SHOOTING GUARD,26,BOSTON CELTICS,71,12,1636,277,746,95,277,200,261,62,140,102,77,48,98,198,849
declean01,Andrew DeClercq,CENTER,22,GOLDEN STATE WARRIORS,22,1,203,24,50,0,1,11,19,18,21,9,7,5,4,30,59
deherte01,Terry Dehere,POINT GUARD,24,LOS ANGELES CLIPPERS,82,10,2018,315,686,139,316,247,327,41,102,350,54,16,191,239,1016
delnevi01,Vinny Del Negro,SHOOTING GUARD,29,SAN ANTONIO SPURS,82,82,2766,478,962,57,150,178,214,36,236,315,85,6,100,166,1191
delebi01,Bison Dele,CENTER,26,LOS ANGELES CLIPPERS,65,65,2157,416,766,1,6,196,267,149,343,122,70,55,190,226,1029
dempsde01,Dell Demps,SHOOTING GUARD,25,SAN ANTONIO SPURS,16,0,87,19,33,1,2,14,17,2,7,8,3,1,12,10,53
divacvl01,Vlade Divac,CENTER,27,LOS ANGELES LAKERS,79,79,2470,414,807,3,18,189,295,198,481,261,76,131,199,274,1020
douglsh01,Sherman Douglas,POINT GUARD,29,BOSTON CELTICS,10,4,234,36,84,1,7,25,40,6,17,39,2,0,29,16,98
douglsh01,Sherman Douglas,POINT GUARD,29,MILWAUKEE BUCKS,69,62,2101,309,601,39,103,135,179,49,108,397,61,5,165,147,792
drexlcl01,Clyde Drexler,SHOOTING GUARD,33,HOUSTON ROCKETS,52,51,1997,331,764,78,235,265,338,97,276,302,105,24,134,153,1005
duckwke01,Kevin Duckworth,CENTER,31,MILWAUKEE BUCKS,8,1,58,3,14,0,0,3,6,2,5,2,2,0,2,19,9
dudlech02,Chris Dudley,CENTER,30,PORTLAND TRAIL BLAZERS,80,61,1924,162,358,0,1,80,157,239,481,37,41,100,79,251,404
dumarjo01,Joe Dumars,POINT GUARD,32,DETROIT PISTONS,67,40,2193,255,598,121,298,162,197,28,110,265,43,3,97,106,793
dumasri02,Richard Dumas,POWER FORWARD,26,PHILADELPHIA 76ERS,39,14,739,95,203,2,9,49,70,42,57,44,42,6,49,79,241
dumasto01,Tony Dumas,SHOOTING GUARD,23,DALLAS MAVERICKS,67,12,1284,274,655,74,207,154,257,58,57,99,42,13,77,128,776
eacklle01,Ledell Eackles,SHOOTING GUARD,29,WASHINGTON BULLETS,55,26,1238,161,377,54,128,98,118,44,104,86,28,3,57,84,474
earlac01,Acie Earl,CENTER,25,TORONTO RAPTORS,42,7,655,117,276,0,3,82,114,51,78,27,18,37,49,73,316
edneyty01,Tyus Edney,POINT GUARD,22,SACRAMENTO KINGS,80,60,2481,305,740,53,144,197,252,63,138,491,89,3,192,203,860
edwarbl01,Blue Edwards,SMALL FORWARD,30,VANCOUVER GRIZZLIES,82,82,2773,401,956,84,245,157,208,98,248,212,118,46,170,243,1043
edwardo01,Doug Edwards,POWER FORWARD,25,VANCOUVER GRIZZLIES,31,0,519,32,91,0,4,29,38,35,52,39,10,18,29,51,93
edwarja01,James Edwards,CENTER,40,CHICAGO BULLS,28,0,274,41,110,0,0,16,26,15,25,11,1,8,21,61,98
edwarke01,Kevin Edwards,SHOOTING GUARD,30,NEW JERSEY NETS,34,33,1007,142,390,42,104,68,84,14,61,71,54,7,68,67,394
ehlocr01,Craig Ehlo,SHOOTING GUARD,34,ATLANTA HAWKS,79,8,1758,253,591,82,221,81,103,65,191,138,85,9,104,138,669
eisleho01,Howard Eisley,POINT GUARD,23,UTAH JAZZ,65,0,961,104,242,14,62,65,77,22,56,146,29,3,77,130,287
eliema01,Mario Elie,SMALL FORWARD,32,HOUSTON ROCKETS,45,16,1385,180,357,41,127,98,115,47,108,138,45,11,59,93,499
elliose01,Sean Elliott,SMALL FORWARD,27,SAN ANTONIO SPURS,77,77,2901,525,1127,161,392,326,423,69,327,211,69,33,198,178,1537
ellisda01,Dale Ellis,SMALL FORWARD,35,DENVER NUGGETS,81,52,2626,459,959,150,364,136,179,88,227,139,57,7,98,191,1204
ellisla01,LaPhonso Ellis,SMALL FORWARD,25,DENVER NUGGETS,45,28,1269,189,432,4,22,89,148,93,229,74,36,33,83,163,471
ellisle02,LeRon Ellis,CENTER,26,MIAMI HEAT,12,1,74,5,22,0,0,3,6,5,3,4,2,3,3,11,13
ellispe01,Pervis Ellison,CENTER,28,BOSTON CELTICS,69,29,1431,145,295,0,0,75,117,151,300,62,39,99,84,207,365
esposvi01,Vincenzo Esposito,POINT GUARD,26,TORONTO RAPTORS,30,0,282,36,100,13,56,31,39,4,12,23,7,0,39,27,116
ewingpa01,Patrick Ewing,CENTER,33,NEW YORK KNICKS,76,76,2783,678,1456,4,28,351,461,157,649,160,68,184,221,247,1711
ferredu01,Duane Ferrell,SMALL FORWARD,30,INDIANA PACERS,54,6,591,80,166,0,8,42,57,32,61,30,23,3,34,83,202
ferryda01,Danny Ferry,POWER FORWARD,29,CLEVELAND CAVALIERS,82,79,2680,422,919,143,363,103,134,71,238,191,57,37,122,233,1090
finlemi01,Michael Finley,SMALL FORWARD,22,PHOENIX SUNS,82,72,3212,465,976,61,186,242,323,139,235,289,85,31,133,199,1233
fishma01,Matt Fish,CENTER,26,NEW YORK KNICKS,2,1,17,6,10,0,0,0,1,3,0,1,0,1,0,3,12
fishma01,Matt Fish,CENTER,26,DENVER NUGGETS,16,0,117,15,26,0,0,10,18,7,11,7,3,6,3,16,40
flemive01,Vern Fleming,POINT GUARD,33,NEW JERSEY NETS,77,3,1747,227,524,3,28,133,177,49,121,255,41,5,122,115,590
fordsh01,Sherell Ford,SMALL FORWARD,23,SEATTLE SUPERSONICS,28,1,139,30,80,4,25,26,34,12,12,5,8,1,6,27,90
fostegr01,Greg Foster,CENTER,27,UTAH JAZZ,73,2,803,107,244,1,8,61,72,53,125,25,7,22,58,120,276
foxri01,Rick Fox,SMALL FORWARD,26,BOSTON CELTICS,81,81,2588,421,928,99,272,196,254,158,292,369,113,41,216,290,1137
gamblke01,Kevin Gamble,SMALL FORWARD,30,MIAMI HEAT,44,13,1033,117,297,38,91,33,38,14,72,82,31,5,32,119,305
gamblke01,Kevin Gamble,SMALL FORWARD,30,SACRAMENTO KINGS,21,0,292,35,82,6,23,5,10,7,20,18,4,3,11,28,81
garneke01,Kevin Garnett,SMALL FORWARD,19,MINNESOTA TIMBERWOLVES,80,43,2293,361,735,8,28,105,149,175,326,145,86,131,110,189,835
gatlich01,Chris Gatling,POWER FORWARD,28,GOLDEN STATE WARRIORS,47,2,862,171,308,0,1,84,132,78,164,26,19,29,60,135,426
gatlich01,Chris Gatling,POWER FORWARD,28,MIAMI HEAT,24,0,565,155,259,0,0,55,75,51,124,17,17,11,35,82,365
gattike01,Kenny Gattison,POWER FORWARD,31,VANCOUVER GRIZZLIES,25,14,570,91,190,0,0,47,78,35,79,14,10,11,40,75,229
geigema01,Matt Geiger,CENTER,26,CHARLOTTE HORNETS,77,50,2349,357,666,3,8,149,205,201,448,60,46,63,137,290,866
gillke01,Kendall Gill,SHOOTING GUARD,27,CHARLOTTE HORNETS,36,36,1265,179,372,17,54,89,117,56,133,225,42,22,110,101,464
gillke01,Kendall Gill,SHOOTING GUARD,27,NEW JERSEY NETS,11,10,418,67,152,9,25,49,59,16,27,35,22,2,21,30,192
gilliar01,Armen Gilliam,SMALL FORWARD,31,NEW JERSEY NETS,78,76,2856,576,1216,0,1,277,350,241,472,140,73,53,177,180,1429
glassge01,Gerald Glass,SMALL FORWARD,28,NEW JERSEY NETS,10,0,56,10,28,1,5,0,0,5,1,4,2,1,0,5,21
glassge01,Gerald Glass,SMALL FORWARD,28,CHARLOTTE HORNETS,5,0,15,2,5,0,1,1,1,1,1,0,1,0,0,5,5
goldwan01,Anthony Goldwire,POINT GUARD,24,CHARLOTTE HORNETS,42,8,621,76,189,33,83,46,60,8,35,112,16,0,63,79,231
grahagr01,Greg Graham,SHOOTING GUARD,25,PHILADELPHIA 76ERS,8,3,128,17,32,7,14,15,17,5,10,11,5,0,17,16,56
grahagr01,Greg Graham,SHOOTING GUARD,25,NEW JERSEY NETS,45,2,485,61,161,25,68,37,51,12,30,41,20,1,29,48,184
grandro01,Ron Grandison,POWER FORWARD,31,MIAMI HEAT,18,3,235,13,39,4,13,13,19,14,22,10,8,1,11,27,43
grandro01,Ron Grandison,POWER FORWARD,31,ATLANTA HAWKS,4,0,19,2,4,0,1,0,0,1,5,1,0,0,0,0,4
grandro01,Ron Grandison,POWER FORWARD,31,NEW YORK KNICKS,6,0,57,7,15,0,0,4,6,5,8,2,4,1,1,4,18
grantbr01,Brian Grant,POWER FORWARD,23,SACRAMENTO KINGS,78,75,2398,427,842,4,17,262,358,175,370,127,40,103,185,269,1120
grantga01,Gary Grant,POINT GUARD,30,NEW YORK KNICKS,47,1,596,88,181,8,24,48,58,12,40,69,39,3,45,91,232
grantgr01,Greg Grant,POINT GUARD,29,PHILADELPHIA 76ERS,11,2,280,18,48,4,18,5,6,3,18,60,12,2,15,28,45
grantgr01,Greg Grant,POINT GUARD,29,WASHINGTON BULLETS,10,0,138,11,28,2,10,0,0,1,5,23,8,0,10,8,24
grantgr01,Greg Grant,POINT GUARD,29,DENVER NUGGETS,10,0,109,6,23,2,6,0,0,3,4,14,2,0,5,7,14
grantha01,Harvey Grant,POWER FORWARD,30,PORTLAND TRAIL BLAZERS,76,75,2394,314,679,21,67,60,110,117,244,111,60,43,82,173,709
grantho01,Horace Grant,POWER FORWARD,30,ORLANDO MAGIC,63,62,2286,347,677,1,6,152,207,178,402,170,62,74,64,144,847
greenac01,A.C. Green,SMALL FORWARD,32,PHOENIX SUNS,82,36,2113,215,444,14,52,168,237,166,388,72,45,23,79,141,612
guglito01,Tom Gugliotta,POWER FORWARD,26,MINNESOTA TIMBERWOLVES,78,78,2835,473,1004,26,86,289,374,176,514,238,139,96,234,265,1261
haleyja01,Jack Haley,CENTER,32,CHICAGO BULLS,1,0,7,2,6,0,0,1,2,1,1,0,0,0,1,2,5
hamilth01,Thomas Hamilton,CENTER,20,BOSTON CELTICS,11,0,70,9,31,0,0,7,18,10,12,1,0,9,9,12,25
hammige01,Geert Hammink,CENTER,26,ORLANDO MAGIC,3,0,7,1,2,0,0,2,4,2,1,0,0,0,2,1,4
hammige01,Geert Hammink,CENTER,26,GOLDEN STATE WARRIORS,3,0,10,1,2,0,0,2,3,0,1,0,0,0,0,1,4
hammoto01,Tom Hammonds,POWER FORWARD,28,DENVER NUGGETS,71,4,1045,127,268,0,0,88,115,85,138,23,23,13,48,137,342
hancoda01,Darrin Hancock,SMALL FORWARD,24,CHARLOTTE HORNETS,63,7,838,112,214,1,3,47,73,40,58,47,28,5,56,94,272
hardaan01,Anfernee Hardaway,POINT GUARD,24,ORLANDO MAGIC,82,82,3015,623,1215,89,283,445,580,129,225,582,166,41,229,160,1780
hardati01,Tim Hardaway,POINT GUARD,29,GOLDEN STATE WARRIORS,52,18,1487,255,606,85,232,140,182,22,109,360,74,11,125,131,735
hardati01,Tim Hardaway,POINT GUARD,29,MIAMI HEAT,28,28,1047,164,386,53,147,101,123,13,85,280,58,6,110,70,482
harpede01,Derek Harper,POINT GUARD,34,NEW YORK KNICKS,82,82,2893,436,939,121,325,156,206,32,170,352,131,5,178,201,1149
harpero01,Ron Harper,POINT GUARD,32,CHICAGO BULLS,80,80,1886,234,501,28,104,98,139,74,139,208,105,32,73,137,594
harrilu01,Lucious Harris,SHOOTING GUARD,25,DALLAS MAVERICKS,61,1,1016,183,397,47,125,68,87,41,81,79,35,3,46,56,481
harvean01,Antonio Harvey,POWER FORWARD,25,VANCOUVER GRIZZLIES,18,6,410,39,95,0,2,20,43,27,67,9,14,21,18,38,98
harvean01,Antonio Harvey,POWER FORWARD,25,LOS ANGELES CLIPPERS,37,9,411,44,129,0,0,18,40,42,64,6,13,26,26,38,106
hawkihe01,Hersey Hawkins,SHOOTING GUARD,29,SEATTLE SUPERSONICS,82,82,2823,443,936,146,380,249,285,86,211,218,149,14,164,172,1281
heggsal01,Alvin Heggs,SMALL FORWARD,28,HOUSTON ROCKETS,4,0,14,3,5,0,0,2,3,1,1,0,0,0,0,0,8
hendeal01,Alan Henderson,POWER FORWARD,23,ATLANTA HAWKS,79,4,1416,192,434,0,3,119,200,164,192,51,44,43,87,217,503
herreca01,Carl Herrera,POWER FORWARD,29,SAN ANTONIO SPURS,44,6,393,40,97,0,1,5,17,30,51,16,9,8,29,61,85
higgise01,Sean Higgins,SMALL FORWARD,27,PHILADELPHIA 76ERS,44,4,916,134,323,48,129,35,37,20,72,55,24,11,49,90,351
hillgr01,Grant Hill,SMALL FORWARD,23,DETROIT PISTONS,80,80,3260,564,1221,5,26,485,646,127,656,548,100,48,263,242,1618
hillty01,Tyrone Hill,POWER FORWARD,27,CLEVELAND CAVALIERS,44,2,929,130,254,0,0,81,135,94,150,33,31,20,64,144,341
hodgedo01,Donald Hodge,CENTER,26,DALLAS MAVERICKS,13,0,113,9,24,0,0,0,0,9,13,4,1,8,2,26,18
