slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
beysa01,Saddiq Bey,SMALL FORWARD,23,ATLANTA HAWKS,25,7,629,108,230,50,125,25,29,39,81,34,20,1,17,37,291
birchkh01,Khem Birch,CENTER,30,TORONTO RAPTORS,20,0,162,19,32,1,2,4,5,8,17,7,5,5,8,24,43
bitadgo01,Goga Bitadze,CENTER,23,INDIANA PACERS,21,0,202,27,52,4,14,11,24,25,24,18,9,10,12,34,69
bitadgo01,Goga Bitadze,CENTER,23,ORLANDO MAGIC,17,1,255,42,73,2,12,12,18,36,52,21,7,16,10,30,98
biyombi01,Bismack Biyombo,CENTER,30,PHOENIX SUNS,61,14,874,119,206,0,0,25,70,89,171,56,18,88,51,114,263
boehebu01,Buddy Boeheim,SMALL FORWARD,23,DETROIT PISTONS,10,0,90,5,27,4,25,2,2,2,4,4,2,0,0,6,16
bogdabo01,Bogdan Bogdanović,SHOOTING GUARD,30,ATLANTA HAWKS,54,9,1508,273,611,146,360,64,77,23,142,150,43,18,65,86,756
bogdabo02,Bojan Bogdanović,POWER FORWARD,33,DETROIT PISTONS,59,59,1893,430,882,145,353,268,303,36,187,152,34,8,135,113,1273
bolbo01,Bol Bol,POWER FORWARD,23,ORLANDO MAGIC,70,33,1505,261,478,30,113,82,108,69,336,69,30,85,112,92,634
bolmale01,Leandro Bolmaro,SMALL FORWARD,22,UTAH JAZZ,14,0,68,3,20,0,4,0,0,4,3,7,3,1,7,10,6
bookede01,Devin Booker,SHOOTING GUARD,26,PHOENIX SUNS,53,53,1835,527,1067,111,316,306,358,46,194,293,51,18,145,159,1471
bostobr01,Brandon Boston Jr.,SMALL FORWARD,21,LOS ANGELES CLIPPERS,22,1,248,51,122,12,29,29,38,7,23,20,9,0,12,21,143
bouchch01,Chris Boucher,POWER FORWARD,30,TORONTO RAPTORS,76,0,1523,261,529,62,189,128,168,157,264,29,47,64,41,143,712
bouknja01,James Bouknight,SHOOTING GUARD,22,CHARLOTTE HORNETS,34,0,515,69,193,33,109,20,30,8,64,41,14,5,32,49,191
bouyeja01,Jamaree Bouyea,POINT GUARD,23,MIAMI HEAT,4,0,65,6,13,2,5,1,2,1,4,4,4,2,4,5,15
bouyeja01,Jamaree Bouyea,POINT GUARD,23,WASHINGTON WIZARDS,1,0,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0
bradlto01,Tony Bradley,CENTER,25,CHICAGO BULLS,12,0,33,6,12,3,5,4,4,1,10,1,1,1,1,2,19
branhma01,Malaki Branham,SHOOTING GUARD,19,SAN ANTONIO SPURS,66,32,1550,269,611,77,255,58,70,28,153,127,33,7,76,115,673
brantja01,Jarrell Brantley,POWER FORWARD,26,UTAH JAZZ,4,0,39,8,14,4,9,2,2,1,5,3,0,2,2,3,22
braunch01,Christian Braun,SHOOTING GUARD,21,DENVER NUGGETS,76,6,1181,143,289,34,96,40,64,48,133,59,41,17,35,101,360
bridgmi01,Mikal Bridges,SMALL FORWARD,26,PHOENIX SUNS,56,56,2040,354,764,101,261,156,174,56,187,201,65,45,78,115,965
bridgmi01,Mikal Bridges,SHOOTING GUARD,26,BROOKLYN NETS,27,27,923,239,503,68,181,160,179,23,98,72,26,16,49,44,706
brissos01,Oshae Brissett,POWER FORWARD,24,INDIANA PACERS,65,2,1083,123,319,48,155,104,145,62,156,44,33,13,34,79,398
brogdma01,Malcolm Brogdon,POINT GUARD,30,BOSTON CELTICS,67,0,1744,354,732,132,297,160,184,42,238,248,45,18,98,109,1000
brookdi01,Dillon Brooks,SMALL FORWARD,27,MEMPHIS GRIZZLIES,73,73,2214,392,991,143,439,120,154,45,199,189,65,16,104,240,1047
brownbr01,Bruce Brown,SMALL FORWARD,26,DENVER NUGGETS,80,31,2280,358,741,91,254,116,153,63,265,268,87,51,123,190,923
browngr01,Greg Brown III,POWER FORWARD,21,PORTLAND TRAIL BLAZERS,16,0,93,11,28,1,7,5,12,2,17,3,4,5,6,13,28
brownja02,Jaylen Brown,SMALL FORWARD,26,BOSTON CELTICS,67,67,2405,679,1383,163,487,263,344,78,381,232,75,26,197,172,1784
brownke03,Kendall Brown,SHOOTING GUARD,19,INDIANA PACERS,6,0,40,4,7,0,1,1,2,2,4,3,4,0,2,9,9
brownmo01,Moses Brown,CENTER,23,LOS ANGELES CLIPPERS,34,1,288,61,96,0,0,33,72,57,82,4,3,14,14,38,155
brownmo01,Moses Brown,CENTER,23,BROOKLYN NETS,2,0,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0
brownst02,Sterling Brown,SMALL FORWARD,27,LOS ANGELES LAKERS,4,0,24,0,4,0,2,0,0,3,5,2,3,0,0,4,0
browntr01,Troy Brown Jr.,SMALL FORWARD,23,LOS ANGELES LAKERS,76,45,1860,200,465,107,281,34,39,62,246,95,59,16,49,120,541
brunsja01,Jalen Brunson,POINT GUARD,26,NEW YORK KNICKS,68,68,2379,587,1195,134,322,325,392,40,201,421,61,15,142,152,1633
bryanth01,Thomas Bryant,CENTER,25,LOS ANGELES LAKERS,41,25,876,197,301,22,50,80,108,67,212,29,14,23,28,77,496
bryanth01,Thomas Bryant,CENTER,25,DENVER NUGGETS,18,1,205,33,68,4,9,13,18,19,41,2,2,7,10,25,83
bullore01,Reggie Bullock,SMALL FORWARD,31,DALLAS MAVERICKS,78,55,2364,192,470,151,397,26,37,32,251,108,54,13,36,166,561
burksal01,Alec Burks,SHOOTING GUARD,31,DETROIT PISTONS,51,8,1122,200,459,99,239,153,188,19,139,114,38,8,58,98,652
burtode02,Deonte Burton,POWER FORWARD,29,SACRAMENTO KINGS,2,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0
butleja02,Jared Butler,POINT GUARD,22,OKLAHOMA CITY THUNDER,6,1,77,15,32,7,14,0,0,1,3,8,5,0,5,5,37
butleji01,Jimmy Butler,POWER FORWARD,33,MIAMI HEAT,64,64,2138,479,888,36,103,472,555,141,234,340,117,21,101,80,1466
butlejo01,John Butler,CENTER,20,PORTLAND TRAIL BLAZERS,19,1,221,17,53,8,35,3,4,3,14,11,7,9,1,22,45
cainja01,Jamal Cain,POWER FORWARD,23,MIAMI HEAT,18,0,240,37,66,7,20,17,22,15,37,12,11,1,6,21,98
caldwke01,Kentavious Caldwell-Pope,SHOOTING GUARD,29,DENVER NUGGETS,76,76,2381,292,632,135,319,103,125,35,173,183,112,35,86,145,822
campafa01,Facundo Campazzo,POINT GUARD,31,DALLAS MAVERICKS,8,0,52,3,13,3,11,1,2,0,2,9,6,0,3,3,10
cancavl01,Vlatko Čančar,POWER FORWARD,25,DENVER NUGGETS,60,9,889,108,227,43,115,38,41,24,104,80,22,14,37,84,297
capelca01,Clint Capela,CENTER,28,ATLANTA HAWKS,65,63,1730,350,536,0,1,79,131,258,459,58,45,79,54,139,779
careyve01,Vernon Carey Jr.,CENTER,21,WASHINGTON WIZARDS,11,0,28,2,8,0,0,2,2,3,8,3,2,2,2,5,6
carteje01,Jevon Carter,POINT GUARD,27,MILWAUKEE BUCKS,81,39,1810,239,565,142,337,31,38,35,167,197,66,29,78,158,651
cartewe01,Wendell Carter Jr.,CENTER,23,ORLANDO MAGIC,57,54,1690,322,613,80,225,144,195,120,377,132,30,33,106,159,868
cartemi01,Michael Carter-Williams,POINT GUARD,31,ORLANDO MAGIC,4,0,44,6,14,1,3,4,7,1,4,7,1,1,4,5,17
carusal01,Alex Caruso,POINT GUARD,28,CHICAGO BULLS,67,36,1575,130,286,55,151,59,73,42,154,193,98,46,77,159,374
champju02,Julian Champagnie,SMALL FORWARD,21,PHILADELPHIA 76ERS,2,0,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0
champju02,Julian Champagnie,SMALL FORWARD,21,SAN ANTONIO SPURS,15,3,313,59,128,33,81,14,17,10,50,10,5,5,11,26,165
champju01,Justin Champagnie,SMALL FORWARD,21,TORONTO RAPTORS,3,0,11,3,3,0,0,0,0,1,3,1,0,0,0,1,6
champju01,Justin Champagnie,SMALL FORWARD,21,BOSTON CELTICS,2,0,23,2,12,1,5,0,0,2,2,3,1,0,0,1,5
chandke01,Kennedy Chandler,POINT GUARD,20,MEMPHIS GRIZZLIES,36,0,281,35,83,2,15,6,13,9,29,58,12,5,18,15,78
chrisma02,Max Christie,SHOOTING GUARD,19,LOS ANGELES LAKERS,41,3,512,44,106,26,62,14,16,7,68,21,9,7,13,33,128
chrisjo01,Josh Christopher,SHOOTING GUARD,21,HOUSTON ROCKETS,64,2,786,153,329,21,89,45,60,20,51,73,33,15,60,59,372
clarkbr01,Brandon Clarke,POWER FORWARD,26,MEMPHIS GRIZZLIES,56,8,1090,229,349,1,6,99,137,92,218,72,34,37,55,131,558
clarkjo01,Jordan Clarkson,SHOOTING GUARD,30,UTAH JAZZ,61,61,1988,458,1031,155,459,200,245,72,174,270,33,13,186,120,1271
claxtni01,Nic Claxton,CENTER,23,BROOKLYN NETS,76,76,2271,414,587,0,2,133,246,184,518,144,65,189,96,212,961
coffeam01,Amir Coffey,SMALL FORWARD,25,LOS ANGELES CLIPPERS,50,9,625,56,145,11,40,49,63,17,36,53,7,5,21,50,172
collijo01,John Collins,POWER FORWARD,25,ATLANTA HAWKS,71,71,2130,359,707,70,240,143,178,77,385,85,42,73,79,220,931
colliza01,Zach Collins,CENTER,25,SAN ANTONIO SPURS,63,26,1441,284,548,55,147,108,142,116,286,180,37,49,129,199,731
comanch01,Chance Comanche,CENTER,26,PORTLAND TRAIL BLAZERS,1,0,21,3,5,0,0,1,4,2,1,0,0,1,0,0,7
conlemi01,Mike Conley,POINT GUARD,35,UTAH JAZZ,43,42,1276,153,375,77,213,78,96,17,90,330,44,10,74,94,461
conlemi01,Mike Conley,POINT GUARD,35,MINNESOTA TIMBERWOLVES,24,24,753,108,235,58,138,63,73,16,59,120,29,4,29,45,337
connapa01,Pat Connaughton,SMALL FORWARD,30,MILWAUKEE BUCKS,61,33,1443,165,421,109,322,27,41,50,233,77,37,11,33,69,466
cooksxa01,Xavier Cooks,POWER FORWARD,27,WASHINGTON WIZARDS,10,1,126,17,28,0,1,4,10,16,22,6,6,4,8,13,38
covinro01,Robert Covington,POWER FORWARD,32,LOS ANGELES CLIPPERS,48,0,779,102,229,54,136,30,40,31,135,57,38,33,32,86,288
craigto01,Torrey Craig,POWER FORWARD,32,PHOENIX SUNS,79,60,1948,228,500,100,253,32,45,145,281,117,50,62,73,179,588
crowdja01,Jae Crowder,POWER FORWARD,32,MILWAUKEE BUCKS,18,3,340,45,94,24,55,10,12,17,52,27,12,6,7,27,124
culveja01,Jarrett Culver,SMALL FORWARD,23,ATLANTA HAWKS,10,1,137,17,43,1,12,9,13,10,28,6,6,2,7,14,44
cunnica01,Cade Cunningham,POINT GUARD,21,DETROIT PISTONS,12,12,400,93,224,17,61,36,43,12,62,72,10,7,39,34,239
curryse01,Seth Curry,SHOOTING GUARD,32,BROOKLYN NETS,61,7,1211,208,449,94,232,51,55,13,87,99,36,7,51,96,561
curryst01,Stephen Curry,POINT GUARD,34,GOLDEN STATE WARRIORS,56,56,1941,559,1133,273,639,257,281,39,302,352,52,20,179,117,1648
daniedy01,Dyson Daniels,POINT GUARD,19,NEW ORLEANS PELICANS,59,11,1042,87,208,27,86,26,40,36,152,134,43,11,57,99,227
davisan02,Anthony Davis,CENTER,29,LOS ANGELES LAKERS,56,54,1904,542,962,19,74,348,444,195,507,148,59,114,122,146,1451
davisjo06,Johnny Davis,SHOOTING GUARD,20,WASHINGTON WIZARDS,28,5,423,66,171,17,70,14,27,10,55,28,10,8,17,48,163
daviste02,Terence Davis,SHOOTING GUARD,25,SACRAMENTO KINGS,64,5,841,154,364,89,243,34,43,20,119,67,43,12,53,104,431
davisjd01,JD Davison,SHOOTING GUARD,20,BOSTON CELTICS,12,0,66,8,19,2,7,1,2,2,7,11,2,2,4,5,19
daysda01,Darius Days,SMALL FORWARD,23,HOUSTON ROCKETS,4,0,25,5,12,3,10,2,2,1,5,1,0,1,0,2,15
dedmode01,Dewayne Dedmon,CENTER,33,MIAMI HEAT,30,0,350,64,129,11,37,32,44,28,81,16,7,14,19,61,171
dedmode01,Dewayne Dedmon,CENTER,33,PHILADELPHIA 76ERS,8,1,76,13,22,1,2,1,5,6,19,10,2,5,6,14,28
dellama01,Matthew Dellavedova,POINT GUARD,32,SACRAMENTO KINGS,32,0,213,17,50,9,27,4,7,1,12,41,7,0,10,20,47
derozde01,DeMar DeRozan,SMALL FORWARD,33,CHICAGO BULLS,74,74,2682,657,1303,46,142,456,523,34,309,377,83,36,153,186,1816
diabamo01,Moussa Diabaté,CENTER,21,LOS ANGELES CLIPPERS,22,1,195,24,47,1,2,10,16,31,19,4,7,8,9,15,59
diakima01,Mamadi Diakite,CENTER,26,CLEVELAND CAVALIERS,22,2,176,24,50,7,21,2,2,8,22,8,4,9,12,26,57
diallha01,Hamidou Diallo,SMALL FORWARD,24,DETROIT PISTONS,56,0,996,215,375,5,21,87,148,57,137,55,53,16,71,124,522
dienggo01,Gorgui Dieng,CENTER,33,SAN ANTONIO SPURS,31,1,358,45,117,21,75,10,13,27,80,53,4,14,32,57,121
diengou01,Ousmane Dieng,POWER FORWARD,19,OKLAHOMA CITY THUNDER,39,1,569,76,181,26,98,15,23,19,86,46,14,7,26,42,193
dinwisp01,Spencer Dinwiddie,SHOOTING GUARD,29,DALLAS MAVERICKS,53,53,1808,316,694,138,341,170,207,19,144,279,39,16,90,124,940
dinwisp01,Spencer Dinwiddie,POINT GUARD,29,BROOKLYN NETS,26,26,917,144,356,43,149,98,123,9,98,236,28,8,55,63,429
divindo01,Donte DiVincenzo,SHOOTING GUARD,26,GOLDEN STATE WARRIORS,72,36,1894,235,540,150,378,58,71,80,245,252,97,10,112,133,678
doncilu01,Luka Dončić,POINT GUARD,23,DALLAS MAVERICKS,66,66,2391,719,1449,185,541,515,694,54,515,529,90,33,236,166,2138
dorsety01,Tyler Dorsey,SMALL FORWARD,26,DALLAS MAVERICKS,3,0,8,4,5,1,2,0,0,1,1,0,0,0,0,0,9
dortlu01,Luguentz Dort,SMALL FORWARD,23,OKLAHOMA CITY THUNDER,74,73,2272,339,873,135,409,200,259,128,216,154,75,23,92,243,1013
dosunay01,Ayo Dosunmu,SHOOTING GUARD,23,CHICAGO BULLS,80,51,2098,281,570,59,189,66,82,45,175,206,62,26,99,182,687
dotsode01,Devon Dotson,POINT GUARD,23,WASHINGTON WIZARDS,6,0,53,1,10,1,4,0,0,6,4,8,5,0,3,9,3
dowtije01,Jeff Dowtin,POINT GUARD,25,TORONTO RAPTORS,25,0,259,25,57,5,16,6,9,6,17,31,9,3,5,13,61
doziepj01,PJ Dozier,SMALL FORWARD,26,SACRAMENTO KINGS,16,0,79,10,33,2,16,0,0,1,13,10,6,1,5,7,22
dragigo01,Goran Dragić,POINT GUARD,36,CHICAGO BULLS,51,0,787,127,299,45,128,27,41,13,56,139,11,4,56,63,326
dragigo01,Goran Dragić,POINT GUARD,36,MILWAUKEE BUCKS,7,0,83,14,36,7,17,4,4,3,9,12,2,0,7,2,39
drumman01,Andre Drummond,CENTER,29,CHICAGO BULLS,67,0,849,166,274,0,3,67,125,138,306,33,45,27,75,117,399
duartch01,Chris Duarte,SMALL FORWARD,25,INDIANA PACERS,46,12,897,123,333,55,174,61,72,19,96,64,25,9,41,65,362
dukeda01,David Duke Jr.,SHOOTING GUARD,23,BROOKLYN NETS,23,0,228,36,78,1,12,12,17,11,18,21,10,1,18,31,85
dunnkr01,Kris Dunn,POINT GUARD,28,UTAH JAZZ,22,3,568,116,216,17,36,41,53,9,91,124,25,10,35,58,290
duranke01,Kevin Durant,POWER FORWARD,34,BROOKLYN NETS,39,39,1403,410,734,71,189,267,286,14,248,207,32,57,136,92,1158
duranke01,Kevin Durant,POWER FORWARD,34,PHOENIX SUNS,8,8,269,73,128,22,41,40,48,3,48,28,2,10,20,7,208
durenja01,Jalen Duren,CENTER,19,DETROIT PISTONS,67,31,1670,258,398,0,2,96,157,229,366,75,44,59,92,182,612
easonta01,Tari Eason,POWER FORWARD,21,HOUSTON ROCKETS,82,5,1767,296,660,59,172,109,145,195,301,88,96,47,101,189,760
edwaran01,Anthony Edwards,SHOOTING GUARD,21,MINNESOTA TIMBERWOLVES,79,79,2842,707,1541,213,578,319,422,47,411,350,125,58,259,186,1946
edwarke02,Kessler Edwards,SMALL FORWARD,22,BROOKLYN NETS,14,1,79,6,24,2,12,1,2,6,8,2,3,1,4,3,15
edwarke02,Kessler Edwards,SMALL FORWARD,22,SACRAMENTO KINGS,22,3,306,30,69,15,43,10,13,17,30,21,11,5,9,37,85
elliske01,Keon Ellis,SHOOTING GUARD,23,SACRAMENTO KINGS,16,0,71,7,16,6,12,4,7,4,4,6,5,1,1,10,24
embiijo01,Joel Embiid,CENTER,28,PHILADELPHIA 76ERS,66,66,2284,728,1328,66,200,661,771,113,557,274,66,112,226,205,2183
eubandr01,Drew Eubanks,CENTER,25,PORTLAND TRAIL BLAZERS,78,28,1584,214,334,7,18,83,125,132,286,103,40,102,67,169,518
fernabr01,Bruno Fernando,CENTER,24,HOUSTON ROCKETS,31,4,364,48,93,0,1,30,44,48,74,30,6,31,20,68,126
fernabr01,Bruno Fernando,CENTER,24,ATLANTA HAWKS,8,0,41,11,19,0,3,5,6,6,9,1,0,3,5,6,27
finnedo01,Dorian Finney-Smith,POWER FORWARD,29,DALLAS MAVERICKS,40,40,1288,129,310,77,217,30,40,67,121,59,38,20,36,80,365
finnedo01,Dorian Finney-Smith,POWER FORWARD,29,BROOKLYN NETS,26,26,721,67,191,37,121,15,19,47,81,41,17,16,26,64,186
flynnma01,Malachi Flynn,POINT GUARD,24,TORONTO RAPTORS,53,2,691,87,242,47,133,25,33,15,61,70,21,4,25,65,246
fontesi01,Simone Fontecchio,SMALL FORWARD,27,UTAH JAZZ,52,6,766,115,312,63,191,35,44,31,55,42,15,8,39,62,328
forbebr01,Bryn Forbes,SHOOTING GUARD,29,MINNESOTA TIMBERWOLVES,25,0,268,30,83,14,46,15,15,4,11,17,7,2,12,22,89
forretr01,Trent Forrest,SHOOTING GUARD,24,ATLANTA HAWKS,23,3,277,25,60,0,2,2,3,5,32,38,7,2,15,17,52
fostemi02,Michael Foster Jr.,POWER FORWARD,20,PHILADELPHIA 76ERS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fournev01,Evan Fournier,SHOOTING GUARD,30,NEW YORK KNICKS,27,7,459,56,166,35,114,18,21,4,45,36,16,3,22,46,165
foxde01,De'Aaron Fox,POINT GUARD,25,SACRAMENTO KINGS,73,73,2435,682,1331,119,367,343,440,40,266,447,83,23,181,172,1826
fultzma01,Markelle Fultz,POINT GUARD,24,ORLANDO MAGIC,60,60,1778,349,679,27,87,112,143,69,165,341,87,26,139,131,837
gabriwe01,Wenyen Gabriel,CENTER,25,LOS ANGELES LAKERS,68,2,1024,155,260,10,36,52,84,116,170,36,26,35,46,144,372
gaffoda01,Daniel Gafford,CENTER,24,WASHINGTON WIZARDS,78,47,1604,289,395,0,0,127,187,163,270,84,33,99,85,187,705
garlada01,Darius Garland,POINT GUARD,23,CLEVELAND CAVALIERS,69,69,2447,522,1129,169,412,277,321,28,157,538,85,9,199,148,1490
garubus01,Usman Garuba,CENTER,20,HOUSTON ROCKETS,75,1,970,86,177,24,59,29,47,120,187,64,44,29,47,135,225
garzalu01,Luka Garza,CENTER,24,MINNESOTA TIMBERWOLVES,28,0,243,63,116,14,39,41,52,33,30,18,3,2,14,43,181
gayru01,Rudy Gay,POWER FORWARD,36,UTAH JAZZ,56,0,816,109,287,33,130,42,49,33,130,57,19,18,37,68,293
georgpa01,Paul George,SMALL FORWARD,32,LOS ANGELES CLIPPERS,56,56,1939,459,1004,158,426,256,294,45,297,288,83,20,176,159,1332
gibsota01,Taj Gibson,CENTER,37,WASHINGTON WIZARDS,49,2,480,65,125,8,24,30,42,32,61,34,15,12,26,84,168
giddejo01,Josh Giddey,POWER FORWARD,20,OKLAHOMA CITY THUNDER,76,76,2367,539,1118,76,234,106,145,148,451,469,57,31,211,143,1260
gilgesh01,Shai Gilgeous-Alexander,POINT GUARD,24,OKLAHOMA CITY THUNDER,68,68,2416,704,1381,58,168,669,739,59,270,371,112,65,192,192,2135
gillan01,Anthony Gill,POWER FORWARD,30,WASHINGTON WIZARDS,59,8,624,71,132,4,29,49,67,37,62,34,7,12,15,70,195
