slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
augmost01,Stacey Augmon,SHOOTING GUARD,28,PORTLAND TRAIL BLAZERS,40,7,650,74,143,0,0,41,56,33,56,41,32,7,37,58,189
austiis01,Isaac Austin,CENTER,27,MIAMI HEAT,82,17,1881,321,639,0,3,150,226,136,342,101,45,43,161,244,792
bakervi01,Vin Baker,POWER FORWARD,25,MILWAUKEE BUCKS,78,78,3159,632,1251,15,54,358,521,267,537,211,81,112,245,275,1637
barklch01,Charles Barkley,POWER FORWARD,33,HOUSTON ROCKETS,53,53,2009,335,692,58,205,288,415,212,504,248,69,25,151,153,1016
barroda01,Dana Barros,POINT GUARD,29,BOSTON CELTICS,24,8,708,110,253,43,105,37,43,5,43,81,26,6,39,34,300
barrybr01,Brent Barry,SHOOTING GUARD,25,LOS ANGELES CLIPPERS,59,0,1094,155,379,56,173,76,93,30,80,154,51,15,76,88,442
barryjo01,Jon Barry,SHOOTING GUARD,27,ATLANTA HAWKS,58,8,965,100,246,48,124,37,46,26,73,115,55,3,59,56,285
benjabe01,Benoit Benjamin,CENTER,32,TORONTO RAPTORS,4,3,44,5,12,0,0,3,4,3,6,1,1,0,2,5,13
benneel01,Elmer Bennett,POINT GUARD,26,HOUSTON ROCKETS,4,0,16,2,6,1,3,5,6,0,1,4,2,0,0,1,10
benneel01,Elmer Bennett,POINT GUARD,26,DENVER NUGGETS,5,0,59,4,13,2,6,2,4,0,3,7,2,0,10,6,12
besttr01,Travis Best,POINT GUARD,24,INDIANA PACERS,76,46,2064,274,620,57,155,149,197,36,130,318,98,5,153,221,754
blaylmo01,Mookie Blaylock,POINT GUARD,29,ATLANTA HAWKS,78,78,3056,501,1159,221,604,131,174,114,299,463,212,20,185,141,1354
blounco01,Corie Blount,POWER FORWARD,28,LOS ANGELES LAKERS,58,18,1009,92,179,1,3,56,83,113,163,35,22,26,50,121,241
boguemu01,Muggsy Bogues,POINT GUARD,32,CHARLOTTE HORNETS,65,65,1880,204,443,60,144,54,64,25,116,469,82,2,108,114,522
boneyde01,Dexter Boney,SHOOTING GUARD,26,PHOENIX SUNS,8,0,48,6,19,1,6,6,8,3,3,0,2,1,1,3,19
bookeme01,Melvin Booker,POINT GUARD,24,DENVER NUGGETS,5,0,21,2,4,1,2,0,0,0,1,3,0,0,7,0,5
bookeme01,Melvin Booker,POINT GUARD,24,GOLDEN STATE WARRIORS,16,4,409,44,101,11,35,18,20,7,21,50,3,2,20,28,117
bowenbr01,Bruce Bowen,SMALL FORWARD,25,MIAMI HEAT,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
boycedo01,Donnie Boyce,SHOOTING GUARD,23,ATLANTA HAWKS,22,2,154,21,63,2,16,11,22,7,8,13,10,4,16,17,55
bradlsh01,Shawn Bradley,CENTER,24,NEW JERSEY NETS,40,38,1228,199,456,0,5,81,122,118,207,20,23,160,64,122,479
bradlsh01,Shawn Bradley,CENTER,24,DALLAS MAVERICKS,33,32,1060,207,449,0,3,68,106,103,183,32,17,88,70,115,482
bradtma01,Mark Bradtke,CENTER,28,PHILADELPHIA 76ERS,36,0,251,25,58,0,0,9,13,26,42,7,5,5,9,34,59
brandte01,Terrell Brandon,POINT GUARD,26,CLEVELAND CAVALIERS,78,78,2868,575,1313,101,271,268,297,48,253,490,138,30,178,177,1519
brickfr01,Frank Brickowski,POWER FORWARD,37,BOSTON CELTICS,17,2,255,32,73,7,20,10,14,6,28,15,5,4,19,42,81
brooksc01,Scott Brooks,POINT GUARD,31,NEW YORK KNICKS,38,0,251,19,39,5,12,14,15,6,12,29,21,0,17,35,57
brownch01,Chucky Brown,SMALL FORWARD,28,PHOENIX SUNS,10,0,83,13,26,0,0,8,11,3,13,4,0,2,4,14,34
brownch01,Chucky Brown,SMALL FORWARD,28,MILWAUKEE BUCKS,60,1,674,65,128,1,6,39,59,38,94,24,9,20,15,86,170
brownde01,Dee Brown,POINT GUARD,28,BOSTON CELTICS,21,2,522,61,166,20,65,18,22,8,40,67,31,7,24,45,160
brownma01,Marcus Brown,POINT GUARD,22,PORTLAND TRAIL BLAZERS,21,0,184,28,70,13,32,13,19,4,11,20,8,2,13,26,82
brownmi01,Mike Brown,CENTER,33,PHOENIX SUNS,6,1,83,5,12,0,0,6,10,9,16,5,1,1,2,9,16
brownpj01,P.J. Brown,POWER FORWARD,27,MIAMI HEAT,80,71,2592,300,656,0,2,161,220,239,431,92,85,98,113,283,761
brownra02,Randy Brown,POINT GUARD,28,CHICAGO BULLS,72,3,1057,140,333,4,22,57,84,34,77,133,81,17,58,116,341
bryanko01,Kobe Bryant,SMALL FORWARD,18,LOS ANGELES LAKERS,71,6,1103,176,422,51,136,136,166,47,85,91,49,23,112,102,539
bryanma01,Mark Bryant,POWER FORWARD,31,PHOENIX SUNS,41,18,1018,152,275,0,0,76,108,67,145,47,22,5,46,136,380
buechju01,Jud Buechler,SMALL FORWARD,28,CHICAGO BULLS,76,0,703,58,158,18,54,5,14,45,81,60,23,21,27,50,139
bullama01,Matt Bullard,POWER FORWARD,29,HOUSTON ROCKETS,71,12,1025,114,284,67,183,25,34,13,104,67,21,18,38,68,320
burresc01,Scott Burrell,SMALL FORWARD,26,CHARLOTTE HORNETS,28,2,482,45,131,19,55,42,53,24,55,39,14,11,25,60,151
burresc01,Scott Burrell,SMALL FORWARD,26,GOLDEN STATE WARRIORS,29,0,457,53,140,22,61,15,23,25,54,35,14,8,28,60,143
burtowi01,Willie Burton,SMALL FORWARD,28,ATLANTA HAWKS,24,2,380,39,116,13,46,57,68,11,30,11,8,3,26,55,148
butlemi02,Mitchell Butler,SHOOTING GUARD,26,PORTLAND TRAIL BLAZERS,49,1,465,52,125,12,39,32,50,19,34,30,13,2,27,55,148
caffeja01,Jason Caffey,POWER FORWARD,23,CHICAGO BULLS,75,19,1405,205,385,0,1,139,211,135,166,89,25,9,97,149,549
cagemi01,Michael Cage,CENTER,35,PHILADELPHIA 76ERS,82,24,1247,66,141,0,0,19,41,112,208,43,48,42,17,118,151
caldwad01,Adrian Caldwell,POWER FORWARD,30,NEW JERSEY NETS,18,0,204,10,35,0,2,9,17,20,36,5,8,1,12,27,29
caldwad01,Adrian Caldwell,POWER FORWARD,30,PHILADELPHIA 76ERS,27,0,365,30,57,0,0,12,33,38,73,7,8,7,16,60,72
cambyma01,Marcus Camby,CENTER,22,TORONTO RAPTORS,63,38,1897,375,778,2,14,183,264,131,263,97,66,130,134,214,935
campbel01,Elden Campbell,POWER FORWARD,28,LOS ANGELES LAKERS,77,77,2516,442,942,1,4,263,370,207,408,126,46,117,130,276,1148
carran01,Antoine Carr,POWER FORWARD,35,UTAH JAZZ,82,0,1460,252,522,0,3,99,127,60,135,74,24,63,75,214,603
carrch01,Chris Carr,SHOOTING GUARD,22,MINNESOTA TIMBERWOLVES,55,10,830,125,271,31,88,56,73,31,82,48,24,10,37,93,337
carruji01,Jimmy Carruth,POWER FORWARD,27,MILWAUKEE BUCKS,4,0,21,2,3,0,0,1,1,0,4,0,0,2,1,4,5
cassesa01,Sam Cassell,POINT GUARD,27,PHOENIX SUNS,22,9,539,100,241,19,62,106,124,12,38,99,23,6,60,66,325
cassesa01,Sam Cassell,POINT GUARD,27,DALLAS MAVERICKS,16,13,398,70,165,15,49,42,50,14,36,57,17,6,41,48,197
cassesa01,Sam Cassell,POINT GUARD,27,NEW JERSEY NETS,23,22,777,167,377,47,120,64,77,21,61,149,37,7,67,86,445
causwdu01,Duane Causwell,CENTER,28,SACRAMENTO KINGS,46,8,581,48,94,2,3,20,37,57,70,20,15,38,34,131,118
cebalce01,Cedric Ceballos,SMALL FORWARD,27,LOS ANGELES LAKERS,8,8,279,34,83,5,21,13,15,11,42,15,5,6,17,19,86
cebalce01,Cedric Ceballos,SMALL FORWARD,27,PHOENIX SUNS,42,32,1147,248,534,21,81,126,171,91,186,49,28,17,68,94,643
chambto01,Tom Chambers,POWER FORWARD,37,CHARLOTTE HORNETS,12,5,83,7,31,2,3,3,4,3,11,4,1,0,9,14,19
chapmre01,Rex Chapman,SHOOTING GUARD,29,PHOENIX SUNS,65,33,1833,332,749,110,314,124,149,25,156,182,52,7,96,108,898
cheanca01,Calbert Cheaney,SHOOTING GUARD,25,WASHINGTON BULLETS,79,79,2411,369,730,4,30,95,137,70,198,114,77,18,94,226,837
chilcpe01,Pete Chilcutt,POWER FORWARD,28,VANCOUVER GRIZZLIES,54,1,662,72,165,25,69,13,22,67,89,47,26,17,28,52,182
childra01,Randolph Childress,POINT GUARD,24,PORTLAND TRAIL BLAZERS,19,0,125,10,30,3,16,6,8,1,4,15,7,0,13,11,29
childra01,Randolph Childress,POINT GUARD,24,DETROIT PISTONS,4,0,30,4,10,2,3,0,0,0,1,2,2,0,5,5,10
childch01,Chris Childs,POINT GUARD,29,NEW YORK KNICKS,65,61,2076,211,510,70,181,113,149,22,169,398,78,11,180,213,605
chrisdo01,Doug Christie,SHOOTING GUARD,26,TORONTO RAPTORS,81,81,3127,396,949,147,383,237,306,85,347,315,201,45,200,245,1176
colemde01,Derrick Coleman,POWER FORWARD,29,PHILADELPHIA 76ERS,57,54,2102,364,836,32,119,272,365,157,416,193,50,75,184,164,1032
colesbi01,Bimbo Coles,POINT GUARD,28,GOLDEN STATE WARRIORS,51,13,1183,122,314,30,102,37,49,39,79,149,35,7,59,96,311
conloma01,Marty Conlon,CENTER,29,BOSTON CELTICS,74,15,1614,214,454,2,10,144,171,128,195,104,46,18,109,154,574
corbity01,Tyrone Corbin,SMALL FORWARD,34,ATLANTA HAWKS,70,65,2305,253,600,74,208,86,108,76,218,124,90,7,85,176,666
courtjo01,Joe Courtney,POWER FORWARD,27,PHILADELPHIA 76ERS,4,0,52,6,14,0,0,0,0,5,4,0,0,0,1,8,12
courtjo01,Joe Courtney,POWER FORWARD,27,SAN ANTONIO SPURS,5,0,48,5,16,0,0,3,5,4,3,0,0,0,2,6,13
crottjo01,John Crotty,POINT GUARD,27,MIAMI HEAT,48,0,659,79,154,20,49,54,64,15,32,102,18,0,42,79,232
cummite01,Terry Cummings,POWER FORWARD,35,SEATTLE SUPERSONICS,45,3,828,155,319,3,5,57,82,70,113,39,33,7,45,113,370
curetea01,Earl Cureton,POWER FORWARD,39,TORONTO RAPTORS,9,0,46,3,8,0,0,1,3,4,5,4,0,0,1,10,7
curryde01,Dell Curry,SHOOTING GUARD,32,CHARLOTTE HORNETS,68,20,2078,384,836,126,296,114,142,40,171,118,60,14,93,147,1008
currymi01,Michael Curry,SHOOTING GUARD,28,DETROIT PISTONS,81,2,1217,99,221,23,77,97,108,23,96,43,31,12,28,128,318
dampier01,Erick Dampier,CENTER,21,INDIANA PACERS,72,21,1052,131,336,1,1,107,168,96,198,43,19,73,84,153,370
daniell01,Lloyd Daniels,SHOOTING GUARD,29,SACRAMENTO KINGS,5,0,28,2,16,2,11,0,0,1,3,1,1,0,3,4,6
daniell01,Lloyd Daniels,SHOOTING GUARD,29,NEW JERSEY NETS,17,0,282,34,103,19,59,5,6,18,21,25,9,3,11,29,92
danilsa01,Sasha Danilović,SHOOTING GUARD,26,MIAMI HEAT,43,33,1351,175,396,63,176,73,94,21,81,77,39,8,94,123,486
danilsa01,Sasha Danilović,SHOOTING GUARD,26,DALLAS MAVERICKS,13,9,438,73,174,22,60,48,57,8,26,25,15,1,22,37,216
dareyi01,Yinka Dare,CENTER,24,NEW JERSEY NETS,41,2,313,19,54,0,0,19,37,35,47,3,4,28,21,51,57
davisan01,Antonio Davis,POWER FORWARD,28,INDIANA PACERS,82,28,2335,308,641,1,14,241,362,190,408,65,42,84,141,260,858
davisbe01,Ben Davis,POWER FORWARD,24,PHOENIX SUNS,20,0,98,10,26,0,0,9,20,12,15,0,4,1,3,16,29
davisda01,Dale Davis,POWER FORWARD,27,INDIANA PACERS,80,76,2589,370,688,0,0,92,215,301,471,59,60,77,108,233,832
davisem01,Emanual Davis,POINT GUARD,28,HOUSTON ROCKETS,13,0,230,24,54,12,27,5,8,2,20,26,9,2,17,20,65
davishu01,Hubert Davis,SHOOTING GUARD,26,TORONTO RAPTORS,36,0,623,74,184,16,70,17,23,11,29,34,11,2,21,40,181
davisma02,Mark Davis,SMALL FORWARD,23,PHILADELPHIA 76ERS,75,17,1705,251,535,24,93,113,168,138,185,135,85,31,118,230,639
dayto01,Todd Day,SHOOTING GUARD,27,BOSTON CELTICS,81,27,2277,398,999,126,348,256,331,109,221,117,108,48,127,208,1178
declean01,Andrew DeClercq,CENTER,23,GOLDEN STATE WARRIORS,71,1,1065,142,273,0,0,91,151,122,176,32,33,27,76,229,375
deherte01,Terry Dehere,POINT GUARD,25,LOS ANGELES CLIPPERS,73,3,1053,148,383,52,160,122,148,15,80,158,27,3,96,142,470
delnevi01,Vinny Del Negro,SHOOTING GUARD,30,SAN ANTONIO SPURS,72,53,2243,365,781,44,140,112,129,39,171,231,59,7,92,131,886
delebi01,Bison Dele,CENTER,27,CHICAGO BULLS,9,0,138,26,63,0,0,11,15,14,19,12,3,5,11,20,63
delkto01,Tony Delk,POINT GUARD,23,CHARLOTTE HORNETS,61,1,867,119,256,52,112,42,51,31,68,99,36,6,68,71,332
dempsde01,Dell Demps,SHOOTING GUARD,26,ORLANDO MAGIC,2,0,10,0,3,0,1,2,2,0,0,0,1,0,0,1,2
divacvl01,Vlade Divac,CENTER,28,CHARLOTTE HORNETS,81,80,2840,418,847,11,47,177,259,241,484,301,103,180,193,277,1024
douglsh01,Sherman Douglas,POINT GUARD,30,MILWAUKEE BUCKS,79,79,2316,306,610,38,114,114,171,57,136,427,78,10,153,191,764
dreilgr01,Greg Dreiling,CENTER,34,DALLAS MAVERICKS,40,3,389,34,74,1,1,11,27,19,57,11,8,7,9,65,80
drexlcl01,Clyde Drexler,SHOOTING GUARD,34,HOUSTON ROCKETS,62,62,2271,397,899,119,335,201,268,118,255,354,119,36,156,151,1114
driggna01,Nate Driggers,SHOOTING GUARD,23,BOSTON CELTICS,15,0,132,13,43,0,9,10,14,12,10,6,3,2,6,10,36
duckwke01,Kevin Duckworth,CENTER,32,LOS ANGELES CLIPPERS,26,22,384,45,103,3,4,11,16,23,37,16,9,11,33,63,104
dudlech02,Chris Dudley,CENTER,31,PORTLAND TRAIL BLAZERS,81,14,1840,126,293,0,0,65,137,204,389,41,39,96,80,247,317
dumarjo01,Joe Dumars,SHOOTING GUARD,33,DETROIT PISTONS,79,79,2923,385,875,166,384,222,256,38,153,318,57,1,128,97,1158
dumasto01,Tony Dumas,SHOOTING GUARD,24,DALLAS MAVERICKS,18,0,227,27,77,3,24,15,23,3,11,22,10,1,15,36,72
dumasto01,Tony Dumas,SHOOTING GUARD,24,PHOENIX SUNS,6,1,51,6,19,1,4,1,2,0,2,3,0,1,1,9,14
earlac01,Acie Earl,CENTER,26,TORONTO RAPTORS,38,0,457,59,157,0,5,44,70,33,52,18,12,27,33,54,162
earlac01,Acie Earl,CENTER,26,MILWAUKEE BUCKS,9,0,43,8,23,0,0,10,14,2,9,2,3,1,2,7,26
edneyty01,Tyus Edney,POINT GUARD,23,SACRAMENTO KINGS,70,20,1376,150,391,8,42,177,215,34,79,226,60,2,112,98,485
edwarbl01,Blue Edwards,SMALL FORWARD,31,VANCOUVER GRIZZLIES,61,12,1439,182,458,25,89,89,109,49,140,114,38,20,81,135,478
edwarke01,Kevin Edwards,POINT GUARD,31,NEW JERSEY NETS,32,0,477,69,183,15,43,37,43,9,34,57,17,4,49,34,190
ehlocr01,Craig Ehlo,SHOOTING GUARD,35,SEATTLE SUPERSONICS,62,0,848,87,248,27,95,13,26,39,71,68,36,4,45,71,214
eisleho01,Howard Eisley,POINT GUARD,24,UTAH JAZZ,82,0,1083,139,308,20,72,70,89,20,64,198,44,10,110,141,368
eliema01,Mario Elie,SMALL FORWARD,33,HOUSTON ROCKETS,78,77,2687,291,585,120,286,207,231,60,175,310,92,12,135,200,909
elliose01,Sean Elliott,SMALL FORWARD,28,SAN ANTONIO SPURS,39,39,1393,196,464,42,126,148,196,48,142,124,24,24,89,105,582
ellisda01,Dale Ellis,SMALL FORWARD,36,DENVER NUGGETS,82,51,2940,477,1151,192,528,215,263,99,194,165,60,7,146,178,1361
ellisla01,LaPhonso Ellis,POWER FORWARD,26,DENVER NUGGETS,55,49,2002,445,1014,95,259,218,282,107,279,131,44,41,117,181,1203
ellispe01,Pervis Ellison,POWER FORWARD,29,BOSTON CELTICS,6,4,125,6,16,0,0,3,5,9,17,4,5,9,7,21,15
evansbr01,Brian Evans,SMALL FORWARD,23,ORLANDO MAGIC,14,0,59,8,22,4,8,0,0,1,7,7,1,2,2,6,20
ewingpa01,Patrick Ewing,CENTER,34,NEW YORK KNICKS,78,78,2887,655,1342,2,9,439,582,175,659,156,69,189,269,250,1751
feickja01,Jamie Feick,CENTER,22,CHARLOTTE HORNETS,3,0,10,2,4,1,1,0,2,1,2,0,0,1,0,3,5
feickja01,Jamie Feick,POWER FORWARD,22,SAN ANTONIO SPURS,38,0,614,54,153,4,13,34,65,81,130,26,16,13,31,75,146
ferredu01,Duane Ferrell,SMALL FORWARD,31,INDIANA PACERS,62,18,1115,159,337,18,44,58,94,57,84,66,38,6,55,120,394
ferryda01,Danny Ferry,POWER FORWARD,30,CLEVELAND CAVALIERS,82,48,2633,341,794,114,284,74,87,82,255,151,56,32,94,245,870
finlemi01,Michael Finley,SMALL FORWARD,23,PHOENIX SUNS,27,18,796,141,297,14,55,56,69,34,86,68,18,4,44,42,352
finlemi01,Michael Finley,SMALL FORWARD,23,DALLAS MAVERICKS,56,36,1994,334,774,87,225,142,176,54,198,156,50,20,120,96,897
fishma01,Matt Fish,CENTER,27,WASHINGTON BULLETS,5,0,7,1,3,0,0,0,0,1,4,0,0,0,2,2,2
fishma01,Matt Fish,CENTER,27,MIAMI HEAT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fishede01,Derek Fisher,POINT GUARD,22,LOS ANGELES LAKERS,80,3,921,104,262,22,73,79,120,25,72,119,41,5,71,87,309
fostegr01,Greg Foster,CENTER,28,UTAH JAZZ,79,12,920,111,245,2,3,54,65,56,131,31,10,20,54,145,278
foxri01,Rick Fox,SMALL FORWARD,27,BOSTON CELTICS,76,75,2650,433,950,101,278,207,263,114,280,286,167,40,178,279,1174
fulleto02,Todd Fuller,CENTER,22,GOLDEN STATE WARRIORS,75,18,949,114,266,0,0,76,110,108,141,24,10,20,52,146,304
gamblke01,Kevin Gamble,SMALL FORWARD,31,SACRAMENTO KINGS,62,2,953,123,286,54,112,7,10,13,94,77,21,17,27,76,307
garneke01,Kevin Garnett,SMALL FORWARD,20,MINNESOTA TIMBERWOLVES,77,77,2995,549,1100,6,21,205,272,190,428,236,105,163,175,199,1309
garrede01,Dean Garrett,CENTER,30,MINNESOTA TIMBERWOLVES,68,47,1665,223,389,0,0,96,138,149,346,38,40,95,34,158,542
gatlich01,Chris Gatling,POWER FORWARD,29,DALLAS MAVERICKS,44,1,1191,309,580,1,6,221,313,126,222,25,35,31,114,125,840
gatlich01,Chris Gatling,POWER FORWARD,29,NEW JERSEY NETS,3,0,92,18,43,0,0,15,16,8,14,3,4,0,6,13,51
gearyre01,Reggie Geary,POINT GUARD,23,CLEVELAND CAVALIERS,39,0,246,22,58,8,21,5,11,4,11,36,13,2,15,36,57
geigema01,Matt Geiger,CENTER,27,CHARLOTTE HORNETS,49,13,1044,171,350,6,20,89,127,100,158,38,20,27,67,153,437
gillke01,Kendall Gill,SMALL FORWARD,28,NEW JERSEY NETS,82,81,3199,644,1453,74,220,427,536,183,316,326,154,46,218,225,1789
gilliar01,Armen Gilliam,POWER FORWARD,32,MILWAUKEE BUCKS,80,25,2050,246,522,0,0,199,259,136,361,53,61,40,105,206,691
goldwan01,Anthony Goldwire,POINT GUARD,25,CHARLOTTE HORNETS,33,9,576,62,154,36,82,30,40,3,35,94,19,1,41,58,190
goldwan01,Anthony Goldwire,POINT GUARD,25,DENVER NUGGETS,27,21,612,69,176,28,71,31,38,9,37,125,14,1,35,46,197
grahagr01,Greg Graham,SHOOTING GUARD,26,SEATTLE SUPERSONICS,28,0,197,29,80,9,31,26,40,2,11,11,12,1,10,12,93
grantbr01,Brian Grant,POWER FORWARD,24,SACRAMENTO KINGS,24,15,607,91,207,0,0,70,90,49,93,28,19,25,44,75,252
grantga01,Gary Grant,POINT GUARD,31,MIAMI HEAT,28,0,365,39,110,14,46,18,22,8,30,45,16,0,27,39,110
grantha01,Harvey Grant,POWER FORWARD,31,WASHINGTON BULLETS,78,25,1604,129,314,28,89,30,39,63,193,68,46,48,30,167,316
grantho01,Horace Grant,POWER FORWARD,31,ORLANDO MAGIC,67,67,2496,358,695,1,6,128,179,206,394,163,101,65,99,157,845
grayde01,Devin Gray,POWER FORWARD,24,SACRAMENTO KINGS,3,0,25,3,11,0,0,2,4,3,6,2,3,0,0,3,8
grayde01,Devin Gray,POWER FORWARD,24,SAN ANTONIO SPURS,3,0,24,5,15,0,0,0,1,3,2,0,1,0,5,8,10
grayev01,Evric Gray,SMALL FORWARD,27,NEW JERSEY NETS,5,0,42,4,15,1,4,4,4,1,2,2,1,0,3,5,13
grayeje01,Jeff Grayer,SHOOTING GUARD,31,SACRAMENTO KINGS,25,0,316,38,83,4,11,11,20,21,17,25,8,7,15,42,91
greenac01,A.C. Green,POWER FORWARD,33,PHOENIX SUNS,27,19,548,61,128,0,3,31,48,33,105,17,18,1,20,34,153
greenac01,A.C. Green,POWER FORWARD,33,DALLAS MAVERICKS,56,54,1944,173,356,1,17,97,149,189,329,52,52,15,54,111,444
greenli01,Litterial Green,POINT GUARD,26,DETROIT PISTONS,45,0,311,30,64,0,10,30,47,6,16,41,16,1,15,27,90
guglito01,Tom Gugliotta,POWER FORWARD,27,MINNESOTA TIMBERWOLVES,81,81,3131,592,1339,24,93,464,566,187,515,335,130,89,293,237,1672
haleyja01,Jack Haley,CENTER,33,NEW JERSEY NETS,20,0,74,13,37,0,0,14,19,13,19,5,1,1,2,14,40
hamda01,Darvin Ham,SMALL FORWARD,23,DENVER NUGGETS,35,3,313,32,61,0,0,16,33,29,27,14,8,8,21,57,80
hamda01,Darvin Ham,SMALL FORWARD,23,INDIANA PACERS,1,0,5,1,1,0,0,1,2,0,0,0,1,0,1,0,3
hamerst01,Steve Hamer,CENTER,23,BOSTON CELTICS,35,3,268,30,57,0,2,16,29,17,43,7,2,4,13,39,76
hammoto01,Tom Hammonds,POWER FORWARD,29,DENVER NUGGETS,81,8,1758,191,398,0,2,124,172,135,266,64,16,24,88,205,506
hancoda01,Darrin Hancock,SMALL FORWARD,25,MILWAUKEE BUCKS,9,0,39,2,6,0,0,0,0,1,4,4,2,0,4,7,4
hancoda01,Darrin Hancock,SMALL FORWARD,25,ATLANTA HAWKS,14,0,86,13,27,0,0,8,12,3,10,7,7,1,7,6,34
hancoda01,Darrin Hancock,SMALL FORWARD,25,SAN ANTONIO SPURS,1,0,8,1,2,0,0,2,2,0,0,1,0,0,0,2,4
hardaan01,Anfernee Hardaway,POINT GUARD,25,ORLANDO MAGIC,59,59,2221,421,941,85,267,283,345,82,181,332,93,35,145,123,1210
hardati01,Tim Hardaway,POINT GUARD,30,MIAMI HEAT,81,81,3136,575,1384,203,590,291,364,49,228,695,151,9,230,165,1644
harpede01,Derek Harper,POINT GUARD,35,DALLAS MAVERICKS,75,29,2210,299,674,60,176,95,128,30,107,321,92,12,132,144,753
harpero01,Ron Harper,POINT GUARD,33,CHICAGO BULLS,76,74,1740,177,406,68,188,58,82,46,147,191,86,38,50,138,480
harriot01,Othella Harrington,POWER FORWARD,23,HOUSTON ROCKETS,57,1,860,112,204,0,3,49,81,75,123,18,12,22,57,112,273
harrilu01,Lucious Harris,SHOOTING GUARD,26,PHILADELPHIA 76ERS,54,3,813,112,294,36,99,33,47,27,44,50,41,3,34,45,293
harvean01,Antonio Harvey,POWER FORWARD,26,SEATTLE SUPERSONICS,6,0,26,5,11,0,0,5,6,2,8,1,0,4,1,8,15
