slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
chambto01,Tom Chambers,POWER FORWARD,34,UTAH JAZZ,80,0,1838,329,748,14,45,221,281,87,239,79,40,32,89,232,893
chapmre01,Rex Chapman,SHOOTING GUARD,26,WASHINGTON BULLETS,60,59,2025,431,865,64,165,168,206,57,89,185,59,8,117,83,1094
cheanca01,Calbert Cheaney,SHOOTING GUARD,22,WASHINGTON BULLETS,65,21,1604,327,696,1,23,124,161,88,102,126,63,10,108,148,779
chilcpe01,Pete Chilcutt,POWER FORWARD,25,SACRAMENTO KINGS,46,24,974,152,328,0,1,31,52,100,171,71,43,28,56,116,335
chilcpe01,Pete Chilcutt,POWER FORWARD,25,DETROIT PISTONS,30,0,391,51,120,3,14,10,13,29,71,15,10,11,18,48,115
chrisdo01,Doug Christie,SHOOTING GUARD,23,LOS ANGELES LAKERS,65,34,1515,244,562,39,119,145,208,93,142,136,89,28,140,186,672
colembe01,Ben Coleman,POWER FORWARD,32,DETROIT PISTONS,9,0,77,12,25,0,0,4,8,10,16,0,2,2,7,9,28
colemde01,Derrick Coleman,POWER FORWARD,26,NEW JERSEY NETS,77,77,2778,541,1209,38,121,439,567,262,608,262,68,142,208,209,1559
colesbi01,Bimbo Coles,POINT GUARD,25,MIAMI HEAT,76,4,1726,233,519,20,99,102,131,50,109,263,75,12,107,132,588
conloma01,Marty Conlon,CENTER,26,CHARLOTTE HORNETS,16,8,378,66,109,0,1,31,38,34,55,28,5,7,23,36,163
conloma01,Marty Conlon,CENTER,26,WASHINGTON BULLETS,14,1,201,29,56,0,1,12,15,19,31,6,4,1,10,33,70
connele01,Lester Conner,POINT GUARD,34,INDIANA PACERS,11,0,169,14,38,0,3,3,6,10,14,31,14,1,9,12,31
cookan01,Anthony Cook,POWER FORWARD,26,ORLANDO MAGIC,2,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0
cookan01,Anthony Cook,POWER FORWARD,26,MILWAUKEE BUCKS,23,0,201,26,53,0,1,10,25,20,36,4,3,12,11,22,62
coopedu01,Duane Cooper,POINT GUARD,24,PHOENIX SUNS,23,2,136,18,41,1,7,11,15,2,7,28,3,0,20,12,48
corbity01,Tyrone Corbin,SMALL FORWARD,31,UTAH JAZZ,82,17,2149,268,588,6,29,117,144,150,239,122,99,24,92,212,659
corchch01,Chris Corchiani,POINT GUARD,25,BOSTON CELTICS,51,0,467,40,94,11,38,26,38,8,36,86,22,2,38,47,117
courtjo01,Joe Courtney,POWER FORWARD,24,PHOENIX SUNS,33,1,168,40,78,0,0,23,32,14,13,9,3,6,10,23,103
courtjo01,Joe Courtney,POWER FORWARD,24,MILWAUKEE BUCKS,19,0,177,27,70,2,3,9,15,14,15,6,7,6,11,21,65
crottjo01,John Crotty,POINT GUARD,24,UTAH JAZZ,45,0,313,45,99,11,24,31,36,11,20,77,15,1,27,36,132
cummite01,Terry Cummings,POWER FORWARD,32,SAN ANTONIO SPURS,59,29,1133,183,428,0,2,63,107,132,165,50,31,13,59,137,429
curetea01,Earl Cureton,POWER FORWARD,36,HOUSTON ROCKETS,2,0,30,2,8,0,0,0,2,4,8,0,0,0,1,4,4
curryde01,Dell Curry,SHOOTING GUARD,29,CHARLOTTE HORNETS,82,0,2173,533,1171,152,378,117,134,71,191,221,98,27,120,161,1335
currymi01,Michael Curry,SHOOTING GUARD,25,PHILADELPHIA 76ERS,10,0,43,3,14,0,2,3,4,0,1,1,1,0,3,6,9
daniell01,Lloyd Daniels,SHOOTING GUARD,26,SAN ANTONIO SPURS,65,5,980,140,372,44,125,46,64,45,66,94,29,16,60,69,370
daughbr01,Brad Daugherty,CENTER,28,CLEVELAND CAVALIERS,50,50,1838,296,606,0,0,256,326,128,380,149,41,36,110,145,848
davisan01,Antonio Davis,POWER FORWARD,25,INDIANA PACERS,81,4,1732,216,425,0,1,194,302,190,315,55,45,84,107,189,626
davisbr02,Brian Davis,SMALL FORWARD,23,MINNESOTA TIMBERWOLVES,68,3,374,40,126,1,3,50,68,21,34,22,16,4,19,34,131
davisda01,Dale Davis,POWER FORWARD,24,INDIANA PACERS,66,64,2292,308,582,0,1,155,294,280,438,100,48,106,102,214,771
davishu01,Hubert Davis,SHOOTING GUARD,23,NEW YORK KNICKS,56,27,1333,238,505,53,132,85,103,23,44,165,40,4,76,118,614
daviste01,Terry Davis,POWER FORWARD,26,DALLAS MAVERICKS,15,5,286,24,59,0,0,8,12,30,44,6,9,1,5,27,56
dawkijo01,Johnny Dawkins,POINT GUARD,30,PHILADELPHIA 76ERS,72,12,1343,177,423,37,105,84,100,28,95,263,63,5,111,74,475
dayto01,Todd Day,SHOOTING GUARD,24,MILWAUKEE BUCKS,76,39,2127,351,845,33,148,231,331,115,195,138,103,52,129,221,966
deherte01,Terry Dehere,POINT GUARD,22,LOS ANGELES CLIPPERS,64,6,759,129,342,23,57,61,81,25,43,78,28,3,61,69,342
delnevi01,Vinny Del Negro,SHOOTING GUARD,27,SAN ANTONIO SPURS,77,56,1949,309,634,15,43,140,170,27,134,320,64,1,102,168,773
delebi01,Bison Dele,CENTER,24,DENVER NUGGETS,80,1,1507,251,464,0,3,137,211,138,308,50,49,87,104,221,639
dempsde01,Dell Demps,POINT GUARD,23,GOLDEN STATE WARRIORS,2,0,11,2,6,0,0,0,2,0,0,1,2,0,1,1,4
divacvl01,Vlade Divac,CENTER,25,LOS ANGELES LAKERS,79,73,2685,453,895,9,47,208,303,282,569,307,92,112,191,288,1123
douglsh01,Sherman Douglas,POINT GUARD,27,BOSTON CELTICS,78,78,2789,425,919,13,56,177,276,70,123,683,89,11,233,171,1040
dreilgr01,Greg Dreiling,CENTER,31,DALLAS MAVERICKS,54,19,685,52,104,1,1,27,38,47,123,31,16,24,43,159,132
drexlcl01,Clyde Drexler,SHOOTING GUARD,31,PORTLAND TRAIL BLAZERS,68,68,2334,473,1105,71,219,286,368,154,291,333,98,34,167,202,1303
duckwke01,Kevin Duckworth,CENTER,29,WASHINGTON BULLETS,69,52,1485,184,441,0,0,88,132,103,222,56,37,35,101,223,456
dudlech02,Chris Dudley,CENTER,28,PORTLAND TRAIL BLAZERS,6,3,86,6,25,0,0,2,4,16,8,5,4,3,2,18,14
dumarjo01,Joe Dumars,SHOOTING GUARD,30,DETROIT PISTONS,69,69,2591,505,1118,124,320,276,330,35,116,261,63,4,159,118,1410
earlac01,Acie Earl,CENTER,23,BOSTON CELTICS,74,8,1149,151,372,0,1,108,160,85,162,12,24,53,72,178,410
edwarbi01,Bill Edwards,POWER FORWARD,22,PHILADELPHIA 76ERS,3,0,44,2,18,0,5,2,5,5,9,4,3,1,4,6,6
edwarbl01,Blue Edwards,SMALL FORWARD,28,MILWAUKEE BUCKS,82,64,2322,382,800,38,106,151,189,104,225,171,83,27,146,235,953
edwardo01,Doug Edwards,POWER FORWARD,23,ATLANTA HAWKS,16,0,107,17,49,0,1,9,16,7,11,8,2,5,6,9,43
edwarja01,James Edwards,CENTER,38,LOS ANGELES LAKERS,45,2,469,78,168,0,0,54,79,11,54,22,4,3,30,90,210
edwarke01,Kevin Edwards,SHOOTING GUARD,28,NEW JERSEY NETS,82,82,2727,471,1028,35,99,167,217,94,187,232,120,34,135,150,1144
ehlocr01,Craig Ehlo,SHOOTING GUARD,32,ATLANTA HAWKS,82,0,2147,316,708,77,221,112,154,71,208,273,136,26,130,161,821
eliema01,Mario Elie,SMALL FORWARD,30,HOUSTON ROCKETS,67,8,1606,208,466,56,167,154,179,28,153,208,50,8,109,124,626
elliose01,Sean Elliott,SMALL FORWARD,25,DETROIT PISTONS,73,73,2409,360,791,26,87,139,173,68,195,197,54,27,129,174,885
ellisda01,Dale Ellis,SMALL FORWARD,33,SAN ANTONIO SPURS,77,75,2590,478,967,131,332,83,107,70,185,80,66,11,75,141,1170
ellisha01,Harold Ellis,SMALL FORWARD,23,LOS ANGELES CLIPPERS,49,16,923,159,292,0,4,106,149,94,59,31,73,2,43,97,424
ellisla01,LaPhonso Ellis,POWER FORWARD,23,DENVER NUGGETS,79,79,2699,483,963,7,23,242,359,220,462,167,63,80,172,304,1215
ellisle02,LeRon Ellis,CENTER,24,CHARLOTTE HORNETS,50,1,680,88,182,0,0,45,68,70,118,24,17,25,21,83,221
ellispe01,Pervis Ellison,CENTER,26,WASHINGTON BULLETS,47,24,1178,137,292,0,3,70,97,77,165,70,25,50,73,140,344
englijo01,Jo Jo English,SHOOTING GUARD,23,CHICAGO BULLS,36,0,419,56,129,8,17,10,21,9,36,38,8,10,36,61,130
ewingpa01,Patrick Ewing,CENTER,31,NEW YORK KNICKS,79,79,2972,745,1503,4,14,445,582,219,666,179,90,217,260,275,1939
farmeji01,Jim Farmer,SHOOTING GUARD,29,DENVER NUGGETS,4,0,29,2,6,0,2,0,0,0,2,4,0,0,5,3,4
ferredu01,Duane Ferrell,SMALL FORWARD,28,ATLANTA HAWKS,72,13,1155,184,379,1,9,144,184,62,67,65,44,16,64,85,513
ferryda01,Danny Ferry,POWER FORWARD,27,CLEVELAND CAVALIERS,70,1,965,149,334,14,51,38,43,47,94,74,28,22,41,113,350
flemive01,Vern Fleming,POINT GUARD,31,INDIANA PACERS,55,5,1053,147,318,0,4,64,87,27,96,173,40,6,87,98,358
floydsl01,Sleepy Floyd,POINT GUARD,33,SAN ANTONIO SPURS,53,2,737,70,209,8,36,52,78,10,60,101,12,8,61,71,200
fordal01,Alphonso Ford,POINT GUARD,22,SEATTLE SUPERSONICS,6,0,16,7,13,1,1,1,2,0,0,1,2,0,1,2,16
fostegr01,Greg Foster,POWER FORWARD,25,MILWAUKEE BUCKS,3,0,19,4,7,0,0,2,2,0,3,0,0,1,1,3,10
foxri01,Rick Fox,SMALL FORWARD,24,BOSTON CELTICS,82,53,2096,340,728,33,100,174,230,105,250,217,81,52,158,244,887
frankte01,Tellis Frank,POWER FORWARD,28,MINNESOTA TIMBERWOLVES,67,11,959,67,160,0,2,54,76,83,137,57,35,35,49,163,188
gaineco01,Corey Gaines,SHOOTING GUARD,28,NEW YORK KNICKS,18,0,78,9,20,2,5,13,15,3,10,30,2,0,5,12,33
gallach01,Chad Gallagher,CENTER,24,UTAH JAZZ,2,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,6
gamblke01,Kevin Gamble,SMALL FORWARD,28,BOSTON CELTICS,75,28,1880,368,804,25,103,103,126,41,118,149,57,22,77,134,864
gatlich01,Chris Gatling,CENTER,26,GOLDEN STATE WARRIORS,82,23,1296,271,461,0,1,129,208,143,254,41,40,63,84,223,671
gattike01,Kenny Gattison,POWER FORWARD,29,CHARLOTTE HORNETS,77,18,1644,233,445,0,0,126,195,105,253,95,59,46,79,229,592
gazean01,Andrew Gaze,SHOOTING GUARD,28,WASHINGTON BULLETS,7,0,70,8,17,4,8,2,2,1,6,5,2,1,3,9,22
geigema01,Matt Geiger,CENTER,24,MIAMI HEAT,72,0,1199,202,352,1,5,116,149,119,184,32,36,29,61,201,521
gillke01,Kendall Gill,SHOOTING GUARD,25,SEATTLE SUPERSONICS,79,77,2435,429,969,38,120,215,275,91,177,275,151,32,143,194,1111
gilliar01,Armen Gilliam,POWER FORWARD,29,NEW JERSEY NETS,82,5,1969,348,682,0,1,274,361,197,303,69,38,61,106,129,970
gminsmi01,Mike Gminski,CENTER,34,CHARLOTTE HORNETS,21,6,255,31,79,0,0,11,14,19,40,11,13,13,11,20,73
gminsmi01,Mike Gminski,CENTER,34,MILWAUKEE BUCKS,8,1,54,5,24,0,0,3,4,3,12,0,0,3,2,3,13
graceri01,Ricky Grace,POINT GUARD,26,ATLANTA HAWKS,3,0,8,2,3,0,0,0,2,0,1,1,0,0,0,3,4
grahagr01,Greg Graham,SHOOTING GUARD,23,PHILADELPHIA 76ERS,70,6,889,122,305,2,25,92,110,21,65,66,61,4,65,54,338
grahapa01,Paul Graham,SHOOTING GUARD,26,ATLANTA HAWKS,21,0,128,21,57,3,13,13,17,4,8,13,4,5,5,11,58
grantga01,Gary Grant,POINT GUARD,28,LOS ANGELES CLIPPERS,78,8,1533,253,563,17,62,65,76,42,100,291,119,12,136,139,588
grantha01,Harvey Grant,SMALL FORWARD,28,PORTLAND TRAIL BLAZERS,77,73,2112,356,774,2,7,84,131,109,242,107,70,49,56,179,798
grantho01,Horace Grant,POWER FORWARD,28,CHICAGO BULLS,70,69,2570,460,878,0,6,137,230,306,463,236,74,84,109,164,1057
grantjo01,Josh Grant,POWER FORWARD,26,GOLDEN STATE WARRIORS,53,0,382,59,146,17,61,22,29,27,62,24,18,8,30,62,157
grayeje01,Jeff Grayer,SHOOTING GUARD,28,GOLDEN STATE WARRIORS,67,4,1096,191,363,2,12,71,118,76,115,62,33,13,63,103,455
greenac01,A.C. Green,POWER FORWARD,30,PHOENIX SUNS,82,55,2825,465,926,8,35,266,362,275,478,137,70,38,100,142,1204
greenli01,Litterial Green,POINT GUARD,23,ORLANDO MAGIC,29,0,126,22,57,1,4,28,37,6,6,9,6,1,13,16,73
greense01,Sean Green,SHOOTING GUARD,23,PHILADELPHIA 76ERS,35,0,332,63,182,10,41,13,18,10,24,16,18,6,27,21,149
greense01,Sean Green,SHOOTING GUARD,23,UTAH JAZZ,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
guglito01,Tom Gugliotta,POWER FORWARD,24,WASHINGTON BULLETS,78,78,2795,540,1159,40,148,213,311,189,539,276,172,51,247,174,1333
guibean01,Andrés Guibert,CENTER,25,MINNESOTA TIMBERWOLVES,5,0,33,6,20,0,0,3,6,10,6,2,0,1,6,6,15
guidija01,Jay Guidinger,CENTER,24,CLEVELAND CAVALIERS,32,0,131,16,32,0,0,15,21,15,18,3,4,5,16,23,47
haleyja01,Jack Haley,POWER FORWARD,30,SAN ANTONIO SPURS,28,0,94,21,48,0,0,17,21,6,18,1,0,0,10,18,59
hammige01,Geert Hammink,CENTER,24,ORLANDO MAGIC,1,0,3,1,3,0,0,0,0,1,0,1,0,0,0,1,2
hammoto01,Tom Hammonds,POWER FORWARD,26,DENVER NUGGETS,74,2,877,115,230,0,0,71,104,62,137,34,20,12,41,91,301
hardaan01,Anfernee Hardaway,POINT GUARD,22,ORLANDO MAGIC,82,82,3015,509,1092,50,187,245,330,192,247,544,190,51,292,205,1313
harpede01,Derek Harper,POINT GUARD,32,DALLAS MAVERICKS,28,28,893,130,342,37,105,28,50,10,45,98,45,4,54,46,325
harpede01,Derek Harper,POINT GUARD,32,NEW YORK KNICKS,54,27,1311,173,402,36,98,84,113,10,76,236,80,4,81,117,466
harpero01,Ron Harper,SHOOTING GUARD,30,LOS ANGELES CLIPPERS,75,75,2856,569,1335,71,236,299,418,129,331,344,144,54,242,167,1508
harrilu01,Lucious Harris,SHOOTING GUARD,23,DALLAS MAVERICKS,77,0,1165,162,385,7,33,87,119,45,112,106,49,10,78,117,418
harrito01,Tony Harris,SHOOTING GUARD,26,BOSTON CELTICS,5,0,88,9,31,3,9,23,25,3,7,8,4,0,6,8,44
harvean01,Antonio Harvey,POWER FORWARD,23,LOS ANGELES LAKERS,27,6,247,29,79,0,0,12,26,26,33,5,8,19,17,39,70
haskisc01,Scott Haskin,CENTER,23,INDIANA PACERS,27,2,186,21,45,0,0,13,19,17,38,6,2,15,13,33,55
hawkihe01,Hersey Hawkins,SHOOTING GUARD,27,CHARLOTTE HORNETS,82,82,2648,395,859,78,235,312,362,89,288,216,135,22,158,167,1180
henrysk01,Skeeter Henry,SHOOTING GUARD,26,PHOENIX SUNS,4,0,15,1,5,0,2,2,4,0,2,4,0,0,1,1,4
hensost01,Steve Henson,POINT GUARD,25,CHARLOTTE HORNETS,3,0,17,1,2,1,1,0,0,0,1,5,0,0,1,3,3
herreca01,Carl Herrera,POWER FORWARD,27,HOUSTON ROCKETS,75,0,1292,142,310,0,0,69,97,101,184,37,32,26,69,159,353
higgiro01,Rod Higgins,SMALL FORWARD,34,CLEVELAND CAVALIERS,36,11,547,71,163,22,50,31,42,25,57,36,25,14,21,53,195
hillty01,Tyrone Hill,POWER FORWARD,25,CLEVELAND CAVALIERS,57,20,1447,216,398,0,2,171,256,184,315,46,53,35,78,193,603
hodgedo01,Donald Hodge,CENTER,24,DALLAS MAVERICKS,50,0,428,46,101,0,0,44,52,46,49,32,15,13,30,66,136
horfoti01,Tito Horford,CENTER,28,WASHINGTON BULLETS,3,0,28,0,2,0,0,0,0,1,2,0,1,3,1,3,0
hornaje01,Jeff Hornacek,SHOOTING GUARD,30,PHILADELPHIA 76ERS,53,53,1994,325,715,52,166,178,204,41,171,315,95,10,138,115,880
hornaje01,Jeff Hornacek,SHOOTING GUARD,30,UTAH JAZZ,27,9,826,147,289,18,42,82,92,19,48,104,32,3,33,71,394
horryro01,Robert Horry,SMALL FORWARD,23,HOUSTON ROCKETS,81,81,2370,322,702,44,136,115,157,128,312,231,119,75,137,186,803
houstal01,Allan Houston,SHOOTING GUARD,22,DETROIT PISTONS,79,20,1519,272,671,35,117,89,108,19,101,100,34,13,99,165,668
