slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
brockiz01,Izaiah Brockington,POINT GUARD,24,NEW ORLEANS PELICANS,1,0,3,2,5,0,1,0,0,1,1,0,0,0,0,0,4
brogdma01,Malcolm Brogdon,POINT GUARD,31,PORTLAND TRAIL BLAZERS,39,25,1121,218,496,82,199,95,116,28,120,214,27,8,60,58,613
brookar01,Armoni Brooks,POINT GUARD,25,BROOKLYN NETS,10,0,104,15,46,11,32,1,2,7,11,5,1,1,3,3,42
brookdi01,Dillon Brooks,SMALL FORWARD,28,HOUSTON ROCKETS,72,72,2227,329,768,133,370,124,147,53,193,119,64,10,88,241,915
brownbr01,Bruce Brown,SHOOTING GUARD,27,INDIANA PACERS,33,33,981,149,314,33,101,67,82,25,129,100,35,8,41,81,398
brownbr01,Bruce Brown,POINT GUARD,27,TORONTO RAPTORS,34,11,885,129,268,20,63,50,60,28,102,92,24,9,45,67,328
brownch02,Charlie Brown Jr.,SHOOTING GUARD,26,NEW YORK KNICKS,8,0,37,2,10,2,7,0,0,1,1,0,0,2,2,5,6
browngr01,Greg Brown III,POWER FORWARD,22,DALLAS MAVERICKS,6,0,40,5,11,1,3,4,9,3,6,4,0,4,4,5,15
brownja02,Jaylen Brown,SMALL FORWARD,27,BOSTON CELTICS,70,70,2343,627,1256,145,410,211,300,84,303,249,83,37,166,185,1610
brownke03,Kendall Brown,SHOOTING GUARD,20,INDIANA PACERS,15,0,63,8,15,0,2,5,8,3,2,5,0,0,2,9,21
brownko01,Kobe Brown,POWER FORWARD,24,LOS ANGELES CLIPPERS,44,0,394,37,90,14,48,1,2,20,42,25,12,6,9,49,89
brownmo01,Moses Brown,CENTER,24,PORTLAND TRAIL BLAZERS,22,5,200,33,65,0,0,9,31,37,49,7,5,7,11,27,75
browntr01,Troy Brown Jr.,SMALL FORWARD,24,MINNESOTA TIMBERWOLVES,37,3,410,52,118,31,84,19,22,14,58,35,8,2,18,26,154
browntr01,Troy Brown Jr.,SMALL FORWARD,24,DETROIT PISTONS,22,12,417,32,108,16,57,13,15,11,61,25,16,1,12,16,93
brunsja01,Jalen Brunson,POINT GUARD,27,NEW YORK KNICKS,77,77,2726,790,1648,211,526,421,497,43,235,519,70,13,186,144,2212
bryanth01,Thomas Bryant,CENTER,26,MIAMI HEAT,38,4,441,86,149,4,22,41,47,40,101,23,10,16,21,46,217
bufkiko01,Kobe Bufkin,SHOOTING GUARD,20,ATLANTA HAWKS,17,0,196,34,92,9,40,4,8,6,27,27,7,5,10,20,81
bullore01,Reggie Bullock,SMALL FORWARD,32,HOUSTON ROCKETS,44,0,417,34,82,27,67,1,1,6,67,15,12,5,10,29,96
burksal01,Alec Burks,SHOOTING GUARD,32,DETROIT PISTONS,43,0,901,160,406,99,247,121,134,16,94,68,21,11,32,64,540
burksal01,Alec Burks,SHOOTING GUARD,32,NEW YORK KNICKS,23,1,311,50,163,25,83,24,33,8,32,20,7,1,16,11,149
butleja02,Jared Butler,SHOOTING GUARD,23,WASHINGTON WIZARDS,40,0,566,98,201,24,78,31,36,9,49,126,29,8,50,58,251
butleji01,Jimmy Butler,POWER FORWARD,34,MIAMI HEAT,60,60,2042,396,793,60,145,394,459,105,213,298,79,17,102,68,1246
cainja01,Jamal Cain,POWER FORWARD,24,MIAMI HEAT,26,1,259,34,79,11,31,18,23,15,22,10,10,5,8,22,97
caldwke01,Kentavious Caldwell-Pope,SHOOTING GUARD,30,DENVER NUGGETS,76,76,2402,270,587,125,308,101,113,31,152,183,98,42,75,151,766
camarto01,Toumani Camara,POWER FORWARD,23,PORTLAND TRAIL BLAZERS,70,49,1739,197,438,58,172,75,99,139,204,87,66,33,84,174,527
capelca01,Clint Capela,CENTER,29,ATLANTA HAWKS,73,73,1883,353,618,0,1,130,206,335,441,91,43,106,74,164,836
carteje01,Jevon Carter,POINT GUARD,28,CHICAGO BULLS,72,0,1004,138,365,77,234,4,7,11,49,94,37,16,36,71,357
cartewe01,Wendell Carter Jr.,CENTER,24,ORLANDO MAGIC,55,48,1406,223,425,64,171,93,134,112,269,95,35,28,68,121,603
cartodj01,D.J. Carton,SHOOTING GUARD,23,TORONTO RAPTORS,4,0,36,3,8,1,4,4,5,2,2,3,1,0,1,3,11
carusal01,Alex Caruso,SHOOTING GUARD,29,CHICAGO BULLS,71,57,2040,253,541,136,333,73,96,62,211,247,120,70,102,181,715
castlco01,Colin Castleton,CENTER,23,LOS ANGELES LAKERS,16,0,59,9,16,0,0,6,6,6,6,3,2,0,3,11,24
cazalma01,Malcolm Cazalon,SHOOTING GUARD,22,DETROIT PISTONS,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
champju02,Julian Champagnie,SMALL FORWARD,22,SAN ANTONIO SPURS,74,59,1468,164,402,101,277,75,92,42,164,103,48,42,57,77,504
champju01,Justin Champagnie,SMALL FORWARD,22,WASHINGTON WIZARDS,15,1,235,32,78,13,45,12,15,19,34,19,10,9,10,14,89
chrisma02,Max Christie,SHOOTING GUARD,20,LOS ANGELES LAKERS,67,7,944,103,241,42,118,36,46,15,127,60,20,17,35,57,284
cissosi01,Sidy Cissoko,SMALL FORWARD,19,SAN ANTONIO SPURS,12,0,141,16,33,1,12,12,15,8,14,10,7,3,3,18,45
clarkbr01,Brandon Clarke,POWER FORWARD,27,MEMPHIS GRIZZLIES,6,1,134,33,59,1,6,1,7,13,19,9,5,6,3,8,68
clarkjo01,Jordan Clarkson,SHOOTING GUARD,31,UTAH JAZZ,55,19,1682,337,816,91,309,177,201,49,139,277,35,6,146,81,942
claxtni01,Nic Claxton,CENTER,24,BROOKLYN NETS,71,71,2116,366,582,1,5,108,196,193,513,147,46,146,93,175,841
clownno01,Noah Clowney,POWER FORWARD,19,BROOKLYN NETS,23,4,370,50,93,12,33,21,30,26,55,18,8,16,15,25,133
coffeam01,Amir Coffey,SMALL FORWARD,26,LOS ANGELES CLIPPERS,70,13,1460,166,352,70,184,61,71,29,119,76,41,14,33,102,463
collijo01,John Collins,POWER FORWARD,26,UTAH JAZZ,68,66,1901,397,746,86,232,147,185,157,418,77,40,61,98,191,1027
colliza01,Zach Collins,CENTER,26,SAN ANTONIO SPURS,69,29,1526,298,616,58,181,122,162,118,252,194,34,52,132,206,776
conlemi01,Mike Conley,POINT GUARD,36,MINNESOTA TIMBERWOLVES,76,76,2193,294,644,179,405,102,112,37,181,449,88,17,102,128,869
connapa01,Pat Connaughton,SMALL FORWARD,31,MILWAUKEE BUCKS,76,3,1676,151,347,82,238,44,58,51,188,161,40,19,49,99,428
coulibi01,Bilal Coulibaly,SMALL FORWARD,19,WASHINGTON WIZARDS,63,15,1715,188,432,64,185,92,131,56,200,110,57,48,87,137,532
councri01,Ricky Council IV,SHOOTING GUARD,22,PHILADELPHIA 76ERS,32,0,289,54,112,12,32,53,71,14,32,16,8,1,5,17,173
covinro01,Robert Covington,POWER FORWARD,33,LOS ANGELES CLIPPERS,3,3,69,3,9,2,8,1,2,2,6,7,6,2,0,7,9
covinro01,Robert Covington,SMALL FORWARD,33,PHILADELPHIA 76ERS,26,3,419,40,89,17,48,21,24,29,60,17,33,16,11,49,118
craigto01,Torrey Craig,SMALL FORWARD,33,CHICAGO BULLS,53,14,1049,108,251,60,153,27,36,69,148,58,30,21,32,110,303
crowdja01,Jae Crowder,POWER FORWARD,33,MILWAUKEE BUCKS,50,25,1156,114,270,58,166,26,36,31,130,66,38,9,23,74,312
crutcja01,Jalen Crutcher,POINT GUARD,24,NEW ORLEANS PELICANS,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cunnica01,Cade Cunningham,POINT GUARD,22,DETROIT PISTONS,62,62,2074,524,1167,119,335,238,274,33,235,464,56,22,212,153,1405
curryse01,Seth Curry,SHOOTING GUARD,33,DALLAS MAVERICKS,36,3,457,54,145,29,80,17,19,15,37,30,17,3,16,32,154
curryse01,Seth Curry,SHOOTING GUARD,33,CHARLOTTE HORNETS,8,1,159,26,59,9,28,11,12,3,13,14,5,3,5,7,72
curryst01,Stephen Curry,POINT GUARD,35,GOLDEN STATE WARRIORS,74,74,2421,650,1445,357,876,299,324,37,293,379,54,28,210,117,1956
daniedy01,Dyson Daniels,POINT GUARD,20,NEW ORLEANS PELICANS,61,16,1358,139,311,42,135,34,53,62,174,164,85,25,59,101,354
davisan02,Anthony Davis,CENTER,30,LOS ANGELES LAKERS,76,76,2700,713,1283,29,107,421,516,239,722,266,91,178,159,177,1876
davisjo06,Johnny Davis,SHOOTING GUARD,21,WASHINGTON WIZARDS,50,6,613,62,154,14,40,14,24,18,54,32,18,10,13,57,152
davisjd01,JD Davison,SHOOTING GUARD,21,BOSTON CELTICS,8,0,39,5,12,3,7,3,4,2,8,10,1,1,2,4,16
dennide01,Dexter Dennis,SHOOTING GUARD,24,DALLAS MAVERICKS,4,0,30,10,19,1,8,1,3,1,8,4,0,1,3,1,22
derozde01,DeMar DeRozan,SMALL FORWARD,34,CHICAGO BULLS,79,79,2989,650,1355,75,225,522,612,43,297,421,90,45,135,161,1897
diabamo01,Moussa Diabaté,CENTER,22,LOS ANGELES CLIPPERS,11,0,64,10,19,0,0,9,14,15,9,4,5,1,2,4,29
diakima01,Mamadi Diakite,POWER FORWARD,27,SAN ANTONIO SPURS,3,0,16,4,5,0,0,4,6,1,2,2,0,1,0,1,12
diakima01,Mamadi Diakite,POWER FORWARD,27,NEW YORK KNICKS,3,0,8,0,1,0,1,0,0,0,1,0,1,0,1,1,0
diallha01,Hamidou Diallo,SHOOTING GUARD,25,WASHINGTON WIZARDS,2,0,5,1,2,0,0,0,0,2,0,1,2,0,1,1,2
dickgr01,Gradey Dick,SHOOTING GUARD,20,TORONTO RAPTORS,60,17,1268,189,445,88,241,44,51,27,105,68,34,2,50,87,510
diengou01,Ousmane Dieng,POWER FORWARD,20,OKLAHOMA CITY THUNDER,33,0,365,49,116,21,70,14,16,10,41,37,8,5,19,22,133
dinwisp01,Spencer Dinwiddie,POINT GUARD,30,BROOKLYN NETS,48,48,1474,195,499,89,278,125,160,26,132,288,38,9,62,86,604
dinwisp01,Spencer Dinwiddie,POINT GUARD,30,LOS ANGELES LAKERS,28,4,678,56,141,35,90,44,50,4,43,68,13,13,29,52,191
divindo01,Donte DiVincenzo,SHOOTING GUARD,27,NEW YORK KNICKS,81,63,2360,445,1004,283,705,86,114,63,234,216,107,36,113,166,1259
doncilu01,Luka Dončić,POINT GUARD,24,DALLAS MAVERICKS,70,70,2624,804,1652,284,744,478,608,59,588,686,99,38,282,149,2370
dortlu01,Luguentz Dort,SMALL FORWARD,24,OKLAHOMA CITY THUNDER,79,79,2246,288,657,156,396,128,155,74,210,113,72,47,74,228,860
dosunay01,Ayo Dosunmu,SHOOTING GUARD,24,CHICAGO BULLS,76,37,2212,360,719,119,295,85,105,54,162,242,68,36,103,166,924
dowtije01,Jeff Dowtin,POINT GUARD,26,PHILADELPHIA 76ERS,12,0,142,20,36,9,19,3,4,3,17,27,7,1,5,1,52
drellhe01,Henri Drell,SMALL FORWARD,23,CHICAGO BULLS,4,0,30,4,10,2,6,1,2,1,3,4,2,1,2,6,11
drumman01,Andre Drummond,CENTER,30,CHICAGO BULLS,79,10,1351,267,480,0,3,129,218,265,443,37,73,48,81,140,663
duartch01,Chris Duarte,SMALL FORWARD,26,SACRAMENTO KINGS,59,11,719,80,210,44,127,26,33,26,80,44,28,8,26,80,230
dukeda01,David Duke Jr.,SHOOTING GUARD,24,SAN ANTONIO SPURS,4,0,51,10,18,3,6,3,3,2,8,5,2,0,3,4,26
dunnkr01,Kris Dunn,POINT GUARD,29,UTAH JAZZ,66,32,1249,147,313,41,111,22,32,50,139,254,68,28,79,135,357
duranke01,Kevin Durant,POWER FORWARD,35,PHOENIX SUNS,75,75,2791,751,1436,168,407,362,423,41,454,378,69,91,244,133,2032
durenja01,Jalen Duren,CENTER,20,DETROIT PISTONS,61,60,1777,349,564,0,4,143,181,192,517,147,33,47,129,192,841
easonta01,Tari Eason,POWER FORWARD,22,HOUSTON ROCKETS,22,0,480,88,189,18,50,21,33,46,107,27,31,19,20,51,215
edwaran01,Anthony Edwards,SHOOTING GUARD,22,MINNESOTA TIMBERWOLVES,79,78,2770,718,1558,190,532,423,506,52,378,405,101,42,241,141,2049
edwarke02,Kessler Edwards,SMALL FORWARD,23,SACRAMENTO KINGS,54,0,275,34,82,20,52,5,9,9,33,15,10,4,4,26,93
elliske01,Keon Ellis,SHOOTING GUARD,24,SACRAMENTO KINGS,57,21,978,107,232,70,168,26,35,32,92,85,51,29,37,112,310
embiijo01,Joel Embiid,CENTER,29,PHILADELPHIA 76ERS,39,39,1309,450,851,54,139,399,452,95,335,219,46,66,150,112,1353
eubandr01,Drew Eubanks,CENTER,26,PHOENIX SUNS,75,6,1169,152,253,3,3,72,93,103,219,63,27,61,61,115,379
evbuoto01,Tosan Evbuomwan,SMALL FORWARD,22,MEMPHIS GRIZZLIES,4,0,74,4,15,2,8,0,0,8,6,6,0,1,1,5,10
evbuoto01,Tosan Evbuomwan,SMALL FORWARD,22,DETROIT PISTONS,13,8,293,32,56,10,24,17,25,10,36,10,6,4,8,18,91
exumda01,Dante Exum,POINT GUARD,28,DALLAS MAVERICKS,55,17,1088,161,302,53,108,53,68,25,124,157,22,5,49,85,428
fernabr01,Bruno Fernando,CENTER,25,ATLANTA HAWKS,45,2,682,109,187,0,4,64,96,59,134,46,25,28,44,107,282
finnedo01,Dorian Finney-Smith,POWER FORWARD,30,BROOKLYN NETS,68,56,1934,215,511,117,336,33,46,109,208,107,56,38,59,150,580
flaglad01,Adam Flagler,SHOOTING GUARD,24,OKLAHOMA CITY THUNDER,2,0,14,1,7,1,6,0,0,0,0,4,0,0,0,0,3
flynnma01,Malachi Flynn,POINT GUARD,25,TORONTO RAPTORS,31,0,474,56,137,28,80,17,22,13,52,73,18,6,33,42,157
flynnma01,Malachi Flynn,POINT GUARD,25,NEW YORK KNICKS,14,0,60,9,23,4,13,9,11,0,6,6,1,0,3,3,31
flynnma01,Malachi Flynn,POINT GUARD,25,DETROIT PISTONS,24,0,342,71,165,24,76,26,38,8,35,51,19,2,27,21,192
fontesi01,Simone Fontecchio,SMALL FORWARD,28,UTAH JAZZ,50,34,1160,161,358,91,233,32,40,52,124,73,30,18,51,81,445
fontesi01,Simone Fontecchio,SMALL FORWARD,28,DETROIT PISTONS,16,9,484,91,190,43,101,22,26,12,58,28,14,5,17,29,247
fordjo01,Jordan Ford,POINT GUARD,25,SACRAMENTO KINGS,6,0,22,4,7,2,3,2,2,0,2,2,0,0,1,0,12
forretr01,Trent Forrest,SHOOTING GUARD,25,ATLANTA HAWKS,38,0,414,34,90,2,10,13,17,11,40,92,11,3,20,25,83
fournev01,Evan Fournier,SHOOTING GUARD,31,NEW YORK KNICKS,3,0,39,4,20,2,15,2,2,0,4,3,4,0,1,4,12
fournev01,Evan Fournier,SHOOTING GUARD,31,DETROIT PISTONS,29,0,541,75,201,31,115,27,34,5,49,45,25,7,20,44,208
foxde01,De'Aaron Fox,POINT GUARD,26,SACRAMENTO KINGS,74,74,2659,720,1549,214,580,312,423,67,273,418,150,31,194,193,1966
freemja01,Javon Freeman-Liberty,POINT GUARD,24,TORONTO RAPTORS,22,6,403,55,124,10,42,33,36,16,54,40,10,4,25,28,153
fudgeal01,Alex Fudge,SMALL FORWARD,20,LOS ANGELES LAKERS,4,0,14,1,6,0,2,2,2,2,0,0,0,0,1,1,4
fudgeal01,Alex Fudge,SMALL FORWARD,20,DALLAS MAVERICKS,2,0,26,5,9,1,3,0,0,2,1,0,3,0,1,1,11
fultzma01,Markelle Fultz,POINT GUARD,25,ORLANDO MAGIC,43,18,910,154,326,4,18,23,33,56,82,120,42,15,50,65,335
funkan01,Andrew Funk,SHOOTING GUARD,24,CHICAGO BULLS,5,0,13,0,4,0,3,0,0,0,0,0,1,1,0,0,0
